 lambda     Rad_up_noisy   Rad_up_pure    Rad_up_noise
 405.248    1.72695e-01    1.72923e-01   -2.28034e-04
 406.081    1.70304e-01    1.70956e-01   -6.51510e-04
 406.913    1.71522e-01    1.71607e-01   -8.45708e-05
 407.746    1.74902e-01    1.74591e-01    3.10842e-04
 408.578    1.77525e-01    1.77753e-01   -2.28036e-04
 409.411    1.79224e-01    1.79715e-01   -4.91064e-04
 410.243    1.81798e-01    1.81613e-01    1.85424e-04
 411.075    1.84804e-01    1.84423e-01    3.81309e-04
 411.907    1.87254e-01    1.86702e-01    5.51984e-04
 412.739    1.86925e-01    1.87106e-01   -1.81162e-04
 413.571    1.86718e-01    1.86638e-01    8.00015e-05
 414.403    1.86382e-01    1.86763e-01   -3.81165e-04
 415.235    1.87666e-01    1.87152e-01    5.14136e-04
 416.067    1.86957e-01    1.86497e-01    4.59864e-04
 416.899    1.83574e-01    1.84369e-01   -7.95255e-04
 417.730    1.81210e-01    1.81307e-01   -9.74040e-05
 418.562    1.77836e-01    1.78081e-01   -2.44695e-04
 419.393    1.76288e-01    1.75894e-01    3.93770e-04
 420.225    1.75622e-01    1.75807e-01   -1.85161e-04
 421.056    1.76379e-01    1.76517e-01   -1.37545e-04
 421.888    1.74722e-01    1.75259e-01   -5.37202e-04
 422.719    1.72432e-01    1.72054e-01    3.78487e-04
 423.550    1.70280e-01    1.69684e-01    5.96115e-04
 424.382    1.68759e-01    1.69206e-01   -4.46759e-04
 425.213    1.69082e-01    1.68824e-01    2.57723e-04
 426.044    1.67243e-01    1.66841e-01    4.01963e-04
 426.875    1.62836e-01    1.62978e-01   -1.42236e-04
 427.706    1.57594e-01    1.56978e-01    6.16289e-04
 428.537    1.48568e-01    1.48455e-01    1.12901e-04
 429.368    1.39626e-01    1.39457e-01    1.69280e-04
 430.199    1.35745e-01    1.35507e-01    2.37848e-04
 431.030    1.41094e-01    1.40817e-01    2.77483e-04
 431.860    1.52500e-01    1.52212e-01    2.87858e-04
 432.691    1.62264e-01    1.62083e-01    1.81087e-04
 433.522    1.67354e-01    1.67451e-01   -9.71897e-05
 434.352    1.71273e-01    1.71441e-01   -1.68144e-04
 435.183    1.76512e-01    1.76543e-01   -3.08535e-05
 436.013    1.81536e-01    1.81044e-01    4.92008e-04
 436.844    1.82163e-01    1.82080e-01    8.25716e-05
 437.674    1.79865e-01    1.79779e-01    8.63870e-05
 438.504    1.76658e-01    1.77459e-01   -8.01250e-04
 439.335    1.78184e-01    1.78054e-01    1.30441e-04
 440.165    1.80931e-01    1.81484e-01   -5.52637e-04
 440.995    1.85809e-01    1.85825e-01   -1.60395e-05
 441.825    1.89058e-01    1.89577e-01   -5.19034e-04
 442.655    1.92511e-01    1.92202e-01    3.09037e-04
 443.486    1.93512e-01    1.93665e-01   -1.52537e-04
 444.316    1.94209e-01    1.94121e-01    8.80177e-05
 445.146    1.94882e-01    1.94163e-01    7.19325e-04
 445.976    1.95654e-01    1.95222e-01    4.32334e-04
 446.805    1.98259e-01    1.98347e-01   -8.77705e-05
 447.635    2.02851e-01    2.02764e-01    8.71707e-05
 448.465    2.06855e-01    2.07096e-01   -2.41468e-04
 449.295    2.11194e-01    2.10959e-01    2.35110e-04
 450.125    2.14800e-01    2.13998e-01    8.01506e-04
 450.954    2.14952e-01    2.14807e-01    1.44691e-04
 451.784    2.13194e-01    2.12599e-01    5.94568e-04
 452.613    2.08694e-01    2.09183e-01   -4.88760e-04
 453.443    2.07135e-01    2.07417e-01   -2.82145e-04
 454.273    2.07968e-01    2.08198e-01   -2.29763e-04
 455.102    2.11622e-01    2.10261e-01    1.36113e-03
 455.931    2.13043e-01    2.12048e-01    9.95289e-04
 456.761    2.11548e-01    2.12758e-01   -1.21003e-03
 457.590    2.12836e-01    2.12410e-01    4.25563e-04
 458.420    2.11572e-01    2.11645e-01   -7.34310e-05
 459.249    2.10585e-01    2.11245e-01   -6.60316e-04
 460.078    2.10974e-01    2.11520e-01   -5.46296e-04
 460.907    2.11722e-01    2.12048e-01   -3.25879e-04
 461.737    2.11806e-01    2.12184e-01   -3.77722e-04
 462.566    2.12279e-01    2.11780e-01    4.99373e-04
