 lambda   Irr_dw       Irr_up       Rad_dw       Rad_up       Act_dw       Act_up       Irr_dw_dir   Irr_up_diff  Act_dw_dir   Act_up_diff
 405.248  1.39039e+00  7.24156e-01  9.45575e-02  2.08073e-01  1.67905e-01  1.18769e-01  1.00009e+00  3.90296e-01  9.19092e-02  7.59960e-02
 406.081  1.37530e+00  7.15927e-01  9.29760e-02  2.05767e-01  1.65921e-01  1.17386e-01  9.91450e-01  3.83849e-01  9.11148e-02  7.48060e-02
 406.913  1.38136e+00  7.18690e-01  9.28257e-02  2.06617e-01  1.66488e-01  1.17807e-01  9.98055e-01  3.83306e-01  9.17217e-02  7.47659e-02
 407.746  1.40624e+00  7.31234e-01  9.39451e-02  2.10278e-01  1.69323e-01  1.19831e-01  1.01824e+00  3.87999e-01  9.35767e-02  7.57464e-02
 408.578  1.43257e+00  7.44532e-01  9.51658e-02  2.14155e-01  1.72335e-01  1.21979e-01  1.03947e+00  3.93109e-01  9.55273e-02  7.68071e-02
 409.411  1.44923e+00  7.52794e-01  9.57323e-02  2.16584e-01  1.74178e-01  1.23301e-01  1.05371e+00  3.95517e-01  9.68365e-02  7.73411e-02
 410.243  1.46532e+00  7.60761e-01  9.62400e-02  2.18934e-01  1.75945e-01  1.24573e-01  1.06763e+00  3.97689e-01  9.81152e-02  7.78302e-02
 411.075  1.48867e+00  7.72514e-01  9.72178e-02  2.22376e-01  1.78583e-01  1.26463e-01  1.08687e+00  4.01803e-01  9.98833e-02  7.86998e-02
 411.907  1.50767e+00  7.82023e-01  9.79163e-02  2.25173e-01  1.80699e-01  1.27986e-01  1.10291e+00  4.04759e-01  1.01358e-01  7.93415e-02
 412.739  1.51143e+00  7.83646e-01  9.76234e-02  2.25702e-01  1.80988e-01  1.28217e-01  1.10782e+00  4.03609e-01  1.01809e-01  7.91788e-02
 413.571  1.50807e+00  7.81593e-01  9.68618e-02  2.25177e-01  1.80420e-01  1.27846e-01  1.10755e+00  4.00515e-01  1.01784e-01  7.86361e-02
 414.403  1.50946e+00  7.82011e-01  9.64062e-02  2.25364e-01  1.80422e-01  1.27878e-01  1.11079e+00  3.98680e-01  1.02081e-01  7.83408e-02
 415.235  1.51307e+00  7.83561e-01  9.61031e-02  2.25874e-01  1.80691e-01  1.28097e-01  1.11560e+00  3.97474e-01  1.02524e-01  7.81670e-02
 416.067  1.50836e+00  7.80777e-01  9.52838e-02  2.25130e-01  1.79968e-01  1.27608e-01  1.11423e+00  3.94122e-01  1.02398e-01  7.75698e-02
 416.899  1.49183e+00  7.71859e-01  9.37287e-02  2.22613e-01  1.77838e-01  1.26118e-01  1.10413e+00  3.87696e-01  1.01470e-01  7.63683e-02
 417.730  1.46777e+00  7.59043e-01  9.17137e-02  2.18970e-01  1.74813e-01  1.23992e-01  1.08844e+00  3.79327e-01  1.00027e-01  7.47857e-02
 418.562  1.44227e+00  7.45518e-01  8.96247e-02  2.15122e-01  1.71622e-01  1.21750e-01  1.07162e+00  3.70657e-01  9.84812e-02  7.31410e-02
 419.393  1.42506e+00  7.36309e-01  8.80580e-02  2.12524e-01  1.69419e-01  1.20214e-01  1.06084e+00  3.64220e-01  9.74906e-02  7.19288e-02
 420.225  1.42477e+00  7.35876e-01  8.75459e-02  2.12459e-01  1.69233e-01  1.20109e-01  1.06256e+00  3.62210e-01  9.76493e-02  7.15834e-02
 421.056  1.43096e+00  7.38795e-01  8.74524e-02  2.13359e-01  1.69821e-01  1.20554e-01  1.06904e+00  3.61923e-01  9.82445e-02  7.15767e-02
 421.888  1.42128e+00  7.33508e-01  8.64079e-02  2.11885e-01  1.68531e-01  1.19662e-01  1.06364e+00  3.57645e-01  9.77480e-02  7.07831e-02
 422.719  1.39594e+00  7.20112e-01  8.44125e-02  2.08065e-01  1.65383e-01  1.17447e-01  1.04656e+00  3.49386e-01  9.61780e-02  6.92051e-02
 423.550  1.37740e+00  7.10217e-01  8.28282e-02  2.05256e-01  1.63040e-01  1.15803e-01  1.03457e+00  3.42828e-01  9.50767e-02  6.79634e-02
 424.382  1.37411e+00  7.08218e-01  8.21772e-02  2.04730e-01  1.62507e-01  1.15447e-01  1.03394e+00  3.40171e-01  9.50186e-02  6.74887e-02
 425.213  1.37147e+00  7.06589e-01  8.15868e-02  2.04311e-01  1.62058e-01  1.15152e-01  1.03367e+00  3.37799e-01  9.49939e-02  6.70643e-02
 426.044  1.35579e+00  6.98258e-01  8.02363e-02  2.01954e-01  1.60073e-01  1.13766e-01  1.02351e+00  3.32277e-01  9.40603e-02  6.60124e-02
 426.875  1.32483e+00  6.82062e-01  7.79997e-02  1.97318e-01  1.56288e-01  1.11099e-01  1.00177e+00  3.23062e-01  9.20618e-02  6.42262e-02
 427.706  1.27651e+00  6.56940e-01  7.47729e-02  1.90096e-01  1.50465e-01  1.06980e-01  9.66780e-01  3.09724e-01  8.88464e-02  6.16181e-02
 428.537  1.20761e+00  6.21255e-01  7.03794e-02  1.79813e-01  1.42228e-01  1.01144e-01  9.16066e-01  2.91542e-01  8.41858e-02  5.80424e-02
 429.368  1.13476e+00  5.83564e-01  6.57763e-02  1.68949e-01  1.33532e-01  9.49823e-02  8.62269e-01  2.72487e-01  7.92418e-02  5.42906e-02
 430.199  1.10286e+00  5.66961e-01  6.35419e-02  1.64195e-01  1.29654e-01  9.22518e-02  8.39615e-01  2.63244e-01  7.71600e-02  5.24944e-02
 431.030  1.14626e+00  5.89080e-01  6.56396e-02  1.70657e-01  1.34626e-01  9.58207e-02  8.74315e-01  2.71948e-01  8.03489e-02  5.42775e-02
 431.860  1.23937e+00  6.36702e-01  7.05908e-02  1.84503e-01  1.45437e-01  1.03540e-01  9.46893e-01  2.92472e-01  8.70187e-02  5.84181e-02
 432.691  1.32032e+00  6.78017e-01  7.48412e-02  1.96516e-01  1.54818e-01  1.10233e-01  1.01023e+00  3.10088e-01  9.28394e-02  6.19783e-02
 433.522  1.36473e+00  7.00520e-01  7.69795e-02  2.03078e-01  1.59900e-01  1.13866e-01  1.04578e+00  3.18951e-01  9.61063e-02  6.37933e-02
 434.352  1.39784e+00  7.17220e-01  7.84352e-02  2.07968e-01  1.63642e-01  1.16552e-01  1.07285e+00  3.24986e-01  9.85939e-02  6.50481e-02
 435.183  1.43991e+00  7.38537e-01  8.03734e-02  2.14201e-01  1.68428e-01  1.19986e-01  1.10689e+00  3.33021e-01  1.01722e-01  6.67057e-02
 436.013  1.47709e+00  7.57342e-01  8.20367e-02  2.19707e-01  1.72640e-01  1.23011e-01  1.13717e+00  3.39919e-01  1.04505e-01  6.81354e-02
 436.844  1.48604e+00  7.61661e-01  8.21328e-02  2.21009e-01  1.73552e-01  1.23683e-01  1.14571e+00  3.40323e-01  1.05290e-01  6.82626e-02
 437.674  1.46778e+00  7.52030e-01  8.07195e-02  2.18264e-01  1.71284e-01  1.22090e-01  1.13331e+00  3.34467e-01  1.04150e-01  6.71344e-02
 438.504  1.44933e+00  7.42300e-01  7.92872e-02  2.15493e-01  1.68990e-01  1.20479e-01  1.12080e+00  3.28526e-01  1.03000e-01  6.59898e-02
 439.335  1.45464e+00  7.44751e-01  7.91529e-02  2.16261e-01  1.69465e-01  1.20845e-01  1.12667e+00  3.27961e-01  1.03540e-01  6.59250e-02
 440.165  1.48310e+00  7.59060e-01  8.02802e-02  2.20472e-01  1.72638e-01  1.23134e-01  1.15047e+00  3.32629e-01  1.05727e-01  6.69107e-02
 440.995  1.51909e+00  7.77197e-01  8.18108e-02  2.25794e-01  1.76683e-01  1.26044e-01  1.18012e+00  3.38968e-01  1.08451e-01  6.82319e-02
 441.825  1.55040e+00  7.92903e-01  8.30788e-02  2.30409e-01  1.80180e-01  1.28558e-01  1.20618e+00  3.44215e-01  1.10847e-01  6.93335e-02
 442.655  1.57263e+00  8.03924e-01  8.38483e-02  2.33662e-01  1.82616e-01  1.30313e-01  1.22523e+00  3.47393e-01  1.12597e-01  7.00187e-02
 443.486  1.58543e+00  8.10101e-01  8.41074e-02  2.35507e-01  1.83953e-01  1.31281e-01  1.23698e+00  3.48452e-01  1.13676e-01  7.02768e-02
 444.316  1.59000e+00  8.12064e-01  8.39269e-02  2.36128e-01  1.84333e-01  1.31566e-01  1.24232e+00  3.47685e-01  1.14167e-01  7.01663e-02
 445.146  1.59115e+00  8.12285e-01  8.35626e-02  2.36244e-01  1.84314e-01  1.31568e-01  1.24499e+00  3.46153e-01  1.14412e-01  6.99012e-02
 445.976  1.60051e+00  8.16734e-01  8.36238e-02  2.37593e-01  1.85246e-01  1.32253e-01  1.25412e+00  3.46383e-01  1.15252e-01  6.99937e-02
 446.805  1.62669e+00  8.29807e-01  8.45589e-02  2.41451e-01  1.88126e-01  1.34337e-01  1.27645e+00  3.50241e-01  1.17303e-01  7.08223e-02
 447.635  1.66339e+00  8.48290e-01  8.60378e-02  2.46882e-01  1.92226e-01  1.37298e-01  1.30703e+00  3.56364e-01  1.20113e-01  7.21128e-02
 448.465  1.69933e+00  8.66414e-01  8.74689e-02  2.52208e-01  1.96240e-01  1.40202e-01  1.33704e+00  3.62301e-01  1.22871e-01  7.33694e-02
 449.295  1.73144e+00  8.82586e-01  8.86890e-02  2.56966e-01  1.99809e-01  1.42790e-01  1.36408e+00  3.67369e-01  1.25356e-01  7.44529e-02
 450.125  1.75685e+00  8.95320e-01  8.95586e-02  2.60722e-01  2.02600e-01  1.44823e-01  1.38587e+00  3.70983e-01  1.27359e-01  7.52420e-02
 450.954  1.76403e+00  8.98738e-01  8.95010e-02  2.61764e-01  2.03289e-01  1.45347e-01  1.39328e+00  3.70751e-01  1.28040e-01  7.52493e-02
 451.784  1.74650e+00  8.89537e-01  8.81916e-02  2.59131e-01  2.01128e-01  1.43830e-01  1.38118e+00  3.65327e-01  1.26927e-01  7.42008e-02
 452.613  1.71906e+00  8.75274e-01  8.63803e-02  2.55025e-01  1.97822e-01  1.41494e-01  1.36124e+00  3.57817e-01  1.25095e-01  7.27271e-02
 453.443  1.70508e+00  8.67882e-01  8.52475e-02  2.52924e-01  1.96065e-01  1.40267e-01  1.35196e+00  3.53114e-01  1.24242e-01  7.18222e-02
