 lambda     Rad_up_noisy   Rad_up_pure    Rad_up_noise
 894.195    9.39015e-02    9.42175e-02   -3.16031e-04
 900.842    7.33994e-02    7.35700e-02   -1.70568e-04
 907.472    7.51780e-02    7.69814e-02   -1.80339e-03
 914.084    7.35033e-02    7.30293e-02    4.73959e-04
 920.678    8.18720e-02    8.23558e-02   -4.83796e-04
 927.255    7.26932e-02    7.26400e-02    5.31669e-05
 933.815    2.85387e-02    2.90254e-02   -4.86685e-04
 940.358    5.00119e-02    5.03402e-02   -3.28306e-04
 946.883    4.16259e-02    4.10294e-02    5.96497e-04
 953.391    4.77116e-02    4.74086e-02    3.02983e-04
 959.883    5.77312e-02    5.70050e-02    7.26178e-04
 966.357    6.57892e-02    6.54183e-02    3.70928e-04
 972.814    7.42868e-02    7.34191e-02    8.67724e-04
 979.255    7.53827e-02    7.53708e-02    1.18548e-05
 985.679    8.28568e-02    8.27809e-02    7.59288e-05
 992.086    8.54529e-02    8.46141e-02    8.38797e-04
 998.476    8.49732e-02    8.43345e-02    6.38708e-04
1004.850    7.95288e-02    7.99721e-02   -4.43256e-04
1011.208    8.18658e-02    8.13863e-02    4.79479e-04
1017.548    8.08862e-02    8.08193e-02    6.68646e-05
1023.873    7.99354e-02    7.97211e-02    2.14265e-04
1030.181    7.98077e-02    7.98124e-02   -4.67791e-06
1036.473    8.00090e-02    7.87036e-02    1.30537e-03
1042.749    7.75901e-02    7.80299e-02   -4.39837e-04
1049.009    7.70372e-02    7.71428e-02   -1.05612e-04
1055.253    7.52539e-02    7.57930e-02   -5.39092e-04
1061.481    7.40045e-02    7.35832e-02    4.21279e-04
1067.693    7.05743e-02    7.11958e-02   -6.21479e-04
1073.889    7.01680e-02    6.95072e-02    6.60804e-04
1080.069    6.66583e-02    6.68908e-02   -2.32485e-04
1086.234    6.41657e-02    6.43103e-02   -1.44605e-04
1092.383    6.07026e-02    6.02500e-02    4.52632e-04
1098.516    5.09746e-02    5.18590e-02   -8.84390e-04
1104.634    4.75184e-02    4.81246e-02   -6.06165e-04
1110.737    4.52552e-02    4.53077e-02   -5.24911e-05
1116.824    2.41836e-02    2.38425e-02    3.41051e-04
1122.896    1.06743e-02    1.06506e-02    2.36739e-05
1128.953    1.54176e-02    1.51454e-02    2.72169e-04
1134.995    1.21339e-02    1.22121e-02   -7.81506e-05
1141.021    2.47025e-02    2.42084e-02    4.94125e-04
1147.033    1.92322e-02    1.90129e-02    2.19306e-04
1153.030    2.61018e-02    2.56533e-02    4.48475e-04
1159.012    4.01116e-02    4.08673e-02   -7.55722e-04
1164.979    4.98768e-02    4.91968e-02    6.79978e-04
1170.931    5.14520e-02    5.08086e-02    6.43419e-04
1176.869    5.17831e-02    5.08029e-02    9.80181e-04
