 lambda   Irr_dw       Irr_up       Rad_dw       Rad_up       Act_dw       Act_up       Irr_dw_dir   Irr_up_diff  Act_dw_dir   Act_up_diff
 405.248  1.37238e+00  6.22689e-01  9.10106e-02  1.72923e-01  1.63900e-01  1.04184e-01  1.00009e+00  3.72291e-01  9.19092e-02  7.19906e-02
 406.081  1.35758e+00  6.15461e-01  8.94908e-02  1.70956e-01  1.61974e-01  1.02948e-01  9.91450e-01  3.66134e-01  9.11148e-02  7.08593e-02
 406.913  1.36366e+00  6.17671e-01  8.93483e-02  1.71607e-01  1.62539e-01  1.03291e-01  9.98055e-01  3.65606e-01  9.17217e-02  7.08169e-02
 407.746  1.38831e+00  6.28285e-01  9.04278e-02  1.74591e-01  1.65318e-01  1.05040e-01  1.01824e+00  3.70074e-01  9.35767e-02  7.17411e-02
 408.578  1.41440e+00  6.39545e-01  9.16049e-02  1.77753e-01  1.68269e-01  1.06897e-01  1.03947e+00  3.74939e-01  9.55273e-02  7.27414e-02
 409.411  1.43094e+00  6.46481e-01  9.21524e-02  1.79715e-01  1.70080e-01  1.08030e-01  1.05371e+00  3.77229e-01  9.68365e-02  7.32430e-02
 410.243  1.44692e+00  6.53170e-01  9.26438e-02  1.81613e-01  1.71818e-01  1.09121e-01  1.06763e+00  3.79295e-01  9.81152e-02  7.37026e-02
 411.075  1.47009e+00  6.63121e-01  9.35882e-02  1.84423e-01  1.74406e-01  1.10754e-01  1.08687e+00  3.83217e-01  9.98833e-02  7.45229e-02
 411.907  1.48894e+00  6.71157e-01  9.42641e-02  1.86702e-01  1.76485e-01  1.12067e-01  1.10291e+00  3.86035e-01  1.01358e-01  7.51278e-02
 412.739  1.49276e+00  6.72436e-01  9.39860e-02  1.87106e-01  1.76780e-01  1.12251e-01  1.10782e+00  3.84939e-01  1.01809e-01  7.49713e-02
 413.571  1.48954e+00  6.70570e-01  9.32571e-02  1.86638e-01  1.76239e-01  1.11908e-01  1.10755e+00  3.81989e-01  1.01784e-01  7.44552e-02
 414.403  1.49103e+00  6.70828e-01  9.28228e-02  1.86763e-01  1.76255e-01  1.11920e-01  1.11079e+00  3.80242e-01  1.02081e-01  7.41734e-02
 415.235  1.49469e+00  6.72049e-01  9.25351e-02  1.87152e-01  1.76530e-01  1.12093e-01  1.11560e+00  3.79092e-01  1.02524e-01  7.40066e-02
 416.067  1.49013e+00  6.69541e-01  9.17499e-02  1.86497e-01  1.75836e-01  1.11646e-01  1.11423e+00  3.75895e-01  1.02398e-01  7.34385e-02
 416.899  1.47390e+00  6.61763e-01  9.02558e-02  1.84369e-01  1.73768e-01  1.10321e-01  1.10413e+00  3.69762e-01  1.01470e-01  7.22980e-02
