 lambda   Irr_dw       Irr_up       Rad_dw       Rad_up       Act_dw       Act_up       Irr_dw_dir   Irr_up_diff  Act_dw_dir   Act_up_diff
 894.195  7.60334e-01  3.26021e-01  8.07461e-03  9.91544e-02  7.38207e-02  4.92921e-02  7.31228e-01  2.91061e-02  6.71918e-02  6.62888e-03
 900.842  6.67528e-01  2.51193e-01  6.90769e-03  7.73906e-02  6.40515e-02  3.72340e-02  6.44104e-01  2.34243e-02  5.91860e-02  4.86555e-03
 907.472  6.82093e-01  2.63114e-01  6.95570e-03  8.09009e-02  6.55357e-02  3.91381e-02  6.57572e-01  2.45212e-02  6.04236e-02  5.11204e-03
 914.084  6.64539e-01  2.48775e-01  6.64676e-03  7.66780e-02  6.36796e-02  3.68460e-02  6.41617e-01  2.29215e-02  5.89575e-02  4.72204e-03
 920.678  6.86853e-01  2.82142e-01  6.79596e-03  8.63315e-02  6.62214e-02  4.23159e-02  6.62870e-01  2.39835e-02  6.09104e-02  5.31102e-03
 927.255  6.47417e-01  2.46711e-01  6.26763e-03  7.60364e-02  6.20265e-02  3.65793e-02  6.25902e-01  2.15152e-02  5.75134e-02  4.51316e-03
 933.815  4.38126e-01  9.06248e-02  4.07323e-03  3.03247e-02  4.09899e-02  1.23401e-02  4.26278e-01  1.18478e-02  3.91702e-02  1.81972e-03
 940.358  5.46629e-01  1.65188e-01  5.04239e-03  5.25012e-02  5.16648e-02  2.35270e-02  5.30482e-01  1.61470e-02  4.87453e-02  2.91946e-03
 946.883  5.02596e-01  1.31036e-01  4.52440e-03  4.27102e-02  4.72772e-02  1.82455e-02  4.88561e-01  1.40350e-02  4.48933e-02  2.38393e-03
 953.391  5.24058e-01  1.54134e-01  4.66297e-03  4.92816e-02  4.94800e-02  2.18396e-02  5.09168e-01  1.48894e-02  4.67869e-02  2.69314e-03
 959.883  5.62438e-01  1.89472e-01  4.95849e-03  5.91846e-02  5.33836e-02  2.75174e-02  5.46050e-01  1.63875e-02  5.01759e-02  3.20775e-03
 966.357  5.88669e-01  2.20074e-01  5.13054e-03  6.78500e-02  5.61619e-02  3.25611e-02  5.71161e-01  1.75083e-02  5.24833e-02  3.67857e-03
 972.814  6.17689e-01  2.48162e-01  5.31011e-03  7.60566e-02  5.91745e-02  3.70918e-02  5.99086e-01  1.86021e-02  5.50493e-02  4.12521e-03
 979.255  6.18943e-01  2.55065e-01  5.23532e-03  7.79786e-02  5.93708e-02  3.82503e-02  6.00444e-01  1.84985e-02  5.51740e-02  4.19679e-03
 985.679  6.40423e-01  2.82674e-01  5.35249e-03  8.55894e-02  6.17902e-02  4.29058e-02  6.20894e-01  1.95297e-02  5.70531e-02  4.73708e-03
 992.086  6.41839e-01  2.90030e-01  5.28609e-03  8.74503e-02  6.20957e-02  4.42953e-02  6.22279e-01  1.95600e-02  5.71804e-02  4.91528e-03
 998.476  6.37056e-01  2.89211e-01  5.15402e-03  8.71470e-02  6.16389e-02  4.42206e-02  6.17924e-01  1.91312e-02  5.67802e-02  4.85861e-03
1004.850  6.06495e-01  2.73830e-01  4.80995e-03  8.26169e-02  5.85665e-02  4.17629e-02  5.88685e-01  1.78090e-02  5.40935e-02  4.47305e-03
1011.208  6.17526e-01  2.78457e-01  4.80540e-03  8.40539e-02  5.95666e-02  4.24288e-02  5.99803e-01  1.77230e-02  5.51151e-02  4.45149e-03
1017.548  6.07702e-01  2.76795e-01  4.64665e-03  8.34486e-02  5.86636e-02  4.22789e-02  5.90462e-01  1.72394e-02  5.42567e-02  4.40684e-03
1023.873  6.02035e-01  2.72811e-01  4.51107e-03  8.23152e-02  5.80162e-02  4.15884e-02  5.85357e-01  1.66779e-02  5.37876e-02  4.22855e-03
1030.181  5.97004e-01  2.73531e-01  4.39456e-03  8.24028e-02  5.76010e-02  4.18327e-02  5.80624e-01  1.63804e-02  5.33527e-02  4.24826e-03
1036.473  5.86039e-01  2.69850e-01  4.23361e-03  8.12325e-02  5.65655e-02  4.13363e-02  5.70553e-01  1.54858e-02  5.24273e-02  4.13811e-03
1042.749  5.80940e-01  2.67466e-01  4.11371e-03  8.05233e-02  5.60156e-02  4.09494e-02  5.65560e-01  1.53806e-02  5.19685e-02  4.04721e-03
1049.009  5.73797e-01  2.64141e-01  3.97959e-03  7.95887e-02  5.52439e-02  4.03878e-02  5.58730e-01  1.50669e-02  5.13409e-02  3.90301e-03
1055.253  5.64847e-01  2.59057e-01  3.83514e-03  7.81318e-02  5.42553e-02  3.95232e-02  5.50732e-01  1.41148e-02  5.06059e-02  3.64933e-03
1061.481  5.49552e-01  2.50981e-01  3.66010e-03  7.57837e-02  5.26638e-02  3.81945e-02  5.36052e-01  1.35009e-02  4.92570e-02  3.40682e-03
1067.693  5.35946e-01  2.42295e-01  3.52577e-03  7.32835e-02  5.12470e-02  3.67393e-02  5.23055e-01  1.28907e-02  4.80627e-02  3.18421e-03
