 lambda   Irr_dw       Irr_up       Rad_dw       Rad_up       Act_dw       Act_up       Irr_dw_dir   Irr_up_diff  Act_dw_dir   Act_up_diff
 894.195  7.59769e-01  2.90153e-01  7.99955e-03  8.51455e-02  7.36099e-02  4.44710e-02  7.31228e-01  2.85406e-02  6.71918e-02  6.41811e-03
 900.842  6.67123e-01  2.22858e-01  6.85231e-03  6.62827e-02  6.39122e-02  3.34702e-02  6.44104e-01  2.30200e-02  5.91860e-02  4.72618e-03
 907.472  6.81675e-01  2.33645e-01  6.89902e-03  6.93441e-02  6.53887e-02  3.52163e-02  6.57572e-01  2.41029e-02  6.04236e-02  4.96503e-03
 914.084  6.64155e-01  2.20780e-01  6.59457e-03  6.56851e-02  6.35465e-02  3.31295e-02  6.41617e-01  2.25375e-02  5.89575e-02  4.58897e-03
 920.678  6.86416e-01  2.51086e-01  6.73795e-03  7.41292e-02  6.60599e-02  3.81642e-02  6.62870e-01  2.35456e-02  6.09104e-02  5.14951e-03
 927.255  6.47053e-01  2.19256e-01  6.21863e-03  6.52264e-02  6.18984e-02  3.29344e-02  6.25902e-01  2.11514e-02  5.75134e-02  4.38503e-03
 933.815  4.38033e-01  7.96656e-02  4.05841e-03  2.58563e-02  4.09657e-02  1.09596e-02  4.26278e-01  1.17546e-02  3.91702e-02  1.79543e-03
 940.358  5.46423e-01  1.46119e-01  5.01271e-03  4.48942e-02  5.16018e-02  2.10552e-02  5.30482e-01  1.59407e-02  4.87453e-02  2.85642e-03
 946.883  5.02448e-01  1.15711e-01  4.50238e-03  3.65100e-02  4.72343e-02  1.62896e-02  4.88561e-01  1.38865e-02  4.48933e-02  2.34104e-03
 953.391  5.23874e-01  1.36424e-01  4.63671e-03  4.21901e-02  4.94235e-02  1.95535e-02  5.09168e-01  1.47060e-02  4.67869e-02  2.63664e-03
 959.883  5.62200e-01  1.68217e-01  4.92580e-03  5.07606e-02  5.33045e-02  2.47308e-02  5.46050e-01  1.61499e-02  5.01759e-02  3.12858e-03
 966.357  5.88387e-01  1.95955e-01  5.09288e-03  5.83079e-02  5.60609e-02  2.93672e-02  5.71161e-01  1.72256e-02  5.24833e-02  3.57758e-03
 972.814  6.17368e-01  2.21382e-01  5.26842e-03  6.54660e-02  5.90542e-02  3.35263e-02  5.99086e-01  1.82819e-02  5.50493e-02  4.00484e-03
 979.255  6.18616e-01  2.27651e-01  5.19315e-03  6.71520e-02  5.92456e-02  3.45930e-02  6.00444e-01  1.81716e-02  5.51740e-02  4.07159e-03
 985.679  6.40040e-01  2.52649e-01  5.30539e-03  7.38068e-02  6.16385e-02  3.88689e-02  6.20894e-01  1.91468e-02  5.70531e-02  4.58543e-03
 992.086  6.41452e-01  2.59360e-01  5.23799e-03  7.54598e-02  6.19346e-02  4.01551e-02  6.22279e-01  1.91726e-02  5.71804e-02  4.75418e-03
 998.476  6.36673e-01  2.58621e-01  5.10682e-03  7.51948e-02  6.14783e-02  4.00878e-02  6.17924e-01  1.87492e-02  5.67802e-02  4.69803e-03
1004.850  6.06143e-01  2.44786e-01  4.76641e-03  7.12524e-02  5.84199e-02  3.78447e-02  5.88685e-01  1.74572e-02  5.40935e-02  4.32639e-03
1011.208  6.17176e-01  2.48872e-01  4.76208e-03  7.24633e-02  5.94205e-02  3.84394e-02  5.99803e-01  1.73730e-02  5.51151e-02  4.30543e-03
1017.548  6.07360e-01  2.47461e-01  4.60420e-03  7.19659e-02  5.85174e-02  3.83167e-02  5.90462e-01  1.68975e-02  5.42567e-02  4.26070e-03
1023.873  6.01701e-01  2.43743e-01  4.47013e-03  7.09358e-02  5.78759e-02  3.76664e-02  5.85357e-01  1.63443e-02  5.37876e-02  4.08832e-03
1030.181  5.96672e-01  2.44438e-01  4.35399e-03  7.10255e-02  5.74577e-02  3.78986e-02  5.80624e-01  1.60484e-02  5.33527e-02  4.10505e-03
