 lambda     Rad_up_noisy   Rad_up_pure    Rad_up_noise
 405.248    1.44083e-01    1.43669e-01    4.14017e-04
 406.081    1.42016e-01    1.42009e-01    7.09528e-06
 406.913    1.42446e-01    1.42520e-01   -7.40998e-05
 407.746    1.45028e-01    1.44967e-01    6.07299e-05
 408.578    1.47269e-01    1.47561e-01   -2.91631e-04
 409.411    1.48913e-01    1.49159e-01   -2.45817e-04
 410.243    1.50435e-01    1.50705e-01   -2.70176e-04
 411.075    1.53162e-01    1.53011e-01    1.51318e-04
 411.907    1.54724e-01    1.54880e-01   -1.56414e-04
 412.739    1.55064e-01    1.55196e-01   -1.31787e-04
 413.571    1.54227e-01    1.54793e-01   -5.66042e-04
 414.403    1.54830e-01    1.54883e-01   -5.33093e-05
 415.235    1.54835e-01    1.55188e-01   -3.52767e-04
 416.067    1.53959e-01    1.54622e-01   -6.62889e-04
 416.899    1.52967e-01    1.52830e-01    1.37353e-04
 417.730    1.50379e-01    1.50264e-01    1.14921e-04
 418.562    1.47696e-01    1.47566e-01    1.29820e-04
 419.393    1.45809e-01    1.45734e-01    7.54453e-05
 420.225    1.46008e-01    1.45646e-01    3.62214e-04
 421.056    1.46005e-01    1.46218e-01   -2.13057e-04
 421.888    1.45294e-01    1.45154e-01    1.39929e-04
 422.719    1.42502e-01    1.42471e-01    3.10081e-05
 423.550    1.39732e-01    1.40479e-01   -7.46789e-04
 424.382    1.40470e-01    1.40059e-01    4.10538e-04
 425.213    1.39285e-01    1.39723e-01   -4.37804e-04
 426.044    1.38087e-01    1.38066e-01    2.11269e-05
 426.875    1.34563e-01    1.34850e-01   -2.86500e-04
 427.706    1.29402e-01    1.29868e-01   -4.65822e-04
 428.537    1.23294e-01    1.22800e-01    4.94281e-04
 429.368    1.15752e-01    1.15342e-01    4.10313e-04
 430.199    1.11961e-01    1.12065e-01   -1.04458e-04
 431.030    1.16466e-01    1.16449e-01    1.70176e-05
 431.860    1.25777e-01    1.25857e-01   -8.04665e-05
 432.691    1.33770e-01    1.33991e-01   -2.21272e-04
 433.522    1.39048e-01    1.38397e-01    6.50543e-04
 434.352    1.41867e-01    1.41667e-01    2.00045e-04
 435.183    1.45690e-01    1.45861e-01   -1.71300e-04
 436.013    1.49234e-01    1.49559e-01   -3.25303e-04
 436.844    1.50780e-01    1.50391e-01    3.88757e-04
 437.674    1.47839e-01    1.48468e-01   -6.28784e-04
 438.504    1.46133e-01    1.46530e-01   -3.97102e-04
 439.335    1.46939e-01    1.47003e-01   -6.35467e-05
 440.165    1.50594e-01    1.49819e-01    7.75412e-04
 440.995    1.53425e-01    1.53385e-01    3.96640e-05
 441.825    1.56564e-01    1.56460e-01    1.03656e-04
 442.655    1.58730e-01    1.58600e-01    1.30264e-04
 443.486    1.59718e-01    1.59779e-01   -6.05338e-05
 444.316    1.60050e-01    1.60125e-01   -7.51971e-05
 445.146    1.60107e-01    1.60134e-01   -2.73520e-05
 445.976    1.60779e-01    1.60986e-01   -2.07447e-04
 446.805    1.63995e-01    1.63545e-01    4.49684e-04
 447.635    1.67165e-01    1.67173e-01   -8.18617e-06
 448.465    1.70972e-01    1.70729e-01    2.43350e-04
 449.295    1.74449e-01    1.73898e-01    5.51125e-04
 450.125    1.76268e-01    1.76383e-01   -1.15336e-04
 450.954    1.76750e-01    1.77023e-01   -2.73420e-04
 451.784    1.75304e-01    1.75172e-01    1.32469e-04
 452.613    1.71922e-01    1.72327e-01   -4.04761e-04
 453.443    1.70786e-01    1.70844e-01   -5.82274e-05
 454.273    1.71096e-01    1.71467e-01   -3.70808e-04
 455.102    1.73866e-01    1.73149e-01    7.16501e-04
 455.931    1.74497e-01    1.74605e-01   -1.07764e-04
 456.761    1.75604e-01    1.75174e-01    4.29670e-04
 457.590    1.75081e-01    1.74870e-01    2.11128e-04
 458.420    1.74106e-01    1.74221e-01   -1.14541e-04
 459.249    1.73536e-01    1.73874e-01   -3.38273e-04
 460.078    1.74602e-01    1.74086e-01    5.15675e-04
 460.907    1.74316e-01    1.74510e-01   -1.94291e-04
 461.737    1.74901e-01    1.74608e-01    2.92586e-04
 462.566    1.73713e-01    1.74258e-01   -5.44988e-04
 463.395    1.74195e-01    1.73736e-01    4.59365e-04
 464.224    1.72770e-01    1.73330e-01   -5.60066e-04
 465.053    1.73367e-01    1.73189e-01    1.77992e-04
 465.882    1.73430e-01    1.73369e-01    6.10695e-05
 466.711    1.72689e-01    1.73928e-01   -1.23884e-03
 467.540    1.75213e-01    1.74803e-01    4.09929e-04
 468.369    1.73726e-01    1.75511e-01   -1.78544e-03
 469.198    1.74545e-01    1.75540e-01   -9.94946e-04
 470.027    1.73273e-01    1.75016e-01   -1.74294e-03
 470.855    1.76821e-01    1.74465e-01    2.35570e-03
 471.684    1.75116e-01    1.74181e-01    9.35308e-04
 472.513    1.76852e-01    1.74209e-01    2.64274e-03
 473.342    1.76167e-01    1.74622e-01    1.54471e-03
 474.170    1.74491e-01    1.75304e-01   -8.12504e-04
 474.999    1.73663e-01    1.75751e-01   -2.08767e-03
 475.828    1.76733e-01    1.75668e-01    1.06517e-03
 476.656    1.75338e-01    1.75421e-01   -8.27947e-05
 477.485    1.74146e-01    1.75335e-01   -1.18949e-03
 478.313    1.74946e-01    1.75184e-01   -2.37646e-04
 479.142    1.73855e-01    1.74836e-01   -9.81402e-04
 479.970    1.75632e-01    1.74619e-01    1.01295e-03
 480.799    1.76951e-01    1.74747e-01    2.20385e-03
 481.627    1.74272e-01    1.74888e-01   -6.16452e-04
 482.456    1.73552e-01    1.74290e-01   -7.37610e-04
 483.284    1.70867e-01    1.72147e-01   -1.27979e-03
 484.112    1.67267e-01    1.67995e-01   -7.27780e-04
 484.941    1.62429e-01    1.62360e-01    6.94172e-05
 485.769    1.57529e-01    1.57442e-01    8.67370e-05
 486.597    1.55262e-01    1.55814e-01   -5.52154e-04
 487.426    1.58010e-01    1.57663e-01    3.47045e-04
 488.254    1.60300e-01    1.60908e-01   -6.07772e-04
 489.082    1.64294e-01    1.63811e-01    4.83130e-04
 489.910    1.64181e-01    1.65558e-01   -1.37670e-03
 490.738    1.66649e-01    1.65784e-01    8.64618e-04
 491.567    1.65816e-01    1.65218e-01    5.97678e-04
 492.395    1.65181e-01    1.65260e-01   -7.89268e-05
 493.223    1.67068e-01    1.66380e-01    6.87758e-04
 494.051    1.67273e-01    1.67937e-01   -6.63621e-04
 494.879    1.68962e-01    1.68946e-01    1.55366e-05
 495.707    1.68524e-01    1.68574e-01   -5.04698e-05
 496.535    1.64970e-01    1.66715e-01   -1.74528e-03
 497.363    1.63617e-01    1.64143e-01   -5.25803e-04
 498.191    1.62346e-01    1.61750e-01    5.96385e-04
 499.019    1.59250e-01    1.59852e-01   -6.02056e-04
 499.847    1.57677e-01    1.58308e-01   -6.31200e-04
 500.675    1.57401e-01    1.57115e-01    2.85760e-04
 501.502    1.55896e-01    1.56547e-01   -6.51185e-04
 502.330    1.55711e-01    1.56690e-01   -9.79059e-04
 503.158    1.56577e-01    1.57390e-01   -8.12644e-04
 503.986    1.59384e-01    1.58846e-01    5.37915e-04
 504.814    1.61550e-01    1.61141e-01    4.09231e-04
 505.642    1.64039e-01    1.63106e-01    9.33086e-04
 506.469    1.64346e-01    1.63294e-01    1.05193e-03
 507.297    1.61945e-01    1.62052e-01   -1.07333e-04
 508.125    1.60996e-01    1.61050e-01   -5.44373e-05
 508.953    1.60932e-01    1.61010e-01   -7.75611e-05
 509.780    1.60870e-01    1.61349e-01   -4.79143e-04
 510.608    1.60666e-01    1.61436e-01   -7.69617e-04
 511.436    1.61195e-01    1.60796e-01    3.98862e-04
 512.263    1.57926e-01    1.58940e-01   -1.01393e-03
 513.091    1.55172e-01    1.56185e-01   -1.01254e-03
 513.918    1.53342e-01    1.53603e-01   -2.60983e-04
 514.746    1.51781e-01    1.51283e-01    4.98412e-04
 515.574    1.48418e-01    1.47942e-01    4.76188e-04
 516.401    1.43904e-01    1.43418e-01    4.85860e-04
 517.229    1.39400e-01    1.40042e-01   -6.41686e-04
 518.056    1.40065e-01    1.39897e-01    1.67908e-04
 518.884    1.42919e-01    1.42502e-01    4.16921e-04
 519.711    1.46308e-01    1.46120e-01    1.87781e-04
 520.539    1.48562e-01    1.49356e-01   -7.94452e-04
 521.366    1.51566e-01    1.51431e-01    1.34965e-04
 522.194    1.52518e-01    1.52385e-01    1.33126e-04
 523.021    1.52864e-01    1.52918e-01   -5.37434e-05
 523.849    1.52780e-01    1.53242e-01   -4.62122e-04
 524.676    1.52833e-01    1.52443e-01    3.90235e-04
 525.503    1.50037e-01    1.49982e-01    5.47466e-05
 526.331    1.47444e-01    1.47426e-01    1.83647e-05
 527.158    1.47751e-01    1.47311e-01    4.40499e-04
 527.986    1.49579e-01    1.50058e-01   -4.79074e-04
 528.813    1.53204e-01    1.53516e-01   -3.12234e-04
 529.640    1.55994e-01    1.55771e-01    2.23283e-04
 530.468    1.56672e-01    1.56349e-01    3.22647e-04
 531.295    1.54614e-01    1.55033e-01   -4.19046e-04
 532.122    1.51732e-01    1.52095e-01   -3.62853e-04
 532.949    1.49386e-01    1.49387e-01   -9.53811e-07
 533.777    1.48960e-01    1.48940e-01    2.00790e-05
 534.604    1.50486e-01    1.50690e-01   -2.03539e-04
 535.431    1.52676e-01    1.52846e-01   -1.70259e-04
 536.259    1.53995e-01    1.53975e-01    2.01906e-05
 537.086    1.53759e-01    1.54082e-01   -3.22668e-04
 537.913    1.53726e-01    1.53726e-01   -4.07005e-07
 538.740    1.53266e-01    1.52825e-01    4.40932e-04
 539.567    1.51017e-01    1.51113e-01   -9.55911e-05
 540.395    1.49188e-01    1.49290e-01   -1.01650e-04
 541.222    1.48273e-01    1.48606e-01   -3.32682e-04
 542.049    1.49961e-01    1.49367e-01    5.93634e-04
 542.876    1.51711e-01    1.50762e-01    9.49014e-04
 543.703    1.52086e-01    1.51931e-01    1.55325e-04
 544.530    1.52346e-01    1.52454e-01   -1.07614e-04
 545.358    1.52043e-01    1.52319e-01   -2.75765e-04
 546.185    1.51721e-01    1.51751e-01   -2.97341e-05
 547.012    1.50819e-01    1.50916e-01   -9.66741e-05
 547.839    1.49961e-01    1.50023e-01   -6.18773e-05
 548.666    1.49984e-01    1.49409e-01    5.75372e-04
 549.493    1.49111e-01    1.49176e-01   -6.48926e-05
 550.320    1.49547e-01    1.49240e-01    3.07476e-04
 551.147    1.50110e-01    1.49562e-01    5.48342e-04
 551.974    1.50269e-01    1.49988e-01    2.80804e-04
 552.801    1.50019e-01    1.50337e-01   -3.18429e-04
 553.628    1.49815e-01    1.50554e-01   -7.38656e-04
 554.455    1.49713e-01    1.50413e-01   -6.99687e-04
 555.283    1.49316e-01    1.49576e-01   -2.59722e-04
 556.110    1.48222e-01    1.48173e-01    4.89546e-05
 556.937    1.46774e-01    1.46739e-01    3.51267e-05
 557.764    1.45023e-01    1.45576e-01   -5.53004e-04
 558.591    1.41904e-01    1.44809e-01   -2.90467e-03
 559.418    1.45190e-01    1.44836e-01    3.54074e-04
 560.245    1.45663e-01    1.45744e-01   -8.10100e-05
 561.072    1.46718e-01    1.46726e-01   -7.72723e-06
 561.898    1.45479e-01    1.47067e-01   -1.58791e-03
 562.725    1.47813e-01    1.46926e-01    8.87439e-04
 563.552    1.45182e-01    1.46533e-01   -1.35085e-03
 564.379    1.45648e-01    1.45679e-01   -3.06208e-05
 565.206    1.44223e-01    1.44424e-01   -2.00716e-04
 566.033    1.44344e-01    1.43433e-01    9.10609e-04
 566.860    1.41528e-01    1.43097e-01   -1.56911e-03
 567.687    1.42877e-01    1.42899e-01   -2.17530e-05
 568.514    1.43899e-01    1.42239e-01    1.66008e-03
 569.341    1.41588e-01    1.41296e-01    2.91567e-04
 570.168    1.39364e-01    1.40726e-01   -1.36242e-03
 570.995    1.40915e-01    1.41016e-01   -1.00565e-04
 571.822    1.40268e-01    1.42068e-01   -1.79968e-03
 572.648    1.45639e-01    1.43152e-01    2.48720e-03
 573.475    1.42827e-01    1.43471e-01   -6.44119e-04
 574.302    1.42658e-01    1.42886e-01   -2.27710e-04
 575.129    1.43615e-01    1.41989e-01    1.62608e-03
 575.956    1.41642e-01    1.41470e-01    1.72318e-04
 576.783    1.40686e-01    1.41426e-01   -7.39557e-04
 577.609    1.40425e-01    1.41516e-01   -1.09087e-03
 578.436    1.42686e-01    1.41667e-01    1.01858e-03
