 lambda     Rad_up_noisy   Rad_up_pure    Rad_up_noise
 405.248    2.04244e-01    2.04729e-01   -4.84580e-04
 406.081    2.01555e-01    2.02450e-01   -8.94613e-04
 406.913    2.03341e-01    2.03275e-01    6.63288e-05
 407.746    2.07182e-01    2.06865e-01    3.16655e-04
 408.578    2.09664e-01    2.10668e-01   -1.00433e-03
 409.411    2.12458e-01    2.13047e-01   -5.89128e-04
 410.243    2.16146e-01    2.15347e-01    7.99375e-04
 411.075    2.19314e-01    2.18722e-01    5.91927e-04
 411.907    2.21116e-01    2.21464e-01   -3.48331e-04
 412.739    2.22389e-01    2.21976e-01    4.13284e-04
 413.571    2.22371e-01    2.21450e-01    9.21022e-04
 414.403    2.22140e-01    2.21626e-01    5.14393e-04
 415.235    2.22344e-01    2.22118e-01    2.25655e-04
 416.067    2.22122e-01    2.21376e-01    7.46382e-04
 416.899    2.19170e-01    2.18892e-01    2.78432e-04
 417.730    2.14698e-01    2.15300e-01   -6.02171e-04
 418.562    2.11253e-01    2.11508e-01   -2.54640e-04
 419.393    2.08902e-01    2.08943e-01   -4.06471e-05
 420.225    2.09109e-01    2.08870e-01    2.38580e-04
 421.056    2.09610e-01    2.09745e-01   -1.34993e-04
 421.888    2.08782e-01    2.08285e-01    4.96930e-04
 422.719    2.03474e-01    2.04518e-01   -1.04429e-03
 423.550    2.01980e-01    2.01745e-01    2.34574e-04
 424.382    2.00783e-01    2.01216e-01   -4.33365e-04
 425.213    2.00369e-01    2.00794e-01   -4.24956e-04
 426.044    1.98007e-01    1.98466e-01   -4.58856e-04
 426.875    1.93569e-01    1.93900e-01   -3.30565e-04
 427.706    1.87230e-01    1.86793e-01    4.36719e-04
 428.537    1.77863e-01    1.76680e-01    1.18260e-03
 429.368    1.66076e-01    1.65996e-01    8.03894e-05
 430.199    1.61259e-01    1.61315e-01   -5.62356e-05
 431.030    1.67951e-01    1.67655e-01    2.95844e-04
 431.860    1.80813e-01    1.81247e-01   -4.34130e-04
 432.691    1.92341e-01    1.93037e-01   -6.95823e-04
 433.522    1.99698e-01    1.99472e-01    2.26072e-04
 434.352    2.03695e-01    2.04263e-01   -5.67755e-04
 435.183    2.11213e-01    2.10375e-01    8.38353e-04
 436.013    2.16189e-01    2.15771e-01    4.17770e-04
 436.844    2.17057e-01    2.17038e-01    1.88975e-05
 437.674    2.14455e-01    2.14331e-01    1.23564e-04
 438.504    2.11465e-01    2.11598e-01   -1.33216e-04
 439.335    2.12822e-01    2.12341e-01    4.80727e-04
 440.165    2.16403e-01    2.16465e-01   -6.17256e-05
 440.995    2.21112e-01    2.21681e-01   -5.69463e-04
 441.825    2.26556e-01    2.26203e-01    3.53013e-04
 442.655    2.28326e-01    2.29386e-01   -1.05980e-03
 443.486    2.31932e-01    2.31186e-01    7.46315e-04
 444.316    2.31456e-01    2.31784e-01   -3.27690e-04
 445.146    2.31174e-01    2.31888e-01   -7.14364e-04
 445.976    2.32502e-01    2.33201e-01   -6.99238e-04
 446.805    2.36863e-01    2.36978e-01   -1.15115e-04
 447.635    2.41871e-01    2.42298e-01   -4.26654e-04
 448.465    2.47596e-01    2.47515e-01    8.10213e-05
 449.295    2.51527e-01    2.52172e-01   -6.45236e-04
 450.125    2.55777e-01    2.55846e-01   -6.92846e-05
 450.954    2.56760e-01    2.56855e-01   -9.51710e-05
 451.784    2.54389e-01    2.54255e-01    1.34010e-04
 452.613    2.49358e-01    2.50211e-01   -8.53287e-04
 453.443    2.48052e-01    2.48134e-01   -8.19853e-05
 454.273    2.48958e-01    2.49097e-01   -1.39112e-04
 455.102    2.50968e-01    2.51589e-01   -6.20713e-04
 455.931    2.54083e-01    2.53750e-01    3.32719e-04
 456.761    2.54642e-01    2.54625e-01    1.68236e-05
 457.590    2.53679e-01    2.54235e-01   -5.55672e-04
 458.420    2.53765e-01    2.53347e-01    4.17780e-04
 459.249    2.53843e-01    2.52894e-01    9.48862e-04
 460.078    2.52902e-01    2.53249e-01   -3.46770e-04
 460.907    2.53395e-01    2.53909e-01   -5.13765e-04
 461.737    2.54522e-01    2.54101e-01    4.20969e-04
 462.566    2.53828e-01    2.53655e-01    1.72803e-04
 463.395    2.52610e-01    2.52970e-01   -3.59501e-04
 464.224    2.51581e-01    2.52453e-01   -8.72077e-04
 465.053    2.52079e-01    2.52315e-01   -2.36278e-04
 465.882    2.52995e-01    2.52636e-01    3.58785e-04
 466.711    2.51759e-01    2.53508e-01   -1.74881e-03
 467.540    2.54383e-01    2.54845e-01   -4.61654e-04
 468.369    2.56246e-01    2.55949e-01    2.97165e-04
 469.198    2.55667e-01    2.56074e-01   -4.07490e-04
 470.027    2.57422e-01    2.55392e-01    2.03043e-03
 470.855    2.52770e-01    2.54669e-01   -1.89896e-03
 471.684    2.52926e-01    2.54335e-01   -1.40926e-03
 472.513    2.55794e-01    2.54463e-01    1.33072e-03
 473.342    2.56040e-01    2.55160e-01    8.80115e-04
 474.170    2.54491e-01    2.56256e-01   -1.76486e-03
 474.999    2.58053e-01    2.57008e-01    1.04502e-03
 475.828    2.58231e-01    2.56985e-01    1.24605e-03
 476.656    2.56670e-01    2.56717e-01   -4.66364e-05
 477.485    2.57172e-01    2.56673e-01    4.99386e-04
 478.313    2.54978e-01    2.56514e-01   -1.53569e-03
 479.142    2.54155e-01    2.56050e-01   -1.89494e-03
 479.970    2.54901e-01    2.55775e-01   -8.74434e-04
 480.799    2.54012e-01    2.56012e-01   -1.99959e-03
 481.627    2.56469e-01    2.56274e-01    1.94570e-04
 482.456    2.57160e-01    2.55460e-01    1.70026e-03
 483.284    2.51467e-01    2.52387e-01   -9.20489e-04
 484.112    2.47582e-01    2.46371e-01    1.21147e-03
 484.941    2.39180e-01    2.38176e-01    1.00371e-03
 485.769    2.31936e-01    2.31023e-01    9.12996e-04
 486.597    2.28684e-01    2.28686e-01   -1.63903e-06
 487.426    2.31648e-01    2.31445e-01    2.02750e-04
 488.254    2.34981e-01    2.36259e-01   -1.27817e-03
 489.082    2.40492e-01    2.40584e-01   -9.22739e-05
 489.910    2.43234e-01    2.43226e-01    7.64928e-06
 490.738    2.45749e-01    2.43645e-01    2.10397e-03
 491.567    2.42353e-01    2.42905e-01   -5.52044e-04
 492.395    2.42778e-01    2.43054e-01   -2.75891e-04
 493.223    2.41808e-01    2.44781e-01   -2.97324e-03
 494.051    2.47412e-01    2.47146e-01    2.66241e-04
 494.879    2.47792e-01    2.48701e-01   -9.09450e-04
 495.707    2.47899e-01    2.48217e-01   -3.18136e-04
 496.535    2.46378e-01    2.45540e-01    8.38241e-04
 497.363    2.41251e-01    2.41821e-01   -5.70022e-04
