 lambda   Irr_dw       Irr_up       Rad_dw       Rad_up       Act_dw       Act_up       Irr_dw_dir   Irr_up_diff  Act_dw_dir   Act_up_diff
 894.195  7.59695e-01  2.85862e-01  7.99002e-03  8.38239e-02  7.35819e-02  4.38525e-02  7.31228e-01  2.84669e-02  6.71918e-02  6.39011e-03
 900.842  6.67071e-01  2.19442e-01  6.84527e-03  6.52306e-02  6.38937e-02  3.29868e-02  6.44104e-01  2.29672e-02  5.91860e-02  4.70770e-03
 907.472  6.81620e-01  2.30060e-01  6.89177e-03  6.82422e-02  6.53689e-02  3.47075e-02  6.57572e-01  2.40478e-02  6.04236e-02  4.94533e-03
 914.084  6.64104e-01  2.17338e-01  6.58776e-03  6.46352e-02  6.35285e-02  3.26425e-02  6.41617e-01  2.24862e-02  5.89575e-02  4.57094e-03
 920.678  6.86354e-01  2.47226e-01  6.73030e-03  7.29635e-02  6.60374e-02  3.76116e-02  6.62870e-01  2.34846e-02  6.09104e-02  5.12705e-03
 927.255  6.47003e-01  2.15777e-01  6.21207e-03  6.41729e-02  6.18805e-02  3.24414e-02  6.25902e-01  2.11012e-02  5.75134e-02  4.36709e-03
 933.815  4.38020e-01  7.82522e-02  4.05645e-03  2.54228e-02  4.09624e-02  1.07745e-02  4.26278e-01  1.17420e-02  3.91702e-02  1.79213e-03
 940.358  5.46393e-01  1.43599e-01  5.00861e-03  4.41452e-02  5.15927e-02  2.07107e-02  5.30482e-01  1.59115e-02  4.87453e-02  2.84739e-03
 946.883  5.02426e-01  1.13651e-01  4.49931e-03  3.58895e-02  4.72281e-02  1.60141e-02  4.88561e-01  1.38653e-02  4.48933e-02  2.33483e-03
 953.391  5.23848e-01  1.34002e-01  4.63296e-03  4.14605e-02  4.94151e-02  1.92239e-02  5.09168e-01  1.46792e-02  4.67869e-02  2.62824e-03
 959.883  5.62164e-01  1.65257e-01  4.92101e-03  4.98685e-02  5.32923e-02  2.43184e-02  5.46050e-01  1.61140e-02  5.01759e-02  3.11645e-03
 966.357  5.88343e-01  1.92555e-01  5.08725e-03  5.72807e-02  5.60450e-02  2.88852e-02  5.71161e-01  1.71820e-02  5.24833e-02  3.56173e-03
 972.814  6.17318e-01  2.17575e-01  5.26206e-03  6.43110e-02  5.90350e-02  3.29813e-02  5.99086e-01  1.82318e-02  5.50493e-02  3.98566e-03
 979.255  6.18565e-01  2.23739e-01  5.18672e-03  6.59569e-02  5.92256e-02  3.40311e-02  6.00444e-01  1.81203e-02  5.51740e-02  4.05153e-03
 985.679  6.39984e-01  2.48353e-01  5.29817e-03  7.24638e-02  6.16144e-02  3.82443e-02  6.20894e-01  1.90910e-02  5.70531e-02  4.56139e-03
 992.086  6.41390e-01  2.54967e-01  5.23057e-03  7.40609e-02  6.19085e-02  3.95127e-02  6.22279e-01  1.91110e-02  5.71804e-02  4.72809e-03
 998.476  6.36613e-01  2.54244e-01  5.09954e-03  7.37970e-02  6.14522e-02  3.94468e-02  6.17924e-01  1.86884e-02  5.67802e-02  4.67203e-03
1004.850  6.06087e-01  2.40632e-01  4.75970e-03  6.99357e-02  5.83962e-02  3.72380e-02  5.88685e-01  1.74012e-02  5.40935e-02  4.30268e-03
1011.208  6.17121e-01  2.44644e-01  4.75541e-03  7.11345e-02  5.93969e-02  3.78224e-02  5.99803e-01  1.73174e-02  5.51151e-02  4.28184e-03
1017.548  6.07301e-01  2.43278e-01  4.59767e-03  7.06504e-02  5.84935e-02  3.77048e-02  5.90462e-01  1.68388e-02  5.42567e-02  4.23675e-03
1023.873  6.01648e-01  2.39622e-01  4.46388e-03  6.96356e-02  5.78533e-02  3.70648e-02  5.85357e-01  1.62907e-02  5.37876e-02  4.06574e-03
1030.181  5.96618e-01  2.40337e-01  4.34782e-03  6.97301e-02  5.74348e-02  3.72981e-02  5.80624e-01  1.59942e-02  5.33527e-02  4.08207e-03
1036.473  5.85663e-01  2.37094e-01  4.18820e-03  6.87303e-02  5.64004e-02  3.68563e-02  5.70553e-01  1.51097e-02  5.24273e-02  3.97308e-03
1042.749  5.80576e-01  2.34922e-01  4.06961e-03  6.80996e-02  5.58555e-02  3.64996e-02  5.65560e-01  1.50156e-02  5.19685e-02  3.88705e-03
1049.009  5.73445e-01  2.32044e-01  3.93718e-03  6.73336e-02  5.50914e-02  3.60023e-02  5.58730e-01  1.47152e-02  5.13409e-02  3.75053e-03
1055.253  5.64512e-01  2.27512e-01  3.79465e-03  6.60817e-02  5.41127e-02  3.52190e-02  5.50732e-01  1.37806e-02  5.06059e-02  3.50674e-03
1061.481  5.49241e-01  2.20388e-01  3.62198e-03  6.40913e-02  5.25330e-02  3.40269e-02  5.36052e-01  1.31893e-02  4.92570e-02  3.27606e-03
1067.693  5.35654e-01  2.12633e-01  3.48983e-03  6.19359e-02  5.11267e-02  3.27083e-02  5.23055e-01  1.25986e-02  4.80627e-02  3.06396e-03
1073.889  5.27054e-01  2.06976e-01  3.39508e-03  6.04373e-02  5.02525e-02  3.17334e-02  5.14865e-01  1.21897e-02  4.73101e-02  2.94237e-03
1080.069  5.13832e-01  1.98436e-01  3.27212e-03  5.81268e-02  4.89259e-02  3.03099e-02  5.02181e-01  1.16512e-02  4.61446e-02  2.78134e-03
1086.234  5.02023e-01  1.90045e-01  3.15977e-03  5.58054e-02  4.77346e-02  2.89343e-02  4.90863e-01  1.11596e-02  4.51046e-02  2.63000e-03
1092.383  4.81386e-01  1.77141e-01  2.99509e-03  5.22410e-02  4.56831e-02  2.68449e-02  4.70897e-01  1.04890e-02  4.32700e-02  2.41315e-03
1098.516  4.46197e-01  1.50992e-01  2.73787e-03  4.48361e-02  4.21562e-02  2.26356e-02  4.36757e-01  9.43976e-03  4.01329e-02  2.02325e-03
1104.634  4.32509e-01  1.39182e-01  2.62085e-03  4.15296e-02  4.07630e-02  2.06976e-02  4.23764e-01  8.74442e-03  3.89390e-02  1.82397e-03
1110.737  4.20302e-01  1.30024e-01  2.51502e-03  3.90409e-02  3.95266e-02  1.91669e-02  4.12029e-01  8.27342e-03  3.78607e-02  1.66599e-03
1116.824  3.18179e-01  6.36589e-02  1.85933e-03  2.04184e-02  2.96171e-02  8.81458e-03  3.12606e-01  5.57300e-03  2.87248e-02  8.92276e-04
1122.896  2.25005e-01  2.61393e-02  1.31032e-03  9.06306e-03  2.08346e-02  3.41183e-03  2.21565e-01  3.43998e-03  2.03593e-02  4.75299e-04
1128.953  2.59251e-01  3.85418e-02  1.48587e-03  1.28947e-02  2.40441e-02  5.16259e-03  2.55172e-01  4.07953e-03  2.34473e-02  5.96783e-04
1134.995  2.30491e-01  3.05079e-02  1.31238e-03  1.03655e-02  2.13594e-02  4.04784e-03  2.26958e-01  3.53332e-03  2.08548e-02  5.04612e-04
1141.021  3.15726e-01  6.40358e-02  1.76815e-03  2.05705e-02  2.93778e-02  8.84216e-03  3.10482e-01  5.24359e-03  2.85297e-02  8.48090e-04
1147.033  2.82526e-01  4.92852e-02  1.56781e-03  1.60956e-02  2.62316e-02  6.72097e-03  2.78089e-01  4.43713e-03  2.55531e-02  6.78514e-04
1153.030  3.18924e-01  6.82074e-02  1.75185e-03  2.17125e-02  2.97000e-02  9.50275e-03  3.13467e-01  5.45738e-03  2.88040e-02  8.96003e-04
1159.012  3.80816e-01  1.15199e-01  2.09800e-03  3.46379e-02  3.57437e-02  1.69555e-02  3.73978e-01  6.83840e-03  3.43642e-02  1.37947e-03
1164.979  4.09967e-01  1.40753e-01  2.24853e-03  4.17628e-02  3.86759e-02  2.11536e-02  4.02301e-01  7.66657e-03  3.69667e-02  1.70915e-03
1170.931  4.14971e-01  1.45649e-01  2.25517e-03  4.31187e-02  3.91892e-02  2.19756e-02  4.07213e-01  7.75725e-03  3.74182e-02  1.77104e-03
1176.869  4.09542e-01  1.45725e-01  2.20398e-03  4.30908e-02  3.86927e-02  2.20212e-02  4.01927e-01  7.61488e-03  3.69324e-02  1.76027e-03
1182.792  3.93116e-01  1.35681e-01  2.09155e-03  4.02311e-02  3.70784e-02  2.04265e-02  3.85962e-01  7.15389e-03  3.54654e-02  1.61297e-03
1188.701  3.91121e-01  1.36137e-01  2.06014e-03  4.03239e-02  3.68974e-02  2.05202e-02  3.84062e-01  7.05831e-03  3.52908e-02  1.60658e-03
1194.595  4.03454e-01  1.44909e-01  2.10588e-03  4.27801e-02  3.81107e-02  2.19302e-02  3.96155e-01  7.29926e-03  3.64020e-02  1.70873e-03
1200.475  3.89101e-01  1.37993e-01  2.00876e-03  4.08012e-02  3.67209e-02  2.08459e-02  3.82193e-01  6.90749e-03  3.51191e-02  1.60183e-03
1206.341  3.95746e-01  1.44848e-01  2.02502e-03  4.26753e-02  3.73936e-02  2.19758e-02  3.88680e-01  7.06610e-03  3.57152e-02  1.67848e-03
1212.193  3.90207e-01  1.41828e-01  1.97477e-03  4.18425e-02  3.68470e-02  2.14854e-02  3.83333e-01  6.87373e-03  3.52238e-02  1.62320e-03
1218.030  3.97430e-01  1.49591e-01  1.99358e-03  4.39395e-02  3.75876e-02  2.27840e-02  3.90388e-01  7.04235e-03  3.58721e-02  1.71557e-03
1223.854  3.96148e-01  1.51122e-01  1.96879e-03  4.43139e-02  3.74817e-02  2.30637e-02  3.89153e-01  6.99497e-03  3.57586e-02  1.72307e-03
1229.663  3.97210e-01  1.54697e-01  1.95657e-03  4.52378e-02  3.76200e-02  2.37021e-02  3.90192e-01  7.01786e-03  3.58541e-02  1.76586e-03
1235.458  3.95861e-01  1.56463e-01  1.93262e-03  4.56455e-02  3.75255e-02  2.40668e-02  3.88873e-01  6.98738e-03  3.57329e-02  1.79261e-03
1241.240  3.91244e-01  1.55464e-01  1.89036e-03  4.53347e-02  3.70896e-02  2.39422e-02  3.84393e-01  6.85038e-03  3.53212e-02  1.76838e-03
1247.008  3.86283e-01  1.53091e-01  1.84475e-03  4.47006e-02  3.65652e-02  2.35212e-02  3.79605e-01  6.67863e-03  3.48812e-02  1.68396e-03
1252.762  3.78279e-01  1.48979e-01  1.78482e-03  4.35487e-02  3.57348e-02  2.28205e-02  3.71901e-01  6.37763e-03  3.41733e-02  1.56153e-03
1258.503  3.67017e-01  1.42146e-01  1.70833e-03  4.16685e-02  3.45690e-02  2.16383e-02  3.61019e-01  5.99802e-03  3.31734e-02  1.39558e-03
1264.230  3.48745e-01  1.31643e-01  1.60106e-03  3.87667e-02  3.27538e-02  1.98854e-02  3.43245e-01  5.49980e-03  3.15402e-02  1.21359e-03
1269.944  3.43906e-01  1.29053e-01  1.56073e-03  3.80644e-02  3.22781e-02  1.94570e-02  3.38574e-01  5.33234e-03  3.11110e-02  1.16716e-03
1275.644  3.53894e-01  1.35264e-01  1.59167e-03  3.97490e-02  3.32745e-02  2.05010e-02  3.48354e-01  5.53999e-03  3.20096e-02  1.26491e-03
1281.331  3.34129e-01  1.28506e-01  1.48820e-03  3.77198e-02  3.14559e-02  1.95258e-02  3.28893e-01  5.23560e-03  3.02214e-02  1.23441e-03
1287.004  3.49759e-01  1.33346e-01  1.54023e-03  3.92120e-02  3.29321e-02  2.02385e-02  3.44339e-01  5.42006e-03  3.16408e-02  1.29132e-03
1292.665  3.45594e-01  1.29478e-01  1.50354e-03  3.81437e-02  3.25243e-02  1.96069e-02  3.40326e-01  5.26810e-03  3.12720e-02  1.25232e-03
1298.312  3.35443e-01  1.20662e-01  1.44002e-03  3.57091e-02  3.15219e-02  1.81751e-02  3.30466e-01  4.97750e-03  3.03659e-02  1.15595e-03
1303.947  3.22533e-01  1.11513e-01  1.36725e-03  3.31184e-02  3.02661e-02  1.67218e-02  3.17851e-01  4.68113e-03  2.92069e-02  1.05927e-03
1309.568  3.12161e-01  1.03099e-01  1.30576e-03  3.07197e-02  2.92463e-02  1.53803e-02  3.07750e-01  4.41089e-03  2.82786e-02  9.67641e-04
1315.177  2.91806e-01  9.11753e-02  1.20454e-03  2.72817e-02  2.72920e-02  1.34983e-02  2.87743e-01  4.06324e-03  2.64402e-02  8.51819e-04
1320.772  2.76180e-01  7.81054e-02  1.12270e-03  2.36886e-02  2.57681e-02  1.13700e-02  2.72567e-01  3.61286e-03  2.50457e-02  7.22343e-04
1326.355  2.66972e-01  7.22633e-02  1.07067e-03  2.20556e-02  2.48821e-02  1.04537e-02  2.63557e-01  3.41454e-03  2.42178e-02  6.64301e-04
1331.926  2.07126e-01  3.81813e-02  8.13694e-04  1.23087e-02  1.91912e-02  5.25404e-03  2.04756e-01  2.36963e-03  1.88147e-02  3.76503e-04
1337.483  2.29752e-01  4.74302e-02  8.92014e-04  1.51276e-02  2.13178e-02  6.58476e-03  2.27071e-01  2.68122e-03  2.08652e-02  4.52600e-04
1343.029  2.21361e-01  4.09796e-02  8.47777e-04  1.32712e-02  2.05138e-02  5.61349e-03  2.18874e-01  2.48668e-03  2.01119e-02  4.01907e-04
1348.562  1.06222e-01  6.10159e-03  4.12575e-04  2.33359e-03  9.79730e-03  7.55138e-04  1.05228e-01  9.93833e-04  9.66919e-03  1.28120e-04
1354.082  3.07350e-02  2.49564e-04  1.27851e-04  1.24315e-04  2.82921e-03  2.83864e-05  3.04893e-02  2.45676e-04  2.80161e-03  2.75935e-05
1359.590  4.68027e-03  4.10618e-06  2.26768e-05  2.26336e-06  4.30441e-04  5.30643e-07  4.64706e-03  3.32084e-05  4.27010e-04  3.43100e-06
1365.086  3.65590e-03  1.60436e-06  1.81187e-05  8.22345e-07  3.36186e-04  2.39042e-07  3.63070e-03  2.52044e-05  3.33618e-04  2.56772e-06
1370.570  9.63864e-03  1.86342e-05  4.22535e-05  1.02922e-05  8.86679e-04  2.20533e-06  9.56925e-03  6.93898e-05  8.79302e-04  7.37683e-06
1376.042  2.82789e-02  1.23601e-04  1.12968e-04  6.60743e-05  2.60254e-03  1.40532e-05  2.80662e-02  2.12642e-04  2.57896e-03  2.35774e-05
1381.502  5.24229e-03  5.06160e-06  2.38910e-05  2.79809e-06  4.82127e-04  6.44512e-07  5.20679e-03  3.54951e-05  4.78443e-04  3.68366e-06
1386.950  1.89540e-02  6.10715e-05  7.58135e-05  3.30868e-05  1.74399e-03  7.02172e-06  1.88182e-02  1.35789e-04  1.72917e-03  1.48222e-05
1392.386  2.10123e-02  7.16927e-05  8.26958e-05  3.87805e-05  1.93340e-03  8.22305e-06  2.08623e-02  1.49982e-04  1.91700e-03  1.63920e-05
1397.810  2.45872e-02  9.60934e-05  9.42059e-05  5.15545e-05  2.26245e-03  1.09736e-05  2.44133e-02  1.73866e-04  2.24330e-03  1.91550e-05
1403.223  3.27147e-02  2.02631e-04  1.20431e-04  1.03988e-04  3.01098e-03  2.30157e-05  3.24775e-02  2.37243e-04  2.98429e-03  2.66836e-05
1408.624  4.60057e-02  5.51433e-04  1.62300e-04  2.59533e-04  4.23586e-03  6.34746e-05  4.56654e-02  3.40386e-04  4.19611e-03  3.97482e-05
1414.014  7.51772e-02  1.94817e-03  2.53678e-04  8.23124e-04  6.92668e-03  2.31528e-04  7.45904e-02  5.86755e-04  6.85398e-03  7.27036e-05
1419.392  9.17664e-02  3.52775e-03  3.02437e-04  1.39098e-03  8.45886e-03  4.31752e-04  9.10402e-02  7.26236e-04  8.36552e-03  9.33450e-05
1424.759  1.03965e-01  5.19557e-03  3.35343e-04  1.94887e-03  9.58685e-03  6.51746e-04  1.03133e-01  8.32595e-04  9.47668e-03  1.10176e-04
1430.115  1.08172e-01  6.10629e-03  3.43211e-04  2.23592e-03  9.97621e-03  7.76577e-04  1.07309e-01  8.63259e-04  9.86042e-03  1.15788e-04
1435.459  1.03834e-01  5.57286e-03  3.25448e-04  2.06348e-03  9.57477e-03  7.04098e-04  1.03021e-01  8.13232e-04  9.46641e-03  1.08353e-04
1440.792  1.14730e-01  7.32772e-03  3.53048e-04  2.61695e-03  1.05825e-02  9.45985e-04  1.13828e-01  9.01786e-04  1.04594e-02  1.23058e-04
1446.114  1.23213e-01  8.55309e-03  3.72720e-04  3.00435e-03  1.13667e-02  1.11621e-03  1.22247e-01  9.65619e-04  1.12331e-02  1.33639e-04
1451.426  1.28193e-01  9.73213e-03  3.81363e-04  3.36483e-03  1.18285e-02  1.28449e-03  1.27191e-01  1.00200e-03  1.16874e-02  1.41135e-04
1456.726  1.67528e-01  1.80741e-02  4.85276e-04  5.95753e-03  1.54805e-02  2.47734e-03  1.66145e-01  1.38297e-03  1.52668e-02  2.13783e-04
1462.016  1.51951e-01  1.49311e-02  4.35892e-04  4.97349e-03  1.40315e-02  2.02717e-03  1.50747e-01  1.20337e-03  1.38519e-02  1.79626e-04
