 lambda     Rad_up_noisy   Rad_up_pure    Rad_up_noise
 894.195    7.19467e-02    7.12006e-02    7.46080e-04
 900.842    5.44797e-02    5.52626e-02   -7.82923e-04
 907.472    5.81947e-02    5.78951e-02    2.99627e-04
 914.084    5.55893e-02    5.48281e-02    7.61186e-04
 920.678    6.30914e-02    6.21054e-02    9.86038e-04
 927.255    5.45183e-02    5.45955e-02   -7.71520e-05
 933.815    2.21270e-02    2.15118e-02    6.15182e-04
 940.358    3.71298e-02    3.75042e-02   -3.74420e-04
 946.883    3.04634e-02    3.05026e-02   -3.92124e-05
 953.391    3.54936e-02    3.53054e-02    1.88184e-04
 959.883    4.26372e-02    4.25596e-02    7.75698e-05
 966.357    4.95790e-02    4.90090e-02    5.70026e-04
 972.814    5.46819e-02    5.51481e-02   -4.66191e-04
 979.255    5.60978e-02    5.66193e-02   -5.21459e-04
 985.679    6.17657e-02    6.23143e-02   -5.48634e-04
 992.086    6.36921e-02    6.37483e-02   -5.61808e-05
 998.476    6.40313e-02    6.35354e-02    4.95860e-04
1004.850    6.03215e-02    6.02170e-02    1.04500e-04
1011.208    6.20409e-02    6.12603e-02    7.80610e-04
1017.548    6.12764e-02    6.08799e-02    3.96550e-04
1023.873    5.97002e-02    5.99628e-02   -2.62632e-04
1030.181    6.02561e-02    6.00710e-02    1.85059e-04
1036.473    5.96741e-02    5.92304e-02    4.43742e-04
1042.749    5.89496e-02    5.86817e-02    2.67937e-04
1049.009    5.84286e-02    5.80597e-02    3.68948e-04
1055.253    5.64576e-02    5.69867e-02   -5.29053e-04
1061.481    5.45638e-02    5.52928e-02   -7.28952e-04
1067.693    5.31715e-02    5.34252e-02   -2.53667e-04
1073.889    5.25336e-02    5.21651e-02    3.68458e-04
1080.069    4.94986e-02    5.01921e-02   -6.93488e-04
1086.234    4.81059e-02    4.81831e-02   -7.71647e-05
1092.383    4.55653e-02    4.51521e-02    4.13235e-04
1098.516    3.83685e-02    3.87215e-02   -3.52961e-04
1104.634    3.57981e-02    3.58587e-02   -6.05831e-05
1110.737    3.39708e-02    3.37163e-02    2.54463e-04
1116.824    1.69979e-02    1.76150e-02   -6.17137e-04
1122.896    7.92856e-03    7.82626e-03    1.02300e-04
1128.953    1.10356e-02    1.11466e-02   -1.11012e-04
1134.995    9.08608e-03    8.98269e-03    1.03393e-04
1141.021    1.77405e-02    1.78730e-02   -1.32487e-04
1147.033    1.39690e-02    1.40100e-02   -4.09815e-05
1153.030    1.89413e-02    1.89616e-02   -2.03300e-05
1159.012    3.04726e-02    3.03890e-02    8.36222e-05
1164.979    3.58411e-02    3.67661e-02   -9.25008e-04
1170.931    3.76862e-02    3.80057e-02   -3.19480e-04
1176.869    3.88002e-02    3.80147e-02    7.85546e-04
1182.792    3.44918e-02    3.54980e-02   -1.00624e-03
1188.701    3.52205e-02    3.55926e-02   -3.72123e-04
1194.595    3.76165e-02    3.77775e-02   -1.61008e-04
1200.475    3.60037e-02    3.60471e-02   -4.34039e-05
1206.341    3.78233e-02    3.77337e-02    8.95548e-05
1212.193    3.77930e-02    3.70183e-02    7.74664e-04
1218.030    3.78141e-02    3.89251e-02   -1.11103e-03
1223.854    3.94424e-02    3.92642e-02    1.78231e-04
1229.663    3.90544e-02    4.00928e-02   -1.03839e-03
1235.458    4.07020e-02    4.04754e-02    2.26606e-04
1241.240    4.10667e-02    4.02232e-02    8.43475e-04
1247.008    4.10851e-02    3.96694e-02    1.41571e-03
1252.762    3.81136e-02    3.86288e-02   -5.15162e-04
1258.503    3.64366e-02    3.69320e-02   -4.95380e-04
1264.230    3.55706e-02    3.43524e-02    1.21822e-03
1269.944    3.44309e-02    3.37633e-02    6.67572e-04
1275.644    3.56850e-02    3.52965e-02    3.88477e-04
1281.331    3.36819e-02    3.35365e-02    1.45363e-04
1287.004    3.45993e-02    3.48984e-02   -2.99146e-04
1292.665    3.44795e-02    3.39653e-02    5.14205e-04
1298.312    3.11783e-02    3.18325e-02   -6.54225e-04
1303.947    3.01833e-02    2.95610e-02    6.22327e-04
1309.568    2.72920e-02    2.74521e-02   -1.60111e-04
