 lambda     Rad_up_noisy   Rad_up_pure    Rad_up_noise
 894.195    6.84286e-02    6.88540e-02   -4.25373e-04
 900.842    5.35045e-02    5.33828e-02    1.21680e-04
 907.472    5.64935e-02    5.59266e-02    5.66899e-04
 914.084    5.35791e-02    5.29385e-02    6.40559e-04
 920.678    5.92606e-02    5.99897e-02   -7.29067e-04
 927.255    5.08558e-02    5.26887e-02   -1.83285e-03
 933.815    2.00278e-02    2.06976e-02   -6.69824e-04
 940.358    3.53995e-02    3.60720e-02   -6.72517e-04
 946.883    2.91869e-02    2.93131e-02   -1.26245e-04
 953.391    3.40470e-02    3.39263e-02    1.20678e-04
 959.883    4.12271e-02    4.09026e-02    3.24481e-04
 966.357    4.71765e-02    4.71160e-02    6.05200e-05
 972.814    5.36134e-02    5.30267e-02    5.86720e-04
 979.255    5.38752e-02    5.44259e-02   -5.50670e-04
 985.679    5.93478e-02    5.99075e-02   -5.59734e-04
 992.086    6.05365e-02    6.12820e-02   -7.45486e-04
 998.476    6.01138e-02    6.10659e-02   -9.52111e-04
1004.850    5.79461e-02    5.78598e-02    8.62973e-05
1011.208    5.87421e-02    5.88478e-02   -1.05695e-04
1017.548    5.85215e-02    5.84808e-02    4.06698e-05
1023.873    5.84555e-02    5.75773e-02    8.78188e-04
1030.181    5.82236e-02    5.76799e-02    5.43733e-04
1036.473    5.64726e-02    5.68611e-02   -3.88546e-04
1042.749    5.52823e-02    5.63177e-02   -1.03540e-03
1049.009    5.58938e-02    5.57201e-02    1.73694e-04
1055.253    5.50295e-02    5.46722e-02    3.57324e-04
1061.481    5.32081e-02    5.30323e-02    1.75779e-04
1067.693    5.08002e-02    5.12156e-02   -4.15401e-04
1073.889    5.02358e-02    4.99986e-02    2.37166e-04
1080.069    4.84206e-02    4.80970e-02    3.23587e-04
1086.234    4.57163e-02    4.61479e-02   -4.31579e-04
1092.383    4.28515e-02    4.32342e-02   -3.82739e-04
1098.516    3.74389e-02    3.70370e-02    4.01865e-04
1104.634    3.44283e-02    3.42762e-02    1.52125e-04
1110.737    3.25526e-02    3.22127e-02    3.39886e-04
1116.824    1.68758e-02    1.67942e-02    8.15719e-05
1122.896    7.43166e-03    7.44644e-03   -1.47813e-05
1128.953    1.08815e-02    1.06071e-02    2.74390e-04
1134.995    8.54829e-03    8.54250e-03    5.78713e-06
1141.021    1.73796e-02    1.70088e-02    3.70783e-04
1147.033    1.32027e-02    1.33179e-02   -1.15229e-04
1153.030    1.77211e-02    1.80285e-02   -3.07368e-04
1159.012    2.82481e-02    2.89187e-02   -6.70628e-04
1164.979    3.58883e-02    3.50165e-02    8.71758e-04
1170.931    3.61530e-02    3.61986e-02   -4.56472e-05
1176.869    3.63966e-02    3.62011e-02    1.95525e-04
1182.792    3.43579e-02    3.37891e-02    5.68787e-04
1188.701    3.34389e-02    3.38693e-02   -4.30437e-04
1194.595    3.52202e-02    3.59449e-02   -7.24726e-04
1200.475    3.38487e-02    3.42935e-02   -4.44763e-04
1206.341    3.72908e-02    3.58960e-02    1.39481e-03
1212.193    3.52573e-02    3.52014e-02    5.58909e-05
1218.030    3.73219e-02    3.70033e-02    3.18640e-04
1223.854    3.79311e-02    3.73315e-02    5.99553e-04
1229.663    3.83300e-02    3.81419e-02    1.88071e-04
1235.458    3.88161e-02    3.85061e-02    3.10010e-04
1241.240    3.73485e-02    3.82653e-02   -9.16765e-04
1247.008    3.93698e-02    3.77395e-02    1.63029e-03
1252.762    3.58222e-02    3.67398e-02   -9.17567e-04
1258.503    3.48318e-02    3.51109e-02   -2.79105e-04
1264.230    3.23676e-02    3.26421e-02   -2.74461e-04
1269.944    3.17416e-02    3.20784e-02   -3.36823e-04
1275.644    3.35423e-02    3.35331e-02    9.18549e-06
1281.331    3.21920e-02    3.18603e-02    3.31724e-04
1287.004    3.36549e-02    3.31511e-02    5.03826e-04
1292.665    3.29784e-02    3.22438e-02    7.34642e-04
1298.312    2.95324e-02    3.01946e-02   -6.62221e-04
1303.947    2.70777e-02    2.80191e-02   -9.41375e-04
1309.568    2.64299e-02    2.59995e-02    4.30351e-04
1315.177    2.29655e-02    2.30917e-02   -1.26209e-04
1320.772    2.04133e-02    2.00452e-02    3.68148e-04
1326.355    1.86548e-02    1.86860e-02   -3.11550e-05
1331.926    1.04599e-02    1.04120e-02    4.78601e-05
1337.483    1.30005e-02    1.28513e-02    1.49158e-04
1343.029    1.12720e-02    1.13036e-02   -3.15512e-05
1348.562    2.02250e-03    1.98802e-03    3.44821e-05
1354.082    1.06313e-04    1.06020e-04    2.92603e-07
1359.590    1.93366e-06    1.94293e-06   -9.27385e-09
1365.086    7.13199e-07    7.14329e-07   -1.13021e-09
1370.570    8.88992e-06    8.85156e-06    3.83648e-08
1376.042    5.67328e-05    5.69271e-05   -1.94275e-07
1381.502    2.41930e-06    2.42579e-06   -6.49047e-09
1386.950    2.93785e-05    2.88305e-05    5.47980e-07
1392.386    3.40362e-05    3.39610e-05    7.52118e-08
1397.810    4.58732e-05    4.56528e-05    2.20436e-07
1403.223    9.50362e-05    9.37733e-05    1.26295e-06
1408.624    2.39613e-04    2.40786e-04   -1.17349e-06
1414.014    7.63196e-04    7.81682e-04   -1.84857e-05
1419.392    1.33461e-03    1.34805e-03   -1.34367e-05
1424.759    1.88682e-03    1.91388e-03   -2.70622e-05
1430.115    2.20430e-03    2.21695e-03   -1.26536e-05
1435.459    2.04403e-03    2.04763e-03   -3.60448e-06
1440.792    2.61856e-03    2.61258e-03    5.97837e-06
1446.114    3.03020e-03    3.00777e-03    2.24333e-05
1451.426    3.40108e-03    3.37827e-03    2.28070e-05
1456.726    6.06140e-03    6.05244e-03    8.96102e-06
1462.016    5.00096e-03    5.01885e-03   -1.78885e-05
1467.294    3.56956e-03    3.56696e-03    2.59849e-06
1472.562    4.60211e-03    4.56049e-03    4.16223e-05
1477.820    5.56213e-03    5.52353e-03    3.86050e-05
1483.067    6.19770e-03    6.26881e-03   -7.11104e-05
1488.304    8.38882e-03    8.37770e-03    1.11246e-05
1493.530    1.22803e-02    1.22418e-02    3.85309e-05
1498.746    1.47340e-02    1.48877e-02   -1.53701e-04
1503.952    1.44559e-02    1.46563e-02   -2.00426e-04
1509.148    1.68349e-02    1.69721e-02   -1.37159e-04
1514.333    1.76356e-02    1.76632e-02   -2.76098e-05
1519.509    1.86025e-02    1.87883e-02   -1.85764e-04
1524.675    1.94615e-02    1.93200e-02    1.41506e-04
1529.831    1.91143e-02    1.94309e-02   -3.16616e-04
1534.978    2.00730e-02    1.99012e-02    1.71789e-04
1540.114    2.01185e-02    2.00303e-02    8.81692e-05
1545.242    2.06818e-02    2.06359e-02    4.58862e-05
1550.360    2.04291e-02    2.05800e-02   -1.50859e-04
1555.468    2.02536e-02    2.03181e-02   -6.44826e-05
1560.567    2.04892e-02    2.06185e-02   -1.29349e-04
1565.657    1.97343e-02    2.00454e-02   -3.11119e-04
1570.738    1.91063e-02    1.91985e-02   -9.22104e-05
1575.809    1.84635e-02    1.85169e-02   -5.33786e-05
1580.872    1.95596e-02    1.94012e-02    1.58447e-04
1585.926    1.96613e-02    1.96933e-02   -3.19873e-05
1590.971    1.91323e-02    1.91444e-02   -1.21026e-05
1596.007    1.92168e-02    1.94700e-02   -2.53178e-04
1601.035    1.85973e-02    1.87536e-02   -1.56311e-04
1606.054    1.89911e-02    1.88681e-02    1.22967e-04
1611.064    1.84910e-02    1.84941e-02   -3.13496e-06
1616.066    1.87547e-02    1.88503e-02   -9.55642e-05
1621.060    1.93957e-02    1.92052e-02    1.90473e-04
1626.045    1.96000e-02    1.96956e-02   -9.56369e-05
1631.023    1.93390e-02    1.94623e-02   -1.23305e-04
1635.992    1.86374e-02    1.87788e-02   -1.41384e-04
1640.954    1.77170e-02    1.78664e-02   -1.49390e-04
1645.907    1.83439e-02    1.82181e-02    1.25797e-04
1650.852    1.82443e-02    1.81788e-02    6.54606e-05
1655.790    1.81594e-02    1.82875e-02   -1.28064e-04
1660.720    1.80929e-02    1.82282e-02   -1.35299e-04
1665.643    1.75761e-02    1.77791e-02   -2.03034e-04
1670.558    1.76735e-02    1.78256e-02   -1.52138e-04
1675.466    1.78166e-02    1.75435e-02    2.73079e-04
1680.366    1.68088e-02    1.67643e-02    4.45361e-05
1685.259    1.71131e-02    1.72342e-02   -1.21127e-04
1690.145    1.72479e-02    1.69649e-02    2.83009e-04
1695.024    1.70583e-02    1.69480e-02    1.10325e-04
1699.896    1.68287e-02    1.65495e-02    2.79239e-04
1704.761    1.64871e-02    1.62291e-02    2.57989e-04
1709.619    1.55473e-02    1.57475e-02   -2.00231e-04
1714.471    1.57618e-02    1.58572e-02   -9.54108e-05
1719.315    1.53988e-02    1.53843e-02    1.45084e-05
1724.153    1.45678e-02    1.47250e-02   -1.57164e-04
1728.985    1.51376e-02    1.49630e-02    1.74607e-04
1733.811    1.36029e-02    1.36644e-02   -6.14607e-05
1738.630    1.32297e-02    1.32551e-02   -2.54243e-05
1743.442    1.30509e-02    1.31409e-02   -8.99972e-05
1748.249    1.27739e-02    1.28903e-02   -1.16442e-04
1753.050    1.26527e-02    1.26630e-02   -1.02904e-05
1757.844    1.24614e-02    1.24871e-02   -2.57162e-05
1762.633    1.15732e-02    1.16254e-02   -5.22295e-05
1767.416    1.08740e-02    1.09903e-02   -1.16283e-04
1772.193    1.04906e-02    1.04336e-02    5.69779e-05
1776.965    8.73320e-03    8.76946e-03   -3.62607e-05
1781.731    7.87118e-03    7.87784e-03   -6.65585e-06
1786.492    7.55058e-03    7.48947e-03    6.11122e-05
1791.247    6.03864e-03    6.07924e-03   -4.06038e-05
1795.997    4.06935e-03    4.07839e-03   -9.03518e-06
1800.742    2.26660e-03    2.29203e-03   -2.54251e-05
1805.481    1.47680e-03    1.49456e-03   -1.77613e-05
1810.216    7.27476e-04    7.30722e-04   -3.24552e-06
1814.946    2.86602e-04    2.87159e-04   -5.57288e-07
1819.671    1.09815e-04    1.09850e-04   -3.48029e-08
1824.391    5.16241e-05    5.13148e-05    3.09253e-07
1829.106    7.56413e-06    7.55129e-06    1.28393e-08
1833.817    8.01768e-07    7.94856e-07    6.91161e-09
1838.524    1.29992e-07    1.31128e-07   -1.13624e-09
1843.226    4.31514e-07    4.27955e-07    3.55884e-09
1847.924    2.72287e-07    2.74606e-07   -2.31922e-09
1852.617    2.42641e-07    2.42515e-07    1.25874e-10
1857.307    4.52786e-07    4.48522e-07    4.26419e-09
1861.992    1.73514e-06    1.73981e-06   -4.66771e-09
1866.673    6.41874e-07    6.49800e-07   -7.92608e-09
1871.351    2.18445e-08    2.17983e-08    4.62179e-11
1876.025    5.83105e-07    5.93113e-07   -1.00079e-08
