 lambda     Rad_up_noisy   Rad_up_pure    Rad_up_noise
 894.195    8.98902e-02    8.95755e-02    3.14735e-04
 900.842    7.02631e-02    6.98363e-02    4.26765e-04
 907.472    7.19807e-02    7.30767e-02   -1.09603e-03
 914.084    7.07991e-02    6.92813e-02    1.51785e-03
 920.678    7.80860e-02    7.81729e-02   -8.68972e-05
 927.255    6.76889e-02    6.88753e-02   -1.18645e-03
 933.815    2.73279e-02    2.74043e-02   -7.64011e-05
 940.358    4.74147e-02    4.75916e-02   -1.76861e-04
 946.883    3.89868e-02    3.87450e-02    2.41833e-04
 953.391    4.46800e-02    4.47795e-02   -9.94673e-05
 959.883    5.34371e-02    5.38713e-02   -4.34181e-04
 966.357    6.22124e-02    6.18638e-02    3.48645e-04
 972.814    7.01340e-02    6.94476e-02    6.86435e-04
 979.255    7.08590e-02    7.12580e-02   -3.99042e-04
 985.679    7.71239e-02    7.83037e-02   -1.17979e-03
 992.086    7.96181e-02    8.00576e-02   -4.39511e-04
 998.476    7.94945e-02    7.97887e-02   -2.94156e-04
1004.850    7.47768e-02    7.56482e-02   -8.71391e-04
1011.208    7.76440e-02    7.69749e-02    6.69093e-04
1017.548    7.43198e-02    7.64414e-02   -2.12159e-03
1023.873    7.72935e-02    7.53735e-02    1.92000e-03
1030.181    7.52030e-02    7.54643e-02   -2.61329e-04
1036.473    7.50186e-02    7.44083e-02    6.10250e-04
1042.749    7.43152e-02    7.37580e-02    5.57186e-04
1049.009    7.20176e-02    7.29243e-02   -9.06675e-04
1055.253    7.24448e-02    7.16013e-02    8.43535e-04
1061.481    7.09871e-02    6.94739e-02    1.51318e-03
1067.693    6.77668e-02    6.71927e-02    5.74100e-04
1073.889    6.55722e-02    6.55884e-02   -1.62357e-05
1080.069    6.44543e-02    6.31051e-02    1.34920e-03
1086.234    6.15292e-02    6.06401e-02    8.89117e-04
1092.383    5.59118e-02    5.67977e-02   -8.85928e-04
1098.516    4.91335e-02    4.88366e-02    2.96893e-04
1104.634    4.59622e-02    4.52888e-02    6.73416e-04
1110.737    4.35088e-02    4.26144e-02    8.94364e-04
1116.824    2.19093e-02    2.23606e-02   -4.51286e-04
1122.896    9.84862e-03    9.95558e-03   -1.06964e-04
1128.953    1.45143e-02    1.41670e-02    3.47258e-04
1134.995    1.14429e-02    1.14120e-02    3.09070e-05
1141.021    2.23935e-02    2.26557e-02   -2.62151e-04
1147.033    1.78700e-02    1.77679e-02    1.02146e-04
1153.030    2.40885e-02    2.39850e-02    1.03520e-04
1159.012    3.83852e-02    3.82613e-02    1.23868e-04
1164.979    4.58829e-02    4.61002e-02   -2.17282e-04
1170.931    4.66376e-02    4.76094e-02   -9.71778e-04
1176.869    4.78321e-02    4.75972e-02    2.34852e-04
1182.792    4.33667e-02    4.44703e-02   -1.10364e-03
1188.701    4.46541e-02    4.45922e-02    6.18714e-05
1194.595    4.78509e-02    4.73270e-02    5.23896e-04
1200.475    4.70995e-02    4.51585e-02    1.94099e-03
1206.341    4.65615e-02    4.72351e-02   -6.73626e-04
1212.193    4.50363e-02    4.63313e-02   -1.29498e-03
1218.030    4.77393e-02    4.86590e-02   -9.19679e-04
1223.854    4.87147e-02    4.90671e-02   -3.52416e-04
1229.663    5.12991e-02    5.00608e-02    1.23827e-03
1235.458    5.15413e-02    5.05135e-02    1.02776e-03
1241.240    4.96397e-02    5.01702e-02   -5.30534e-04
1247.008    4.91352e-02    4.94637e-02   -3.28491e-04
1252.762    4.88496e-02    4.82047e-02    6.44861e-04
1258.503    4.47793e-02    4.61492e-02   -1.36988e-03
1264.230    4.29388e-02    4.29716e-02   -3.28058e-05
1269.944    4.16239e-02    4.22100e-02   -5.86120e-04
1275.644    4.28013e-02    4.41016e-02   -1.30030e-03
1281.331    4.19710e-02    4.18674e-02    1.03568e-04
1287.004    4.39653e-02    4.35390e-02    4.26340e-04
1292.665    4.23029e-02    4.24104e-02   -1.07508e-04
1298.312    4.14544e-02    3.97821e-02    1.67231e-03
1303.947    3.77055e-02    3.69675e-02    7.38023e-04
1309.568    3.48290e-02    3.43596e-02    4.69397e-04
1315.177    2.99174e-02    3.05770e-02   -6.59576e-04
1320.772    2.60592e-02    2.66103e-02   -5.51104e-04
1326.355    2.50858e-02    2.48251e-02    2.60715e-04
1331.926    1.40478e-02    1.39118e-02    1.36014e-04
1337.483    1.71230e-02    1.71417e-02   -1.87088e-05
1343.029    1.52137e-02    1.51047e-02    1.09036e-04
1348.562    2.70874e-03    2.67084e-03    3.78995e-05
1354.082    1.42595e-04    1.42806e-04   -2.11050e-07
1359.590    2.59285e-06    2.59346e-06   -6.09776e-10
1365.086    9.46878e-07    9.37677e-07    9.20082e-09
1370.570    1.17276e-05    1.19235e-05   -1.95866e-07
1376.042    7.76645e-05    7.69011e-05    7.63409e-07
1381.502    3.19847e-06    3.25102e-06   -5.25477e-08
1386.950    3.86096e-05    3.89832e-05   -3.73604e-07
1392.386    4.59358e-05    4.59497e-05   -1.39404e-08
1397.810    6.15136e-05    6.18416e-05   -3.28050e-07
1403.223    1.26681e-04    1.27104e-04   -4.23373e-07
1408.624    3.20999e-04    3.26137e-04   -5.13781e-06
1414.014    1.05825e-03    1.05651e-03    1.74314e-06
1419.392    1.80625e-03    1.81925e-03   -1.30027e-05
1424.759    2.59526e-03    2.57957e-03    1.56869e-05
1430.115    2.99196e-03    2.98579e-03    6.17097e-06
1435.459    2.79442e-03    2.75891e-03    3.55081e-05
1440.792    3.42927e-03    3.51597e-03   -8.66953e-05
1446.114    4.03154e-03    4.04503e-03   -1.34946e-05
1451.426    4.49665e-03    4.53853e-03   -4.18842e-05
1456.726    8.09593e-03    8.08605e-03    9.87645e-06
1462.016    6.76398e-03    6.71946e-03    4.45185e-05
1467.294    4.80645e-03    4.79113e-03    1.53239e-05
1472.562    6.06332e-03    6.11072e-03   -4.73954e-05
1477.820    7.47942e-03    7.38979e-03    8.96326e-05
1483.067    8.41264e-03    8.37338e-03    3.92585e-05
1488.304    1.11868e-02    1.11424e-02    4.44134e-05
1493.530    1.60435e-02    1.62105e-02   -1.66965e-04
1498.746    2.00578e-02    1.96545e-02    4.03341e-04
1503.952    1.95090e-02    1.93544e-02    1.54557e-04
1509.148    2.21925e-02    2.23578e-02   -1.65261e-04
1514.333    2.30941e-02    2.32390e-02   -1.44886e-04
1519.509    2.46228e-02    2.47372e-02   -1.14436e-04
1524.675    2.52140e-02    2.53837e-02   -1.69740e-04
1529.831    2.58526e-02    2.55448e-02    3.07814e-04
1534.978    2.62666e-02    2.62147e-02    5.18657e-05
1540.114    2.60563e-02    2.63591e-02   -3.02762e-04
1545.242    2.70903e-02    2.71652e-02   -7.49333e-05
1550.360    2.70480e-02    2.70888e-02   -4.07508e-05
1555.468    2.63985e-02    2.67694e-02   -3.70913e-04
1560.567    2.74562e-02    2.71300e-02    3.26232e-04
1565.657    2.65930e-02    2.64021e-02    1.90915e-04
1570.738    2.54524e-02    2.52735e-02    1.78916e-04
1575.809    2.45455e-02    2.43655e-02    1.80018e-04
1580.872    2.55344e-02    2.55826e-02   -4.82163e-05
1585.926    2.59437e-02    2.59687e-02   -2.49825e-05
1590.971    2.51160e-02    2.52389e-02   -1.22862e-04
1596.007    2.54107e-02    2.56612e-02   -2.50477e-04
1601.035    2.47299e-02    2.47060e-02    2.39104e-05
1606.054    2.46916e-02    2.48208e-02   -1.29248e-04
1611.064    2.44995e-02    2.43667e-02    1.32823e-04
1616.066    2.53223e-02    2.48703e-02    4.51999e-04
1621.060    2.55004e-02    2.53123e-02    1.88072e-04
1626.045    2.55897e-02    2.59493e-02   -3.59648e-04
1631.023    2.56292e-02    2.56459e-02   -1.67055e-05
1635.992    2.49165e-02    2.47948e-02    1.21688e-04
1640.954    2.36398e-02    2.36268e-02    1.30349e-05
1645.907    2.39497e-02    2.40388e-02   -8.91294e-05
1650.852    2.42273e-02    2.39952e-02    2.32144e-04
1655.790    2.38142e-02    2.41097e-02   -2.95499e-04
1660.720    2.43339e-02    2.40806e-02    2.53346e-04
1665.643    2.36122e-02    2.35445e-02    6.77381e-05
1670.558    2.32578e-02    2.35630e-02   -3.05198e-04
1675.466    2.31026e-02    2.31304e-02   -2.77568e-05
1680.366    2.19389e-02    2.21045e-02   -1.65645e-04
1685.259    2.28774e-02    2.27381e-02    1.39263e-04
1690.145    2.20842e-02    2.24128e-02   -3.28645e-04
1695.024    2.21933e-02    2.23864e-02   -1.93116e-04
1699.896    2.19822e-02    2.19070e-02    7.52124e-05
1704.761    2.14446e-02    2.14874e-02   -4.27913e-05
1709.619    2.07006e-02    2.08328e-02   -1.32199e-04
1714.471    2.09806e-02    2.10152e-02   -3.45790e-05
1719.315    2.04240e-02    2.04025e-02    2.15498e-05
1724.153    1.94537e-02    1.94367e-02    1.69688e-05
1728.985    1.95288e-02    1.96719e-02   -1.43104e-04
1733.811    1.80274e-02    1.80332e-02   -5.75394e-06
1738.630    1.74773e-02    1.75235e-02   -4.62052e-05
1743.442    1.74662e-02    1.74346e-02    3.16486e-05
1748.249    1.72045e-02    1.71072e-02    9.72638e-05
1753.050    1.67732e-02    1.68303e-02   -5.71067e-05
1757.844    1.67930e-02    1.65988e-02    1.94214e-04
1762.633    1.53935e-02    1.54316e-02   -3.81467e-05
1767.416    1.48237e-02    1.46677e-02    1.56010e-04
1772.193    1.38272e-02    1.39472e-02   -1.19969e-04
1776.965    1.14670e-02    1.17597e-02   -2.92710e-04
1781.731    1.06357e-02    1.05831e-02    5.26255e-05
1786.492    1.00173e-02    1.00737e-02   -5.63984e-05
1791.247    8.22834e-03    8.19712e-03    3.12237e-05
1795.997    5.51544e-03    5.51908e-03   -3.64166e-06
1800.742    3.14396e-03    3.11366e-03    3.03023e-05
1805.481    2.02324e-03    2.03478e-03   -1.15356e-05
1810.216    1.00212e-03    9.97460e-04    4.66492e-06
1814.946    3.92712e-04    3.93239e-04   -5.26898e-07
1819.671    1.49967e-04    1.50939e-04   -9.72398e-07
1824.391    7.05738e-05    7.06967e-05   -1.22913e-07
1829.106    1.04528e-05    1.04335e-05    1.92869e-08
1833.817    1.09238e-06    1.09199e-06    3.93451e-10
1838.524    1.76133e-07    1.75923e-07    2.09899e-10
1843.226    5.89592e-07    5.84200e-07    5.39195e-09
1847.924    3.70280e-07    3.72960e-07   -2.67968e-09
1852.617    3.28466e-07    3.29303e-07   -8.37362e-10
1857.307    6.23372e-07    6.15864e-07    7.50783e-09
1861.992    2.45403e-06    2.41766e-06    3.63731e-08
1866.673    9.14677e-07    9.00024e-07    1.46531e-08
1871.351    2.82778e-08    2.84817e-08   -2.03903e-10
1876.025    8.22611e-07    8.29653e-07   -7.04203e-09
1880.695    7.27839e-06    7.32246e-06   -4.40674e-08
1885.361    1.42060e-05    1.41817e-05    2.43133e-08
1890.024    1.05742e-05    1.05337e-05    4.05325e-08
1894.684    5.43042e-06    5.41982e-06    1.06002e-08
1899.340    1.25419e-06    1.23242e-06    2.17725e-08
1903.993    9.38037e-07    9.45663e-07   -7.62621e-09
1908.643    2.32042e-06    2.34087e-06   -2.04481e-08
1913.290    5.00233e-06    5.01476e-06   -1.24252e-08
1917.934    1.98444e-05    1.99048e-05   -6.04136e-08
1922.575    4.68954e-05    4.77813e-05   -8.85890e-07
1927.213    7.54961e-05    7.52812e-05    2.14862e-07
1931.849    1.49017e-04    1.50281e-04   -1.26355e-06
1936.481    2.80410e-04    2.79692e-04    7.18262e-07
1941.112    4.51317e-04    4.55751e-04   -4.43368e-06
1945.740    6.69722e-04    6.69265e-04    4.57261e-07
1950.366    9.27274e-04    9.36800e-04   -9.52650e-06
1954.989    1.01491e-03    1.02553e-03   -1.06171e-05
1959.610    1.31535e-03    1.31745e-03   -2.09892e-06
1964.229    1.98579e-03    2.02469e-03   -3.88966e-05
1968.847    2.87852e-03    2.83046e-03    4.80613e-05
1973.462    3.21975e-03    3.33155e-03   -1.11804e-04
1978.076    3.80117e-03    3.81931e-03   -1.81420e-05
1982.688    4.29553e-03    4.28437e-03    1.11603e-05
1987.298    4.58452e-03    4.52079e-03    6.37275e-05
1991.907    4.73936e-03    4.62239e-03    1.16974e-04
