 lambda     Rad_up_noisy   Rad_up_pure    Rad_up_noise
 894.195    1.00199e-01    1.00575e-01   -3.75688e-04
 900.842    7.86341e-02    7.85223e-02    1.11846e-04
 907.472    8.15909e-02    8.20870e-02   -4.96113e-04
 914.084    7.82377e-02    7.78089e-02    4.28834e-04
 920.678    8.57090e-02    8.75898e-02   -1.88077e-03
 927.255    7.85204e-02    7.71772e-02    1.34318e-03
 933.815    3.05757e-02    3.07986e-02   -2.22940e-04
 940.358    5.32066e-02    5.33198e-02   -1.13169e-04
 946.883    4.38236e-02    4.33913e-02    4.32276e-04
 953.391    4.92074e-02    5.00824e-02   -8.74992e-04
 959.883    6.02661e-02    6.01626e-02    1.03462e-04
 966.357    6.91913e-02    6.89762e-02    2.15054e-04
 972.814    7.86553e-02    7.73223e-02    1.33303e-03
 979.255    7.99777e-02    7.92862e-02    6.91472e-04
 985.679    8.57872e-02    8.70536e-02   -1.26637e-03
 992.086    8.92139e-02    8.89708e-02    2.43057e-04
 998.476    8.79959e-02    8.86636e-02   -6.67713e-04
1004.850    8.47273e-02    8.40442e-02    6.83104e-04
1011.208    8.53795e-02    8.54936e-02   -1.14068e-04
1017.548    8.43066e-02    8.48727e-02   -5.66110e-04
1023.873    8.25212e-02    8.37200e-02   -1.19877e-03
1030.181    8.40401e-02    8.38000e-02    2.40125e-04
1036.473    8.32191e-02    8.26099e-02    6.09245e-04
1042.749    8.03400e-02    8.18930e-02   -1.55299e-03
1049.009    8.12358e-02    8.09427e-02    2.93095e-04
1055.253    8.02373e-02    7.94653e-02    7.72050e-04
1061.481    7.84532e-02    7.70784e-02    1.37481e-03
1067.693    7.46297e-02    7.45354e-02    9.42994e-05
1073.889    7.29632e-02    7.27228e-02    2.40357e-04
1080.069    7.07173e-02    6.99499e-02    7.67431e-04
1086.234    6.59067e-02    6.72135e-02   -1.30684e-03
1092.383    6.32354e-02    6.29117e-02    3.23692e-04
1098.516    5.41466e-02    5.41097e-02    3.69028e-05
1104.634    5.00297e-02    5.01795e-02   -1.49799e-04
1110.737    4.67294e-02    4.72066e-02   -4.77231e-04
1116.824    2.50185e-02    2.47843e-02    2.34174e-04
1122.896    1.10440e-02    1.10287e-02    1.52808e-05
1128.953    1.58750e-02    1.56743e-02    2.00718e-04
1134.995    1.24945e-02    1.26084e-02   -1.13895e-04
1141.021    2.47225e-02    2.49793e-02   -2.56801e-04
