 lambda   Irr_dw       Irr_up       Rad_dw       Rad_up       Act_dw       Act_up       Irr_dw_dir   Irr_up_diff  Act_dw_dir   Act_up_diff
 405.248  1.34041e+00  4.43706e-01  8.47331e-02  1.12193e-01  1.56783e-01  7.83539e-02  1.00009e+00  3.40318e-01  9.19092e-02  6.48736e-02
 406.081  1.32615e+00  4.38369e-01  8.33269e-02  1.10865e-01  1.54967e-01  7.73950e-02  9.91450e-01  3.34699e-01  9.11148e-02  6.38518e-02
 406.913  1.33228e+00  4.39732e-01  8.32027e-02  1.11227e-01  1.55532e-01  7.76206e-02  9.98055e-01  3.34224e-01  9.17217e-02  6.38106e-02
 407.746  1.35655e+00  4.47068e-01  8.42161e-02  1.13096e-01  1.58217e-01  7.89012e-02  1.01824e+00  3.38314e-01  9.35767e-02  6.46401e-02
 408.578  1.38223e+00  4.54859e-01  8.53203e-02  1.15079e-01  1.61065e-01  8.02626e-02  1.03947e+00  3.42766e-01  9.55273e-02  6.55381e-02
 409.411  1.39858e+00  4.59575e-01  8.58383e-02  1.16286e-01  1.62823e-01  8.10806e-02  1.05371e+00  3.44866e-01  9.68365e-02  6.59871e-02
 410.243  1.41439e+00  4.64126e-01  8.63048e-02  1.17455e-01  1.64514e-01  8.18672e-02  1.06763e+00  3.46766e-01  9.81152e-02  6.63987e-02
 411.075  1.43723e+00  4.71012e-01  8.71939e-02  1.19222e-01  1.67019e-01  8.30639e-02  1.08687e+00  3.50366e-01  9.98833e-02  6.71359e-02
 411.907  1.45587e+00  4.76554e-01  8.78333e-02  1.20651e-01  1.69037e-01  8.40224e-02  1.10291e+00  3.52957e-01  1.01358e-01  6.76793e-02
 412.739  1.45979e+00  4.77318e-01  8.75841e-02  1.20876e-01  1.69346e-01  8.41367e-02  1.10782e+00  3.51971e-01  1.01809e-01  6.75373e-02
 413.571  1.45685e+00  4.75871e-01  8.69156e-02  1.20548e-01  1.68856e-01  8.38592e-02  1.10755e+00  3.49293e-01  1.01784e-01  6.70719e-02
 414.403  1.45850e+00  4.75935e-01  8.65217e-02  1.20603e-01  1.68899e-01  8.38474e-02  1.11079e+00  3.47714e-01  1.02081e-01  6.68177e-02
