 lambda     Rad_up_noisy   Rad_up_pure    Rad_up_noise
 405.248    1.74987e-01    1.75783e-01   -7.96299e-04
 406.081    1.73885e-01    1.73796e-01    8.87414e-05
 406.913    1.74752e-01    1.74471e-01    2.81005e-04
 407.746    1.77007e-01    1.77517e-01   -5.10396e-04
 408.578    1.80772e-01    1.80745e-01    2.65735e-05
 409.411    1.82516e-01    1.82753e-01   -2.36590e-04
 410.243    1.83918e-01    1.84695e-01   -7.76939e-04
 411.075    1.87100e-01    1.87563e-01   -4.63320e-04
 411.907    1.89866e-01    1.89891e-01   -2.48765e-05
 412.739    1.90555e-01    1.90311e-01    2.43832e-04
 413.571    1.89735e-01    1.89845e-01   -1.09808e-04
 414.403    1.90712e-01    1.89980e-01    7.31841e-04
 415.235    1.89877e-01    1.90384e-01   -5.07075e-04
 416.067    1.89952e-01    1.89727e-01    2.25028e-04
 416.899    1.87568e-01    1.87572e-01   -3.98796e-06
 417.730    1.84302e-01    1.84467e-01   -1.64955e-04
 418.562    1.81256e-01    1.81194e-01    6.20449e-05
 419.393    1.79440e-01    1.78978e-01    4.61973e-04
 420.225    1.78627e-01    1.78898e-01   -2.70763e-04
 421.056    1.80481e-01    1.79630e-01    8.50881e-04
 421.888    1.77775e-01    1.78358e-01   -5.82503e-04
 422.719    1.75630e-01    1.75106e-01    5.23534e-04
 423.550    1.72597e-01    1.72705e-01   -1.07519e-04
 424.382    1.71978e-01    1.72229e-01   -2.50811e-04
 425.213    1.72302e-01    1.71848e-01    4.53999e-04
 426.044    1.70104e-01    1.69839e-01    2.65205e-04
 426.875    1.65503e-01    1.65913e-01   -4.10168e-04
 427.706    1.59742e-01    1.59814e-01   -7.23640e-05
 428.537    1.51101e-01    1.51144e-01   -4.33255e-05
 429.368    1.42276e-01    1.41989e-01    2.87467e-04
 430.199    1.37740e-01    1.37973e-01   -2.32604e-04
 431.030    1.43027e-01    1.43383e-01   -3.56018e-04
 431.860    1.54363e-01    1.54989e-01   -6.26219e-04
 432.691    1.65461e-01    1.65043e-01    4.18221e-04
 433.522    1.70297e-01    1.70513e-01   -2.16376e-04
 434.352    1.74152e-01    1.74580e-01   -4.28341e-04
 435.183    1.79689e-01    1.79779e-01   -8.97021e-05
 436.013    1.84036e-01    1.84366e-01   -3.30069e-04
 436.844    1.85202e-01    1.85424e-01   -2.22168e-04
 437.674    1.83281e-01    1.83085e-01    1.95888e-04
 438.504    1.81304e-01    1.80726e-01    5.78029e-04
 439.335    1.80925e-01    1.81338e-01   -4.12904e-04
 440.165    1.84738e-01    1.84840e-01   -1.02041e-04
 440.995    1.88872e-01    1.89273e-01   -4.01469e-04
 441.825    1.93324e-01    1.93109e-01    2.15284e-04
 442.655    1.95779e-01    1.95799e-01   -1.98757e-05
 443.486    1.95760e-01    1.97307e-01   -1.54698e-03
 444.316    1.98231e-01    1.97788e-01    4.43029e-04
 445.146    1.97612e-01    1.97848e-01   -2.36330e-04
 445.976    1.98270e-01    1.98945e-01   -6.75077e-04
 446.805    2.02013e-01    2.02147e-01   -1.33976e-04
 447.635    2.07483e-01    2.06666e-01    8.17124e-04
 448.465    2.10497e-01    2.11097e-01   -6.00417e-04
 449.295    2.14901e-01    2.15049e-01   -1.48376e-04
 450.125    2.18386e-01    2.18160e-01    2.26232e-04
 450.954    2.18725e-01    2.18993e-01   -2.68127e-04
 451.784    2.16100e-01    2.16747e-01   -6.47436e-04
 452.613    2.12805e-01    2.13270e-01   -4.65388e-04
 453.443    2.11847e-01    2.11473e-01    3.73938e-04
 454.273    2.12658e-01    2.12272e-01    3.85859e-04
 455.102    2.13904e-01    2.14378e-01   -4.74029e-04
 455.931    2.16446e-01    2.16202e-01    2.44464e-04
 456.761    2.17249e-01    2.16930e-01    3.18806e-04
 457.590    2.15995e-01    2.16578e-01   -5.83217e-04
 458.420    2.15261e-01    2.15801e-01   -5.40376e-04
 459.249    2.15937e-01    2.15397e-01    5.40328e-04
 460.078    2.14716e-01    2.15682e-01   -9.66423e-04
 460.907    2.17051e-01    2.16228e-01    8.22659e-04
 461.737    2.16274e-01    2.16374e-01   -1.00443e-04
 462.566    2.15275e-01    2.15972e-01   -6.96743e-04
 463.395    2.15880e-01    2.15364e-01    5.16056e-04
 464.224    2.14327e-01    2.14898e-01   -5.71223e-04
 465.053    2.15285e-01    2.14757e-01    5.28060e-04
 465.882    2.14832e-01    2.15010e-01   -1.78148e-04
 466.711    2.16568e-01    2.15732e-01    8.36384e-04
 467.540    2.19816e-01    2.16848e-01    2.96848e-03
 468.369    2.17543e-01    2.17763e-01   -2.20352e-04
 469.198    2.16429e-01    2.17842e-01   -1.41260e-03
 470.027    2.15473e-01    2.17235e-01   -1.76196e-03
 470.855    2.13157e-01    2.16593e-01   -3.43632e-03
 471.684    2.15738e-01    2.16283e-01   -5.45335e-04
 472.513    2.16465e-01    2.16365e-01    1.00168e-04
 473.342    2.19525e-01    2.16928e-01    2.59679e-03
 474.170    2.18163e-01    2.17828e-01    3.35401e-04
 474.999    2.18408e-01    2.18437e-01   -2.94351e-05
 475.828    2.18671e-01    2.18386e-01    2.85008e-04
 476.656    2.19247e-01    2.18129e-01    1.11775e-03
 477.485    2.17622e-01    2.18065e-01   -4.42595e-04
 478.313    2.18948e-01    2.17910e-01    1.03800e-03
 479.142    2.16784e-01    2.17502e-01   -7.18267e-04
 479.970    2.18116e-01    2.17254e-01    8.61879e-04
 480.799    2.16637e-01    2.17439e-01   -8.01956e-04
 481.627    2.17126e-01    2.17644e-01   -5.18123e-04
 482.456    2.16103e-01    2.16933e-01   -8.29582e-04
 483.284    2.17451e-01    2.14302e-01    3.14901e-03
 484.112    2.09104e-01    2.09172e-01   -6.77915e-05
 484.941    2.02176e-01    2.02193e-01   -1.74227e-05
 485.769    1.94507e-01    1.96102e-01   -1.59467e-03
 486.597    1.93115e-01    1.94103e-01   -9.88081e-04
 487.426    1.95867e-01    1.96430e-01   -5.62724e-04
 488.254    2.01958e-01    2.00500e-01    1.45824e-03
 489.082    2.03232e-01    2.04150e-01   -9.18302e-04
 489.910    2.07350e-01    2.06366e-01    9.84422e-04
 490.738    2.06035e-01    2.06692e-01   -6.56798e-04
 491.567    2.05688e-01    2.06032e-01   -3.44103e-04
