 lambda   Irr_dw       Irr_up       Rad_dw       Rad_up       Act_dw       Act_up       Irr_dw_dir   Irr_up_diff  Act_dw_dir   Act_up_diff
 894.195  7.58055e-01  1.85120e-01  7.77503e-03  4.87516e-02  7.29680e-02  2.99939e-02  7.31228e-01  2.68274e-02  6.71918e-02  5.77618e-03
 900.842  6.65901e-01  1.40033e-01  6.68709e-03  3.74448e-02  6.34884e-02  2.21925e-02  6.44104e-01  2.17977e-02  5.91860e-02  4.30244e-03
 907.472  6.80409e-01  1.47369e-01  6.72955e-03  3.93182e-02  6.49409e-02  2.34457e-02  6.57572e-01  2.28365e-02  6.04236e-02  4.51729e-03
 914.084  6.62991e-01  1.38741e-01  6.43819e-03  3.71257e-02  6.31408e-02  2.19644e-02  6.41617e-01  2.13734e-02  5.89575e-02  4.18325e-03
 920.678  6.85084e-01  1.59742e-01  6.56355e-03  4.23985e-02  6.55655e-02  2.56422e-02  6.62870e-01  2.22143e-02  6.09104e-02  4.65513e-03
 927.255  6.45943e-01  1.38382e-01  6.07103e-03  3.70566e-02  6.15054e-02  2.19253e-02  6.25902e-01  2.00419e-02  5.75134e-02  3.99205e-03
 933.815  4.37754e-01  4.79100e-02  4.01470e-03  1.42511e-02  4.08928e-02  6.87420e-03  4.26278e-01  1.14762e-02  3.91702e-02  1.72252e-03
 940.358  5.45795e-01  8.99450e-02  4.92351e-03  2.50211e-02  5.14088e-02  1.35999e-02  5.30482e-01  1.53129e-02  4.87453e-02  2.66345e-03
 946.883  5.01996e-01  7.06605e-02  4.43634e-03  2.02845e-02  4.71032e-02  1.04085e-02  4.88561e-01  1.34355e-02  4.48933e-02  2.20992e-03
 953.391  5.23313e-01  8.39976e-02  4.55737e-03  2.35400e-02  4.92495e-02  1.26245e-02  5.09168e-01  1.41449e-02  4.67869e-02  2.46259e-03
 959.883  5.61466e-01  1.04763e-01  4.82610e-03  2.84889e-02  5.30583e-02  1.62024e-02  5.46050e-01  1.54159e-02  5.01759e-02  2.88244e-03
 966.357  5.87507e-01  1.23536e-01  4.97716e-03  3.29990e-02  5.57446e-02  1.95258e-02  5.71161e-01  1.63455e-02  5.24833e-02  3.26130e-03
 972.814  6.16369e-01  1.40737e-01  5.13967e-03  3.73112e-02  5.86759e-02  2.25036e-02  5.99086e-01  1.72820e-02  5.50493e-02  3.62658e-03
 979.255  6.17598e-01  1.45022e-01  5.06299e-03  3.83299e-02  5.88521e-02  2.32752e-02  6.00444e-01  1.71532e-02  5.51740e-02  3.67807e-03
 985.679  6.38877e-01  1.61958e-01  5.15974e-03  4.23151e-02  6.11645e-02  2.63445e-02  6.20894e-01  1.79834e-02  5.70531e-02  4.11136e-03
 992.086  6.40238e-01  1.66678e-01  5.08904e-03  4.33290e-02  6.14269e-02  2.73027e-02  6.22279e-01  1.79585e-02  5.71804e-02  4.24648e-03
