 lambda     Rad_up_noisy   Rad_up_pure    Rad_up_noise
 894.195    8.57994e-02    8.68945e-02   -1.09509e-03
 900.842    6.71134e-02    6.76877e-02   -5.74253e-04
 907.472    6.96652e-02    7.08271e-02   -1.16190e-03
 914.084    6.73637e-02    6.71220e-02    2.41719e-04
 920.678    7.33174e-02    7.57546e-02   -2.43717e-03
 927.255    6.84148e-02    6.66936e-02    1.72119e-03
 933.815    2.57138e-02    2.64697e-02   -7.55851e-04
 940.358    4.54200e-02    4.59554e-02   -5.35368e-04
 946.883    3.71473e-02    3.73838e-02   -2.36548e-04
 953.391    4.29994e-02    4.32019e-02   -2.02451e-04
 959.883    5.17515e-02    5.19772e-02   -2.25688e-04
 966.357    6.02053e-02    5.97010e-02    5.04279e-04
 972.814    6.66457e-02    6.70260e-02   -3.80264e-04
 979.255    6.85157e-02    6.87581e-02   -2.42444e-04
 985.679    7.57194e-02    7.55635e-02    1.55900e-04
 992.086    7.69866e-02    7.72529e-02   -2.66293e-04
 998.476    7.61223e-02    7.69845e-02   -8.62196e-04
1004.850    7.21891e-02    7.29752e-02   -7.86105e-04
1011.208    7.50161e-02    7.42421e-02    7.74033e-04
1017.548    7.38002e-02    7.37262e-02    7.39855e-05
1023.873    7.10823e-02    7.26772e-02   -1.59492e-03
1030.181    7.27216e-02    7.27645e-02   -4.28996e-05
1036.473    7.20247e-02    7.17367e-02    2.88041e-04
1042.749    7.00626e-02    7.10963e-02   -1.03366e-03
1049.009    7.07081e-02    7.02920e-02    4.16061e-04
1055.253    6.82651e-02    6.89994e-02   -7.34265e-04
1061.481    6.65661e-02    6.69338e-02   -3.67746e-04
1067.693    6.49522e-02    6.47113e-02    2.40864e-04
1073.889    6.30144e-02    6.31560e-02   -1.41643e-04
1080.069    6.10913e-02    6.07535e-02    3.37807e-04
1086.234    5.82125e-02    5.83565e-02   -1.44008e-04
1092.383    5.56554e-02    5.46448e-02    1.01064e-03
1098.516    4.69500e-02    4.69456e-02    4.43213e-06
1104.634    4.32781e-02    4.35119e-02   -2.33824e-04
1110.737    4.12239e-02    4.09256e-02    2.98278e-04
1116.824    2.15266e-02    2.14360e-02    9.05778e-05
1122.896    9.37987e-03    9.52525e-03   -1.45382e-04
1128.953    1.35169e-02    1.35566e-02   -3.97072e-05
1134.995    1.09691e-02    1.09127e-02    5.63832e-05
1141.021    2.18200e-02    2.16769e-02    1.43103e-04
1147.033    1.69539e-02    1.69811e-02   -2.72183e-05
1153.030    2.28936e-02    2.29231e-02   -2.95201e-05
1159.012    3.73019e-02    3.65875e-02    7.14438e-04
1164.979    4.40833e-02    4.41069e-02   -2.35812e-05
1170.931    4.65357e-02    4.55497e-02    9.85984e-04
1176.869    4.49419e-02    4.55303e-02   -5.88367e-04
1182.792    4.30061e-02    4.25232e-02    4.82926e-04
1188.701    4.28959e-02    4.26295e-02    2.66380e-04
1194.595    4.44935e-02    4.52409e-02   -7.47396e-04
1200.475    4.38065e-02    4.31628e-02    6.43719e-04
1206.341    4.46322e-02    4.51442e-02   -5.12018e-04
1212.193    4.49365e-02    4.42662e-02    6.70277e-04
1218.030    4.71460e-02    4.64790e-02    6.66979e-04
1223.854    4.49404e-02    4.68751e-02   -1.93471e-03
1229.663    4.82435e-02    4.78461e-02    3.97442e-04
1235.458    4.88681e-02    4.82785e-02    5.89622e-04
1241.240    4.71065e-02    4.79494e-02   -8.42942e-04
1247.008    4.91220e-02    4.72766e-02    1.84540e-03
1252.762    4.51183e-02    4.60661e-02   -9.47792e-04
1258.503    4.57023e-02    4.40891e-02    1.61316e-03
1264.230    4.24457e-02    4.10383e-02    1.40736e-03
1269.944    3.95568e-02    4.03055e-02   -7.48743e-04
1275.644    4.20623e-02    4.21073e-02   -4.50460e-05
1281.331    3.95778e-02    3.99707e-02   -3.92913e-04
1287.004    4.35301e-02    4.15588e-02    1.97125e-03
1292.665    4.01989e-02    4.04611e-02   -2.62179e-04
1298.312    3.80294e-02    3.79258e-02    1.03591e-04
1303.947    3.58523e-02    3.52167e-02    6.35571e-04
1309.568    3.26921e-02    3.27068e-02   -1.46755e-05
1315.177    3.01868e-02    2.90824e-02    1.10445e-03
1320.772    2.50917e-02    2.52845e-02   -1.92762e-04
1326.355    2.41966e-02    2.35693e-02    6.27276e-04
