 lambda   Irr_dw       Irr_up       Rad_dw       Rad_up       Act_dw       Act_up       Irr_dw_dir   Irr_up_diff  Act_dw_dir   Act_up_diff
 894.195  7.58907e-01  2.37053e-01  7.88634e-03  6.62401e-02  7.32871e-02  3.71740e-02  7.31228e-01  2.76790e-02  6.71918e-02  6.09522e-03
 900.842  6.66508e-01  1.80910e-01  6.76892e-03  5.12924e-02  6.36990e-02  2.77798e-02  6.44104e-01  2.24045e-02  5.91860e-02  4.51294e-03
 907.472  6.81037e-01  1.89926e-01  6.81345e-03  5.37261e-02  6.51631e-02  2.92728e-02  6.57572e-01  2.34647e-02  6.04236e-02  4.73952e-03
 914.084  6.63568e-01  1.79165e-01  6.51545e-03  5.08220e-02  6.33420e-02  2.74862e-02  6.41617e-01  2.19502e-02  5.89575e-02  4.38442e-03
 920.678  6.85742e-01  2.04763e-01  6.64974e-03  5.76141e-02  6.58103e-02  3.18325e-02  6.62870e-01  2.28718e-02  6.09104e-02  4.89988e-03
 927.255  6.46492e-01  1.78165e-01  6.14386e-03  5.05480e-02  6.16999e-02  2.73591e-02  6.25902e-01  2.05904e-02  5.75134e-02  4.18649e-03
 933.815  4.37891e-01  6.33806e-02  4.03611e-03  1.98156e-02  4.09286e-02  8.87515e-03  4.26278e-01  1.16130e-02  3.91702e-02  1.75840e-03
 940.358  5.46104e-01  1.17417e-01  4.96731e-03  3.45458e-02  5.15039e-02  1.72616e-02  5.30482e-01  1.56219e-02  4.87453e-02  2.75854e-03
 946.883  5.02218e-01  9.26219e-02  4.46868e-03  2.80580e-02  4.71677e-02  1.32889e-02  4.88561e-01  1.36570e-02  4.48933e-02  2.27440e-03
 953.391  5.23589e-01  1.09571e-01  4.59622e-03  3.24634e-02  4.93350e-02  1.60185e-02  5.09168e-01  1.44204e-02  4.67869e-02  2.54813e-03
 959.883  5.61827e-01  1.35752e-01  4.87494e-03  3.91291e-02  5.31792e-02  2.03815e-02  5.46050e-01  1.57762e-02  5.01759e-02  3.00335e-03
 966.357  5.87938e-01  1.58933e-01  5.03386e-03  4.50794e-02  5.58998e-02  2.43485e-02  5.71161e-01  1.67774e-02  5.24833e-02  3.41657e-03
 972.814  6.16859e-01  1.80158e-01  5.20269e-03  5.07401e-02  5.88614e-02  2.79021e-02  5.99086e-01  1.77725e-02  5.50493e-02  3.81213e-03
 979.255  6.18096e-01  1.85402e-01  5.12670e-03  5.20628e-02  5.90450e-02  2.88155e-02  6.00444e-01  1.76520e-02  5.51740e-02  3.87093e-03
 985.679  6.39450e-01  2.06299e-01  5.23102e-03  5.72839e-02  6.13970e-02  3.24750e-02  6.20894e-01  1.85568e-02  5.70531e-02  4.34391e-03
 992.086  6.40832e-01  2.11994e-01  5.16190e-03  5.85732e-02  6.16754e-02  3.35919e-02  6.22279e-01  1.85526e-02  5.71804e-02  4.49502e-03
 998.476  6.36063e-01  2.11390e-01  5.03218e-03  5.83558e-02  6.12200e-02  3.35378e-02  6.17924e-01  1.81382e-02  5.67802e-02  4.43975e-03
1004.850  6.05581e-01  1.99959e-01  4.69758e-03  5.52712e-02  5.81843e-02  3.16387e-02  5.88685e-01  1.68957e-02  5.40935e-02  4.09077e-03
1011.208  6.16617e-01  2.03228e-01  4.69363e-03  5.61970e-02  5.91859e-02  3.21237e-02  5.99803e-01  1.68140e-02  5.51151e-02  4.07081e-03
1017.548  6.06809e-01  2.02232e-01  4.53715e-03  5.58554e-02  5.82824e-02  3.20469e-02  5.90462e-01  1.63463e-02  5.42567e-02  4.02562e-03
1023.873  6.01171e-01  1.98980e-01  4.40557e-03  5.49770e-02  5.76514e-02  3.14700e-02  5.85357e-01  1.58148e-02  5.37876e-02  3.86373e-03
1030.181  5.96141e-01  1.99696e-01  4.29007e-03  5.50820e-02  5.72282e-02  3.16905e-02  5.80624e-01  1.55167e-02  5.33527e-02  3.87550e-03
1036.473  5.85197e-01  1.96996e-01  4.13215e-03  5.42810e-02  5.61952e-02  3.13174e-02  5.70553e-01  1.46431e-02  5.24273e-02  3.76789e-03
1042.749  5.80122e-01  1.95084e-01  4.01513e-03  5.37410e-02  5.56563e-02  3.09985e-02  5.65560e-01  1.45621e-02  5.19685e-02  3.68787e-03
1049.009  5.73011e-01  1.92771e-01  3.88474e-03  5.31750e-02  5.49022e-02  3.05830e-02  5.58730e-01  1.42818e-02  5.13409e-02  3.56136e-03
1055.253  5.64101e-01  1.88916e-01  3.74466e-03  5.21604e-02  5.39358e-02  2.99005e-02  5.50732e-01  1.33694e-02  5.06059e-02  3.32990e-03
1061.481  5.48855e-01  1.82960e-01  3.57492e-03  5.05836e-02  5.23706e-02  2.88776e-02  5.36052e-01  1.28032e-02  4.92570e-02  3.11365e-03
1067.693  5.35292e-01  1.76336e-01  3.44546e-03  4.88217e-02  5.09773e-02  2.77269e-02  5.23055e-01  1.22367e-02  4.80627e-02  2.91457e-03
1073.889  5.26711e-01  1.71627e-01  3.35285e-03  4.76534e-02  5.01106e-02  2.68922e-02  5.14865e-01  1.18461e-02  4.73101e-02  2.80050e-03
1080.069  5.13511e-01  1.64484e-01  3.23262e-03  4.58321e-02  4.87938e-02  2.56717e-02  5.02181e-01  1.13304e-02  4.61446e-02  2.64923e-03
1086.234  5.01723e-01  1.57350e-01  3.12269e-03  4.39481e-02  4.76114e-02  2.44781e-02  4.90863e-01  1.08598e-02  4.51046e-02  2.50682e-03
1092.383  4.81115e-01  1.46643e-01  2.96145e-03  4.11626e-02  4.55733e-02  2.27008e-02  4.70897e-01  1.02188e-02  4.32700e-02  2.30335e-03
1098.516  4.45974e-01  1.24568e-01  2.70978e-03  3.52192e-02  4.20707e-02  1.90687e-02  4.36757e-01  9.21701e-03  4.01329e-02  1.93775e-03
1104.634  4.32311e-01  1.14581e-01  2.59547e-03  3.25689e-02  4.06896e-02  1.73920e-02  4.23764e-01  8.54691e-03  3.89390e-02  1.75055e-03
1110.737  4.20124e-01  1.06874e-01  2.49194e-03  3.05906e-02  3.94630e-02  1.60727e-02  4.12029e-01  8.09490e-03  3.78607e-02  1.60233e-03
1116.824  3.18111e-01  5.17220e-02  1.84958e-03  1.59223e-02  2.95979e-02  7.28336e-03  3.12606e-01  5.50564e-03  2.87248e-02  8.73036e-04
1122.896  2.24987e-01  2.09800e-02  1.30718e-03  7.05373e-03  2.08303e-02  2.77392e-03  2.21565e-01  3.42153e-03  2.03593e-02  4.70998e-04
1128.953  2.59219e-01  3.11160e-02  1.48078e-03  1.00439e-02  2.40359e-02  4.22980e-03  2.55172e-01  4.04727e-03  2.34473e-02  5.88611e-04
1134.995  2.30467e-01  2.46003e-02  1.30858e-03  8.07820e-03  2.13535e-02  3.31081e-03  2.26958e-01  3.50949e-03  2.08548e-02  4.98659e-04
1141.021  3.15662e-01  5.21112e-02  1.75895e-03  1.60681e-02  2.93597e-02  7.31570e-03  3.10482e-01  5.17959e-03  2.85297e-02  8.30013e-04
1147.033  2.82482e-01  4.00218e-02  1.56123e-03  1.25700e-02  2.62200e-02  5.54461e-03  2.78089e-01  4.39323e-03  2.55531e-02  6.66841e-04
1153.030  3.18855e-01  5.57119e-02  1.74216e-03  1.70081e-02  2.96796e-02  7.89504e-03  3.13467e-01  5.38822e-03  2.88040e-02  8.75622e-04
1159.012  3.80676e-01  9.51030e-02  2.08015e-03  2.72749e-02  3.56932e-02  1.42750e-02  3.73978e-01  6.69821e-03  3.43642e-02  1.32899e-03
1164.979  4.09788e-01  1.16904e-01  2.22669e-03  3.30416e-02  3.86043e-02  1.79343e-02  4.02301e-01  7.48750e-03  3.69667e-02  1.63761e-03
1170.931  4.14786e-01  1.21117e-01  2.23281e-03  3.41511e-02  3.91134e-02  1.86565e-02  4.07213e-01  7.57192e-03  3.74182e-02  1.69519e-03
1176.869  4.09358e-01  1.21248e-01  2.18187e-03  3.41463e-02  3.86165e-02  1.87062e-02  4.01927e-01  7.43076e-03  3.69324e-02  1.68407e-03
1182.792  3.92948e-01  1.12790e-01  2.07131e-03  3.18583e-02  3.70104e-02  1.73334e-02  3.85962e-01  6.98635e-03  3.54654e-02  1.54497e-03
1188.701  3.90953e-01  1.13178e-01  2.04005e-03  3.19263e-02  3.68290e-02  1.74158e-02  3.84062e-01  6.89100e-03  3.52908e-02  1.53812e-03
1194.595  4.03275e-01  1.20533e-01  2.08462e-03  3.38699e-02  3.80358e-02  1.86262e-02  3.96155e-01  7.12076e-03  3.64020e-02  1.63380e-03
1200.475  3.88934e-01  1.14757e-01  1.98884e-03  3.23020e-02  3.66515e-02  1.76998e-02  3.82193e-01  6.74079e-03  3.51191e-02  1.53237e-03
1206.341  3.95571e-01  1.20587e-01  2.00424e-03  3.38138e-02  3.73191e-02  1.86816e-02  3.88680e-01  6.89083e-03  3.57152e-02  1.60394e-03
1212.193  3.90038e-01  1.18059e-01  1.95476e-03  3.31556e-02  3.67755e-02  1.82612e-02  3.83333e-01  6.70505e-03  3.52238e-02  1.55167e-03
1218.030  3.97250e-01  1.24690e-01  1.97252e-03  3.48561e-02  3.75097e-02  1.93934e-02  3.90388e-01  6.86287e-03  3.58721e-02  1.63766e-03
1223.854  3.95967e-01  1.26023e-01  1.94768e-03  3.51642e-02  3.74026e-02  1.96412e-02  3.89153e-01  6.81397e-03  3.57586e-02  1.64396e-03
1229.663  3.97024e-01  1.29142e-01  1.93501e-03  3.59340e-02  3.75374e-02  2.02078e-02  3.90192e-01  6.83171e-03  3.58541e-02  1.68329e-03
1235.458  3.95671e-01  1.30704e-01  1.91087e-03  3.62759e-02  3.74403e-02  2.05354e-02  3.88873e-01  6.79783e-03  3.57329e-02  1.70736e-03
1241.240  3.91057e-01  1.29931e-01  1.86900e-03  3.60495e-02  3.70052e-02  2.04385e-02  3.84393e-01  6.66340e-03  3.53212e-02  1.68391e-03
1247.008  3.86104e-01  1.27951e-01  1.82419e-03  3.55553e-02  3.64863e-02  2.00764e-02  3.79605e-01  6.49993e-03  3.48812e-02  1.60511e-03
1252.762  3.78110e-01  1.24406e-01  1.76527e-03  3.46031e-02  3.56631e-02  1.94598e-02  3.71901e-01  6.20947e-03  3.41733e-02  1.48977e-03
1258.503  3.66865e-01  1.18521e-01  1.69035e-03  3.30537e-02  3.45075e-02  1.84206e-02  3.61019e-01  5.84645e-03  3.31734e-02  1.33411e-03
1264.230  3.48614e-01  1.09601e-01  1.58517e-03  3.07095e-02  3.27032e-02  1.68986e-02  3.43245e-01  5.36883e-03  3.15402e-02  1.16293e-03
1269.944  3.43780e-01  1.07470e-01  1.54546e-03  3.01711e-02  3.22300e-02  1.65358e-02  3.38574e-01  5.20673e-03  3.11110e-02  1.11900e-03
1275.644  3.53757e-01  1.12745e-01  1.57540e-03  3.15258e-02  3.32201e-02  1.74426e-02  3.48354e-01  5.40356e-03  3.20096e-02  1.21046e-03
1281.331  3.33997e-01  1.07203e-01  1.47269e-03  2.99450e-02  3.14014e-02  1.66275e-02  3.28893e-01  5.10370e-03  3.02214e-02  1.17989e-03
1287.004  3.49623e-01  1.11278e-01  1.52433e-03  3.11537e-02  3.28749e-02  1.72386e-02  3.44339e-01  5.28422e-03  3.16408e-02  1.23417e-03
1292.665  3.45464e-01  1.07952e-01  1.48831e-03  3.02728e-02  3.24691e-02  1.66857e-02  3.40326e-01  5.13795e-03  3.12720e-02  1.19718e-03
1298.312  3.35326e-01  1.00484e-01  1.42614e-03  2.83124e-02  3.14725e-02  1.54475e-02  3.30466e-01  4.85984e-03  3.03659e-02  1.10656e-03
1303.947  3.22427e-01  9.27865e-02  1.35465e-03  2.62412e-02  3.02223e-02  1.41981e-02  3.17851e-01  4.57514e-03  2.92069e-02  1.01553e-03
1309.568  3.12065e-01  8.56901e-02  1.29429e-03  2.43198e-02  2.92079e-02  1.30418e-02  3.07750e-01  4.31520e-03  2.82786e-02  9.29219e-04
1315.177  2.91724e-01  7.56455e-02  1.19456e-03  2.15723e-02  2.72602e-02  1.14206e-02  2.87743e-01  3.98066e-03  2.64402e-02  8.20033e-04
1320.772  2.76113e-01  6.45784e-02  1.11440e-03  1.87004e-02  2.57436e-02  9.57785e-03  2.72567e-01  3.54578e-03  2.50457e-02  6.97851e-04
1326.355  2.66912e-01  5.97241e-02  1.06319e-03  1.74140e-02  2.48608e-02  8.79983e-03  2.63557e-01  3.35466e-03  2.42178e-02  6.43020e-04
1331.926  2.07101e-01  3.12772e-02  8.10249e-04  9.68077e-03  1.91842e-02  4.37295e-03  2.04756e-01  2.34500e-03  1.88147e-02  3.69482e-04
1337.483  2.29720e-01  3.89950e-02  8.87637e-04  1.19314e-02  2.13079e-02  5.50259e-03  2.27071e-01  2.64856e-03  2.08652e-02  4.42708e-04
1343.029  2.21335e-01  3.36246e-02  8.44204e-04  1.04686e-02  2.05064e-02  4.67738e-03  2.18874e-01  2.46099e-03  2.01119e-02  3.94522e-04
1348.562  1.06220e-01  4.90827e-03  4.12240e-04  1.83839e-03  9.79688e-03  6.13346e-04  1.05228e-01  9.91960e-04  9.66919e-03  1.27702e-04
1354.082  3.07350e-02  1.98712e-04  1.27847e-04  9.82055e-05  2.82920e-03  2.28824e-05  3.04893e-02  2.45652e-04  2.80161e-03  2.75887e-05
1359.590  4.68027e-03  3.40831e-06  2.26768e-05  1.81082e-06  4.30441e-04  4.60069e-07  4.64706e-03  3.32082e-05  4.27010e-04  3.43097e-06
1365.086  3.65590e-03  1.39278e-06  1.81187e-05  6.69144e-07  3.36186e-04  2.18217e-07  3.63070e-03  2.52044e-05  3.33618e-04  2.56772e-06
1370.570  9.63863e-03  1.50854e-05  4.22533e-05  8.18425e-06  8.86679e-04  1.83821e-06  9.56925e-03  6.93888e-05  8.79302e-04  7.37666e-06
1376.042  2.82789e-02  9.88996e-05  1.12967e-04  5.24274e-05  2.60253e-03  1.14467e-05  2.80662e-02  2.12634e-04  2.57896e-03  2.35758e-05
1381.502  5.24229e-03  4.19356e-06  2.38910e-05  2.24254e-06  4.82127e-04  5.56433e-07  5.20679e-03  3.54949e-05  4.78443e-04  3.68363e-06
1386.950  1.89540e-02  4.92233e-05  7.58127e-05  2.63795e-05  1.74399e-03  5.77992e-06  1.88182e-02  1.35785e-04  1.72917e-03  1.48216e-05
1392.386  2.10123e-02  5.78449e-05  8.26952e-05  3.09709e-05  1.93339e-03  6.77026e-06  2.08623e-02  1.49978e-04  1.91700e-03  1.63913e-05
1397.810  2.45872e-02  7.77288e-05  9.42049e-05  4.13328e-05  2.26245e-03  9.03986e-06  2.44133e-02  1.73862e-04  2.24330e-03  1.91540e-05
1403.223  3.27147e-02  1.64587e-04  1.20428e-04  8.39240e-05  3.01098e-03  1.89408e-05  3.24775e-02  2.37231e-04  2.98429e-03  2.66810e-05
1408.624  4.60057e-02  4.53279e-04  1.62289e-04  2.11875e-04  4.23585e-03  5.26355e-05  4.56654e-02  3.40333e-04  4.19611e-03  3.97376e-05
1414.014  7.51769e-02  1.62336e-03  2.53621e-04  6.78886e-04  6.92663e-03  1.94283e-04  7.45904e-02  5.86470e-04  6.85398e-03  7.26441e-05
1419.392  9.17657e-02  2.97740e-03  3.02317e-04  1.15773e-03  8.45873e-03  3.67047e-04  9.10402e-02  7.25584e-04  8.36552e-03  9.32052e-05
1424.759  1.03964e-01  4.42537e-03  3.35149e-04  1.63206e-03  9.58661e-03  5.59463e-04  1.03133e-01  8.31490e-04  9.47668e-03  1.09931e-04
1430.115  1.08171e-01  5.23357e-03  3.42981e-04  1.88075e-03  9.97590e-03  6.71067e-04  1.07309e-01  8.61915e-04  9.86042e-03  1.15483e-04
1435.459  1.03833e-01  4.77319e-03  3.25248e-04  1.73592e-03  9.57451e-03  6.07876e-04  1.03021e-01  8.12085e-04  9.46641e-03  1.08094e-04
1440.792  1.14728e-01  6.31317e-03  3.52768e-04  2.20836e-03  1.05821e-02  8.22150e-04  1.13828e-01  9.00100e-04  1.04594e-02  1.22666e-04
1446.114  1.23211e-01  7.39139e-03  3.72387e-04  2.53892e-03  1.13662e-02  9.73540e-04  1.22247e-01  9.63554e-04  1.12331e-02  1.33150e-04
