 lambda     Rad_up_noisy   Rad_up_pure    Rad_up_noise
 894.195    5.00850e-02    5.04855e-02   -4.00513e-04
 900.842    3.86322e-02    3.88342e-02   -2.01951e-04
 907.472    3.99541e-02    4.07729e-02   -8.18848e-04
 914.084    3.92207e-02    3.85215e-02    6.99173e-04
 920.678    4.42471e-02    4.39633e-02    2.83803e-04
 927.255    3.93878e-02    3.84669e-02    9.20909e-04
 933.815    1.51917e-02    1.48563e-02    3.35370e-04
 940.358    2.62499e-02    2.60924e-02    1.57483e-04
 946.883    2.12106e-02    2.11751e-02    3.55098e-05
 953.391    2.47018e-02    2.45728e-02    1.29021e-04
 959.883    2.96583e-02    2.97303e-02   -7.20448e-05
 966.357    3.43098e-02    3.44186e-02   -1.08787e-04
 972.814    3.89513e-02    3.89044e-02    4.68580e-05
 979.255    4.01272e-02    3.99807e-02    1.46522e-04
 985.679    4.44272e-02    4.41287e-02    2.98476e-04
 992.086    4.48966e-02    4.51904e-02   -2.93790e-04
 998.476    4.47505e-02    4.50356e-02   -2.85091e-04
1004.850    4.28909e-02    4.26503e-02    2.40566e-04
1011.208    4.36598e-02    4.33684e-02    2.91402e-04
1017.548    4.24933e-02    4.31624e-02   -6.69068e-04
1023.873    4.25475e-02    4.24092e-02    1.38305e-04
1030.181    4.27026e-02    4.25361e-02    1.66457e-04
1036.473    4.17950e-02    4.19354e-02   -1.40422e-04
1042.749    4.13593e-02    4.14942e-02   -1.34917e-04
1049.009    4.20789e-02    4.11165e-02    9.62394e-04
1055.253    4.01465e-02    4.03251e-02   -1.78577e-04
1061.481    3.87054e-02    3.91239e-02   -4.18495e-04
1067.693    3.78737e-02    3.77177e-02    1.56035e-04
1073.889    3.72833e-02    3.68490e-02    4.34256e-04
1080.069    3.55259e-02    3.54565e-02    6.93796e-05
1086.234    3.39193e-02    3.39587e-02   -3.93837e-05
1092.383    3.14725e-02    3.18569e-02   -3.84397e-04
1098.516    2.72190e-02    2.71711e-02    4.78672e-05
1104.634    2.45015e-02    2.50873e-02   -5.85777e-04
1110.737    2.32638e-02    2.35490e-02   -2.85228e-04
1116.824    1.23137e-02    1.21967e-02    1.17009e-04
1122.896    5.36418e-03    5.39954e-03   -3.53647e-05
1128.953    7.71510e-03    7.69694e-03    1.81584e-05
1134.995    6.01927e-03    6.20781e-03   -1.88540e-04
1141.021    1.25637e-02    1.23930e-02    1.70673e-04
1147.033    9.39273e-03    9.70007e-03   -3.07342e-04
1153.030    1.31387e-02    1.31889e-02   -5.01534e-05
1159.012    2.08835e-02    2.13182e-02   -4.34706e-04
1164.979    2.58237e-02    2.59951e-02   -1.71404e-04
1170.931    2.62591e-02    2.69156e-02   -6.56537e-04
1176.869    2.61550e-02    2.69445e-02   -7.89541e-04
1182.792    2.39854e-02    2.51316e-02   -1.14618e-03
1188.701    2.52788e-02    2.51880e-02    9.07517e-05
1194.595    2.65068e-02    2.67265e-02   -2.19658e-04
1200.475    2.54612e-02    2.55016e-02   -4.03647e-05
1206.341    2.62712e-02    2.67326e-02   -4.61445e-04
1212.193    2.62724e-02    2.62339e-02    3.85480e-05
1218.030    2.78715e-02    2.76502e-02    2.21317e-04
1223.854    2.78876e-02    2.79067e-02   -1.90797e-05
1229.663    2.85127e-02    2.85419e-02   -2.92150e-05
1235.458    2.87521e-02    2.88400e-02   -8.79368e-05
1241.240    2.89890e-02    2.86935e-02    2.95539e-04
1247.008    2.83604e-02    2.83195e-02    4.09108e-05
1252.762    2.69401e-02    2.75288e-02   -5.88692e-04
1258.503    2.68944e-02    2.62435e-02    6.50894e-04
