 lambda     Rad_up_noisy   Rad_up_pure    Rad_up_noise
 405.248    2.24289e-01    2.24817e-01   -5.27501e-04
 406.081    2.22563e-01    2.22315e-01    2.48057e-04
 406.913    2.22863e-01    2.23225e-01   -3.61578e-04
 407.746    2.27126e-01    2.27172e-01   -4.59862e-05
 408.578    2.30841e-01    2.31353e-01   -5.12399e-04
 409.411    2.33816e-01    2.33971e-01   -1.54745e-04
 410.243    2.36299e-01    2.36501e-01   -2.01633e-04
 411.075    2.40163e-01    2.40211e-01   -4.80496e-05
 411.907    2.44470e-01    2.43224e-01    1.24646e-03
 412.739    2.42851e-01    2.43786e-01   -9.34896e-04
 413.571    2.42430e-01    2.43206e-01   -7.76439e-04
 414.403    2.44246e-01    2.43396e-01    8.49737e-04
 415.235    2.44217e-01    2.43937e-01    2.80055e-04
 416.067    2.42800e-01    2.43125e-01   -3.25496e-04
 416.899    2.39654e-01    2.40400e-01   -7.46022e-04
 417.730    2.37244e-01    2.36460e-01    7.83679e-04
 418.562    2.32738e-01    2.32298e-01    4.39647e-04
 419.393    2.28871e-01    2.29481e-01   -6.09853e-04
 420.225    2.29002e-01    2.29397e-01   -3.95355e-04
 421.056    2.29177e-01    2.30357e-01   -1.17957e-03
 421.888    2.29415e-01    2.28754e-01    6.61269e-04
 422.719    2.25168e-01    2.24620e-01    5.48189e-04
 423.550    2.21202e-01    2.21578e-01   -3.75724e-04
 424.382    2.20428e-01    2.20999e-01   -5.70763e-04
 425.213    2.20516e-01    2.20534e-01   -1.78017e-05
 426.044    2.18480e-01    2.17976e-01    5.03516e-04
 426.875    2.12871e-01    2.12960e-01   -8.90167e-05
 427.706    2.04659e-01    2.05154e-01   -4.95306e-04
 428.537    1.94833e-01    1.94045e-01    7.87964e-04
 429.368    1.83109e-01    1.82309e-01    7.99594e-04
 430.199    1.76986e-01    1.77164e-01   -1.77620e-04
 431.030    1.84316e-01    1.84120e-01    1.96109e-04
 431.860    1.99346e-01    1.99045e-01    3.01200e-04
 432.691    2.11993e-01    2.11996e-01   -3.20963e-06
 433.522    2.18777e-01    2.19069e-01   -2.91929e-04
 434.352    2.24814e-01    2.24333e-01    4.80689e-04
 435.183    2.30947e-01    2.31045e-01   -9.84376e-05
 436.013    2.37138e-01    2.36971e-01    1.67264e-04
 436.844    2.38705e-01    2.38363e-01    3.42445e-04
 437.674    2.35379e-01    2.35390e-01   -1.12562e-05
 438.504    2.32860e-01    2.32388e-01    4.72011e-04
 439.335    2.33467e-01    2.33201e-01    2.65518e-04
 440.165    2.37355e-01    2.37728e-01   -3.73012e-04
 440.995    2.45051e-01    2.43454e-01    1.59715e-03
