 lambda   Irr_dw       Irr_up       Rad_dw       Rad_up       Act_dw       Act_up       Irr_dw_dir   Irr_up_diff  Act_dw_dir   Act_up_diff
 405.248  1.39806e+00  7.68147e-01  9.60794e-02  2.26648e-01  1.69602e-01  1.24904e-01  1.00009e+00  3.97963e-01  9.19092e-02  7.76927e-02
 406.081  1.38282e+00  7.59398e-01  9.44684e-02  2.24130e-01  1.67589e-01  1.23447e-01  9.91450e-01  3.91376e-01  9.11148e-02  7.64741e-02
 406.913  1.38886e+00  7.62311e-01  9.43115e-02  2.25053e-01  1.68153e-01  1.23887e-01  9.98055e-01  3.90809e-01  9.17217e-02  7.64312e-02
 407.746  1.41382e+00  7.75603e-01  9.54448e-02  2.29038e-01  1.71008e-01  1.26013e-01  1.01824e+00  3.95582e-01  9.35767e-02  7.74317e-02
 408.578  1.44024e+00  7.89696e-01  9.66810e-02  2.33259e-01  1.74041e-01  1.28270e-01  1.03947e+00  4.00779e-01  9.55273e-02  7.85143e-02
 409.411  1.45694e+00  7.98448e-01  9.72526e-02  2.35904e-01  1.75895e-01  1.29658e-01  1.05371e+00  4.03223e-01  9.68365e-02  7.90584e-02
 410.243  1.47305e+00  8.06885e-01  9.77643e-02  2.38460e-01  1.77672e-01  1.30993e-01  1.06763e+00  4.05424e-01  9.81152e-02  7.95565e-02
 411.075  1.49647e+00  8.19337e-01  9.87535e-02  2.42207e-01  1.80327e-01  1.32978e-01  1.08687e+00  4.09606e-01  9.98833e-02  8.04436e-02
 411.907  1.51552e+00  8.29408e-01  9.94593e-02  2.45250e-01  1.82455e-01  1.34577e-01  1.10291e+00  4.12607e-01  1.01358e-01  8.10978e-02
 412.739  1.51924e+00  8.31112e-01  9.91579e-02  2.45823e-01  1.82739e-01  1.34818e-01  1.10782e+00  4.11423e-01  1.01809e-01  8.09298e-02
 413.571  1.51581e+00  8.28914e-01  9.83805e-02  2.45244e-01  1.82158e-01  1.34424e-01  1.10755e+00  4.08256e-01  1.01784e-01  8.03732e-02
 414.403  1.51716e+00  8.29335e-01  9.79137e-02  2.45441e-01  1.82151e-01  1.34455e-01  1.11079e+00  4.06372e-01  1.02081e-01  8.00693e-02
 415.235  1.52073e+00  8.30960e-01  9.76021e-02  2.45991e-01  1.82414e-01  1.34682e-01  1.11560e+00  4.05130e-01  1.02524e-01  7.98898e-02
 416.067  1.51593e+00  8.27995e-01  9.67662e-02  2.45178e-01  1.81676e-01  1.34166e-01  1.11423e+00  4.01703e-01  1.02398e-01  7.92779e-02
 416.899  1.49927e+00  8.18530e-01  9.51834e-02  2.42437e-01  1.79518e-01  1.32598e-01  1.10413e+00  3.95143e-01  1.01470e-01  7.80486e-02
 417.730  1.47504e+00  8.04932e-01  9.31337e-02  2.38469e-01  1.76457e-01  1.30361e-01  1.08844e+00  3.86604e-01  1.00027e-01  7.64299e-02
 418.562  1.44937e+00  7.90577e-01  9.10087e-02  2.34277e-01  1.73229e-01  1.28002e-01  1.07162e+00  3.77758e-01  9.84812e-02  7.47476e-02
 419.393  1.43202e+00  7.80793e-01  8.94141e-02  2.31442e-01  1.70998e-01  1.26384e-01  1.06084e+00  3.71186e-01  9.74906e-02  7.35070e-02
 420.225  1.43168e+00  7.80310e-01  8.88903e-02  2.31364e-01  1.70801e-01  1.26271e-01  1.06256e+00  3.69124e-01  9.76493e-02  7.31520e-02
 421.056  1.43786e+00  7.83384e-01  8.87917e-02  2.32337e-01  1.71388e-01  1.26734e-01  1.06904e+00  3.68819e-01  9.82445e-02  7.31432e-02
 421.888  1.42809e+00  7.77760e-01  8.77277e-02  2.30726e-01  1.70079e-01  1.25793e-01  1.06364e+00  3.64448e-01  9.77480e-02  7.23306e-02
 422.719  1.40258e+00  7.63541e-01  8.56985e-02  2.26563e-01  1.66895e-01  1.23463e-01  1.04656e+00  3.56022e-01  9.61780e-02  7.07167e-02
 423.550  1.38390e+00  7.53035e-01  8.40867e-02  2.23502e-01  1.64523e-01  1.21733e-01  1.03457e+00  3.49329e-01  9.50767e-02  6.94464e-02
 424.382  1.38055e+00  7.50899e-01  8.34225e-02  2.22924e-01  1.63978e-01  1.21356e-01  1.03394e+00  3.46610e-01  9.50186e-02  6.89598e-02
 425.213  1.37786e+00  7.49152e-01  8.28198e-02  2.22462e-01  1.63518e-01  1.21042e-01  1.03367e+00  3.44182e-01  9.49939e-02  6.85243e-02
 426.044  1.36206e+00  7.40298e-01  8.14456e-02  2.19887e-01  1.61508e-01  1.19582e-01  1.02351e+00  3.38544e-01  9.40603e-02  6.74477e-02
 426.875  1.33091e+00  7.23106e-01  7.91722e-02  2.14833e-01  1.57683e-01  1.16775e-01  1.00177e+00  3.29144e-01  9.20618e-02  6.56211e-02
 427.706  1.28233e+00  6.96453e-01  7.58939e-02  2.06964e-01  1.51801e-01  1.12443e-01  9.66780e-01  3.15545e-01  8.88464e-02  6.29548e-02
 428.537  1.21308e+00  6.58603e-01  7.14317e-02  1.95763e-01  1.43486e-01  1.06307e-01  9.16066e-01  2.97011e-01  8.41858e-02  5.93001e-02
 429.368  1.13986e+00  6.18624e-01  6.67569e-02  1.83927e-01  1.34707e-01  9.98271e-02  8.62269e-01  2.77589e-01  7.92418e-02  5.54656e-02
