 lambda     Rad_up_noisy   Rad_up_pure    Rad_up_noise
 405.248    1.46126e-01    1.46289e-01   -1.62588e-04
 406.081    1.44209e-01    1.44612e-01   -4.02508e-04
 406.913    1.45266e-01    1.45147e-01    1.19310e-04
 407.746    1.47593e-01    1.47652e-01   -5.87410e-05
 408.578    1.50266e-01    1.50308e-01   -4.23934e-05
 409.411    1.52069e-01    1.51949e-01    1.19695e-04
 410.243    1.53807e-01    1.53537e-01    2.69600e-04
 411.075    1.55986e-01    1.55897e-01    8.91075e-05
 411.907    1.58038e-01    1.57812e-01    2.26459e-04
 412.739    1.58346e-01    1.58143e-01    2.03152e-04
 413.571    1.58492e-01    1.57742e-01    7.49942e-04
 414.403    1.57849e-01    1.57843e-01    6.09842e-06
 415.235    1.58235e-01    1.58163e-01    7.22946e-05
 416.067    1.57559e-01    1.57596e-01   -3.70776e-05
 416.899    1.55486e-01    1.55781e-01   -2.94508e-04
 417.730    1.52385e-01    1.53176e-01   -7.91387e-04
 418.562    1.50256e-01    1.50436e-01   -1.79818e-04
 419.393    1.48892e-01    1.48579e-01    3.12691e-04
 420.225    1.48196e-01    1.48499e-01   -3.02748e-04
 421.056    1.49007e-01    1.49092e-01   -8.53582e-05
 421.888    1.48091e-01    1.48017e-01    7.39735e-05
 422.719    1.45251e-01    1.45293e-01   -4.21035e-05
 423.550    1.43175e-01    1.43274e-01   -9.86835e-05
 424.382    1.42531e-01    1.42857e-01   -3.26104e-04
 425.213    1.42496e-01    1.42525e-01   -2.86900e-05
 426.044    1.40453e-01    1.40843e-01   -3.89712e-04
 426.875    1.37754e-01    1.37573e-01    1.81298e-04
 427.706    1.32342e-01    1.32501e-01   -1.59191e-04
 428.537    1.25665e-01    1.25298e-01    3.66699e-04
 429.368    1.17217e-01    1.17697e-01   -4.80130e-04
 430.199    1.13923e-01    1.14363e-01   -4.39697e-04
 431.030    1.19129e-01    1.18844e-01    2.85171e-04
 431.860    1.28288e-01    1.28454e-01   -1.65680e-04
 432.691    1.36440e-01    1.36766e-01   -3.25933e-04
 433.522    1.41309e-01    1.41275e-01    3.36454e-05
 434.352    1.44961e-01    1.44625e-01    3.35562e-04
 435.183    1.48859e-01    1.48917e-01   -5.78147e-05
 436.013    1.51828e-01    1.52702e-01   -8.74170e-04
 436.844    1.53448e-01    1.53562e-01   -1.14071e-04
 437.674    1.52316e-01    1.51609e-01    7.07018e-04
 438.504    1.49939e-01    1.49641e-01    2.97909e-04
 439.335    1.50071e-01    1.50135e-01   -6.40589e-05
 440.165    1.53640e-01    1.53022e-01    6.18209e-04
 440.995    1.56580e-01    1.56675e-01   -9.49879e-05
 441.825    1.59718e-01    1.59828e-01   -1.10026e-04
 442.655    1.62489e-01    1.62028e-01    4.60864e-04
 443.486    1.63237e-01    1.63244e-01   -7.19378e-06
 444.316    1.62952e-01    1.63612e-01   -6.59593e-04
 445.146    1.64149e-01    1.63634e-01    5.15302e-04
 445.976    1.64124e-01    1.64518e-01   -3.93697e-04
 446.805    1.66792e-01    1.67146e-01   -3.54051e-04
 447.635    1.71016e-01    1.70866e-01    1.49542e-04
 448.465    1.74242e-01    1.74514e-01   -2.71540e-04
 449.295    1.77276e-01    1.77765e-01   -4.89169e-04
 450.125    1.79804e-01    1.80317e-01   -5.12512e-04
 450.954    1.81037e-01    1.80984e-01    5.31528e-05
 451.784    1.78842e-01    1.79103e-01   -2.60975e-04
 452.613    1.77075e-01    1.76204e-01    8.70894e-04
 453.443    1.74399e-01    1.74699e-01   -2.99706e-04
 454.273    1.76170e-01    1.75345e-01    8.25392e-04
 455.102    1.76663e-01    1.77075e-01   -4.11728e-04
 455.931    1.78915e-01    1.78573e-01    3.42408e-04
 456.761    1.79747e-01    1.79163e-01    5.84297e-04
 457.590    1.78751e-01    1.78861e-01   -1.09614e-04
 458.420    1.78419e-01    1.78208e-01    2.10728e-04
 459.249    1.77594e-01    1.77863e-01   -2.69212e-04
 460.078    1.78133e-01    1.78091e-01    4.23663e-05
 460.907    1.78437e-01    1.78535e-01   -9.75335e-05
 461.737    1.78829e-01    1.78647e-01    1.82235e-04
 462.566    1.78382e-01    1.78300e-01    8.19900e-05
 463.395    1.78105e-01    1.77779e-01    3.26315e-04
 464.224    1.76427e-01    1.77375e-01   -9.47922e-04
 465.053    1.76513e-01    1.77244e-01   -7.30762e-04
 465.882    1.76988e-01    1.77440e-01   -4.51933e-04
 466.711    1.77378e-01    1.78025e-01   -6.46724e-04
 467.540    1.78366e-01    1.78933e-01   -5.67257e-04
 468.369    1.79168e-01    1.79669e-01   -5.01021e-04
 469.198    1.78424e-01    1.79713e-01   -1.28934e-03
 470.027    1.77436e-01    1.79191e-01   -1.75469e-03
 470.855    1.79472e-01    1.78642e-01    8.29851e-04
 471.684    1.79427e-01    1.78365e-01    1.06176e-03
 472.513    1.76634e-01    1.78410e-01   -1.77637e-03
 473.342    1.77633e-01    1.78849e-01   -1.21626e-03
 474.170    1.79216e-01    1.79565e-01   -3.49073e-04
 474.999    1.80658e-01    1.80039e-01    6.19414e-04
 475.828    1.80461e-01    1.79971e-01    4.89542e-04
 476.656    1.79923e-01    1.79734e-01    1.89187e-04
 477.485    1.80109e-01    1.79662e-01    4.46626e-04
 478.313    1.78677e-01    1.79522e-01   -8.45463e-04
 479.142    1.77578e-01    1.79179e-01   -1.60103e-03
 479.970    1.79078e-01    1.78968e-01    1.10493e-04
 480.799    1.78869e-01    1.79111e-01   -2.42090e-04
 481.627    1.80577e-01    1.79265e-01    1.31213e-03
 482.456    1.77558e-01    1.78662e-01   -1.10428e-03
 483.284    1.76074e-01    1.76475e-01   -4.00864e-04
 484.112    1.74703e-01    1.72229e-01    2.47440e-03
 484.941    1.65992e-01    1.66462e-01   -4.70479e-04
 485.769    1.62065e-01    1.61429e-01    6.36341e-04
 486.597    1.60095e-01    1.59769e-01    3.25883e-04
 487.426    1.59477e-01    1.61674e-01   -2.19683e-03
 488.254    1.64736e-01    1.65011e-01   -2.75187e-04
 489.082    1.69150e-01    1.67998e-01    1.15239e-03
 489.910    1.69253e-01    1.69801e-01   -5.48082e-04
 490.738    1.69959e-01    1.70046e-01   -8.71924e-05
 491.567    1.68810e-01    1.69480e-01   -6.69627e-04
 492.395    1.68979e-01    1.69538e-01   -5.58926e-04
 493.223    1.71580e-01    1.70701e-01    8.79089e-04
 494.051    1.73599e-01    1.72313e-01    1.28587e-03
 494.879    1.74104e-01    1.73364e-01    7.39536e-04
