 lambda     Rad_up_noisy   Rad_up_pure    Rad_up_noise
 894.195    9.92536e-02    9.91544e-02    9.92457e-05
 900.842    7.61386e-02    7.73906e-02   -1.25199e-03
 907.472    7.91261e-02    8.09009e-02   -1.77481e-03
 914.084    7.69888e-02    7.66780e-02    3.10785e-04
 920.678    8.51928e-02    8.63315e-02   -1.13866e-03
 927.255    7.22239e-02    7.60364e-02   -3.81250e-03
 933.815    3.09748e-02    3.03247e-02    6.50140e-04
 940.358    5.23492e-02    5.25012e-02   -1.52003e-04
 946.883    4.32804e-02    4.27102e-02    5.70206e-04
 953.391    5.03151e-02    4.92816e-02    1.03349e-03
 959.883    5.90394e-02    5.91846e-02   -1.45157e-04
 966.357    6.76873e-02    6.78500e-02   -1.62729e-04
 972.814    7.52702e-02    7.60566e-02   -7.86421e-04
 979.255    7.85110e-02    7.79786e-02    5.32404e-04
 985.679    8.50856e-02    8.55894e-02   -5.03786e-04
 992.086    8.85925e-02    8.74503e-02    1.14224e-03
 998.476    8.68722e-02    8.71470e-02   -2.74830e-04
1004.850    8.21907e-02    8.26169e-02   -4.26178e-04
1011.208    8.33751e-02    8.40539e-02   -6.78758e-04
1017.548    8.31978e-02    8.34486e-02   -2.50773e-04
1023.873    8.21186e-02    8.23152e-02   -1.96592e-04
1030.181    8.21757e-02    8.24028e-02   -2.27114e-04
1036.473    8.09969e-02    8.12325e-02   -2.35596e-04
1042.749    7.87459e-02    8.05233e-02   -1.77738e-03
1049.009    7.79897e-02    7.95887e-02   -1.59904e-03
1055.253    7.61836e-02    7.81318e-02   -1.94824e-03
1061.481    7.62440e-02    7.57837e-02    4.60260e-04
1067.693    7.26367e-02    7.32835e-02   -6.46787e-04
1073.889    6.98891e-02    7.14995e-02   -1.61043e-03
1080.069    6.80902e-02    6.87657e-02   -6.75489e-04
1086.234    6.70703e-02    6.60622e-02    1.00811e-03
1092.383    6.21015e-02    6.18262e-02    2.75285e-04
1098.516    5.30860e-02    5.31584e-02   -7.24342e-05
1104.634    4.95202e-02    4.92835e-02    2.36681e-04
1110.737    4.66859e-02    4.63520e-02    3.33939e-04
1116.824    2.49749e-02    2.43225e-02    6.52360e-04
1122.896    1.06866e-02    1.08188e-02   -1.32167e-04
1128.953    1.47657e-02    1.53743e-02   -6.08555e-04
1134.995    1.22362e-02    1.23556e-02   -1.19402e-04
1141.021    2.44960e-02    2.44609e-02    3.50753e-05
1147.033    1.92040e-02    1.91395e-02    6.45416e-05
1153.030    2.54556e-02    2.57573e-02   -3.01723e-04
1159.012    4.13387e-02    4.09324e-02    4.06288e-04
1164.979    4.93522e-02    4.92012e-02    1.51044e-04
1170.931    5.03646e-02    5.07607e-02   -3.96056e-04
1176.869    4.93580e-02    5.07100e-02   -1.35196e-03
1182.792    4.69562e-02    4.73643e-02   -4.08136e-04
1188.701    4.83136e-02    4.74746e-02    8.38995e-04
1194.595    4.95873e-02    5.03603e-02   -7.73009e-04
1200.475    4.77840e-02    4.80316e-02   -2.47596e-04
1206.341    4.89392e-02    5.02106e-02   -1.27137e-03
1212.193    4.79449e-02    4.92304e-02   -1.28553e-03
1218.030    5.13531e-02    5.16632e-02   -3.10069e-04
1223.854    5.29613e-02    5.20935e-02    8.67793e-04
1229.663    5.30818e-02    5.31473e-02   -6.55435e-05
1235.458    5.21892e-02    5.36101e-02   -1.42094e-03
1241.240    5.29933e-02    5.32289e-02   -2.35553e-04
1247.008    5.39596e-02    5.24794e-02    1.48024e-03
1252.762    5.00177e-02    5.11583e-02   -1.14059e-03
1258.503    4.80345e-02    4.89967e-02   -9.62167e-04
1264.230    4.66324e-02    4.56207e-02    1.01171e-03
1269.944    4.49830e-02    4.47798e-02    2.03179e-04
1275.644    4.51563e-02    4.67401e-02   -1.58382e-03
1281.331    4.48330e-02    4.43268e-02    5.06224e-04
1287.004    4.76156e-02    4.60584e-02    1.55717e-03
1292.665    4.36405e-02    4.48242e-02   -1.18367e-03
1298.312    4.30033e-02    4.19808e-02    1.02253e-03
1303.947    3.85378e-02    3.89415e-02   -4.03680e-04
1309.568    3.59900e-02    3.61317e-02   -1.41739e-04
1315.177    3.17947e-02    3.21069e-02   -3.12190e-04
1320.772    2.82369e-02    2.79052e-02    3.31744e-04
1326.355    2.58288e-02    2.59731e-02   -1.44319e-04
1331.926    1.41810e-02    1.45337e-02   -3.52732e-04
1337.483    1.82991e-02    1.78195e-02    4.79623e-04
1343.029    1.55172e-02    1.56263e-02   -1.09138e-04
1348.562    2.75493e-03    2.75969e-03   -4.76311e-06
1354.082    1.51487e-04    1.47699e-04    3.78815e-06
1359.590    2.63609e-06    2.68209e-06   -4.59974e-08
1365.086    9.66941e-07    9.65433e-07    1.50840e-09
1370.570    1.20076e-05    1.22161e-05   -2.08517e-07
1376.042    7.90011e-05    7.83864e-05    6.14741e-07
1381.502    3.27000e-06    3.30756e-06   -3.75610e-08
1386.950    3.81557e-05    3.91064e-05   -9.50667e-07
1392.386    4.64516e-05    4.57551e-05    6.96516e-07
1397.810    6.13936e-05    6.05823e-05    8.11345e-07
1403.223    1.20591e-04    1.21274e-04   -6.83350e-07
1408.624    3.01571e-04    2.98882e-04    2.68911e-06
1414.014    9.38889e-04    9.36988e-04    1.90084e-06
1419.392    1.56419e-03    1.56856e-03   -4.37080e-06
1424.759    2.14808e-03    2.18386e-03   -3.57812e-05
1430.115    2.50307e-03    2.49490e-03    8.16703e-06
1435.459    2.38064e-03    2.30276e-03    7.78807e-05
1440.792    2.91434e-03    2.91067e-03    3.67245e-06
1446.114    3.32353e-03    3.33632e-03   -1.27894e-05
1451.426    3.65293e-03    3.73013e-03   -7.72034e-05
1456.726    6.60509e-03    6.55506e-03    5.00257e-05
1462.016    5.52243e-03    5.49073e-03    3.17014e-05
