 lambda   Irr_dw       Irr_up       Rad_dw       Rad_up       Act_dw       Act_up       Irr_dw_dir   Irr_up_diff  Act_dw_dir   Act_up_diff
 405.248  1.38835e+00  7.12812e-01  9.41577e-02  2.04729e-01  1.67449e-01  1.17097e-01  1.00009e+00  3.88255e-01  9.19092e-02  7.55401e-02
 406.081  1.37329e+00  7.04676e-01  9.25825e-02  2.02450e-01  1.65471e-01  1.15729e-01  9.91450e-01  3.81838e-01  9.11148e-02  7.43559e-02
 406.913  1.37934e+00  7.07357e-01  9.24324e-02  2.03275e-01  1.66036e-01  1.16137e-01  9.98055e-01  3.81292e-01  9.17217e-02  7.43147e-02
 407.746  1.40419e+00  7.19666e-01  9.35466e-02  2.06865e-01  1.68865e-01  1.18127e-01  1.01824e+00  3.85956e-01  9.35767e-02  7.52879e-02
 408.578  1.43050e+00  7.32717e-01  9.47617e-02  2.10668e-01  1.71868e-01  1.20239e-01  1.03947e+00  3.91034e-01  9.55273e-02  7.63409e-02
 409.411  1.44714e+00  7.40812e-01  9.53254e-02  2.13047e-01  1.73707e-01  1.21536e-01  1.05371e+00  3.93426e-01  9.68365e-02  7.68704e-02
 410.243  1.46321e+00  7.48617e-01  9.58305e-02  2.15347e-01  1.75470e-01  1.22784e-01  1.06763e+00  3.95582e-01  9.81152e-02  7.73554e-02
 411.075  1.48654e+00  7.60151e-01  9.68037e-02  2.18722e-01  1.78102e-01  1.24642e-01  1.08687e+00  3.99672e-01  9.98833e-02  7.82187e-02
 411.907  1.50552e+00  7.69478e-01  9.74991e-02  2.21464e-01  1.80213e-01  1.26139e-01  1.10291e+00  4.02609e-01  1.01358e-01  7.88555e-02
 412.739  1.50928e+00  7.71047e-01  9.72073e-02  2.21976e-01  1.80502e-01  1.26362e-01  1.10782e+00  4.01463e-01  1.01809e-01  7.86929e-02
 413.571  1.50594e+00  7.69000e-01  9.64491e-02  2.21450e-01  1.79937e-01  1.25991e-01  1.10755e+00  3.98382e-01  1.01784e-01  7.81526e-02
 414.403  1.50734e+00  7.69385e-01  9.59955e-02  2.21626e-01  1.79940e-01  1.26019e-01  1.11079e+00  3.96555e-01  1.02081e-01  7.78582e-02
 415.235  1.51095e+00  7.70883e-01  9.56938e-02  2.22118e-01  1.80208e-01  1.26230e-01  1.11560e+00  3.95352e-01  1.02524e-01  7.76845e-02
 416.067  1.50625e+00  7.68115e-01  9.48779e-02  2.21376e-01  1.79488e-01  1.25744e-01  1.11423e+00  3.92016e-01  1.02398e-01  7.70901e-02
 416.899  1.48975e+00  7.59313e-01  9.33293e-02  2.18892e-01  1.77365e-01  1.24271e-01  1.10413e+00  3.85621e-01  1.01470e-01  7.58951e-02
 417.730  1.46573e+00  7.46676e-01  9.13228e-02  2.15300e-01  1.74349e-01  1.22171e-01  1.08844e+00  3.77293e-01  1.00027e-01  7.43213e-02
 418.562  1.44028e+00  7.33342e-01  8.92425e-02  2.11508e-01  1.71167e-01  1.19958e-01  1.07162e+00  3.68666e-01  9.84812e-02  7.26858e-02
 419.393  1.42310e+00  7.24256e-01  8.76825e-02  2.08943e-01  1.68971e-01  1.18439e-01  1.06084e+00  3.62261e-01  9.74906e-02  7.14803e-02
 420.225  1.42282e+00  7.23802e-01  8.71725e-02  2.08870e-01  1.68786e-01  1.18331e-01  1.06256e+00  3.60260e-01  9.76493e-02  7.11362e-02
 421.056  1.42901e+00  7.26645e-01  8.70792e-02  2.09745e-01  1.69373e-01  1.18765e-01  1.06904e+00  3.59972e-01  9.82445e-02  7.11286e-02
 421.888  1.41935e+00  7.21414e-01  8.60389e-02  2.08285e-01  1.68087e-01  1.17881e-01  1.06364e+00  3.55714e-01  9.77480e-02  7.03390e-02
 422.719  1.39405e+00  7.08205e-01  8.40518e-02  2.04518e-01  1.64948e-01  1.15694e-01  1.04656e+00  3.47496e-01  9.61780e-02  6.87698e-02
 423.550  1.37554e+00  6.98439e-01  8.24740e-02  2.01745e-01  1.62612e-01  1.14069e-01  1.03457e+00  3.40970e-01  9.50767e-02  6.75347e-02
 424.382  1.37226e+00  6.96440e-01  8.18255e-02  2.01216e-01  1.62081e-01  1.13713e-01  1.03394e+00  3.38323e-01  9.50186e-02  6.70620e-02
 425.213  1.36963e+00  6.94809e-01  8.12375e-02  2.00794e-01  1.61633e-01  1.13418e-01  1.03367e+00  3.35961e-01  9.49939e-02  6.66393e-02
 426.044  1.35398e+00  6.86587e-01  7.98926e-02  1.98466e-01  1.59653e-01  1.12047e-01  1.02351e+00  3.30467e-01  9.40603e-02  6.55931e-02
 426.875  1.32307e+00  6.70633e-01  7.76654e-02  1.93900e-01  1.55879e-01  1.09416e-01  1.00177e+00  3.21299e-01  9.20618e-02  6.38174e-02
 427.706  1.27481e+00  6.45903e-01  7.44523e-02  1.86793e-01  1.50072e-01  1.05355e-01  9.66780e-01  3.08031e-01  8.88464e-02  6.12250e-02
 428.537  1.20601e+00  6.10793e-01  7.00774e-02  1.76680e-01  1.41857e-01  9.96039e-02  9.16066e-01  2.89946e-01  8.41858e-02  5.76713e-02
 429.368  1.13326e+00  5.73710e-01  6.54940e-02  1.65996e-01  1.33185e-01  9.35318e-02  8.62269e-01  2.70993e-01  7.92418e-02  5.39427e-02
 430.199  1.10141e+00  5.57362e-01  6.32691e-02  1.61315e-01  1.29317e-01  9.08388e-02  8.39615e-01  2.61798e-01  7.71600e-02  5.21571e-02
 431.030  1.14477e+00  5.79079e-01  6.53577e-02  1.67655e-01  1.34277e-01  9.43487e-02  8.74315e-01  2.70452e-01  8.03489e-02  5.39280e-02
 431.860  1.23776e+00  6.25866e-01  7.02875e-02  1.81247e-01  1.45060e-01  1.01945e-01  9.46893e-01  2.90860e-01  8.70187e-02  5.80410e-02
 432.691  1.31861e+00  6.66449e-01  7.45195e-02  1.93037e-01  1.54417e-01  1.08531e-01  1.01023e+00  3.08377e-01  9.28394e-02  6.15774e-02
 433.522  1.36297e+00  6.88538e-01  7.66484e-02  1.99472e-01  1.59486e-01  1.12103e-01  1.04578e+00  3.17188e-01  9.61063e-02  6.33797e-02
 434.352  1.39604e+00  7.04920e-01  7.80977e-02  2.04263e-01  1.63219e-01  1.14742e-01  1.07285e+00  3.23187e-01  9.85939e-02  6.46254e-02
 435.183  1.43807e+00  7.25842e-01  8.00274e-02  2.10375e-01  1.67994e-01  1.18117e-01  1.10689e+00  3.31175e-01  1.01722e-01  6.62714e-02
 436.013  1.47520e+00  7.44293e-01  8.16835e-02  2.15771e-01  1.72196e-01  1.21090e-01  1.13717e+00  3.38033e-01  1.04505e-01  6.76909e-02
 436.844  1.48415e+00  7.48507e-01  8.17790e-02  2.17038e-01  1.73106e-01  1.21748e-01  1.14571e+00  3.38432e-01  1.05290e-01  6.78162e-02
 437.674  1.46592e+00  7.39010e-01  8.03717e-02  2.14331e-01  1.70845e-01  1.20174e-01  1.13331e+00  3.32606e-01  1.04150e-01  6.66945e-02
 438.504  1.44749e+00  7.29417e-01  7.89455e-02  2.11598e-01  1.68556e-01  1.18583e-01  1.12080e+00  3.26695e-01  1.03000e-01  6.55565e-02
 439.335  1.45281e+00  7.31795e-01  7.88117e-02  2.12341e-01  1.69031e-01  1.18938e-01  1.12667e+00  3.26131e-01  1.03540e-01  6.54912e-02
 440.165  1.48125e+00  7.45827e-01  7.99342e-02  2.16465e-01  1.72196e-01  1.21187e-01  1.15047e+00  3.30770e-01  1.05727e-01  6.64695e-02
 440.995  1.51719e+00  7.63621e-01  8.14583e-02  2.21681e-01  1.76233e-01  1.24046e-01  1.18012e+00  3.37072e-01  1.08451e-01  6.77813e-02
 441.825  1.54847e+00  7.79026e-01  8.27209e-02  2.26203e-01  1.79721e-01  1.26516e-01  1.20618e+00  3.42289e-01  1.10847e-01  6.88749e-02
