 lambda     Rad_up_noisy   Rad_up_pure    Rad_up_noise
 405.248    2.24999e-01    2.24817e-01    1.81915e-04
 406.081    2.21991e-01    2.22315e-01   -3.24386e-04
 406.913    2.23034e-01    2.23225e-01   -1.90855e-04
 407.746    2.26469e-01    2.27172e-01   -7.03114e-04
 408.578    2.31559e-01    2.31353e-01    2.06050e-04
 409.411    2.34128e-01    2.33971e-01    1.57147e-04
 410.243    2.36362e-01    2.36501e-01   -1.38764e-04
 411.075    2.39767e-01    2.40211e-01   -4.43606e-04
 411.907    2.43496e-01    2.43224e-01    2.72168e-04
 412.739    2.43503e-01    2.43786e-01   -2.82983e-04
 413.571    2.42928e-01    2.43206e-01   -2.78262e-04
 414.403    2.43385e-01    2.43396e-01   -1.07700e-05
 415.235    2.43575e-01    2.43937e-01   -3.61777e-04
 416.067    2.43417e-01    2.43125e-01    2.91727e-04
 416.899    2.40375e-01    2.40400e-01   -2.49051e-05
 417.730    2.36338e-01    2.36460e-01   -1.21523e-04
 418.562    2.32335e-01    2.32298e-01    3.66335e-05
 419.393    2.29126e-01    2.29481e-01   -3.55016e-04
 420.225    2.30740e-01    2.29397e-01    1.34301e-03
 421.056    2.30183e-01    2.30357e-01   -1.73631e-04
 421.888    2.29457e-01    2.28754e-01    7.03208e-04
 422.719    2.24815e-01    2.24620e-01    1.94725e-04
 423.550    2.22419e-01    2.21578e-01    8.40526e-04
 424.382    2.20218e-01    2.20999e-01   -7.81395e-04
 425.213    2.21275e-01    2.20534e-01    7.40917e-04
 426.044    2.18345e-01    2.17976e-01    3.68956e-04
 426.875    2.13468e-01    2.12960e-01    5.07881e-04
 427.706    2.05888e-01    2.05154e-01    7.34036e-04
 428.537    1.94505e-01    1.94045e-01    4.59976e-04
 429.368    1.82916e-01    1.82309e-01    6.06980e-04
 430.199    1.77684e-01    1.77164e-01    5.20464e-04
 431.030    1.84022e-01    1.84120e-01   -9.78029e-05
 431.860    1.98483e-01    1.99045e-01   -5.61677e-04
 432.691    2.11857e-01    2.11996e-01   -1.38819e-04
 433.522    2.18788e-01    2.19069e-01   -2.81006e-04
 434.352    2.24527e-01    2.24333e-01    1.93658e-04
 435.183    2.32303e-01    2.31045e-01    1.25841e-03
 436.013    2.36664e-01    2.36971e-01   -3.06552e-04
 436.844    2.37823e-01    2.38363e-01   -5.40042e-04
 437.674    2.35312e-01    2.35390e-01   -7.75206e-05
 438.504    2.32013e-01    2.32388e-01   -3.75438e-04
 439.335    2.33920e-01    2.33201e-01    7.19274e-04
 440.165    2.37927e-01    2.37728e-01    1.98869e-04
 440.995    2.42985e-01    2.43454e-01   -4.68911e-04
 441.825    2.47767e-01    2.48420e-01   -6.53480e-04
 442.655    2.51705e-01    2.51919e-01   -2.13736e-04
 443.486    2.54825e-01    2.53901e-01    9.24228e-04
 444.316    2.55890e-01    2.54563e-01    1.32719e-03
 445.146    2.55131e-01    2.54680e-01    4.51348e-04
 445.976    2.55546e-01    2.56123e-01   -5.76984e-04
 446.805    2.61093e-01    2.60269e-01    8.23896e-04
 447.635    2.65867e-01    2.66109e-01   -2.41671e-04
 448.465    2.71442e-01    2.71835e-01   -3.92990e-04
 449.295    2.76265e-01    2.76948e-01   -6.82955e-04
 450.125    2.82735e-01    2.80983e-01    1.75207e-03
 450.954    2.82627e-01    2.82093e-01    5.33628e-04
 451.784    2.78645e-01    2.79242e-01   -5.96822e-04
 452.613    2.74852e-01    2.74803e-01    4.85126e-05
 453.443    2.73550e-01    2.72524e-01    1.02557e-03
 454.273    2.74582e-01    2.73581e-01    1.00064e-03
 455.102    2.76924e-01    2.76314e-01    6.09988e-04
 455.931    2.77605e-01    2.78685e-01   -1.07959e-03
 456.761    2.79448e-01    2.79643e-01   -1.95125e-04
 457.590    2.79343e-01    2.79212e-01    1.31302e-04
 458.420    2.79072e-01    2.78234e-01    8.38209e-04
 459.249    2.77537e-01    2.77734e-01   -1.97163e-04
 460.078    2.77765e-01    2.78118e-01   -3.52978e-04
 460.907    2.79054e-01    2.78837e-01    2.16742e-04
 461.737    2.80509e-01    2.79043e-01    1.46606e-03
 462.566    2.77595e-01    2.78552e-01   -9.56518e-04
 463.395    2.77917e-01    2.77799e-01    1.17596e-04
 464.224    2.78064e-01    2.77231e-01    8.32536e-04
 465.053    2.75457e-01    2.77077e-01   -1.61953e-03
 465.882    2.75563e-01    2.77425e-01   -1.86222e-03
 466.711    2.79289e-01    2.78378e-01    9.11291e-04
 467.540    2.78313e-01    2.79842e-01   -1.52897e-03
 468.369    2.82933e-01    2.81053e-01    1.87974e-03
 469.198    2.78311e-01    2.81189e-01   -2.87795e-03
 470.027    2.80184e-01    2.80440e-01   -2.56064e-04
 470.855    2.78701e-01    2.79644e-01   -9.43336e-04
 471.684    2.77595e-01    2.79275e-01   -1.68035e-03
 472.513    2.76273e-01    2.79413e-01   -3.14031e-03
 473.342    2.79174e-01    2.80178e-01   -1.00394e-03
 474.170    2.79607e-01    2.81379e-01   -1.77211e-03
 474.999    2.80970e-01    2.82204e-01   -1.23357e-03
 475.828    2.79674e-01    2.82178e-01   -2.50412e-03
 476.656    2.84328e-01    2.81882e-01    2.44556e-03
 477.485    2.79782e-01    2.81830e-01   -2.04842e-03
 478.313    2.81255e-01    2.81647e-01   -3.92290e-04
 479.142    2.82520e-01    2.81129e-01    1.39087e-03
 479.970    2.81372e-01    2.80818e-01    5.54176e-04
 480.799    2.82089e-01    2.81072e-01    1.01683e-03
 481.627    2.81008e-01    2.81357e-01   -3.49467e-04
 482.456    2.81505e-01    2.80464e-01    1.04072e-03
 483.284    2.78879e-01    2.77092e-01    1.78683e-03
 484.112    2.71675e-01    2.70490e-01    1.18528e-03
 484.941    2.62464e-01    2.61496e-01    9.67672e-04
 485.769    2.54425e-01    2.53645e-01    7.79872e-04
 486.597    2.49215e-01    2.51079e-01   -1.86420e-03
 487.426    2.53183e-01    2.54107e-01   -9.23901e-04
 488.254    2.58695e-01    2.59392e-01   -6.97305e-04
 489.082    2.63344e-01    2.64141e-01   -7.97125e-04
 489.910    2.67070e-01    2.67043e-01    2.73789e-05
 490.738    2.68404e-01    2.67505e-01    8.99284e-04
 491.567    2.66007e-01    2.66693e-01   -6.86438e-04
 492.395    2.65708e-01    2.66856e-01   -1.14786e-03
 493.223    2.69509e-01    2.68748e-01    7.60684e-04
 494.051    2.71404e-01    2.71340e-01    6.44194e-05
 494.879    2.74027e-01    2.73042e-01    9.84992e-04
 495.707    2.72227e-01    2.72505e-01   -2.78054e-04
 496.535    2.70028e-01    2.69560e-01    4.67745e-04
 497.363    2.63427e-01    2.65472e-01   -2.04463e-03
 498.191    2.61834e-01    2.61688e-01    1.46289e-04
 499.019    2.57500e-01    2.58712e-01   -1.21159e-03
 499.847    2.56251e-01    2.56316e-01   -6.53783e-05
 500.675    2.55374e-01    2.54495e-01    8.79052e-04
 501.502    2.52781e-01    2.53699e-01   -9.18328e-04
 502.330    2.55098e-01    2.54055e-01    1.04346e-03
 503.158    2.55246e-01    2.55310e-01   -6.38020e-05
 503.986    2.56420e-01    2.57789e-01   -1.36851e-03
 504.814    2.59692e-01    2.61630e-01   -1.93777e-03
 505.642    2.65251e-01    2.64940e-01    3.11024e-04
 506.469    2.66336e-01    2.65369e-01    9.67409e-04
 507.297    2.62964e-01    2.63477e-01   -5.13036e-04
 508.125    2.62438e-01    2.61973e-01    4.65098e-04
 508.953    2.63630e-01    2.62031e-01    1.59887e-03
 509.780    2.61155e-01    2.62706e-01   -1.55072e-03
 510.608    2.62984e-01    2.62966e-01    1.76134e-05
 511.436    2.61546e-01    2.62030e-01   -4.84180e-04
 512.263    2.59172e-01    2.59098e-01    7.35349e-05
 513.091    2.56277e-01    2.54686e-01    1.59068e-03
 513.918    2.51178e-01    2.50545e-01    6.32945e-04
 514.746    2.47609e-01    2.46820e-01    7.88924e-04
 515.574    2.42258e-01    2.41430e-01    8.27846e-04
 516.401    2.34006e-01    2.34111e-01   -1.05159e-04
 517.229    2.28775e-01    2.28661e-01    1.14216e-04
 518.056    2.27156e-01    2.28474e-01   -1.31765e-03
 518.884    2.31937e-01    2.32762e-01   -8.24841e-04
 519.711    2.37892e-01    2.38701e-01   -8.09395e-04
 520.539    2.43892e-01    2.44026e-01   -1.34368e-04
 521.366    2.47548e-01    2.47473e-01    7.51971e-05
 522.194    2.48658e-01    2.49100e-01   -4.41898e-04
 523.021    2.48909e-01    2.50033e-01   -1.12415e-03
 523.849    2.49736e-01    2.50618e-01   -8.82171e-04
