 lambda   Irr_dw       Irr_up       Rad_dw       Rad_up       Act_dw       Act_up       Irr_dw_dir   Irr_up_diff  Act_dw_dir   Act_up_diff
 894.195  7.60196e-01  3.14932e-01  8.05451e-03  9.42175e-02  7.37717e-02  4.80390e-02  7.31228e-01  2.89679e-02  6.71918e-02  6.57982e-03
 900.842  6.67428e-01  2.42588e-01  6.89284e-03  7.35700e-02  6.40188e-02  3.62593e-02  6.44104e-01  2.33249e-02  5.91860e-02  4.83280e-03
 907.472  6.81995e-01  2.54322e-01  6.94095e-03  7.69814e-02  6.55023e-02  3.81490e-02  6.57572e-01  2.44221e-02  6.04236e-02  5.07872e-03
 914.084  6.64449e-01  2.40600e-01  6.63341e-03  7.30293e-02  6.36501e-02  3.59299e-02  6.41617e-01  2.28320e-02  5.89575e-02  4.69252e-03
 920.678  6.86757e-01  2.73300e-01  6.78191e-03  8.23558e-02  6.61880e-02  4.13408e-02  6.62870e-01  2.38868e-02  6.09104e-02  5.27759e-03
 927.255  6.47340e-01  2.39194e-01  6.25619e-03  7.26400e-02  6.20011e-02  3.57562e-02  6.25902e-01  2.14384e-02  5.75134e-02  4.48766e-03
 933.815  4.38105e-01  8.77522e-02  4.06962e-03  2.90254e-02  4.09846e-02  1.20187e-02  4.26278e-01  1.18264e-02  3.91702e-02  1.81432e-03
 940.358  5.46588e-01  1.60420e-01  5.03590e-03  5.03402e-02  5.16529e-02  2.30086e-02  5.30482e-01  1.61059e-02  4.87453e-02  2.90758e-03
 946.883  5.02567e-01  1.27372e-01  4.51975e-03  4.10294e-02  4.72694e-02  1.78489e-02  4.88561e-01  1.40063e-02  4.48933e-02  2.37607e-03
 953.391  5.24026e-01  1.50082e-01  4.65783e-03  4.74086e-02  4.94708e-02  2.14106e-02  5.09168e-01  1.48573e-02  4.67869e-02  2.68388e-03
 959.883  5.62401e-01  1.84815e-01  4.95263e-03  5.70050e-02  5.33723e-02  2.70406e-02  5.46050e-01  1.63505e-02  5.01759e-02  3.19641e-03
