 lambda     Rad_up_noisy   Rad_up_pure    Rad_up_noise
 894.195    4.76402e-02    4.77072e-02   -6.69675e-05
 900.842    3.75211e-02    3.66040e-02    9.17105e-04
 907.472    3.79897e-02    3.84269e-02   -4.37210e-04
 914.084    3.60982e-02    3.62572e-02   -1.59017e-04
 920.678    4.10827e-02    4.14099e-02   -3.27219e-04
 927.255    3.49063e-02    3.61666e-02   -1.26031e-03
 933.815    1.36057e-02    1.38830e-02   -2.77285e-04
 940.358    2.41837e-02    2.43837e-02   -2.00003e-04
 946.883    1.99806e-02    1.97638e-02    2.16755e-04
 953.391    2.27946e-02    2.29382e-02   -1.43646e-04
 959.883    2.78469e-02    2.77656e-02    8.13433e-05
 966.357    3.20999e-02    3.21702e-02   -7.03127e-05
 972.814    3.64852e-02    3.63812e-02    1.04042e-04
 979.255    3.77789e-02    3.73697e-02    4.09195e-04
 985.679    4.10957e-02    4.12628e-02   -1.67051e-04
 992.086    4.29351e-02    4.22528e-02    6.82250e-04
 998.476    4.26657e-02    4.20902e-02    5.75471e-04
1004.850    4.06006e-02    3.98166e-02    7.84003e-04
1011.208    4.01312e-02    4.04451e-02   -3.13940e-04
1017.548    4.03439e-02    4.02581e-02    8.57656e-05
1023.873    3.94439e-02    3.95203e-02   -7.63922e-05
1030.181    3.89863e-02    3.96388e-02   -6.52526e-04
1036.473    3.91028e-02    3.90520e-02    5.08472e-05
1042.749    3.82562e-02    3.86102e-02   -3.53961e-04
1049.009    3.87563e-02    3.82656e-02    4.90653e-04
1055.253    3.71248e-02    3.75040e-02   -3.79200e-04
1061.481    3.66607e-02    3.63645e-02    2.96241e-04
1067.693    3.51006e-02    3.50059e-02    9.46769e-05
1073.889    3.42895e-02    3.41870e-02    1.02533e-04
1080.069    3.21461e-02    3.28843e-02   -7.38151e-04
1086.234    3.16918e-02    3.14589e-02    2.32922e-04
1092.383    2.92454e-02    2.95015e-02   -2.56119e-04
1098.516    2.50634e-02    2.50992e-02   -3.58194e-05
1104.634    2.35747e-02    2.31413e-02    4.33389e-04
1110.737    2.18587e-02    2.17010e-02    1.57654e-04
1116.824    1.12749e-02    1.11914e-02    8.35290e-05
1122.896    4.98694e-03    4.93733e-03    4.96107e-05
1128.953    7.00414e-03    7.03807e-03   -3.39337e-05
1134.995    5.57025e-03    5.67128e-03   -1.01031e-04
1141.021    1.12619e-02    1.13347e-02   -7.28353e-05
1147.033    8.81771e-03    8.85350e-03   -3.57945e-05
1153.030    1.21971e-02    1.20465e-02    1.50574e-04
1159.012    1.99866e-02    1.95157e-02    4.70858e-04
1164.979    2.37002e-02    2.38468e-02   -1.46640e-04
1170.931    2.43922e-02    2.46936e-02   -3.01378e-04
1176.869    2.46916e-02    2.47117e-02   -2.00680e-05
1182.792    2.28639e-02    2.30289e-02   -1.64966e-04
1188.701    2.29044e-02    2.30703e-02   -1.65927e-04
1194.595    2.59240e-02    2.44680e-02    1.45604e-03
1200.475    2.39735e-02    2.33355e-02    6.37951e-04
1206.341    2.44299e-02    2.44637e-02   -3.37605e-05
1212.193    2.39775e-02    2.39930e-02   -1.54834e-05
1218.030    2.55824e-02    2.52810e-02    3.01444e-04
1223.854    2.47314e-02    2.55206e-02   -7.89204e-04
1229.663    2.59272e-02    2.61291e-02   -2.01937e-04
1235.458    2.59613e-02    2.64012e-02   -4.39903e-04
1241.240    2.59591e-02    2.62619e-02   -3.02839e-04
1247.008    2.51674e-02    2.59006e-02   -7.33186e-04
1252.762    2.54333e-02    2.51487e-02    2.84629e-04
1258.503    2.38474e-02    2.39471e-02   -9.97393e-05
1264.230    2.22342e-02    2.21934e-02    4.08049e-05
1269.944    2.18137e-02    2.18338e-02   -2.00918e-05
1275.644    2.22577e-02    2.28468e-02   -5.89085e-04
1281.331    2.11055e-02    2.17459e-02   -6.40418e-04
1287.004    2.21274e-02    2.26550e-02   -5.27568e-04
1292.665    2.26914e-02    2.19673e-02    7.24122e-04
1298.312    2.13315e-02    2.05070e-02    8.24484e-04
1303.947    1.95029e-02    1.89814e-02    5.21498e-04
1309.568    1.76307e-02    1.75616e-02    6.91403e-05
1315.177    1.48086e-02    1.55436e-02   -7.34975e-04
1320.772    1.32590e-02    1.34329e-02   -1.73857e-04
1326.355    1.25828e-02    1.25087e-02    7.40660e-05
1331.926    7.00350e-03    6.90373e-03    9.97693e-05
1337.483    8.53366e-03    8.54921e-03   -1.55521e-05
1343.029    7.63078e-03    7.49914e-03    1.31636e-04
1348.562    1.33291e-03    1.31822e-03    1.46890e-05
1354.082    7.09564e-05    7.13324e-05   -3.76031e-07
1359.590    1.35214e-06    1.35345e-06   -1.30734e-09
1365.086    5.07464e-07    5.15387e-07   -7.92337e-09
1370.570    6.00325e-06    6.04505e-06   -4.17997e-08
1376.042    3.95803e-05    3.85016e-05    1.07866e-06
1381.502    1.72737e-06    1.68137e-06    4.60017e-08
1386.950    1.96508e-05    1.95471e-05    1.03708e-07
1392.386    2.26031e-05    2.30124e-05   -4.09338e-07
1397.810    3.19250e-05    3.09022e-05    1.02276e-06
1403.223    6.31946e-05    6.33147e-05   -1.20069e-07
1408.624    1.64474e-04    1.62311e-04    2.16328e-06
1414.014    5.35683e-04    5.26439e-04    9.24429e-06
1419.392    9.19093e-04    9.08699e-04    1.03945e-05
1424.759    1.31194e-03    1.29148e-03    2.04598e-05
1430.115    1.48726e-03    1.49783e-03   -1.05734e-05
1435.459    1.38959e-03    1.38350e-03    6.09245e-06
1440.792    1.79807e-03    1.76701e-03    3.10602e-05
1446.114    2.06853e-03    2.03768e-03    3.08540e-05
1451.426    2.27738e-03    2.29331e-03   -1.59334e-05
1456.726    4.04746e-03    4.14496e-03   -9.74979e-05
1462.016    3.40933e-03    3.42165e-03   -1.23177e-05
1467.294    2.40389e-03    2.41724e-03   -1.33545e-05
1472.562    3.04143e-03    3.09834e-03   -5.69141e-05
1477.820    3.77267e-03    3.75628e-03    1.63898e-05
1483.067    4.22895e-03    4.26922e-03   -4.02664e-05
1488.304    5.78020e-03    5.74240e-03    3.77983e-05
1493.530    8.44505e-03    8.44350e-03    1.54713e-06
1498.746    1.03635e-02    1.03036e-02    5.99488e-05
1503.952    1.01787e-02    1.01193e-02    5.94493e-05
1509.148    1.16328e-02    1.17625e-02   -1.29667e-04
1514.333    1.23242e-02    1.22547e-02    6.94559e-05
1519.509    1.30741e-02    1.29858e-02    8.82871e-05
1524.675    1.33975e-02    1.33865e-02    1.10243e-05
1529.831    1.34682e-02    1.34146e-02    5.36006e-05
1534.978    1.37600e-02    1.36637e-02    9.62792e-05
1540.114    1.37895e-02    1.37745e-02    1.49940e-05
1545.242    1.40519e-02    1.41746e-02   -1.22672e-04
1550.360    1.41713e-02    1.41343e-02    3.70071e-05
1555.468    1.38793e-02    1.39194e-02   -4.00612e-05
1560.567    1.41851e-02    1.41629e-02    2.21992e-05
1565.657    1.36388e-02    1.37378e-02   -9.89973e-05
1570.738    1.29840e-02    1.31738e-02   -1.89838e-04
1575.809    1.26403e-02    1.27162e-02   -7.59414e-05
1580.872    1.33159e-02    1.32577e-02    5.81881e-05
1585.926    1.34631e-02    1.34535e-02    9.59216e-06
1590.971    1.31971e-02    1.30842e-02    1.12887e-04
1596.007    1.34494e-02    1.33151e-02    1.34278e-04
1601.035    1.27089e-02    1.28387e-02   -1.29844e-04
1606.054    1.30544e-02    1.29590e-02    9.54295e-05
1611.064    1.26631e-02    1.26581e-02    5.01504e-06
1616.066    1.29064e-02    1.28609e-02    4.54646e-05
1621.060    1.32050e-02    1.31325e-02    7.25198e-05
1626.045    1.34550e-02    1.34784e-02   -2.34121e-05
1631.023    1.32358e-02    1.33254e-02   -8.95564e-05
1635.992    1.28951e-02    1.27969e-02    9.82273e-05
1640.954    1.21520e-02    1.21338e-02    1.82178e-05
1645.907    1.22855e-02    1.24446e-02   -1.59108e-04
1650.852    1.25683e-02    1.24159e-02    1.52426e-04
1655.790    1.23860e-02    1.24691e-02   -8.30912e-05
1660.720    1.24254e-02    1.24317e-02   -6.28582e-06
1665.643    1.19520e-02    1.20621e-02   -1.10062e-04
1670.558    1.20247e-02    1.21457e-02   -1.20960e-04
1675.466    1.20098e-02    1.20265e-02   -1.67311e-05
1680.366    1.14454e-02    1.14931e-02   -4.77390e-05
1685.259    1.16780e-02    1.18030e-02   -1.25040e-04
1690.145    1.14981e-02    1.15892e-02   -9.10724e-05
1695.024    1.17088e-02    1.15873e-02    1.21477e-04
1699.896    1.12188e-02    1.12655e-02   -4.66576e-05
1704.761    1.10461e-02    1.10468e-02   -6.69893e-07
1709.619    1.07754e-02    1.07426e-02    3.28456e-05
1714.471    1.06164e-02    1.07788e-02   -1.62434e-04
1719.315    1.05604e-02    1.04464e-02    1.13957e-04
1724.153    1.01139e-02    1.01129e-02    9.69120e-07
1728.985    1.03357e-02    1.03724e-02   -3.67340e-05
1733.811    9.47136e-03    9.39525e-03    7.61082e-05
1738.630    9.04172e-03    9.07874e-03   -3.70158e-05
1743.442    8.94060e-03    8.93251e-03    8.08790e-06
1748.249    8.78003e-03    8.76169e-03    1.83428e-05
1753.050    8.57706e-03    8.58391e-03   -6.85145e-06
1757.844    8.45184e-03    8.46780e-03   -1.59627e-05
1762.633    7.86685e-03    7.91721e-03   -5.03574e-05
1767.416    7.34098e-03    7.39952e-03   -5.85425e-05
1772.193    6.99247e-03    7.00615e-03   -1.36803e-05
1776.965    5.89258e-03    5.85788e-03    3.46965e-05
1781.731    5.21012e-03    5.24928e-03   -3.91576e-05
1786.492    4.91446e-03    4.98252e-03   -6.80572e-05
1791.247    4.06358e-03    4.03026e-03    3.33210e-05
1795.997    2.66799e-03    2.68961e-03   -2.16219e-05
1800.742    1.52075e-03    1.50528e-03    1.54683e-05
1805.481    9.80836e-04    9.81486e-04   -6.50333e-07
1810.216    4.78156e-04    4.80847e-04   -2.69093e-06
1814.946    1.89806e-04    1.89416e-04    3.89973e-07
1819.671    7.30095e-05    7.26044e-05    4.05075e-07
1824.391    3.42051e-05    3.39624e-05    2.42653e-07
1829.106    5.03609e-06    5.02591e-06    1.01777e-08
1833.817    5.38232e-07    5.39895e-07   -1.66319e-09
1838.524    9.12697e-08    9.32788e-08   -2.00910e-09
1843.226    3.01225e-07    2.95539e-07    5.68634e-09
1847.924    1.89340e-07    1.91684e-07   -2.34443e-09
1852.617    1.69835e-07    1.69695e-07    1.39605e-10
1857.307    3.08544e-07    3.08381e-07    1.62970e-10
1861.992    1.17883e-06    1.17221e-06    6.61689e-09
1866.673    4.42244e-07    4.42704e-07   -4.60178e-10
1871.351    1.61679e-08    1.63929e-08   -2.24963e-10
1876.025    4.04114e-07    4.01493e-07    2.62063e-09
1880.695    3.52638e-06    3.45809e-06    6.82947e-08
1885.361    6.61113e-06    6.66630e-06   -5.51733e-08
1890.024    4.99537e-06    4.94150e-06    5.38711e-08
1894.684    2.54879e-06    2.54324e-06    5.54524e-09
1899.340    5.90552e-07    5.87868e-07    2.68442e-09
1903.993    4.57299e-07    4.51692e-07    5.60701e-09
1908.643    1.09108e-06    1.09221e-06   -1.13260e-09
1913.290    2.32862e-06    2.31115e-06    1.74666e-08
1917.934    9.14602e-06    9.13736e-06    8.66411e-09
1922.575    2.19698e-05    2.20271e-05   -5.73260e-08
1927.213    3.38382e-05    3.48811e-05   -1.04289e-06
1931.849    7.11925e-05    7.02889e-05    9.03577e-07
