 lambda   Irr_dw       Irr_up       Rad_dw       Rad_up       Act_dw       Act_up       Irr_dw_dir   Irr_up_diff  Act_dw_dir   Act_up_diff
 894.195  7.61039e-01  3.69715e-01  8.16739e-03  1.15672e-01  7.40844e-02  5.52680e-02  7.31228e-01  2.98106e-02  6.71918e-02  6.89255e-03
 900.842  6.68031e-01  2.85841e-01  6.97613e-03  9.05288e-02  6.42258e-02  4.19064e-02  6.44104e-01  2.39279e-02  5.91860e-02  5.03979e-03
 907.472  6.82616e-01  2.99236e-01  7.02601e-03  9.46022e-02  6.57201e-02  4.40214e-02  6.57572e-01  2.50441e-02  6.04236e-02  5.29650e-03
 914.084  6.65020e-01  2.83210e-01  6.71169e-03  8.97436e-02  6.38470e-02  4.14885e-02  6.41617e-01  2.34028e-02  5.89575e-02  4.88949e-03
 920.678  6.87406e-01  3.20457e-01  6.86858e-03  1.00861e-01  6.64261e-02  4.75281e-02  6.62870e-01  2.45357e-02  6.09104e-02  5.51567e-03
 927.255  6.47879e-01  2.80843e-01  6.32938e-03  8.89940e-02  6.21898e-02  4.11861e-02  6.25902e-01  2.19771e-02  5.75134e-02  4.67647e-03
 933.815  4.38245e-01  1.04485e-01  4.09201e-03  3.57300e-02  4.10209e-02  1.40998e-02  4.26278e-01  1.19664e-02  3.91702e-02  1.85065e-03
 940.358  5.46894e-01  1.89326e-01  5.08032e-03  6.16971e-02  5.17461e-02  2.66969e-02  5.30482e-01  1.64123e-02  4.87453e-02  3.00076e-03
 946.883  5.02788e-01  1.50616e-01  4.55274e-03  5.02563e-02  4.73328e-02  2.07723e-02  4.88561e-01  1.42271e-02  4.48933e-02  2.43958e-03
 953.391  5.24297e-01  1.76848e-01  4.69700e-03  5.79528e-02  4.95539e-02  2.48113e-02  5.09168e-01  1.51285e-02  4.67869e-02  2.76706e-03
 959.883  5.62750e-01  2.16821e-01  5.00112e-03  6.95299e-02  5.34881e-02  3.11626e-02  5.46050e-01  1.66997e-02  5.01759e-02  3.31224e-03
 966.357  5.89044e-01  2.51195e-01  5.17992e-03  7.96060e-02  5.62961e-02  3.67625e-02  5.71161e-01  1.78824e-02  5.24833e-02  3.81287e-03
 972.814  6.18114e-01  2.82794e-01  5.36512e-03  8.91391e-02  5.93354e-02  4.18008e-02  5.99086e-01  1.90276e-02  5.50493e-02  4.28609e-03
 979.255  6.19377e-01  2.90545e-01  5.29097e-03  9.13831e-02  5.95384e-02  4.30873e-02  6.00444e-01  1.89328e-02  5.51740e-02  4.36442e-03
 985.679  6.40919e-01  3.21523e-01  5.41472e-03  1.00251e-01  6.19922e-02  4.82526e-02  6.20894e-01  2.00254e-02  5.70531e-02  4.93910e-03
 992.086  6.42357e-01  3.29698e-01  5.34972e-03  1.02426e-01  6.23120e-02  4.97805e-02  6.22279e-01  2.00778e-02  5.71804e-02  5.13166e-03
 998.476  6.37566e-01  3.28737e-01  5.21640e-03  1.02072e-01  6.18544e-02  4.96909e-02  6.17924e-01  1.96416e-02  5.67802e-02  5.07417e-03
1004.850  6.06963e-01  3.11334e-01  4.86744e-03  9.68002e-02  5.87631e-02  4.69440e-02  5.88685e-01  1.82778e-02  5.40935e-02  4.66959e-03
1011.208  6.17993e-01  3.16639e-01  4.86256e-03  9.85094e-02  5.97622e-02  4.77002e-02  5.99803e-01  1.81895e-02  5.51151e-02  4.64714e-03
1017.548  6.08163e-01  3.14616e-01  4.70263e-03  9.77627e-02  5.88598e-02  4.75110e-02  5.90462e-01  1.77013e-02  5.42567e-02  4.60307e-03
1023.873  6.02474e-01  3.10197e-01  4.56491e-03  9.64802e-02  5.82029e-02  4.67523e-02  5.85357e-01  1.71172e-02  5.37876e-02  4.41536e-03
1030.181  5.97446e-01  3.10861e-01  4.44782e-03  9.65457e-02  5.77918e-02  4.70014e-02  5.80624e-01  1.68220e-02  5.33527e-02  4.43913e-03
1036.473  5.86470e-01  3.06652e-01  4.28533e-03  9.51870e-02  5.67549e-02  4.64381e-02  5.70553e-01  1.59164e-02  5.24273e-02  4.32754e-03
1042.749  5.81358e-01  3.04007e-01  4.16387e-03  9.43896e-02  5.61994e-02  4.60129e-02  5.65560e-01  1.57986e-02  5.19685e-02  4.23093e-03
1049.009  5.74195e-01  3.00181e-01  4.02773e-03  9.32669e-02  5.54184e-02  4.53777e-02  5.58730e-01  1.54657e-02  5.13409e-02  4.07751e-03
1055.253  5.65226e-01  2.94477e-01  3.88116e-03  9.15864e-02  5.44184e-02  4.44198e-02  5.50732e-01  1.44944e-02  5.06059e-02  3.81250e-03
1061.481  5.49909e-01  2.85336e-01  3.70345e-03  8.88484e-02  5.28136e-02  4.29359e-02  5.36052e-01  1.38569e-02  4.92570e-02  3.55664e-03
1067.693  5.36280e-01  2.75614e-01  3.56662e-03  8.59737e-02  5.13847e-02  4.13248e-02  5.23055e-01  1.32245e-02  4.80627e-02  3.32198e-03
1073.889  5.27648e-01  2.68360e-01  3.46820e-03  8.38842e-02  5.04976e-02  4.01132e-02  5.14865e-01  1.27833e-02  4.73101e-02  3.18746e-03
1080.069  5.14386e-01  2.57454e-01  3.34058e-03  8.06910e-02  4.91544e-02  3.83459e-02  5.02181e-01  1.22057e-02  4.61446e-02  3.00976e-03
1086.234  5.02542e-01  2.46927e-01  3.22409e-03  7.75796e-02  4.79478e-02  3.66610e-02  4.90863e-01  1.16787e-02  4.51046e-02  2.84316e-03
1092.383  4.81855e-01  2.30296e-01  3.05351e-03  7.26179e-02  4.58733e-02  3.40425e-02  4.70897e-01  1.09578e-02  4.32700e-02  2.60338e-03
1098.516  4.46583e-01  1.97149e-01  2.78671e-03  6.25589e-02  4.23044e-02  2.88411e-02  4.36757e-01  9.82619e-03  4.01329e-02  2.17148e-03
1104.634  4.32852e-01  1.82228e-01  2.66504e-03  5.80640e-02  4.08904e-02  2.64565e-02  4.23764e-01  9.08754e-03  3.89390e-02  1.95136e-03
