 lambda   Irr_dw       Irr_up       Rad_dw       Rad_up       Act_dw       Act_up       Irr_dw_dir   Irr_up_diff  Act_dw_dir   Act_up_diff
 894.195  7.58977e-01  2.41002e-01  7.89520e-03  6.73599e-02  7.33134e-02  3.77507e-02  7.31228e-01  2.77484e-02  6.71918e-02  6.12156e-03
 900.842  6.66557e-01  1.84048e-01  6.77544e-03  5.21824e-02  6.37163e-02  2.82295e-02  6.44104e-01  2.24539e-02  5.91860e-02  4.53026e-03
 907.472  6.81089e-01  1.93220e-01  6.82020e-03  5.46582e-02  6.51817e-02  2.97465e-02  6.57572e-01  2.35168e-02  6.04236e-02  4.75806e-03
 914.084  6.63615e-01  1.82327e-01  6.52173e-03  5.17086e-02  6.33588e-02  2.79392e-02  6.41617e-01  2.19980e-02  5.89575e-02  4.40130e-03
 920.678  6.85799e-01  2.08304e-01  6.65684e-03  5.85959e-02  6.58313e-02  3.23462e-02  6.62870e-01  2.29284e-02  6.09104e-02  4.92088e-03
 927.255  6.46539e-01  1.81348e-01  6.14994e-03  5.14329e-02  6.17166e-02  2.78159e-02  6.25902e-01  2.06371e-02  5.75134e-02  4.20323e-03
 933.815  4.37903e-01  6.46587e-02  4.03790e-03  2.01762e-02  4.09317e-02  9.04420e-03  4.26278e-01  1.16245e-02  3.91702e-02  1.76144e-03
 940.358  5.46131e-01  1.19705e-01  4.97106e-03  3.51683e-02  5.15122e-02  1.75780e-02  5.30482e-01  1.56489e-02  4.87453e-02  2.76689e-03
 946.883  5.02238e-01  9.44814e-02  4.47149e-03  2.85719e-02  4.71734e-02  1.35404e-02  4.88561e-01  1.36764e-02  4.48933e-02  2.28011e-03
 953.391  5.23613e-01  1.11759e-01  4.59964e-03  3.30686e-02  4.93427e-02  1.63197e-02  5.09168e-01  1.44451e-02  4.67869e-02  2.55586e-03
 959.883  5.61860e-01  1.38429e-01  4.87932e-03  3.98710e-02  5.31904e-02  2.07591e-02  5.46050e-01  1.58091e-02  5.01759e-02  3.01453e-03
