 lambda     Rad_up_noisy   Rad_up_pure    Rad_up_noise
 894.195    1.13266e-01    1.13765e-01   -4.98856e-04
 900.842    8.93669e-02    8.89945e-02    3.72372e-04
 907.472    9.18975e-02    9.29843e-02   -1.08683e-03
 914.084    9.04790e-02    8.81752e-02    2.30382e-03
 920.678    9.87498e-02    9.90853e-02   -3.35450e-04
 927.255    8.80587e-02    8.73822e-02    6.76523e-04
 933.815    3.31321e-02    3.50457e-02   -1.91358e-03
 940.358    6.12040e-02    6.05180e-02    6.85950e-04
 946.883    4.94163e-02    4.92772e-02    1.39085e-04
 953.391    5.71755e-02    5.68176e-02    3.57917e-04
 959.883    6.83201e-02    6.81654e-02    1.54742e-04
 966.357    7.86590e-02    7.80426e-02    6.16423e-04
 972.814    8.81082e-02    8.73887e-02    7.19495e-04
 979.255    9.01871e-02    8.95851e-02    6.02033e-04
 985.679    9.87102e-02    9.82888e-02    4.21409e-04
 992.086    9.92334e-02    1.00428e-01   -1.19459e-03
 998.476    1.00506e-01    1.00086e-01    4.19859e-04
1004.850    9.43348e-02    9.48950e-02   -5.60181e-04
1011.208    9.65314e-02    9.65487e-02   -1.72702e-05
1017.548    9.63803e-02    9.58252e-02    5.55078e-04
1023.873    9.32336e-02    9.45690e-02   -1.33543e-03
1030.181    9.53577e-02    9.46427e-02    7.14961e-04
1036.473    9.21397e-02    9.33053e-02   -1.16556e-03
1042.749    9.10404e-02    9.25200e-02   -1.47956e-03
1049.009    9.16578e-02    9.14276e-02    2.30168e-04
1055.253    8.90373e-02    8.97742e-02   -7.36860e-04
1061.481    8.70273e-02    8.70807e-02   -5.34330e-05
1067.693    8.48840e-02    8.42393e-02    6.44739e-04
1073.889    8.28424e-02    8.21829e-02    6.59499e-04
1080.069    7.83362e-02    7.90488e-02   -7.12558e-04
1086.234    7.62814e-02    7.59843e-02    2.97081e-04
1092.383    7.30593e-02    7.11117e-02    1.94761e-03
1098.516    6.04159e-02    6.12331e-02   -8.17156e-04
1104.634    5.64643e-02    5.68175e-02   -3.53244e-04
1110.737    5.25435e-02    5.34665e-02   -9.22980e-04
1116.824    2.76730e-02    2.81473e-02   -4.74347e-04
1122.896    1.25848e-02    1.25568e-02    2.80074e-05
1128.953    1.78803e-02    1.78197e-02    6.06076e-05
1134.995    1.45542e-02    1.43339e-02    2.20324e-04
1141.021    2.82900e-02    2.83231e-02   -3.31245e-05
1147.033    2.19792e-02    2.21741e-02   -1.94941e-04
1153.030    2.89448e-02    2.97954e-02   -8.50603e-04
1159.012    4.59910e-02    4.72270e-02   -1.23601e-03
1164.979    5.80931e-02    5.66508e-02    1.44227e-03
1170.931    5.89040e-02    5.84216e-02    4.82406e-04
1176.869    6.01989e-02    5.83506e-02    1.84827e-03
1182.792    5.69520e-02    5.45230e-02    2.42896e-03
1188.701    5.40579e-02    5.46541e-02   -5.96229e-04
1194.595    5.80974e-02    5.79739e-02    1.23509e-04
1200.475    5.71591e-02    5.53010e-02    1.85814e-03
1206.341    5.78256e-02    5.77857e-02    3.98808e-05
1212.193    5.60026e-02    5.66579e-02   -6.55349e-04
1218.030    6.05245e-02    5.94264e-02    1.09805e-03
1223.854    6.14351e-02    5.99116e-02    1.52346e-03
1229.663    5.97581e-02    6.10966e-02   -1.33846e-03
1235.458    6.29602e-02    6.16140e-02    1.34617e-03
1241.240    5.70414e-02    6.11580e-02   -4.11655e-03
1247.008    5.79769e-02    6.02743e-02   -2.29744e-03
1252.762    5.69294e-02    5.87699e-02   -1.84055e-03
1258.503    5.73201e-02    5.63210e-02    9.99134e-04
1264.230    5.24540e-02    5.24720e-02   -1.79965e-05
1269.944    5.38421e-02    5.14992e-02    2.34287e-03
1275.644    5.30145e-02    5.37516e-02   -7.37147e-04
1281.331    5.25780e-02    5.09671e-02    1.61086e-03
1287.004    5.09588e-02    5.29429e-02   -1.98414e-03
1292.665    5.10893e-02    5.15516e-02   -4.62281e-04
1298.312    4.80588e-02    4.83206e-02   -2.61803e-04
1303.947    4.55923e-02    4.48505e-02    7.41751e-04
1309.568    4.19501e-02    4.16436e-02    3.06532e-04
1315.177    3.60214e-02    3.70379e-02   -1.01648e-03
