 lambda     Rad_up_noisy   Rad_up_pure    Rad_up_noise
 894.195    9.50723e-02    9.42175e-02    8.54849e-04
 900.842    7.33825e-02    7.35700e-02   -1.87545e-04
 907.472    7.47114e-02    7.69814e-02   -2.27000e-03
 914.084    7.21629e-02    7.30293e-02   -8.66383e-04
 920.678    8.25170e-02    8.23558e-02    1.61195e-04
 927.255    7.53268e-02    7.26400e-02    2.68678e-03
 933.815    2.96697e-02    2.90254e-02    6.44286e-04
 940.358    5.06338e-02    5.03402e-02    2.93626e-04
 946.883    4.16629e-02    4.10294e-02    6.33454e-04
 953.391    4.68806e-02    4.74086e-02   -5.28018e-04
 959.883    5.59400e-02    5.70050e-02   -1.06503e-03
 966.357    6.55356e-02    6.54183e-02    1.17346e-04
 972.814    7.37273e-02    7.34191e-02    3.08203e-04
 979.255    7.65406e-02    7.53708e-02    1.16980e-03
 985.679    8.23305e-02    8.27809e-02   -4.50383e-04
 992.086    8.50618e-02    8.46141e-02    4.47668e-04
 998.476    8.46419e-02    8.43345e-02    3.07381e-04
1004.850    8.01984e-02    7.99721e-02    2.26314e-04
1011.208    8.24162e-02    8.13863e-02    1.02988e-03
1017.548    8.16358e-02    8.08193e-02    8.16535e-04
1023.873    8.01970e-02    7.97211e-02    4.75921e-04
1030.181    7.92068e-02    7.98124e-02   -6.05636e-04
1036.473    7.85587e-02    7.87036e-02   -1.44933e-04
1042.749    7.87598e-02    7.80299e-02    7.29897e-04
1049.009    7.66173e-02    7.71428e-02   -5.25478e-04
1055.253    7.57266e-02    7.57930e-02   -6.63968e-05
1061.481    7.33722e-02    7.35832e-02   -2.10972e-04
1067.693    7.20687e-02    7.11958e-02    8.72881e-04
1073.889    6.89927e-02    6.95072e-02   -5.14470e-04
1080.069    6.71363e-02    6.68908e-02    2.45466e-04
1086.234    6.43313e-02    6.43103e-02    2.09585e-05
1092.383    6.14004e-02    6.02500e-02    1.15036e-03
1098.516    5.10250e-02    5.18590e-02   -8.34026e-04
1104.634    4.91573e-02    4.81246e-02    1.03266e-03
1110.737    4.51560e-02    4.53077e-02   -1.51684e-04
1116.824    2.37002e-02    2.38425e-02   -1.42251e-04
