 lambda     Rad_up_noisy   Rad_up_pure    Rad_up_noise
 405.248    2.31671e-01    2.31991e-01   -3.19961e-04
 406.081    2.29692e-01    2.29434e-01    2.58001e-04
 406.913    2.30559e-01    2.30399e-01    1.59629e-04
 407.746    2.34899e-01    2.34500e-01    3.99264e-04
 408.578    2.38746e-01    2.38841e-01   -9.48363e-05
 409.411    2.41397e-01    2.41569e-01   -1.71838e-04
 410.243    2.44475e-01    2.44205e-01    2.69780e-04
 411.075    2.48043e-01    2.48059e-01   -1.62666e-05
 411.907    2.51626e-01    2.51190e-01    4.36492e-04
 412.739    2.52745e-01    2.51790e-01    9.54857e-04
 413.571    2.50642e-01    2.51210e-01   -5.68437e-04
 414.403    2.51764e-01    2.51425e-01    3.38921e-04
 415.235    2.52084e-01    2.52003e-01    8.09127e-05
 416.067    2.50181e-01    2.51184e-01   -1.00291e-03
 416.899    2.48585e-01    2.48390e-01    1.94815e-04
 417.730    2.45080e-01    2.44340e-01    7.39961e-04
 418.562    2.40442e-01    2.40059e-01    3.83312e-04
 419.393    2.36329e-01    2.37169e-01   -8.39541e-04
 420.225    2.36909e-01    2.37104e-01   -1.94903e-04
 421.056    2.38227e-01    2.38116e-01    1.11407e-04
 421.888    2.37788e-01    2.36482e-01    1.30564e-03
 422.719    2.31143e-01    2.32232e-01   -1.08906e-03
 423.550    2.30012e-01    2.29112e-01    8.99670e-04
 424.382    2.28798e-01    2.28537e-01    2.61217e-04
 425.213    2.27364e-01    2.28079e-01   -7.14715e-04
 426.044    2.25402e-01    2.25454e-01   -5.23570e-05
 426.875    2.21010e-01    2.20288e-01    7.22457e-04
 427.706    2.11485e-01    2.12233e-01   -7.47782e-04
 428.537    2.01239e-01    2.00761e-01    4.78360e-04
 429.368    1.88677e-01    1.88637e-01    4.00463e-05
 430.199    1.82624e-01    1.83332e-01   -7.07593e-04
 431.030    1.89971e-01    1.90550e-01   -5.79031e-04
 431.860    2.06161e-01    2.06016e-01    1.45179e-04
 432.691    2.19856e-01    2.19442e-01    4.13876e-04
 433.522    2.26387e-01    2.26786e-01   -3.99042e-04
 434.352    2.31674e-01    2.32259e-01   -5.85050e-04
 435.183    2.39529e-01    2.39231e-01    2.98474e-04
 436.013    2.45033e-01    2.45389e-01   -3.55669e-04
 436.844    2.45937e-01    2.46854e-01   -9.17176e-04
 437.674    2.42720e-01    2.43798e-01   -1.07752e-03
 438.504    2.40064e-01    2.40712e-01   -6.47683e-04
 439.335    2.40885e-01    2.41578e-01   -6.93394e-04
 440.165    2.46508e-01    2.46290e-01    2.18320e-04
 440.995    2.52221e-01    2.52245e-01   -2.35114e-05
 441.825    2.56976e-01    2.57413e-01   -4.36799e-04
 442.655    2.62174e-01    2.61062e-01    1.11228e-03
 443.486    2.63509e-01    2.63140e-01    3.68546e-04
 444.316    2.65399e-01    2.63851e-01    1.54795e-03
 445.146    2.64075e-01    2.63996e-01    7.87612e-05
 445.976    2.65507e-01    2.65515e-01   -8.48599e-06
 446.805    2.68546e-01    2.69837e-01   -1.29118e-03
 447.635    2.75518e-01    2.75916e-01   -3.98352e-04
 448.465    2.81424e-01    2.81876e-01   -4.51598e-04
 449.295    2.85977e-01    2.87202e-01   -1.22461e-03
 450.125    2.92036e-01    2.91411e-01    6.24805e-04
 450.954    2.92063e-01    2.92588e-01   -5.24744e-04
 451.784    2.89344e-01    2.89659e-01   -3.15142e-04
 452.613    2.85488e-01    2.85083e-01    4.05420e-04
 453.443    2.82594e-01    2.82746e-01   -1.52224e-04
 454.273    2.83492e-01    2.83869e-01   -3.76728e-04
 455.102    2.87223e-01    2.86731e-01    4.91766e-04
