 lambda     Rad_up_noisy   Rad_up_pure    Rad_up_noise
 894.195    8.55234e-02    8.68945e-02   -1.37112e-03
 900.842    6.73208e-02    6.76877e-02   -3.66922e-04
 907.472    7.15736e-02    7.08271e-02    7.46494e-04
 914.084    6.74235e-02    6.71220e-02    3.01455e-04
 920.678    7.56304e-02    7.57546e-02   -1.24219e-04
 927.255    6.71056e-02    6.66936e-02    4.11955e-04
 933.815    2.60352e-02    2.64697e-02   -4.34534e-04
 940.358    4.59957e-02    4.59554e-02    4.03040e-05
 946.883    3.69919e-02    3.73838e-02   -3.91901e-04
 953.391    4.32067e-02    4.32019e-02    4.83170e-06
 959.883    5.12849e-02    5.19772e-02   -6.92311e-04
 966.357    5.99666e-02    5.97010e-02    2.65607e-04
 972.814    6.72944e-02    6.70260e-02    2.68434e-04
 979.255    6.94753e-02    6.87581e-02    7.17204e-04
 985.679    7.60042e-02    7.55635e-02    4.40747e-04
 992.086    7.71013e-02    7.72529e-02   -1.51577e-04
 998.476    7.73682e-02    7.69845e-02    3.83677e-04
1004.850    7.23167e-02    7.29752e-02   -6.58542e-04
1011.208    7.31725e-02    7.42421e-02   -1.06955e-03
1017.548    7.36601e-02    7.37262e-02   -6.61032e-05
1023.873    7.35729e-02    7.26772e-02    8.95696e-04
1030.181    7.25309e-02    7.27645e-02   -2.33593e-04
1036.473    7.23395e-02    7.17367e-02    6.02845e-04
1042.749    7.07020e-02    7.10963e-02   -3.94291e-04
1049.009    6.97177e-02    7.02920e-02   -5.74336e-04
1055.253    6.97099e-02    6.89994e-02    7.10535e-04
1061.481    6.72890e-02    6.69338e-02    3.55202e-04
1067.693    6.42632e-02    6.47113e-02   -4.48094e-04
1073.889    6.37536e-02    6.31560e-02    5.97615e-04
1080.069    6.19669e-02    6.07535e-02    1.21344e-03
1086.234    5.81891e-02    5.83565e-02   -1.67354e-04
1092.383    5.61069e-02    5.46448e-02    1.46207e-03
1098.516    4.60931e-02    4.69456e-02   -8.52532e-04
1104.634    4.30618e-02    4.35119e-02   -4.50078e-04
1110.737    4.11860e-02    4.09256e-02    2.60386e-04
1116.824    2.19419e-02    2.14360e-02    5.05862e-04
1122.896    9.55878e-03    9.52525e-03    3.35302e-05
1128.953    1.33354e-02    1.35566e-02   -2.21241e-04
1134.995    1.07303e-02    1.09127e-02   -1.82435e-04
1141.021    2.14287e-02    2.16769e-02   -2.48241e-04
1147.033    1.66047e-02    1.69811e-02   -3.76361e-04
1153.030    2.34848e-02    2.29231e-02    5.61662e-04
