 lambda   Irr_dw       Irr_up       Rad_dw       Rad_up       Act_dw       Act_up       Irr_dw_dir   Irr_up_diff  Act_dw_dir   Act_up_diff
 405.248  1.39635e+00  7.58631e-01  9.57444e-02  2.23417e-01  1.69220e-01  1.23505e-01  1.00009e+00  3.96254e-01  9.19092e-02  7.73111e-02
 406.081  1.38114e+00  7.49959e-01  9.41385e-02  2.20924e-01  1.67212e-01  1.22060e-01  9.91450e-01  3.89692e-01  9.11148e-02  7.60974e-02
 406.913  1.38718e+00  7.52803e-01  9.39818e-02  2.21820e-01  1.67775e-01  1.22489e-01  9.98055e-01  3.89123e-01  9.17217e-02  7.60534e-02
 407.746  1.41211e+00  7.65895e-01  9.51107e-02  2.25735e-01  1.70625e-01  1.24586e-01  1.01824e+00  3.93871e-01  9.35767e-02  7.70478e-02
 408.578  1.43851e+00  7.79778e-01  9.63422e-02  2.29882e-01  1.73651e-01  1.26812e-01  1.03947e+00  3.99041e-01  9.55273e-02  7.81239e-02
 409.411  1.45518e+00  7.88387e-01  9.69114e-02  2.32476e-01  1.75501e-01  1.28179e-01  1.05371e+00  4.01471e-01  9.68365e-02  7.86641e-02
 410.243  1.47129e+00  7.96688e-01  9.74211e-02  2.34984e-01  1.77274e-01  1.29494e-01  1.06763e+00  4.03659e-01  9.81152e-02  7.91588e-02
 411.075  1.49469e+00  8.08955e-01  9.84067e-02  2.38665e-01  1.79924e-01  1.31453e-01  1.08687e+00  4.07820e-01  9.98833e-02  8.00406e-02
 411.907  1.51371e+00  8.18873e-01  9.91098e-02  2.41654e-01  1.82048e-01  1.33029e-01  1.10291e+00  4.10805e-01  1.01358e-01  8.06906e-02
 412.739  1.51744e+00  8.20532e-01  9.88094e-02  2.42209e-01  1.82331e-01  1.33263e-01  1.10782e+00  4.09624e-01  1.01809e-01  8.05227e-02
 413.571  1.51402e+00  8.18340e-01  9.80345e-02  2.41630e-01  1.81752e-01  1.32870e-01  1.10755e+00  4.06468e-01  1.01784e-01  7.99681e-02
 414.403  1.51538e+00  8.18734e-01  9.75693e-02  2.41816e-01  1.81746e-01  1.32897e-01  1.11079e+00  4.04591e-01  1.02081e-01  7.96650e-02
 415.235  1.51895e+00  8.20316e-01  9.72587e-02  2.42349e-01  1.82009e-01  1.33117e-01  1.11560e+00  4.03353e-01  1.02524e-01  7.94858e-02
 416.067  1.51417e+00  8.17366e-01  9.64258e-02  2.41539e-01  1.81274e-01  1.32604e-01  1.11423e+00  3.99938e-01  1.02398e-01  7.88762e-02
 416.899  1.49753e+00  8.07999e-01  9.48485e-02  2.38829e-01  1.79122e-01  1.31050e-01  1.10413e+00  3.93404e-01  1.01470e-01  7.76523e-02
