 lambda     Rad_up_noisy   Rad_up_pure    Rad_up_noise
 405.248    1.45344e-01    1.45044e-01    3.00408e-04
 406.081    1.43594e-01    1.43372e-01    2.21698e-04
 406.913    1.43649e-01    1.43894e-01   -2.45469e-04
 407.746    1.46264e-01    1.46369e-01   -1.04971e-04
 408.578    1.48917e-01    1.48993e-01   -7.64465e-05
 409.411    1.50009e-01    1.50611e-01   -6.01826e-04
 410.243    1.52995e-01    1.52178e-01    8.16893e-04
 411.075    1.54856e-01    1.54511e-01    3.44632e-04
 411.907    1.56673e-01    1.56404e-01    2.68567e-04
 412.739    1.56051e-01    1.56728e-01   -6.76604e-04
 413.571    1.56237e-01    1.56327e-01   -9.04446e-05
 414.403    1.56550e-01    1.56422e-01    1.27582e-04
 415.235    1.57829e-01    1.56736e-01    1.09292e-03
 416.067    1.56321e-01    1.56171e-01    1.50157e-04
 416.899    1.54130e-01    1.54367e-01   -2.37062e-04
 417.730    1.52144e-01    1.51780e-01    3.63873e-04
 418.562    1.48431e-01    1.49060e-01   -6.29186e-04
 419.393    1.47174e-01    1.47216e-01   -4.20643e-05
 420.225    1.46606e-01    1.47133e-01   -5.27320e-04
 421.056    1.47914e-01    1.47716e-01    1.98003e-04
 421.888    1.46741e-01    1.46647e-01    9.38149e-05
 422.719    1.44231e-01    1.43944e-01    2.86643e-04
 423.550    1.41865e-01    1.41938e-01   -7.32412e-05
 424.382    1.41379e-01    1.41520e-01   -1.41091e-04
 425.213    1.41586e-01    1.41186e-01    3.99743e-04
 426.044    1.39273e-01    1.39516e-01   -2.43475e-04
 426.875    1.36499e-01    1.36272e-01    2.27335e-04
 427.706    1.31088e-01    1.31243e-01   -1.55046e-04
 428.537    1.24489e-01    1.24104e-01    3.84766e-04
 429.368    1.16661e-01    1.16571e-01    8.96007e-05
 430.199    1.13252e-01    1.13263e-01   -1.10020e-05
 431.030    1.17845e-01    1.17695e-01    1.49536e-04
 431.860    1.27486e-01    1.27205e-01    2.80881e-04
 432.691    1.35411e-01    1.35429e-01   -1.83799e-05
 433.522    1.39804e-01    1.39885e-01   -8.14107e-05
 434.352    1.42572e-01    1.43192e-01   -6.19871e-04
 435.183    1.47124e-01    1.47433e-01   -3.09158e-04
 436.013    1.51148e-01    1.51172e-01   -2.37089e-05
 436.844    1.51705e-01    1.52015e-01   -3.10404e-04
 437.674    1.50160e-01    1.50073e-01    8.69812e-05
 438.504    1.48520e-01    1.48116e-01    4.04201e-04
 439.335    1.48985e-01    1.48596e-01    3.88578e-04
 440.165    1.50795e-01    1.51447e-01   -6.52404e-04
 440.995    1.54620e-01    1.55057e-01   -4.36535e-04
 441.825    1.58373e-01    1.58172e-01    2.01219e-04
 442.655    1.59876e-01    1.60343e-01   -4.66814e-04
 443.486    1.61972e-01    1.61542e-01    4.29616e-04
 444.316    1.62329e-01    1.61901e-01    4.27978e-04
 445.146    1.61702e-01    1.61918e-01   -2.15921e-04
 445.976    1.63036e-01    1.62788e-01    2.47536e-04
 446.805    1.65494e-01    1.65384e-01    1.09984e-04
 447.635    1.70068e-01    1.69060e-01    1.00839e-03
 448.465    1.72472e-01    1.72664e-01   -1.92360e-04
 449.295    1.76562e-01    1.75875e-01    6.87114e-04
 450.125    1.78782e-01    1.78394e-01    3.88137e-04
 450.954    1.78900e-01    1.79047e-01   -1.47390e-04
 451.784    1.76826e-01    1.77179e-01   -3.52571e-04
 452.613    1.74111e-01    1.74304e-01   -1.93470e-04
 453.443    1.73056e-01    1.72808e-01    2.47973e-04
 454.273    1.72673e-01    1.73440e-01   -7.66714e-04
 455.102    1.75285e-01    1.75144e-01    1.40639e-04
 455.931    1.76615e-01    1.76619e-01   -4.24194e-06
 456.761    1.76162e-01    1.77196e-01   -1.03379e-03
 457.590    1.77316e-01    1.76891e-01    4.24596e-04
 458.420    1.75923e-01    1.76238e-01   -3.15441e-04
 459.249    1.75800e-01    1.75890e-01   -8.99728e-05
 460.078    1.76128e-01    1.76107e-01    2.07996e-05
