 lambda   Irr_dw       Irr_up       Rad_dw       Rad_up       Act_dw       Act_up       Irr_dw_dir   Irr_up_diff  Act_dw_dir   Act_up_diff
 894.195  7.59067e-01  2.46195e-01  7.90685e-03  6.88540e-02  7.33479e-02  3.85086e-02  7.31228e-01  2.78389e-02  6.71918e-02  6.15607e-03
 900.842  6.66622e-01  1.88177e-01  6.78401e-03  5.33828e-02  6.37390e-02  2.88208e-02  6.44104e-01  2.25186e-02  5.91860e-02  4.55301e-03
 907.472  6.81157e-01  1.97552e-01  6.82909e-03  5.59266e-02  6.52060e-02  3.03688e-02  6.57572e-01  2.35843e-02  6.04236e-02  4.78230e-03
 914.084  6.63678e-01  1.86476e-01  6.52993e-03  5.29385e-02  6.33810e-02  2.85331e-02  6.41617e-01  2.20609e-02  5.89575e-02  4.42343e-03
 920.678  6.85870e-01  2.12955e-01  6.66615e-03  5.99897e-02  6.58586e-02  3.30202e-02  6.62870e-01  2.30001e-02  6.09104e-02  4.94815e-03
 927.255  6.46600e-01  1.85522e-01  6.15790e-03  5.26887e-02  6.17386e-02  2.84144e-02  6.25902e-01  2.06983e-02  5.75134e-02  4.22517e-03
 933.815  4.37918e-01  6.63338e-02  4.04024e-03  2.06976e-02  4.09356e-02  9.26574e-03  4.26278e-01  1.16396e-02  3.91702e-02  1.76543e-03
 940.358  5.46165e-01  1.22694e-01  4.97595e-03  3.60720e-02  5.15231e-02  1.79910e-02  5.30482e-01  1.56839e-02  4.87453e-02  2.77778e-03
 946.883  5.02263e-01  9.69093e-02  4.47514e-03  2.93131e-02  4.71808e-02  1.38686e-02  4.88561e-01  1.37018e-02  4.48933e-02  2.28754e-03
 953.391  5.23646e-01  1.14610e-01  4.60410e-03  3.39263e-02  4.93527e-02  1.67118e-02  5.09168e-01  1.44771e-02  4.67869e-02  2.56591e-03
 959.883  5.61902e-01  1.41909e-01  4.88500e-03  4.09026e-02  5.32049e-02  2.12494e-02  5.46050e-01  1.58519e-02  5.01759e-02  3.02904e-03
 966.357  5.88031e-01  1.66006e-01  5.04571e-03  4.71160e-02  5.59334e-02  2.53634e-02  5.71161e-01  1.68697e-02  5.24833e-02  3.45017e-03
 972.814  6.16965e-01  1.88079e-01  5.21604e-03  5.30267e-02  5.89021e-02  2.90500e-02  5.99086e-01  1.78784e-02  5.50493e-02  3.85279e-03
 979.255  6.18205e-01  1.93555e-01  5.14026e-03  5.44259e-02  5.90876e-02  3.00010e-02  6.00444e-01  1.77609e-02  5.51740e-02  3.91353e-03
 985.679  6.39577e-01  2.15270e-01  5.24630e-03  5.99075e-02  6.14488e-02  3.37955e-02  6.20894e-01  1.86831e-02  5.70531e-02  4.39570e-03
 992.086  6.40963e-01  2.21179e-01  5.17760e-03  6.12820e-02  6.17311e-02  3.49523e-02  6.22279e-01  1.86844e-02  5.71804e-02  4.55068e-03
 998.476  6.36193e-01  2.20564e-01  5.04761e-03  6.10659e-02  6.12755e-02  3.48976e-02  6.17924e-01  1.82681e-02  5.67802e-02  4.49530e-03
1004.850  6.05700e-01  2.08676e-01  4.71181e-03  5.78598e-02  5.82349e-02  3.29275e-02  5.88685e-01  1.70144e-02  5.40935e-02  4.14139e-03
1011.208  6.16736e-01  2.12111e-01  4.70779e-03  5.88478e-02  5.92364e-02  3.34360e-02  5.99803e-01  1.69333e-02  5.51151e-02  4.12135e-03
1017.548  6.06926e-01  2.11031e-01  4.55104e-03  5.84808e-02  5.83330e-02  3.33503e-02  5.90462e-01  1.64636e-02  5.42567e-02  4.07625e-03
1023.873  6.01285e-01  2.07671e-01  4.41890e-03  5.75773e-02  5.76996e-02  3.27545e-02  5.85357e-01  1.59276e-02  5.37876e-02  3.91200e-03
1030.181  5.96252e-01  2.08366e-01  4.30326e-03  5.76799e-02  5.72773e-02  3.29761e-02  5.80624e-01  1.56285e-02  5.33527e-02  3.92463e-03
1036.473  5.85307e-01  2.05561e-01  4.14496e-03  5.68611e-02  5.62442e-02  3.25895e-02  5.70553e-01  1.47530e-02  5.24273e-02  3.81686e-03
1042.749  5.80229e-01  2.03610e-01  4.02763e-03  5.63177e-02  5.57040e-02  3.22637e-02  5.65560e-01  1.46694e-02  5.19685e-02  3.73550e-03
1049.009  5.73113e-01  2.01196e-01  3.89676e-03  5.57201e-02  5.49475e-02  3.18319e-02  5.58730e-01  1.43838e-02  5.13409e-02  3.60660e-03
1055.253  5.64199e-01  1.97210e-01  3.75615e-03  5.46722e-02  5.39782e-02  3.11274e-02  5.50732e-01  1.34669e-02  5.06059e-02  3.37226e-03
1061.481  5.48946e-01  1.91018e-01  3.58575e-03  5.30323e-02  5.24095e-02  3.00669e-02  5.36052e-01  1.28950e-02  4.92570e-02  3.15259e-03
1067.693  5.35377e-01  1.84174e-01  3.45568e-03  5.12156e-02  5.10131e-02  2.88793e-02  5.23055e-01  1.23225e-02  4.80627e-02  2.95041e-03
1073.889  5.26793e-01  1.79295e-01  3.36262e-03  4.99986e-02  5.01448e-02  2.80164e-02  5.14865e-01  1.19281e-02  4.73101e-02  2.83470e-03
1080.069  5.13587e-01  1.71890e-01  3.24180e-03  4.80970e-02  4.88258e-02  2.67536e-02  5.02181e-01  1.14071e-02  4.61446e-02  2.68120e-03
1086.234  5.01794e-01  1.64521e-01  3.13135e-03  4.61479e-02  4.76414e-02  2.55221e-02  4.90863e-01  1.09316e-02  4.51046e-02  2.53675e-03
1092.383  4.81181e-01  1.53371e-01  2.96934e-03  4.32342e-02  4.56002e-02  2.36761e-02  4.70897e-01  1.02841e-02  4.32700e-02  2.33019e-03
1098.516  4.46028e-01  1.30434e-01  2.71638e-03  3.70370e-02  4.20916e-02  1.99104e-02  4.36757e-01  9.27079e-03  4.01329e-02  1.95863e-03
1104.634  4.32359e-01  1.20078e-01  2.60146e-03  3.42762e-02  4.07075e-02  1.81750e-02  4.23764e-01  8.59472e-03  3.89390e-02  1.76852e-03
1110.737  4.20167e-01  1.12081e-01  2.49740e-03  3.22127e-02  3.94786e-02  1.68087e-02  4.12029e-01  8.13819e-03  3.78607e-02  1.61794e-03
1116.824  3.18127e-01  5.44296e-02  1.85186e-03  1.67942e-02  2.96025e-02  7.64431e-03  3.12606e-01  5.52167e-03  2.87248e-02  8.77659e-04
1122.896  2.24991e-01  2.21650e-02  1.30791e-03  7.44644e-03  2.08313e-02  2.92376e-03  2.21565e-01  3.42584e-03  2.03593e-02  4.72012e-04
1128.953  2.59227e-01  3.28405e-02  1.48199e-03  1.06071e-02  2.40379e-02  4.45305e-03  2.55172e-01  4.05502e-03  2.34473e-02  5.90589e-04
1134.995  2.30473e-01  2.59955e-02  1.30949e-03  8.54250e-03  2.13549e-02  3.48985e-03  2.26958e-01  3.51530e-03  2.08548e-02  5.00123e-04
1141.021  3.15678e-01  5.49852e-02  1.76124e-03  1.70088e-02  2.93643e-02  7.69864e-03  3.10482e-01  5.19584e-03  2.85297e-02  8.34642e-04
1147.033  2.82493e-01  4.23057e-02  1.56290e-03  1.33179e-02  2.62230e-02  5.84572e-03  2.78089e-01  4.40457e-03  2.55531e-02  6.69881e-04
1153.030  3.18874e-01  5.88657e-02  1.74471e-03  1.80285e-02  2.96851e-02  8.31935e-03  3.13467e-01  5.40676e-03  2.88040e-02  8.81146e-04
1159.012  3.80716e-01  1.00320e-01  2.08506e-03  2.89187e-02  3.57077e-02  1.50148e-02  3.73978e-01  6.73784e-03  3.43642e-02  1.34345e-03
1164.979  4.09840e-01  1.23198e-01  2.23287e-03  3.50165e-02  3.86255e-02  1.88447e-02  4.02301e-01  7.53972e-03  3.69667e-02  1.65873e-03
1170.931  4.14840e-01  1.27647e-01  2.23920e-03  3.61986e-02  3.91360e-02  1.96047e-02  4.07213e-01  7.62660e-03  3.74182e-02  1.71784e-03
1176.869  4.09413e-01  1.27800e-01  2.18824e-03  3.62011e-02  3.86394e-02  1.96591e-02  4.01927e-01  7.48537e-03  3.69324e-02  1.70697e-03
1182.792  3.92998e-01  1.18934e-01  2.07714e-03  3.37891e-02  3.70308e-02  1.82238e-02  3.85962e-01  7.03612e-03  3.54654e-02  1.56542e-03
1188.701  3.91003e-01  1.19359e-01  2.04587e-03  3.38693e-02  3.68496e-02  1.83126e-02  3.84062e-01  6.94087e-03  3.52908e-02  1.55879e-03
1194.595  4.03329e-01  1.27127e-01  2.09081e-03  3.59449e-02  3.80586e-02  1.95866e-02  3.96155e-01  7.17434e-03  3.64020e-02  1.65658e-03
1200.475  3.88984e-01  1.21067e-01  1.99467e-03  3.42935e-02  3.66727e-02  1.86174e-02  3.82193e-01  6.79101e-03  3.51191e-02  1.55356e-03
1206.341  3.95624e-01  1.27204e-01  2.01035e-03  3.58960e-02  3.73420e-02  1.96479e-02  3.88680e-01  6.94392e-03  3.57152e-02  1.62680e-03
1212.193  3.90089e-01  1.24549e-01  1.96065e-03  3.52014e-02  3.67974e-02  1.92074e-02  3.83333e-01  6.75627e-03  3.52238e-02  1.57364e-03
1218.030  3.97305e-01  1.31493e-01  1.97873e-03  3.70033e-02  3.75337e-02  2.03909e-02  3.90388e-01  6.91741e-03  3.58721e-02  1.66163e-03
1223.854  3.96022e-01  1.32889e-01  1.95392e-03  3.73315e-02  3.74270e-02  2.06498e-02  3.89153e-01  6.86912e-03  3.57586e-02  1.66834e-03
1229.663  3.97081e-01  1.36152e-01  1.94141e-03  3.81419e-02  3.75629e-02  2.12417e-02  3.90192e-01  6.88851e-03  3.58541e-02  1.70880e-03
1235.458  3.95729e-01  1.37785e-01  1.91735e-03  3.85061e-02  3.74667e-02  2.15836e-02  3.88873e-01  6.85608e-03  3.57329e-02  1.73378e-03
1241.240  3.91114e-01  1.36959e-01  1.87538e-03  3.82653e-02  3.70314e-02  2.14803e-02  3.84393e-01  6.72089e-03  3.53212e-02  1.71013e-03
1247.008  3.86159e-01  1.34870e-01  1.83032e-03  3.77395e-02  3.65108e-02  2.10997e-02  3.79605e-01  6.55481e-03  3.48812e-02  1.62954e-03
1252.762  3.78162e-01  1.31158e-01  1.77107e-03  3.67398e-02  3.56852e-02  2.04555e-02  3.71901e-01  6.26081e-03  3.41733e-02  1.51190e-03
1258.503  3.66911e-01  1.24996e-01  1.69565e-03  3.51109e-02  3.45263e-02  1.93693e-02  3.61019e-01  5.89240e-03  3.31734e-02  1.35294e-03
1264.230  3.48653e-01  1.15649e-01  1.58984e-03  3.26421e-02  3.27186e-02  1.77782e-02  3.43245e-01  5.40845e-03  3.15402e-02  1.17842e-03
1269.944  3.43819e-01  1.13421e-01  1.54997e-03  3.20784e-02  3.22448e-02  1.73998e-02  3.38574e-01  5.24487e-03  3.11110e-02  1.13379e-03
1275.644  3.53799e-01  1.18993e-01  1.58025e-03  3.35331e-02  3.32370e-02  1.83544e-02  3.48354e-01  5.44537e-03  3.20096e-02  1.22733e-03
1281.331  3.34038e-01  1.13148e-01  1.47735e-03  3.18603e-02  3.14184e-02  1.74976e-02  3.28893e-01  5.14451e-03  3.02214e-02  1.19693e-03
1287.004  3.49666e-01  1.17474e-01  1.52915e-03  3.31511e-02  3.28929e-02  1.81444e-02  3.44339e-01  5.32655e-03  3.16408e-02  1.25217e-03
1292.665  3.45505e-01  1.14052e-01  1.49297e-03  3.22438e-02  3.24867e-02  1.75755e-02  3.40326e-01  5.17891e-03  3.12720e-02  1.21471e-03
1298.312  3.35363e-01  1.06284e-01  1.43044e-03  3.01946e-02  3.14884e-02  1.62892e-02  3.30466e-01  4.89739e-03  3.03659e-02  1.12250e-03
1303.947  3.22461e-01  9.82499e-02  1.35861e-03  2.80191e-02  3.02367e-02  1.49878e-02  3.17851e-01  4.60944e-03  2.92069e-02  1.02984e-03
1309.568  3.12096e-01  9.08412e-02  1.29795e-03  2.59995e-02  2.92206e-02  1.37831e-02  3.07750e-01  4.34654e-03  2.82786e-02  9.41940e-04
1315.177  2.91751e-01  8.02992e-02  1.19777e-03  2.30917e-02  2.72708e-02  1.20860e-02  2.87743e-01  4.00790e-03  2.64402e-02  8.30641e-04
1320.772  2.76135e-01  6.86687e-02  1.11707e-03  2.00452e-02  2.57518e-02  1.01538e-02  2.72567e-01  3.56794e-03  2.50457e-02  7.06044e-04
