 lambda     Rad_up_noisy   Rad_up_pure    Rad_up_noise
 894.195    1.00081e-01    1.00575e-01   -4.93851e-04
 900.842    8.00582e-02    7.85223e-02    1.53594e-03
 907.472    8.29077e-02    8.20870e-02    8.20683e-04
 914.084    7.83757e-02    7.78089e-02    5.66798e-04
 920.678    9.00836e-02    8.75898e-02    2.49377e-03
 927.255    7.67056e-02    7.71772e-02   -4.71580e-04
 933.815    3.28954e-02    3.07986e-02    2.09677e-03
 940.358    5.25631e-02    5.33198e-02   -7.56716e-04
 946.883    4.30337e-02    4.33913e-02   -3.57614e-04
 953.391    5.09264e-02    5.00824e-02    8.43964e-04
 959.883    5.91482e-02    6.01626e-02   -1.01439e-03
 966.357    6.88032e-02    6.89762e-02   -1.72970e-04
 972.814    7.65230e-02    7.73223e-02   -7.99294e-04
 979.255    7.97133e-02    7.92862e-02    4.27119e-04
 985.679    8.87221e-02    8.70536e-02    1.66851e-03
 992.086    8.89134e-02    8.89708e-02   -5.73726e-05
 998.476    8.89694e-02    8.86636e-02    3.05816e-04
1004.850    8.39591e-02    8.40442e-02   -8.51016e-05
1011.208    8.57685e-02    8.54936e-02    2.74927e-04
1017.548    8.43787e-02    8.48727e-02   -4.93986e-04
1023.873    8.26499e-02    8.37200e-02   -1.07013e-03
1030.181    8.23195e-02    8.38000e-02   -1.48053e-03
1036.473    8.33863e-02    8.26099e-02    7.76423e-04
1042.749    8.14564e-02    8.18930e-02   -4.36624e-04
1049.009    7.93911e-02    8.09427e-02   -1.55164e-03
1055.253    7.92112e-02    7.94653e-02   -2.54068e-04
1061.481    7.78773e-02    7.70784e-02    7.98918e-04
1067.693    7.59833e-02    7.45354e-02    1.44788e-03
1073.889    7.24556e-02    7.27228e-02   -2.67239e-04
1080.069    6.84795e-02    6.99499e-02   -1.47041e-03
1086.234    6.80659e-02    6.72135e-02    8.52352e-04
1092.383    6.36640e-02    6.29117e-02    7.52317e-04
1098.516    5.36863e-02    5.41097e-02   -4.23391e-04
1104.634    5.09697e-02    5.01795e-02    7.90151e-04
1110.737    4.82285e-02    4.72066e-02    1.02189e-03
1116.824    2.47523e-02    2.47843e-02   -3.19806e-05
1122.896    1.07712e-02    1.10287e-02   -2.57495e-04
1128.953    1.55107e-02    1.56743e-02   -1.63564e-04
1134.995    1.25970e-02    1.26084e-02   -1.13624e-05
1141.021    2.51831e-02    2.49793e-02    2.03760e-04
1147.033    1.95005e-02    1.95543e-02   -5.37861e-05
1153.030    2.63592e-02    2.63287e-02    3.05287e-05
1159.012    4.19621e-02    4.18664e-02    9.56725e-05
1164.979    5.09858e-02    5.03295e-02    6.56333e-04
1170.931    5.02535e-02    5.19314e-02   -1.67787e-03
1176.869    5.14638e-02    5.18824e-02   -4.18612e-04
1182.792    4.72706e-02    4.84655e-02   -1.19491e-03
1188.701    4.84645e-02    4.85846e-02   -1.20144e-04
1194.595    5.12549e-02    5.15450e-02   -2.90141e-04
1200.475    4.97187e-02    4.91677e-02    5.50977e-04
1206.341    5.30424e-02    5.13971e-02    1.64529e-03
1212.193    5.10247e-02    5.03939e-02    6.30847e-04
1218.030    4.96084e-02    5.28815e-02   -3.27314e-03
1223.854    5.35282e-02    5.33213e-02    2.06889e-04
1229.663    5.25863e-02    5.43972e-02   -1.81095e-03
1235.458    5.61486e-02    5.48692e-02    1.27941e-03
1241.240    5.39779e-02    5.44721e-02   -4.94202e-04
1247.008    5.40265e-02    5.36834e-02    3.43110e-04
1252.762    5.22108e-02    5.23227e-02   -1.11926e-04
1258.503    5.07963e-02    5.01139e-02    6.82358e-04
1264.230    4.44878e-02    4.66665e-02   -2.17871e-03
1269.944    4.67436e-02    4.58103e-02    9.33290e-04
1275.644    4.80741e-02    4.78317e-02    2.42351e-04
1281.331    4.64527e-02    4.53737e-02    1.07897e-03
1287.004    4.60597e-02    4.71477e-02   -1.08796e-03
1292.665    4.51087e-02    4.59000e-02   -7.91350e-04
1298.312    4.39473e-02    4.30153e-02    9.31996e-04
1303.947    4.08025e-02    3.99260e-02    8.76528e-04
1309.568    3.70210e-02    3.70684e-02   -4.73922e-05
1315.177    3.33232e-02    3.29579e-02    3.65294e-04
1320.772    2.94033e-02    2.86603e-02    7.42972e-04
1326.355    2.66607e-02    2.66918e-02   -3.11235e-05
1331.926    1.49400e-02    1.49484e-02   -8.44661e-06
1337.483    1.75510e-02    1.83489e-02   -7.97902e-04
1343.029    1.64619e-02    1.61138e-02    3.48120e-04
1348.562    2.79145e-03    2.84772e-03   -5.62656e-05
1354.082    1.54901e-04    1.52347e-04    2.55388e-06
1359.590    2.74325e-06    2.76113e-06   -1.78765e-08
1365.086    9.93619e-07    9.92662e-07    9.57170e-10
1370.570    1.31089e-05    1.26240e-05    4.84886e-07
1376.042    7.91336e-05    8.11547e-05   -2.02115e-06
1381.502    3.37796e-06    3.42053e-06   -4.25712e-08
1386.950    4.02569e-05    4.06525e-05   -3.95596e-07
1392.386    4.80796e-05    4.76605e-05    4.19103e-07
1397.810    6.43404e-05    6.33845e-05    9.55857e-07
1403.223    1.26269e-04    1.27779e-04   -1.51010e-06
1408.624    3.21855e-04    3.18198e-04    3.65657e-06
1414.014    1.00189e-03    1.00565e-03   -3.76311e-06
1419.392    1.72847e-03    1.69497e-03    3.34992e-05
1424.759    2.36681e-03    2.37001e-03   -3.20135e-06
1430.115    2.72058e-03    2.71582e-03    4.76476e-06
1435.459    2.51439e-03    2.50735e-03    7.03592e-06
1440.792    3.10342e-03    3.17540e-03   -7.19790e-05
1446.114    3.59394e-03    3.64531e-03   -5.13673e-05
1451.426    4.12516e-03    4.08045e-03    4.47113e-05
1456.726    7.24696e-03    7.18872e-03    5.82404e-05
1462.016    6.03366e-03    6.01105e-03    2.26099e-05
1467.294    4.29454e-03    4.34085e-03   -4.63137e-05
1472.562    5.54879e-03    5.54573e-03    3.05826e-06
1477.820    6.84636e-03    6.73544e-03    1.10920e-04
1483.067    7.70438e-03    7.67708e-03    2.73010e-05
1488.304    1.03962e-02    1.02478e-02    1.48353e-04
1493.530    1.49040e-02    1.49579e-02   -5.38931e-05
1498.746    1.80007e-02    1.82506e-02   -2.49949e-04
1503.952    1.81724e-02    1.81188e-02    5.36443e-05
1509.148    2.10940e-02    2.10633e-02    3.06623e-05
1514.333    2.18637e-02    2.20139e-02   -1.50249e-04
1519.509    2.31732e-02    2.35620e-02   -3.88808e-04
1524.675    2.43250e-02    2.42655e-02    5.95245e-05
1529.831    2.44633e-02    2.45263e-02   -6.29741e-05
1534.978    2.50437e-02    2.52969e-02   -2.53190e-04
