 lambda     Rad_up_noisy   Rad_up_pure    Rad_up_noise
 405.248    2.01027e-01    2.01193e-01   -1.66493e-04
 406.081    1.98991e-01    1.98938e-01    5.34822e-05
 406.913    1.99604e-01    1.99734e-01   -1.30415e-04
 407.746    2.03410e-01    2.03246e-01    1.64320e-04
 408.578    2.06361e-01    2.06967e-01   -6.06256e-04
 409.411    2.09312e-01    2.09290e-01    2.16503e-05
 410.243    2.12082e-01    2.11536e-01    5.45918e-04
 411.075    2.14594e-01    2.14839e-01   -2.44741e-04
 411.907    2.17087e-01    2.17521e-01   -4.33774e-04
 412.739    2.17815e-01    2.18013e-01   -1.97602e-04
 413.571    2.17509e-01    2.17487e-01    2.21194e-05
 414.403    2.17264e-01    2.17649e-01   -3.84507e-04
 415.235    2.18049e-01    2.18123e-01   -7.40811e-05
 416.067    2.17253e-01    2.17385e-01   -1.31542e-04
 416.899    2.14973e-01    2.14934e-01    3.90137e-05
 417.730    2.11306e-01    2.11395e-01   -8.85035e-05
 418.562    2.07513e-01    2.07660e-01   -1.46716e-04
 419.393    2.04985e-01    2.05131e-01   -1.46377e-04
 420.225    2.05717e-01    2.05048e-01    6.68795e-04
 421.056    2.05175e-01    2.05896e-01   -7.20633e-04
 421.888    2.03525e-01    2.04451e-01   -9.25610e-04
 422.719    1.99722e-01    2.00742e-01   -1.01965e-03
 423.550    1.98260e-01    1.98007e-01    2.52740e-04
 424.382    1.97084e-01    1.97476e-01   -3.92246e-04
 425.213    1.97217e-01    1.97050e-01    1.67167e-04
 426.044    1.95406e-01    1.94755e-01    6.50934e-04
 426.875    1.90663e-01    1.90264e-01    3.99149e-04
 427.706    1.83077e-01    1.83280e-01   -2.03335e-04
 428.537    1.73262e-01    1.73347e-01   -8.50587e-05
 429.368    1.63130e-01    1.62855e-01    2.74656e-04
 430.199    1.57889e-01    1.58253e-01   -3.63897e-04
 431.030    1.64094e-01    1.64463e-01   -3.68880e-04
 431.860    1.78088e-01    1.77787e-01    3.01474e-04
 432.691    1.89452e-01    1.89341e-01    1.10816e-04
 433.522    1.95579e-01    1.95641e-01   -6.19805e-05
 434.352    2.00405e-01    2.00328e-01    7.69124e-05
 435.183    2.05912e-01    2.06310e-01   -3.98157e-04
 436.013    2.11832e-01    2.11591e-01    2.40938e-04
 436.844    2.12928e-01    2.12822e-01    1.05722e-04
 437.674    2.09520e-01    2.10155e-01   -6.35297e-04
 438.504    2.06904e-01    2.07464e-01   -5.60012e-04
 439.335    2.07568e-01    2.08180e-01   -6.11513e-04
 440.165    2.12255e-01    2.12211e-01    4.40981e-05
 440.995    2.17341e-01    2.17312e-01    2.90002e-05
 441.825    2.21587e-01    2.21731e-01   -1.44265e-04
 442.655    2.25458e-01    2.24838e-01    6.20476e-04
 443.486    2.26984e-01    2.26589e-01    3.94737e-04
 444.316    2.27242e-01    2.27162e-01    8.03189e-05
 445.146    2.27265e-01    2.27249e-01    1.57852e-05
 445.976    2.28496e-01    2.28522e-01   -2.56820e-05
 446.805    2.32670e-01    2.32210e-01    4.60211e-04
 447.635    2.37212e-01    2.37411e-01   -1.98778e-04
 448.465    2.43288e-01    2.42509e-01    7.79311e-04
 449.295    2.46817e-01    2.47060e-01   -2.42828e-04
 450.125    2.51578e-01    2.50646e-01    9.32441e-04
 450.954    2.50997e-01    2.51622e-01   -6.25308e-04
 451.784    2.49790e-01    2.49062e-01    7.28338e-04
 452.613    2.44204e-01    2.45088e-01   -8.84401e-04
 453.443    2.43498e-01    2.43042e-01    4.56212e-04
 454.273    2.44479e-01    2.43974e-01    5.04593e-04
 455.102    2.46188e-01    2.46405e-01   -2.17074e-04
 455.931    2.47808e-01    2.48512e-01   -7.03875e-04
 456.761    2.49378e-01    2.49358e-01    2.01213e-05
 457.590    2.49183e-01    2.48965e-01    2.17611e-04
 458.420    2.47662e-01    2.48084e-01   -4.22493e-04
 459.249    2.47862e-01    2.47629e-01    2.33396e-04
 460.078    2.47684e-01    2.47965e-01   -2.81198e-04
 460.907    2.49917e-01    2.48599e-01    1.31836e-03
 461.737    2.49064e-01    2.48776e-01    2.87990e-04
 462.566    2.47461e-01    2.48327e-01   -8.65686e-04
 463.395    2.47323e-01    2.47644e-01   -3.20708e-04
 464.224    2.47221e-01    2.47124e-01    9.72891e-05
 465.053    2.46939e-01    2.46976e-01   -3.73272e-05
 465.882    2.47972e-01    2.47277e-01    6.94607e-04
 466.711    2.47686e-01    2.48117e-01   -4.30977e-04
 467.540    2.48501e-01    2.49412e-01   -9.11434e-04
 468.369    2.51393e-01    2.50479e-01    9.14463e-04
 469.198    2.48013e-01    2.50587e-01   -2.57426e-03
 470.027    2.45422e-01    2.49904e-01   -4.48247e-03
 470.855    2.49989e-01    2.49181e-01    8.08452e-04
 471.684    2.49205e-01    2.48838e-01    3.66938e-04
 472.513    2.47874e-01    2.48947e-01   -1.07267e-03
 473.342    2.48069e-01    2.49612e-01   -1.54280e-03
 474.170    2.53266e-01    2.50666e-01    2.60046e-03
 474.999    2.54644e-01    2.51383e-01    3.26081e-03
 475.828    2.51547e-01    2.51343e-01    2.03619e-04
 476.656    2.50124e-01    2.51064e-01   -9.39907e-04
 477.485    2.52527e-01    2.51003e-01    1.52429e-03
 478.313    2.50658e-01    2.50831e-01   -1.73182e-04
 479.142    2.47997e-01    2.50363e-01   -2.36632e-03
 479.970    2.51771e-01    2.50080e-01    1.69068e-03
 480.799    2.50674e-01    2.50299e-01    3.74800e-04
 481.627    2.50282e-01    2.50544e-01   -2.61818e-04
 482.456    2.50696e-01    2.49738e-01    9.57991e-04
 483.284    2.43542e-01    2.46723e-01   -3.18076e-03
 484.112    2.44586e-01    2.40832e-01    3.75437e-03
 484.941    2.32242e-01    2.32811e-01   -5.68880e-04
 485.769    2.27850e-01    2.25811e-01    2.03851e-03
 486.597    2.20961e-01    2.23518e-01   -2.55740e-03
 487.426    2.27881e-01    2.26205e-01    1.67576e-03
 488.254    2.30152e-01    2.30901e-01   -7.49497e-04
 489.082    2.35829e-01    2.35118e-01    7.10701e-04
 489.910    2.38252e-01    2.37688e-01    5.64353e-04
 490.738    2.38067e-01    2.38084e-01   -1.72747e-05
 491.567    2.37297e-01    2.37345e-01   -4.82119e-05
 492.395    2.38580e-01    2.37474e-01    1.10646e-03
 493.223    2.39565e-01    2.39145e-01    4.20443e-04
 494.051    2.42015e-01    2.41439e-01    5.75937e-04
 494.879    2.45287e-01    2.42943e-01    2.34440e-03
 495.707    2.41196e-01    2.42455e-01   -1.25913e-03
 496.535    2.40438e-01    2.39826e-01    6.12026e-04
 497.363    2.35075e-01    2.36179e-01   -1.10437e-03
 498.191    2.31549e-01    2.32798e-01   -1.24889e-03
 499.019    2.30993e-01    2.30136e-01    8.56544e-04
 499.847    2.28413e-01    2.27988e-01    4.25489e-04
 500.675    2.25845e-01    2.26351e-01   -5.06119e-04
 501.502    2.25721e-01    2.25623e-01    9.84433e-05
 502.330    2.25950e-01    2.25920e-01    3.03410e-05
