 lambda     Rad_up_noisy   Rad_up_pure    Rad_up_noise
 894.195    5.43276e-02    5.37797e-02    5.47862e-04
 900.842    4.07993e-02    4.14854e-02   -6.86063e-04
 907.472    4.34851e-02    4.35457e-02   -6.06496e-05
 914.084    4.08805e-02    4.11853e-02   -3.04838e-04
 920.678    4.77322e-02    4.69344e-02    7.97776e-04
 927.255    4.09036e-02    4.11383e-02   -2.34668e-04
 933.815    1.62365e-02    1.60058e-02    2.30737e-04
 940.358    2.79996e-02    2.80425e-02   -4.28863e-05
 946.883    2.27759e-02    2.27938e-02   -1.79462e-05
 953.391    2.60347e-02    2.64353e-02   -4.00564e-04
 959.883    3.15988e-02    3.19492e-02   -3.50381e-04
 966.357    3.69473e-02    3.69359e-02    1.14293e-05
 972.814    4.21116e-02    4.17237e-02    3.87937e-04
 979.255    4.27733e-02    4.29123e-02   -1.39047e-04
 985.679    4.75270e-02    4.73179e-02    2.09122e-04
 992.086    4.83332e-02    4.84343e-02   -1.01081e-04
 998.476    4.77351e-02    4.82754e-02   -5.40306e-04
1004.850    4.50871e-02    4.57377e-02   -6.50556e-04
1011.208    4.67539e-02    4.65246e-02    2.29273e-04
1017.548    4.62506e-02    4.62972e-02   -4.65666e-05
1023.873    4.55090e-02    4.55021e-02    6.86909e-06
1030.181    4.61729e-02    4.56574e-02    5.15458e-04
1036.473    4.53201e-02    4.50257e-02    2.94371e-04
1042.749    4.46606e-02    4.45725e-02    8.81162e-05
1049.009    4.39353e-02    4.41592e-02   -2.23906e-04
1055.253    4.33536e-02    4.33588e-02   -5.15838e-06
1061.481    4.17288e-02    4.21054e-02   -3.76596e-04
1067.693    4.06442e-02    4.06226e-02    2.16297e-05
1073.889    4.01744e-02    3.96921e-02    4.82349e-04
1080.069    3.73473e-02    3.82041e-02   -8.56824e-04
1086.234    3.64686e-02    3.66240e-02   -1.55402e-04
1092.383    3.41275e-02    3.43614e-02   -2.33939e-04
1098.516    2.94867e-02    2.93623e-02    1.24370e-04
1104.634    2.71513e-02    2.71424e-02    8.88097e-06
1110.737    2.52359e-02    2.54998e-02   -2.63946e-04
1116.824    1.32564e-02    1.32678e-02   -1.13806e-05
1122.896    5.87727e-03    5.89924e-03   -2.19719e-05
1128.953    8.31041e-03    8.40084e-03   -9.04303e-05
1134.995    6.78151e-03    6.78170e-03   -1.88317e-07
1141.021    1.35339e-02    1.35076e-02    2.63270e-05
1147.033    1.04122e-02    1.05895e-02   -1.77334e-04
1153.030    1.48942e-02    1.43775e-02    5.16723e-04
1159.012    2.26694e-02    2.31706e-02   -5.01223e-04
1164.979    2.73349e-02    2.81926e-02   -8.57682e-04
1170.931    2.93132e-02    2.91847e-02    1.28512e-04
1176.869    2.90776e-02    2.92188e-02   -1.41240e-04
1182.792    2.76982e-02    2.72746e-02    4.23623e-04
1188.701    2.75184e-02    2.73496e-02    1.68788e-04
1194.595    2.85355e-02    2.90236e-02   -4.88081e-04
1200.475    2.70913e-02    2.76998e-02   -6.08474e-04
1206.341    2.91473e-02    2.90453e-02    1.02033e-04
1212.193    2.89525e-02    2.85062e-02    4.46308e-04
1218.030    3.04417e-02    2.99982e-02    4.43453e-04
1223.854    3.02567e-02    3.02880e-02   -3.12633e-05
1229.663    2.94973e-02    3.10000e-02   -1.50267e-03
1235.458    3.32096e-02    3.13260e-02    1.88364e-03
1241.240    3.17812e-02    3.11645e-02    6.16654e-04
1247.008    2.94050e-02    3.07607e-02   -1.35574e-03
1252.762    3.09318e-02    2.99251e-02    1.00666e-03
1258.503    2.82855e-02    2.85607e-02   -2.75240e-04
1264.230    2.77463e-02    2.65306e-02    1.21565e-03
1269.944    2.59156e-02    2.61068e-02   -1.91205e-04
1275.644    2.77245e-02    2.73205e-02    4.04034e-04
1281.331    2.68076e-02    2.59990e-02    8.08639e-04
1287.004    2.66947e-02    2.70932e-02   -3.98546e-04
1292.665    2.60125e-02    2.63434e-02   -3.30922e-04
1298.312    2.48208e-02    2.46724e-02    1.48354e-04
1303.947    2.24566e-02    2.29021e-02   -4.45495e-04
1309.568    2.03992e-02    2.12538e-02   -8.54614e-04
1315.177    1.92507e-02    1.88796e-02    3.71055e-04
1320.772    1.66298e-02    1.63926e-02    2.37155e-04
1326.355    1.52845e-02    1.53060e-02   -2.14755e-05
1331.926    8.37921e-03    8.52856e-03   -1.49346e-04
1337.483    1.03667e-02    1.05635e-02   -1.96766e-04
1343.029    9.36283e-03    9.31633e-03    4.64969e-05
1348.562    1.68332e-03    1.65675e-03    2.65728e-05
1354.082    9.18539e-05    9.00670e-05    1.78689e-06
1359.590    1.68007e-06    1.68947e-06   -9.39626e-09
1365.086    6.41358e-07    6.32350e-07    9.00830e-09
1370.570    7.70244e-06    7.67243e-06    3.00059e-08
1376.042    5.02661e-05    4.91896e-05    1.07648e-06
1381.502    2.19200e-06    2.12866e-06    6.33361e-08
1386.950    2.52590e-05    2.52214e-05    3.76010e-08
1392.386    2.95296e-05    2.98338e-05   -3.04241e-07
1397.810    4.05174e-05    4.04674e-05    5.00363e-08
1403.223    8.30533e-05    8.41720e-05   -1.11872e-06
1408.624    2.19543e-04    2.20333e-04   -7.90386e-07
1414.014    7.22539e-04    7.24870e-04   -2.33126e-06
1419.392    1.24140e-03    1.26745e-03   -2.60534e-05
1424.759    1.80717e-03    1.81599e-03   -8.82266e-06
1430.115    2.11320e-03    2.11947e-03   -6.27055e-06
1435.459    1.93990e-03    1.96122e-03   -2.13163e-05
1440.792    2.53212e-03    2.51165e-03    2.04742e-05
1446.114    2.87397e-03    2.89666e-03   -2.26854e-05
1451.426    3.25833e-03    3.25952e-03   -1.18624e-06
1456.726    5.75699e-03    5.88698e-03   -1.29987e-04
1462.016    4.96224e-03    4.85593e-03    1.06307e-04
1467.294    3.40333e-03    3.41850e-03   -1.51660e-05
1472.562    4.31309e-03    4.35953e-03   -4.64424e-05
1477.820    5.27236e-03    5.25629e-03    1.60739e-05
1483.067    5.90755e-03    5.93413e-03   -2.65757e-05
1488.304    7.83437e-03    7.91156e-03   -7.71896e-05
1493.530    1.18310e-02    1.15277e-02    3.03263e-04
