 lambda     Rad_up_noisy   Rad_up_pure    Rad_up_noise
 405.248    2.08310e-01    2.08073e-01    2.36930e-04
 406.081    2.05682e-01    2.05767e-01   -8.47586e-05
 406.913    2.05925e-01    2.06617e-01   -6.91998e-04
 407.746    2.11005e-01    2.10278e-01    7.27492e-04
 408.578    2.14507e-01    2.14155e-01    3.51662e-04
 409.411    2.16617e-01    2.16584e-01    3.29549e-05
 410.243    2.18731e-01    2.18934e-01   -2.02588e-04
 411.075    2.22711e-01    2.22376e-01    3.34563e-04
 411.907    2.24869e-01    2.25173e-01   -3.03763e-04
 412.739    2.25303e-01    2.25702e-01   -3.99248e-04
 413.571    2.25293e-01    2.25177e-01    1.15656e-04
 414.403    2.25993e-01    2.25364e-01    6.28689e-04
 415.235    2.26162e-01    2.25874e-01    2.88113e-04
 416.067    2.25688e-01    2.25130e-01    5.58342e-04
 416.899    2.22017e-01    2.22613e-01   -5.95601e-04
 417.730    2.19200e-01    2.18970e-01    2.30381e-04
 418.562    2.14824e-01    2.15122e-01   -2.98260e-04
 419.393    2.12310e-01    2.12524e-01   -2.13830e-04
 420.225    2.12154e-01    2.12459e-01   -3.05114e-04
 421.056    2.13637e-01    2.13359e-01    2.78451e-04
 421.888    2.11298e-01    2.11885e-01   -5.86879e-04
 422.719    2.07281e-01    2.08065e-01   -7.83619e-04
 423.550    2.05823e-01    2.05256e-01    5.66729e-04
 424.382    2.04911e-01    2.04730e-01    1.81003e-04
 425.213    2.04091e-01    2.04311e-01   -2.20324e-04
 426.044    2.01989e-01    2.01954e-01    3.52974e-05
 426.875    1.96797e-01    1.97318e-01   -5.20571e-04
 427.706    1.90358e-01    1.90096e-01    2.61906e-04
 428.537    1.79117e-01    1.79813e-01   -6.95958e-04
 429.368    1.68938e-01    1.68949e-01   -1.11002e-05
 430.199    1.64720e-01    1.64195e-01    5.25084e-04
 431.030    1.70629e-01    1.70657e-01   -2.75408e-05
 431.860    1.84575e-01    1.84503e-01    7.18881e-05
 432.691    1.97288e-01    1.96516e-01    7.72119e-04
 433.522    2.03522e-01    2.03078e-01    4.44449e-04
 434.352    2.08062e-01    2.07968e-01    9.40256e-05
 435.183    2.14322e-01    2.14201e-01    1.20808e-04
 436.013    2.19321e-01    2.19707e-01   -3.86227e-04
 436.844    2.21565e-01    2.21009e-01    5.55564e-04
 437.674    2.18572e-01    2.18264e-01    3.08072e-04
 438.504    2.15452e-01    2.15493e-01   -4.08230e-05
 439.335    2.17205e-01    2.16261e-01    9.44351e-04
 440.165    2.20559e-01    2.20472e-01    8.71921e-05
 440.995    2.25978e-01    2.25794e-01    1.83964e-04
 441.825    2.29084e-01    2.30409e-01   -1.32468e-03
 442.655    2.33428e-01    2.33662e-01   -2.33947e-04
 443.486    2.34953e-01    2.35507e-01   -5.54253e-04
 444.316    2.35466e-01    2.36128e-01   -6.61667e-04
 445.146    2.36071e-01    2.36244e-01   -1.72623e-04
 445.976    2.38119e-01    2.37593e-01    5.25678e-04
 446.805    2.41587e-01    2.41451e-01    1.36067e-04
 447.635    2.46017e-01    2.46882e-01   -8.64960e-04
 448.465    2.52840e-01    2.52208e-01    6.31743e-04
 449.295    2.56983e-01    2.56966e-01    1.68915e-05
 450.125    2.59504e-01    2.60722e-01   -1.21812e-03
 450.954    2.60588e-01    2.61764e-01   -1.17631e-03
 451.784    2.59364e-01    2.59131e-01    2.32691e-04
 452.613    2.56062e-01    2.55025e-01    1.03730e-03
 453.443    2.54180e-01    2.52924e-01    1.25570e-03
 454.273    2.54230e-01    2.53921e-01    3.09324e-04
 455.102    2.57088e-01    2.56476e-01    6.11978e-04
 455.931    2.57530e-01    2.58694e-01   -1.16376e-03
 456.761    2.59731e-01    2.59601e-01    1.30443e-04
 457.590    2.60222e-01    2.59217e-01    1.00477e-03
 458.420    2.58483e-01    2.58326e-01    1.56922e-04
 459.249    2.58088e-01    2.57880e-01    2.08395e-04
 460.078    2.58591e-01    2.58255e-01    3.36026e-04
 460.907    2.59455e-01    2.58939e-01    5.16197e-04
 461.737    2.57916e-01    2.59146e-01   -1.22960e-03
 462.566    2.60131e-01    2.58702e-01    1.42940e-03
 463.395    2.58038e-01    2.58014e-01    2.36498e-05
 464.224    2.58132e-01    2.57497e-01    6.34536e-04
 465.053    2.56756e-01    2.57367e-01   -6.11479e-04
 465.882    2.56767e-01    2.57704e-01   -9.37150e-04
 466.711    2.57233e-01    2.58604e-01   -1.37091e-03
 467.540    2.58556e-01    2.59979e-01   -1.42329e-03
 468.369    2.59374e-01    2.61117e-01   -1.74287e-03
 469.198    2.62452e-01    2.61256e-01    1.19603e-03
 470.027    2.60699e-01    2.60575e-01    1.24143e-04
 470.855    2.57909e-01    2.59852e-01   -1.94299e-03
 471.684    2.58747e-01    2.59528e-01   -7.80751e-04
 472.513    2.58976e-01    2.59676e-01   -7.00493e-04
