 lambda     Rad_up_noisy   Rad_up_pure    Rad_up_noise
 405.248    2.23608e-01    2.23417e-01    1.90509e-04
 406.081    2.21434e-01    2.20924e-01    5.09784e-04
 406.913    2.21280e-01    2.21820e-01   -5.39651e-04
 407.746    2.25872e-01    2.25735e-01    1.36888e-04
 408.578    2.30316e-01    2.29882e-01    4.33703e-04
 409.411    2.31433e-01    2.32476e-01   -1.04344e-03
 410.243    2.34958e-01    2.34984e-01   -2.58478e-05
 411.075    2.39030e-01    2.38665e-01    3.64891e-04
 411.907    2.41435e-01    2.41654e-01   -2.19302e-04
 412.739    2.41817e-01    2.42209e-01   -3.91950e-04
 413.571    2.41530e-01    2.41630e-01   -9.99606e-05
 414.403    2.41997e-01    2.41816e-01    1.81384e-04
 415.235    2.41579e-01    2.42349e-01   -7.70254e-04
 416.067    2.42057e-01    2.41539e-01    5.17742e-04
 416.899    2.39655e-01    2.38829e-01    8.25934e-04
 417.730    2.35009e-01    2.34912e-01    9.69098e-05
 418.562    2.30668e-01    2.30774e-01   -1.05589e-04
 419.393    2.26981e-01    2.27972e-01   -9.91225e-04
 420.225    2.27535e-01    2.27887e-01   -3.52456e-04
 421.056    2.28025e-01    2.28837e-01   -8.11838e-04
 421.888    2.27065e-01    2.27241e-01   -1.75706e-04
 422.719    2.24005e-01    2.23131e-01    8.73946e-04
 423.550    2.19314e-01    2.20106e-01   -7.91592e-04
 424.382    2.20167e-01    2.19528e-01    6.39042e-04
 425.213    2.18792e-01    2.19064e-01   -2.71952e-04
 426.044    2.16687e-01    2.16520e-01    1.66828e-04
 426.875    2.11595e-01    2.11536e-01    5.87191e-05
 427.706    2.03715e-01    2.03780e-01   -6.47084e-05
 428.537    1.92527e-01    1.92744e-01   -2.17175e-04
 429.368    1.81279e-01    1.81085e-01    1.93502e-04
 430.199    1.76057e-01    1.75972e-01    8.54790e-05
 431.030    1.82549e-01    1.82880e-01   -3.30809e-04
 431.860    1.97633e-01    1.97704e-01   -7.13958e-05
 432.691    2.10438e-01    2.10567e-01   -1.28536e-04
 433.522    2.17755e-01    2.17590e-01    1.65148e-04
 434.352    2.21785e-01    2.22817e-01   -1.03196e-03
 435.183    2.29600e-01    2.29482e-01    1.17734e-04
 436.013    2.35465e-01    2.35366e-01    9.90099e-05
 436.844    2.37226e-01    2.36748e-01    4.78471e-04
 437.674    2.34606e-01    2.33793e-01    8.13327e-04
 438.504    2.29874e-01    2.30810e-01   -9.36366e-04
 439.335    2.31757e-01    2.31615e-01    1.41531e-04
 440.165    2.36239e-01    2.36107e-01    1.31902e-04
 440.995    2.42401e-01    2.41789e-01    6.11906e-04
 441.825    2.46727e-01    2.46714e-01    1.28963e-05
 442.655    2.49646e-01    2.50182e-01   -5.35522e-04
 443.486    2.52476e-01    2.52141e-01    3.34779e-04
 444.316    2.52312e-01    2.52790e-01   -4.77918e-04
 445.146    2.53055e-01    2.52897e-01    1.57516e-04
 445.976    2.54280e-01    2.54321e-01   -4.07827e-05
 446.805    2.58618e-01    2.58429e-01    1.89055e-04
 447.635    2.64978e-01    2.64219e-01    7.58658e-04
 448.465    2.69509e-01    2.69896e-01   -3.87352e-04
 449.295    2.74515e-01    2.74965e-01   -4.50454e-04
 450.125    2.79253e-01    2.78965e-01    2.88116e-04
 450.954    2.79255e-01    2.80064e-01   -8.08716e-04
 451.784    2.76587e-01    2.77232e-01   -6.45181e-04
 452.613    2.72727e-01    2.72825e-01   -9.81478e-05
 453.443    2.70689e-01    2.70562e-01    1.26661e-04
 454.273    2.69903e-01    2.71612e-01   -1.70851e-03
 455.102    2.74670e-01    2.74326e-01    3.43727e-04
 455.931    2.77406e-01    2.76680e-01    7.26462e-04
 456.761    2.78750e-01    2.77631e-01    1.11890e-03
 457.590    2.77659e-01    2.77203e-01    4.56264e-04
 458.420    2.75830e-01    2.76232e-01   -4.01699e-04
 459.249    2.76551e-01    2.75734e-01    8.16955e-04
 460.078    2.75277e-01    2.76115e-01   -8.38427e-04
 460.907    2.78229e-01    2.76825e-01    1.40379e-03
 461.737    2.77698e-01    2.77026e-01    6.71762e-04
 462.566    2.76116e-01    2.76533e-01   -4.17281e-04
 463.395    2.74641e-01    2.75780e-01   -1.13917e-03
 464.224    2.75097e-01    2.75210e-01   -1.13473e-04
 465.053    2.75712e-01    2.75052e-01    6.60226e-04
 465.882    2.74223e-01    2.75393e-01   -1.17026e-03
 466.711    2.75461e-01    2.76333e-01   -8.71868e-04
 467.540    2.77103e-01    2.77782e-01   -6.79118e-04
 468.369    2.75703e-01    2.78979e-01   -3.27573e-03
 469.198    2.78249e-01    2.79110e-01   -8.60634e-04
 470.027    2.76113e-01    2.78362e-01   -2.24943e-03
 470.855    2.75088e-01    2.77569e-01   -2.48123e-03
 471.684    2.78998e-01    2.77200e-01    1.79824e-03
 472.513    2.78585e-01    2.77336e-01    1.24866e-03
 473.342    2.77775e-01    2.78093e-01   -3.17585e-04
 474.170    2.78812e-01    2.79284e-01   -4.72268e-04
 474.999    2.81446e-01    2.80102e-01    1.34428e-03
 475.828    2.82061e-01    2.80074e-01    1.98662e-03
 476.656    2.81304e-01    2.79780e-01    1.52361e-03
 477.485    2.77357e-01    2.79726e-01   -2.36876e-03
 478.313    2.76811e-01    2.79544e-01   -2.73273e-03
 479.142    2.79927e-01    2.79028e-01    8.99366e-04
 479.970    2.79368e-01    2.78718e-01    6.50070e-04
 480.799    2.76026e-01    2.78968e-01   -2.94243e-03
 481.627    2.82636e-01    2.79248e-01    3.38767e-03
 482.456    2.78763e-01    2.78358e-01    4.05402e-04
 483.284    2.72588e-01    2.75008e-01   -2.42024e-03
 484.112    2.69632e-01    2.68453e-01    1.17940e-03
 484.941    2.60174e-01    2.59522e-01    6.52279e-04
 485.769    2.51304e-01    2.51727e-01   -4.23354e-04
 486.597    2.49776e-01    2.49177e-01    5.99003e-04
 487.426    2.52553e-01    2.52178e-01    3.74972e-04
 488.254    2.59562e-01    2.57419e-01    2.14298e-03
 489.082    2.64373e-01    2.62127e-01    2.24621e-03
 489.910    2.64042e-01    2.65002e-01   -9.59965e-04
 490.738    2.64703e-01    2.65454e-01   -7.51350e-04
 491.567    2.64734e-01    2.64641e-01    9.29257e-05
 492.395    2.62200e-01    2.64794e-01   -2.59390e-03
 493.223    2.68039e-01    2.66664e-01    1.37468e-03
 494.051    2.68562e-01    2.69227e-01   -6.65335e-04
 494.879    2.71639e-01    2.70907e-01    7.32113e-04
 495.707    2.71609e-01    2.70366e-01    1.24288e-03
 496.535    2.67779e-01    2.67437e-01    3.41800e-04
 497.363    2.62093e-01    2.63373e-01   -1.28039e-03
 498.191    2.60516e-01    2.59610e-01    9.05974e-04
 499.019    2.56180e-01    2.56650e-01   -4.70003e-04
 499.847    2.54882e-01    2.54267e-01    6.15032e-04
 500.675    2.52566e-01    2.52457e-01    1.08823e-04
 501.502    2.52781e-01    2.51666e-01    1.11505e-03
 502.330    2.52687e-01    2.52019e-01    6.68384e-04
 503.158    2.54042e-01    2.53263e-01    7.79232e-04
 503.986    2.54418e-01    2.55723e-01   -1.30513e-03
 504.814    2.59689e-01    2.59533e-01    1.56223e-04
 505.642    2.64060e-01    2.62817e-01    1.24293e-03
 506.469    2.63986e-01    2.63242e-01    7.43544e-04
 507.297    2.61475e-01    2.61365e-01    1.10482e-04
 508.125    2.58228e-01    2.59872e-01   -1.64385e-03
 508.953    2.59395e-01    2.59928e-01   -5.33449e-04
 509.780    2.59790e-01    2.60591e-01   -8.00727e-04
 510.608    2.59929e-01    2.60838e-01   -9.08665e-04
 511.436    2.59950e-01    2.59895e-01    5.49671e-05
 512.263    2.57372e-01    2.56968e-01    4.04460e-04
 513.091    2.51564e-01    2.52575e-01   -1.01136e-03
 513.918    2.46623e-01    2.48448e-01   -1.82484e-03
 514.746    2.44910e-01    2.44736e-01    1.74449e-04
 515.574    2.38493e-01    2.39373e-01   -8.79564e-04
 516.401    2.31549e-01    2.32099e-01   -5.50356e-04
 517.229    2.27034e-01    2.26679e-01    3.54562e-04
 518.056    2.25063e-01    2.26476e-01   -1.41278e-03
 518.884    2.31220e-01    2.30711e-01    5.09070e-04
 519.711    2.37282e-01    2.36586e-01    6.95684e-04
 520.539    2.42255e-01    2.41856e-01    3.98715e-04
 521.366    2.45452e-01    2.45268e-01    1.83538e-04
 522.194    2.47243e-01    2.46878e-01    3.64620e-04
 523.021    2.47755e-01    2.47801e-01   -4.60085e-05
 523.849    2.49405e-01    2.48380e-01    1.02546e-03
 524.676    2.47463e-01    2.47144e-01    3.19273e-04
 525.503    2.42465e-01    2.43221e-01   -7.56342e-04
 526.331    2.38663e-01    2.39145e-01   -4.82371e-04
 527.158    2.38863e-01    2.39021e-01   -1.57540e-04
 527.986    2.44258e-01    2.43535e-01    7.22884e-04
 528.813    2.49180e-01    2.49204e-01   -2.44905e-05
 529.640    2.52590e-01    2.52925e-01   -3.34668e-04
 530.468    2.53704e-01    2.53930e-01   -2.25888e-04
 531.295    2.51737e-01    2.51862e-01   -1.24994e-04
 532.122    2.46272e-01    2.47153e-01   -8.80615e-04
 532.949    2.43973e-01    2.42809e-01    1.16375e-03
 533.777    2.43173e-01    2.42125e-01    1.04796e-03
 534.604    2.45360e-01    2.45008e-01    3.51775e-04
 535.431    2.49034e-01    2.48552e-01    4.82304e-04
 536.259    2.48966e-01    2.50430e-01   -1.46400e-03
 537.086    2.51350e-01    2.50654e-01    6.96380e-04
 537.913    2.50320e-01    2.50132e-01    1.88436e-04
 538.740    2.48999e-01    2.48721e-01    2.78305e-04
 539.567    2.46682e-01    2.45988e-01    6.94093e-04
 540.395    2.42710e-01    2.43067e-01   -3.56943e-04
 541.222    2.42257e-01    2.41996e-01    2.61435e-04
 542.049    2.43785e-01    2.43270e-01    5.14748e-04
 542.876    2.45657e-01    2.45574e-01    8.33261e-05
 543.703    2.47846e-01    2.47515e-01    3.30842e-04
 544.530    2.49147e-01    2.48415e-01    7.31766e-04
 545.358    2.47346e-01    2.48250e-01   -9.04082e-04
 546.185    2.48066e-01    2.47383e-01    6.82699e-04
 547.012    2.47115e-01    2.46070e-01    1.04514e-03
 547.839    2.45366e-01    2.44653e-01    7.13479e-04
 548.666    2.43859e-01    2.43689e-01    1.69807e-04
 549.493    2.43561e-01    2.43347e-01    2.14212e-04
 550.320    2.42578e-01    2.43488e-01   -9.09790e-04
 551.147    2.43004e-01    2.44047e-01   -1.04287e-03
 551.974    2.44245e-01    2.44775e-01   -5.30145e-04
 552.801    2.45760e-01    2.45378e-01    3.81999e-04
 553.628    2.45759e-01    2.45774e-01   -1.48674e-05
 554.455    2.46915e-01    2.45594e-01    1.32112e-03
 555.283    2.43367e-01    2.44280e-01   -9.13006e-04
 556.110    2.44833e-01    2.42041e-01    2.79185e-03
 556.937    2.37268e-01    2.39748e-01   -2.48035e-03
 557.764    2.40467e-01    2.37891e-01    2.57597e-03
 558.591    2.39894e-01    2.36678e-01    3.21636e-03
 559.418    2.37052e-01    2.36760e-01    2.92009e-04
 560.245    2.38245e-01    2.38278e-01   -3.27846e-05
 561.072    2.39186e-01    2.39919e-01   -7.32928e-04
 561.898    2.37514e-01    2.40515e-01   -3.00086e-03
 562.725    2.38455e-01    2.40330e-01   -1.87486e-03
 563.552    2.43270e-01    2.39735e-01    3.53517e-03
 564.379    2.39449e-01    2.38385e-01    1.06439e-03
 565.206    2.36636e-01    2.36381e-01    2.54597e-04
 566.033    2.32266e-01    2.34824e-01   -2.55755e-03
 566.860    2.35267e-01    2.34365e-01    9.01860e-04
 567.687    2.34950e-01    2.34158e-01    7.92045e-04
 568.514    2.33735e-01    2.33201e-01    5.34433e-04
 569.341    2.34317e-01    2.31751e-01    2.56621e-03
 570.168    2.33110e-01    2.30870e-01    2.24030e-03
 570.995    2.34164e-01    2.31372e-01    2.79174e-03
 571.822    2.35400e-01    2.33123e-01    2.27691e-03
 572.648    2.37473e-01    2.34931e-01    2.54214e-03
 573.475    2.32592e-01    2.35489e-01   -2.89673e-03
 574.302    2.34413e-01    2.34565e-01   -1.52085e-04
 575.129    2.29463e-01    2.33128e-01   -3.66466e-03
 575.956    2.33448e-01    2.32302e-01    1.14646e-03
 576.783    2.37721e-01    2.32243e-01    5.47797e-03
 577.609    2.33634e-01    2.32390e-01    1.24439e-03
 578.436    2.35765e-01    2.32627e-01    3.13823e-03
 579.263    2.36351e-01    2.33311e-01    3.03988e-03
 580.090    2.40782e-01    2.34411e-01    6.37145e-03
 580.917    2.35809e-01    2.35563e-01    2.45933e-04
 581.744    2.39120e-01    2.36579e-01    2.54131e-03
 582.570    2.35020e-01    2.37284e-01   -2.26363e-03
 583.397    2.38965e-01    2.37263e-01    1.70159e-03
 584.224    2.40105e-01    2.36180e-01    3.92503e-03
 585.051    2.34202e-01    2.34191e-01    1.12360e-05
 585.877    2.35568e-01    2.31737e-01    3.83062e-03
 586.704    2.31888e-01    2.28588e-01    3.29997e-03
 587.531    2.26071e-01    2.23780e-01    2.29073e-03
 588.358    2.15961e-01    2.17667e-01   -1.70607e-03
