 lambda   Irr_dw       Irr_up       Rad_dw       Rad_up       Act_dw       Act_up       Irr_dw_dir   Irr_up_diff  Act_dw_dir   Act_up_diff
 894.195  7.61175e-01  3.77634e-01  8.18487e-03  1.18536e-01  7.41357e-02  5.64020e-02  7.31228e-01  2.99465e-02  6.71918e-02  6.94383e-03
 900.842  6.68128e-01  2.92155e-01  6.98903e-03  9.28277e-02  6.42596e-02  4.27939e-02  6.44104e-01  2.40248e-02  5.91860e-02  5.07360e-03
 907.472  6.82717e-01  3.05856e-01  7.03934e-03  9.70093e-02  6.57561e-02  4.49549e-02  6.57572e-01  2.51452e-02  6.04236e-02  5.33252e-03
 914.084  6.65114e-01  2.89564e-01  6.72411e-03  9.20570e-02  6.38799e-02  4.23813e-02  6.41617e-01  2.34966e-02  5.89575e-02  4.92238e-03
 920.678  6.87515e-01  3.27584e-01  6.88262e-03  1.03453e-01  6.64668e-02  4.85417e-02  6.62870e-01  2.46449e-02  6.09104e-02  5.55646e-03
 927.255  6.47970e-01  2.87270e-01  6.34143e-03  9.13416e-02  6.22226e-02  4.20905e-02  6.25902e-01  2.20689e-02  5.75134e-02  4.70924e-03
 933.815  4.38268e-01  1.07136e-01  4.09565e-03  3.67488e-02  4.10270e-02  1.44449e-02  4.26278e-01  1.19897e-02  3.91702e-02  1.85676e-03
 940.358  5.46948e-01  1.93985e-01  5.08784e-03  6.34680e-02  5.17626e-02  2.73295e-02  5.30482e-01  1.64657e-02  4.87453e-02  3.01725e-03
 946.883  5.02827e-01  1.54442e-01  4.55841e-03  5.17390e-02  4.73442e-02  2.12810e-02  4.88561e-01  1.42661e-02  4.48933e-02  2.45094e-03
 953.391  5.24346e-01  1.81331e-01  4.70389e-03  5.96708e-02  4.95693e-02  2.54172e-02  5.09168e-01  1.51777e-02  4.67869e-02  2.78241e-03
 959.883  5.62815e-01  2.22261e-01  5.00986e-03  7.15906e-02  5.35101e-02  3.19153e-02  5.46050e-01  1.67649e-02  5.01759e-02  3.33426e-03
 966.357  5.89122e-01  2.57422e-01  5.19017e-03  8.19591e-02  5.63248e-02  3.76385e-02  5.71161e-01  1.79615e-02  5.24833e-02  3.84152e-03
 972.814  6.18205e-01  2.89755e-01  5.37655e-03  9.17708e-02  5.93700e-02  4.27893e-02  5.99086e-01  1.91183e-02  5.50493e-02  4.32071e-03
 979.255  6.19470e-01  2.97697e-01  5.30263e-03  9.40934e-02  5.95747e-02  4.41063e-02  6.00444e-01  1.90259e-02  5.51740e-02  4.40064e-03
 985.679  6.41020e-01  3.29373e-01  5.42784e-03  1.03217e-01  6.20355e-02  4.93845e-02  6.20894e-01  2.01267e-02  5.70531e-02  4.98244e-03
 992.086  6.42469e-01  3.37716e-01  5.36316e-03  1.05456e-01  6.23592e-02  5.09436e-02  6.22279e-01  2.01898e-02  5.71804e-02  5.17877e-03
 998.476  6.37676e-01  3.36703e-01  5.22955e-03  1.05093e-01  6.19012e-02  5.08478e-02  6.17924e-01  1.97514e-02  5.67802e-02  5.12093e-03
1004.850  6.07064e-01  3.18875e-01  4.87953e-03  9.96734e-02  5.88056e-02  4.80367e-02  5.88685e-01  1.83782e-02  5.40935e-02  4.71212e-03
1011.208  6.18092e-01  3.24304e-01  4.87456e-03  1.01441e-01  5.98045e-02  4.88100e-02  5.99803e-01  1.82892e-02  5.51151e-02  4.68940e-03
