 lambda   Irr_dw       Irr_up       Rad_dw       Rad_up       Act_dw       Act_up       Irr_dw_dir   Irr_up_diff  Act_dw_dir   Act_up_diff
 405.248  1.33878e+00  4.34881e-01  8.44173e-02  1.10502e-01  1.56416e-01  7.70043e-02  1.00009e+00  3.38687e-01  9.19092e-02  6.45069e-02
 406.081  1.32454e+00  4.29608e-01  8.30157e-02  1.09185e-01  1.54604e-01  7.60553e-02  9.91450e-01  3.33090e-01  9.11148e-02  6.34895e-02
 406.913  1.33066e+00  4.30902e-01  8.28914e-02  1.09531e-01  1.55169e-01  7.62701e-02  9.98055e-01  3.32612e-01  9.17217e-02  6.34471e-02
 407.746  1.35492e+00  4.38047e-01  8.39005e-02  1.11361e-01  1.57847e-01  7.75214e-02  1.01824e+00  3.36677e-01  9.35767e-02  6.42704e-02
 408.578  1.38057e+00  4.45638e-01  8.49999e-02  1.13303e-01  1.60689e-01  7.88522e-02  1.03947e+00  3.41102e-01  9.55273e-02  6.51618e-02
 409.411  1.39690e+00  4.50217e-01  8.55155e-02  1.14480e-01  1.62443e-01  7.96491e-02  1.05371e+00  3.43188e-01  9.68365e-02  6.56069e-02
 410.243  1.41270e+00  4.54636e-01  8.59798e-02  1.15623e-01  1.64130e-01  8.04155e-02  1.06763e+00  3.45074e-01  9.81152e-02  6.60149e-02
 411.075  1.43552e+00  4.61345e-01  8.68653e-02  1.17353e-01  1.66630e-01  8.15850e-02  1.08687e+00  3.48653e-01  9.98833e-02  6.67467e-02
 411.907  1.45414e+00  4.66739e-01  8.75020e-02  1.18752e-01  1.68643e-01  8.25209e-02  1.10291e+00  3.51228e-01  1.01358e-01  6.72858e-02
 412.739  1.45806e+00  4.67456e-01  8.72536e-02  1.18966e-01  1.68952e-01  8.26279e-02  1.10782e+00  3.50243e-01  1.01809e-01  6.71436e-02
 413.571  1.45513e+00  4.66009e-01  8.65873e-02  1.18636e-01  1.68464e-01  8.23501e-02  1.10755e+00  3.47574e-01  1.01784e-01  6.66799e-02
 414.403  1.45679e+00  4.66041e-01  8.61948e-02  1.18684e-01  1.68507e-01  8.23334e-02  1.11079e+00  3.46000e-01  1.02081e-01  6.64262e-02
 415.235  1.46057e+00  4.66727e-01  8.59377e-02  1.18893e-01  1.68798e-01  8.24337e-02  1.11560e+00  3.44967e-01  1.02524e-01  6.62749e-02
 416.067  1.45630e+00  4.64794e-01  8.52176e-02  1.18426e-01  1.68161e-01  8.20742e-02  1.11423e+00  3.42067e-01  1.02398e-01  6.57635e-02
 416.899  1.44062e+00  4.59178e-01  8.38384e-02  1.17014e-01  1.66208e-01  8.10663e-02  1.10413e+00  3.36490e-01  1.01470e-01  6.47386e-02
 417.730  1.41766e+00  4.51237e-01  8.20472e-02  1.15007e-01  1.63417e-01  7.96489e-02  1.08844e+00  3.29221e-01  1.00027e-01  6.33898e-02
 418.562  1.39331e+00  4.42909e-01  8.01900e-02  1.12906e-01  1.60471e-01  7.81621e-02  1.07162e+00  3.21695e-01  9.84812e-02  6.19895e-02
 419.393  1.37696e+00  4.37193e-01  7.88011e-02  1.11477e-01  1.58449e-01  7.71342e-02  1.06084e+00  3.16121e-01  9.74906e-02  6.09581e-02
 420.225  1.37697e+00  4.36712e-01  7.83559e-02  1.11386e-01  1.58312e-01  7.70294e-02  1.06256e+00  3.14401e-01  9.76493e-02  6.06630e-02
 421.056  1.38321e+00  4.38218e-01  7.82844e-02  1.11799e-01  1.58899e-01  7.72762e-02  1.06904e+00  3.14173e-01  9.82445e-02  6.06544e-02
 421.888  1.37411e+00  4.34823e-01  7.73602e-02  1.10953e-01  1.57725e-01  7.66615e-02  1.06364e+00  3.10466e-01  9.77480e-02  5.99771e-02
 422.719  1.34985e+00  4.26577e-01  7.55836e-02  1.08862e-01  1.54811e-01  7.51938e-02  1.04656e+00  3.03294e-01  9.61780e-02  5.86333e-02
 423.550  1.33217e+00  4.20396e-01  7.41749e-02  1.07297e-01  1.52651e-01  7.40903e-02  1.03457e+00  2.97598e-01  9.50767e-02  5.75742e-02
 424.382  1.32924e+00  4.18929e-01  7.36023e-02  1.06939e-01  1.52185e-01  7.38165e-02  1.03394e+00  2.95297e-01  9.50186e-02  5.71667e-02
 425.213  1.32693e+00  4.17729e-01  7.30844e-02  1.06655e-01  1.51797e-01  7.35886e-02  1.03367e+00  2.93253e-01  9.49939e-02  5.68036e-02
 426.044  1.31199e+00  4.12584e-01  7.18855e-02  1.05365e-01  1.49970e-01  7.26656e-02  1.02351e+00  2.88477e-01  9.40603e-02  5.59096e-02
 426.875  1.28226e+00  4.02791e-01  6.98922e-02  1.02885e-01  1.46455e-01  7.09251e-02  1.00177e+00  2.80489e-01  9.20618e-02  5.43934e-02
 427.706  1.23570e+00  3.87734e-01  6.70105e-02  9.90571e-02  1.41027e-01  6.82594e-02  9.66780e-01  2.68919e-01  8.88464e-02  5.21809e-02
 428.537  1.16921e+00  3.66467e-01  6.30823e-02  9.36407e-02  1.33335e-01  6.45016e-02  9.16066e-01  2.53140e-01  8.41858e-02  4.91493e-02
 429.368  1.09887e+00  3.44047e-01  5.89662e-02  8.79329e-02  1.25211e-01  6.05407e-02  8.62269e-01  2.36606e-01  7.92418e-02  4.59694e-02
