 lambda     Rad_up_noisy   Rad_up_pure    Rad_up_noise
 894.195    1.16317e-01    1.15672e-01    6.45199e-04
 900.842    9.05221e-02    9.05288e-02   -6.69925e-06
 907.472    9.32067e-02    9.46022e-02   -1.39548e-03
 914.084    9.10200e-02    8.97436e-02    1.27641e-03
 920.678    1.01451e-01    1.00861e-01    5.89947e-04
 927.255    8.70451e-02    8.89940e-02   -1.94888e-03
 933.815    3.52733e-02    3.57300e-02   -4.56742e-04
 940.358    6.21438e-02    6.16971e-02    4.46708e-04
 946.883    5.00272e-02    5.02563e-02   -2.29110e-04
 953.391    5.73927e-02    5.79528e-02   -5.60122e-04
 959.883    7.05989e-02    6.95299e-02    1.06905e-03
 966.357    7.95858e-02    7.96060e-02   -2.02493e-05
 972.814    8.94399e-02    8.91391e-02    3.00818e-04
 979.255    9.28229e-02    9.13831e-02    1.43978e-03
 985.679    9.98660e-02    1.00251e-01   -3.85020e-04
 992.086    1.01153e-01    1.02426e-01   -1.27295e-03
 998.476    1.03195e-01    1.02072e-01    1.12286e-03
1004.850    9.58842e-02    9.68002e-02   -9.16014e-04
1011.208    9.78066e-02    9.85094e-02   -7.02771e-04
1017.548    9.84144e-02    9.77627e-02    6.51663e-04
1023.873    9.55655e-02    9.64802e-02   -9.14731e-04
1030.181    9.61767e-02    9.65457e-02   -3.69040e-04
1036.473    9.48517e-02    9.51870e-02   -3.35326e-04
1042.749    9.45183e-02    9.43896e-02    1.28732e-04
1049.009    9.19589e-02    9.32669e-02   -1.30796e-03
1055.253    9.14429e-02    9.15864e-02   -1.43480e-04
1061.481    8.89349e-02    8.88484e-02    8.64829e-05
1067.693    8.64975e-02    8.59737e-02    5.23783e-04
1073.889    8.27435e-02    8.38842e-02   -1.14068e-03
1080.069    7.93801e-02    8.06910e-02   -1.31086e-03
1086.234    7.87521e-02    7.75796e-02    1.17249e-03
1092.383    7.30161e-02    7.26179e-02    3.98182e-04
1098.516    6.30559e-02    6.25589e-02    4.97030e-04
1104.634    5.82875e-02    5.80640e-02    2.23450e-04
1110.737    5.35435e-02    5.46520e-02   -1.10853e-03
1116.824    2.90037e-02    2.87966e-02    2.07064e-04
1122.896    1.30204e-02    1.28596e-02    1.60777e-04
1128.953    1.85269e-02    1.82521e-02    2.74800e-04
1134.995    1.43535e-02    1.46911e-02   -3.37624e-04
1141.021    2.97037e-02    2.90346e-02    6.69073e-04
1147.033    2.25373e-02    2.27551e-02   -2.17784e-04
1153.030    3.04217e-02    3.05904e-02   -1.68728e-04
1159.012    4.90103e-02    4.84956e-02    5.14655e-04
1164.979    5.83992e-02    5.81764e-02    2.22833e-04
1170.931    6.11808e-02    6.00054e-02    1.17538e-03
1176.869    6.36880e-02    5.99431e-02    3.74487e-03
1182.792    5.52596e-02    5.60195e-02   -7.59872e-04
1188.701    5.62943e-02    5.61557e-02    1.38611e-04
1194.595    5.83631e-02    5.95758e-02   -1.21271e-03
1200.475    5.62322e-02    5.68397e-02   -6.07540e-04
1206.341    6.09279e-02    5.93950e-02    1.53286e-03
1212.193    5.91209e-02    5.82359e-02    8.84988e-04
1218.030    6.11272e-02    6.10731e-02    5.40807e-05
1223.854    6.11971e-02    6.15692e-02   -3.72125e-04
1229.663    5.99474e-02    6.27842e-02   -2.83681e-03
1235.458    6.24419e-02    6.33180e-02   -8.76071e-04
1241.240    6.25488e-02    6.28551e-02   -3.06329e-04
1247.008    6.21449e-02    6.19645e-02    1.80383e-04
1252.762    5.98376e-02    6.04292e-02   -5.91561e-04
1258.503    5.86262e-02    5.79138e-02    7.12426e-04
1264.230    5.20321e-02    5.39659e-02   -1.93380e-03
