 lambda     Rad_up_noisy   Rad_up_pure    Rad_up_noise
 405.248    2.04698e-01    2.04729e-01   -3.07341e-05
 406.081    2.03219e-01    2.02450e-01    7.68646e-04
 406.913    2.02853e-01    2.03275e-01   -4.21565e-04
 407.746    2.05956e-01    2.06865e-01   -9.08815e-04
 408.578    2.09780e-01    2.10668e-01   -8.87507e-04
 409.411    2.12405e-01    2.13047e-01   -6.42439e-04
 410.243    2.16027e-01    2.15347e-01    6.79822e-04
 411.075    2.19281e-01    2.18722e-01    5.58954e-04
 411.907    2.21067e-01    2.21464e-01   -3.97451e-04
 412.739    2.21685e-01    2.21976e-01   -2.91013e-04
 413.571    2.21576e-01    2.21450e-01    1.25889e-04
 414.403    2.22079e-01    2.21626e-01    4.52974e-04
 415.235    2.21713e-01    2.22118e-01   -4.04700e-04
 416.067    2.21552e-01    2.21376e-01    1.76285e-04
 416.899    2.19662e-01    2.18892e-01    7.70414e-04
 417.730    2.15003e-01    2.15300e-01   -2.97119e-04
 418.562    2.11221e-01    2.11508e-01   -2.86589e-04
 419.393    2.09245e-01    2.08943e-01    3.02179e-04
 420.225    2.08665e-01    2.08870e-01   -2.05267e-04
 421.056    2.10033e-01    2.09745e-01    2.87979e-04
 421.888    2.08058e-01    2.08285e-01   -2.27323e-04
 422.719    2.04710e-01    2.04518e-01    1.92337e-04
 423.550    2.02196e-01    2.01745e-01    4.50729e-04
 424.382    2.01084e-01    2.01216e-01   -1.31642e-04
 425.213    2.01583e-01    2.00794e-01    7.88511e-04
 426.044    1.98179e-01    1.98466e-01   -2.86631e-04
 426.875    1.94783e-01    1.93900e-01    8.83467e-04
 427.706    1.86778e-01    1.86793e-01   -1.51596e-05
 428.537    1.76985e-01    1.76680e-01    3.05488e-04
 429.368    1.66080e-01    1.65996e-01    8.42121e-05
 430.199    1.61021e-01    1.61315e-01   -2.94283e-04
 431.030    1.67719e-01    1.67655e-01    6.43440e-05
 431.860    1.81277e-01    1.81247e-01    3.00284e-05
 432.691    1.92547e-01    1.93037e-01   -4.89502e-04
 433.522    1.99616e-01    1.99472e-01    1.44109e-04
 434.352    2.03221e-01    2.04263e-01   -1.04196e-03
 435.183    2.10422e-01    2.10375e-01    4.65199e-05
 436.013    2.16512e-01    2.15771e-01    7.40707e-04
 436.844    2.16867e-01    2.17038e-01   -1.70519e-04
 437.674    2.14858e-01    2.14331e-01    5.26546e-04
 438.504    2.11988e-01    2.11598e-01    3.90480e-04
 439.335    2.12803e-01    2.12341e-01    4.61809e-04
 440.165    2.16368e-01    2.16465e-01   -9.67013e-05
 440.995    2.21219e-01    2.21681e-01   -4.61675e-04
 441.825    2.25463e-01    2.26203e-01   -7.39546e-04
 442.655    2.28738e-01    2.29386e-01   -6.47591e-04
 443.486    2.31256e-01    2.31186e-01    7.02052e-05
 444.316    2.31411e-01    2.31784e-01   -3.73224e-04
 445.146    2.31719e-01    2.31888e-01   -1.68872e-04
 445.976    2.33791e-01    2.33201e-01    5.90006e-04
 446.805    2.37101e-01    2.36978e-01    1.22824e-04
 447.635    2.42015e-01    2.42298e-01   -2.82564e-04
 448.465    2.46611e-01    2.47515e-01   -9.03729e-04
 449.295    2.52497e-01    2.52172e-01    3.24736e-04
 450.125    2.54546e-01    2.55846e-01   -1.29953e-03
 450.954    2.57314e-01    2.56855e-01    4.58601e-04
 451.784    2.53517e-01    2.54255e-01   -7.37644e-04
 452.613    2.49711e-01    2.50211e-01   -5.00343e-04
 453.443    2.48172e-01    2.48134e-01    3.79601e-05
 454.273    2.49003e-01    2.49097e-01   -9.41892e-05
 455.102    2.51545e-01    2.51589e-01   -4.39414e-05
 455.931    2.54156e-01    2.53750e-01    4.06215e-04
 456.761    2.55772e-01    2.54625e-01    1.14664e-03
 457.590    2.53492e-01    2.54235e-01   -7.43066e-04
 458.420    2.52458e-01    2.53347e-01   -8.88670e-04
 459.249    2.53527e-01    2.52894e-01    6.33305e-04
 460.078    2.52861e-01    2.53249e-01   -3.88437e-04
 460.907    2.53998e-01    2.53909e-01    8.93207e-05
 461.737    2.54619e-01    2.54101e-01    5.17586e-04
 462.566    2.54240e-01    2.53655e-01    5.85350e-04
 463.395    2.52949e-01    2.52970e-01   -2.08027e-05
 464.224    2.52327e-01    2.52453e-01   -1.25555e-04
 465.053    2.51542e-01    2.52315e-01   -7.73258e-04
 465.882    2.51789e-01    2.52636e-01   -8.47190e-04
 466.711    2.53741e-01    2.53508e-01    2.32977e-04
 467.540    2.56728e-01    2.54845e-01    1.88253e-03
 468.369    2.56044e-01    2.55949e-01    9.50485e-05
 469.198    2.54094e-01    2.56074e-01   -1.97981e-03
 470.027    2.57875e-01    2.55392e-01    2.48296e-03
 470.855    2.51186e-01    2.54669e-01   -3.48250e-03
 471.684    2.49875e-01    2.54335e-01   -4.46011e-03
 472.513    2.55660e-01    2.54463e-01    1.19676e-03
 473.342    2.53611e-01    2.55160e-01   -1.54911e-03
 474.170    2.57046e-01    2.56256e-01    7.90211e-04
 474.999    2.59338e-01    2.57008e-01    2.33017e-03
 475.828    2.57268e-01    2.56985e-01    2.83218e-04
 476.656    2.60915e-01    2.56717e-01    4.19757e-03
 477.485    2.59290e-01    2.56673e-01    2.61711e-03
 478.313    2.55755e-01    2.56514e-01   -7.59479e-04
 479.142    2.56110e-01    2.56050e-01    6.04048e-05
 479.970    2.54296e-01    2.55775e-01   -1.47888e-03
 480.799    2.54653e-01    2.56012e-01   -1.35877e-03
 481.627    2.59173e-01    2.56274e-01    2.89861e-03
 482.456    2.58827e-01    2.55460e-01    3.36650e-03
 483.284    2.53197e-01    2.52387e-01    8.09824e-04
 484.112    2.47059e-01    2.46371e-01    6.88285e-04
 484.941    2.36946e-01    2.38176e-01   -1.23050e-03
 485.769    2.31817e-01    2.31023e-01    7.94132e-04
 486.597    2.30081e-01    2.28686e-01    1.39509e-03
 487.426    2.31914e-01    2.31445e-01    4.68812e-04
 488.254    2.36548e-01    2.36259e-01    2.88828e-04
 489.082    2.40936e-01    2.40584e-01    3.51538e-04
 489.910    2.43468e-01    2.43226e-01    2.41528e-04
 490.738    2.42537e-01    2.43645e-01   -1.10844e-03
 491.567    2.41629e-01    2.42905e-01   -1.27565e-03
 492.395    2.43549e-01    2.43054e-01    4.94684e-04
 493.223    2.44955e-01    2.44781e-01    1.74072e-04
 494.051    2.45807e-01    2.47146e-01   -1.33912e-03
 494.879    2.47915e-01    2.48701e-01   -7.85954e-04
 495.707    2.45716e-01    2.48217e-01   -2.50077e-03
 496.535    2.45313e-01    2.45540e-01   -2.27080e-04
 497.363    2.42440e-01    2.41821e-01    6.19202e-04
 498.191    2.36631e-01    2.38376e-01   -1.74482e-03
 499.019    2.37288e-01    2.35667e-01    1.62116e-03
 499.847    2.33177e-01    2.33484e-01   -3.06503e-04
 500.675    2.33643e-01    2.31822e-01    1.82117e-03
 501.502    2.31300e-01    2.31091e-01    2.08513e-04
 502.330    2.31023e-01    2.31410e-01   -3.87461e-04
 503.158    2.32936e-01    2.32548e-01    3.87574e-04
 503.986    2.34007e-01    2.34801e-01   -7.93617e-04
 504.814    2.38223e-01    2.38295e-01   -7.18625e-05
 505.642    2.39906e-01    2.41305e-01   -1.39861e-03
 506.469    2.40290e-01    2.41689e-01   -1.39910e-03
 507.297    2.39756e-01    2.39960e-01   -2.04327e-04
 508.125    2.39308e-01    2.38584e-01    7.23866e-04
 508.953    2.39282e-01    2.38629e-01    6.52515e-04
 509.780    2.38505e-01    2.39232e-01   -7.27256e-04
 510.608    2.37788e-01    2.39452e-01   -1.66394e-03
 511.436    2.38662e-01    2.38582e-01    8.00417e-05
 512.263    2.37146e-01    2.35892e-01    1.25351e-03
 513.091    2.28316e-01    2.31857e-01   -3.54122e-03
 513.918    2.28241e-01    2.28069e-01    1.71695e-04
 514.746    2.25541e-01    2.24661e-01    8.79593e-04
 515.574    2.19264e-01    2.19738e-01   -4.74093e-04
 516.401    2.12730e-01    2.13060e-01   -3.30031e-04
 517.229    2.07551e-01    2.08084e-01   -5.33247e-04
 518.056    2.07632e-01    2.07900e-01   -2.68053e-04
 518.884    2.11376e-01    2.11791e-01   -4.15417e-04
 519.711    2.16431e-01    2.17188e-01   -7.56739e-04
 520.539    2.21528e-01    2.22032e-01   -5.04013e-04
 521.366    2.25458e-01    2.25169e-01    2.89030e-04
 522.194    2.26587e-01    2.26652e-01   -6.50168e-05
 523.021    2.26638e-01    2.27506e-01   -8.68390e-04
 523.849    2.28200e-01    2.28045e-01    1.55037e-04
 524.676    2.27125e-01    2.26915e-01    2.10088e-04
 525.503    2.24839e-01    2.23319e-01    1.52006e-03
 526.331    2.19303e-01    2.19581e-01   -2.78097e-04
 527.158    2.20036e-01    2.19473e-01    5.63239e-04
 527.986    2.22804e-01    2.23625e-01   -8.21225e-04
 528.813    2.30049e-01    2.28837e-01    1.21174e-03
 529.640    2.32434e-01    2.32258e-01    1.75689e-04
 530.468    2.32805e-01    2.33186e-01   -3.81305e-04
 531.295    2.30855e-01    2.31289e-01   -4.34343e-04
 532.122    2.26732e-01    2.26968e-01   -2.36410e-04
 532.949    2.22404e-01    2.22984e-01   -5.80146e-04
 533.777    2.23076e-01    2.22362e-01    7.14145e-04
 534.604    2.24265e-01    2.25017e-01   -7.51514e-04
 535.431    2.28487e-01    2.28278e-01    2.09288e-04
 536.259    2.30583e-01    2.30010e-01    5.73302e-04
 537.086    2.29187e-01    2.30220e-01   -1.03339e-03
 537.913    2.29132e-01    2.29745e-01   -6.13054e-04
 538.740    2.28987e-01    2.28454e-01    5.32685e-04
 539.567    2.26296e-01    2.25949e-01    3.47419e-04
 540.395    2.23495e-01    2.23275e-01    2.20366e-04
 541.222    2.22535e-01    2.22301e-01    2.34413e-04
 542.049    2.23941e-01    2.23483e-01    4.58182e-04
 542.876    2.25167e-01    2.25612e-01   -4.45184e-04
 543.703    2.26441e-01    2.27407e-01   -9.66152e-04
 544.530    2.28554e-01    2.28244e-01    3.10479e-04
 545.358    2.28270e-01    2.28102e-01    1.67889e-04
 546.185    2.27190e-01    2.27315e-01   -1.25393e-04
 547.012    2.26725e-01    2.26119e-01    6.05550e-04
 547.839    2.24758e-01    2.24829e-01   -7.06454e-05
 548.666    2.24116e-01    2.23954e-01    1.61710e-04
 549.493    2.22392e-01    2.23649e-01   -1.25708e-03
 550.320    2.24399e-01    2.23787e-01    6.11541e-04
 551.147    2.24318e-01    2.24308e-01    9.70128e-06
 551.974    2.24498e-01    2.24983e-01   -4.85380e-04
 552.801    2.24267e-01    2.25543e-01   -1.27634e-03
 553.628    2.24593e-01    2.25911e-01   -1.31804e-03
 554.455    2.28436e-01    2.25747e-01    2.68859e-03
