 lambda   Irr_dw       Irr_up       Rad_dw       Rad_up       Act_dw       Act_up       Irr_dw_dir   Irr_up_diff  Act_dw_dir   Act_up_diff
 400.000  1.42437e+00  7.22046e-01  9.98874e-02  2.07122e-01  1.72592e-01  1.19044e-01  1.01347e+00  4.10901e-01  9.31389e-02  7.94528e-02
 401.000  1.41161e+00  7.15331e-01  9.83026e-02  2.05300e-01  1.70848e-01  1.17890e-01  1.00713e+00  4.04481e-01  9.25563e-02  7.82915e-02
 402.000  1.49163e+00  7.55480e-01  1.03146e-01  2.16915e-01  1.80325e-01  1.24462e-01  1.06711e+00  4.24527e-01  9.80680e-02  8.22574e-02
 403.000  1.39284e+00  7.04430e-01  9.56238e-02  2.02272e-01  1.68177e-01  1.16026e-01  9.99187e-01  3.93649e-01  9.18260e-02  7.63509e-02
 404.000  1.49238e+00  7.54332e-01  1.01749e-01  2.16687e-01  1.79990e-01  1.24202e-01  1.07344e+00  4.18940e-01  9.86495e-02  8.13405e-02
 405.000  1.36468e+00  6.89558e-01  9.24001e-02  1.98177e-01  1.64405e-01  1.13493e-01  9.84108e-01  3.80573e-01  9.04401e-02  7.39649e-02
 406.000  1.35038e+00  6.81611e-01  9.07906e-02  1.95933e-01  1.62493e-01  1.12155e-01  9.76365e-01  3.74012e-01  8.97285e-02  7.27642e-02
 407.000  1.31138e+00  6.61465e-01  8.75582e-02  1.90204e-01  1.57621e-01  1.08805e-01  9.50596e-01  3.60785e-01  8.73603e-02  7.02603e-02
 408.000  1.41657e+00  7.13948e-01  9.39306e-02  2.05356e-01  1.70069e-01  1.17402e-01  1.02946e+00  3.87109e-01  9.46076e-02  7.54611e-02
 409.000  1.56345e+00  7.87360e-01  1.02959e-01  2.26538e-01  1.87491e-01  1.29434e-01  1.13906e+00  4.24388e-01  1.04680e-01  8.28107e-02
 410.000  1.30334e+00  6.55692e-01  8.52386e-02  1.88689e-01  1.56121e-01  1.07761e-01  9.51936e-01  3.51402e-01  8.74832e-02  6.86381e-02
 411.000  1.52624e+00  7.67533e-01  9.91378e-02  2.20969e-01  1.82620e-01  1.26094e-01  1.11740e+00  4.08840e-01  1.02689e-01  7.99306e-02
 412.000  1.57693e+00  7.92436e-01  1.01740e-01  2.28204e-01  1.88475e-01  1.30145e-01  1.15732e+00  4.19611e-01  1.06358e-01  8.21166e-02
 413.000  1.48546e+00  7.45785e-01  9.51847e-02  2.14815e-01  1.77343e-01  1.22449e-01  1.09278e+00  3.92680e-01  1.00427e-01  7.69164e-02
 414.000  1.45390e+00  7.29929e-01  9.25446e-02  2.10366e-01  1.73391e-01  1.19794e-01  1.07209e+00  3.81815e-01  9.85250e-02  7.48655e-02
 415.000  1.54620e+00  7.75533e-01  9.77558e-02  2.23553e-01  1.84193e-01  1.27244e-01  1.14286e+00  4.03343e-01  1.05029e-01  7.91642e-02
 416.000  1.53255e+00  7.68373e-01  9.62521e-02  2.21578e-01  1.82371e-01  1.26024e-01  1.13534e+00  3.97209e-01  1.04338e-01  7.80330e-02
