 lambda   Irr_dw       Irr_up       Rad_dw       Rad_up       Act_dw       Act_up       Irr_dw_dir   Irr_up_diff  Act_dw_dir   Act_up_diff
 400.000  1.39332e+00  5.53445e-01  9.37179e-02  1.47103e-01  1.65749e-01  9.48923e-02  1.01347e+00  3.79845e-01  9.31389e-02  7.26105e-02
 401.000  1.38108e+00  5.48316e-01  9.22458e-02  1.45835e-01  1.64108e-01  9.39706e-02  1.00713e+00  3.73943e-01  9.25563e-02  7.15516e-02
 402.000  1.45960e+00  5.78993e-01  9.68031e-02  1.54066e-01  1.73244e-01  9.91912e-02  1.06711e+00  3.92496e-01  9.80680e-02  7.51761e-02
 403.000  1.36310e+00  5.39320e-01  8.97429e-02  1.43458e-01  1.61591e-01  9.23902e-02  9.99187e-01  3.63909e-01  9.18260e-02  6.97648e-02
 404.000  1.46074e+00  5.77397e-01  9.55028e-02  1.53649e-01  1.72972e-01  9.88788e-02  1.07344e+00  3.87300e-01  9.86495e-02  7.43222e-02
 405.000  1.33598e+00  5.27829e-01  8.67414e-02  1.40546e-01  1.58027e-01  9.03507e-02  9.84108e-01  3.51868e-01  9.04401e-02  6.75866e-02
 406.000  1.32215e+00  5.21389e-01  8.52347e-02  1.38824e-01  1.56210e-01  8.92332e-02  9.76365e-01  3.45786e-01  8.97285e-02  6.64816e-02
 407.000  1.28416e+00  5.05810e-01  8.22085e-02  1.34713e-01  1.51552e-01  8.65410e-02  9.50596e-01  3.33568e-01  8.73603e-02  6.41916e-02
 408.000  1.38736e+00  5.45706e-01  8.82000e-02  1.45364e-01  1.63546e-01  9.33425e-02  1.02946e+00  3.57906e-01  9.46076e-02  6.89386e-02
 409.000  1.53143e+00  6.01561e-01  9.66855e-02  1.60273e-01  1.80328e-01  1.02869e-01  1.13906e+00  3.92373e-01  1.04680e-01  7.56483e-02
 410.000  1.27682e+00  5.00633e-01  8.00498e-02  1.33374e-01  1.50178e-01  8.55960e-02  9.51936e-01  3.24882e-01  8.74832e-02  6.26951e-02
 411.000  1.49543e+00  5.86003e-01  9.31163e-02  1.56201e-01  1.75702e-01  1.00151e-01  1.11740e+00  3.78028e-01  1.02689e-01  7.30128e-02
 412.000  1.54532e+00  6.04787e-01  9.55706e-02  1.61242e-01  1.81365e-01  1.03333e-01  1.15732e+00  3.87995e-01  1.06358e-01  7.50066e-02
 413.000  1.45587e+00  5.68859e-01  8.94189e-02  1.51669e-01  1.70677e-01  9.71740e-02  1.09278e+00  3.63085e-01  1.00427e-01  7.02499e-02
 414.000  1.42518e+00  5.56947e-01  8.69570e-02  1.48622e-01  1.66910e-01  9.50876e-02  1.07209e+00  3.53096e-01  9.85250e-02  6.83848e-02
 415.000  1.51585e+00  5.91386e-01  9.18593e-02  1.57811e-01  1.77333e-01  1.00948e-01  1.14286e+00  3.72994e-01  1.05029e-01  7.23040e-02
 416.000  1.50269e+00  5.85884e-01  9.04597e-02  1.56417e-01  1.75610e-01  9.99699e-02  1.13534e+00  3.67350e-01  1.04338e-01  7.12723e-02
 417.000  1.45319e+00  5.65828e-01  8.68910e-02  1.51083e-01  1.69645e-01  9.65235e-02  1.10026e+00  3.52927e-01  1.01114e-01  6.85306e-02
 418.000  1.41782e+00  5.51159e-01  8.42036e-02  1.47169e-01  1.65334e-01  9.40016e-02  1.07580e+00  3.42026e-01  9.88657e-02  6.64680e-02
 419.000  1.44774e+00  5.62297e-01  8.54280e-02  1.50199e-01  1.68645e-01  9.58679e-02  1.10165e+00  3.46093e-01  1.01241e-01  6.74036e-02
 420.000  1.22344e+00  4.74809e-01  7.17018e-02  1.26875e-01  1.42372e-01  8.09238e-02  9.32011e-01  2.91430e-01  8.56516e-02  5.67208e-02
 421.000  1.52862e+00  5.92644e-01  8.90071e-02  1.58408e-01  1.77703e-01  1.00976e-01  1.16714e+00  3.61485e-01  1.07260e-01  7.04434e-02
 422.000  1.46113e+00  5.66076e-01  8.45218e-02  1.51367e-01  1.69687e-01  9.64156e-02  1.11780e+00  3.43336e-01  1.02725e-01  6.69623e-02
 423.000  1.23088e+00  4.76065e-01  7.07317e-02  1.27292e-01  1.42796e-01  8.10710e-02  9.43571e-01  2.87309e-01  8.67137e-02  5.60819e-02
 424.000  1.34995e+00  5.21435e-01  7.70629e-02  1.39444e-01  1.56442e-01  8.87747e-02  1.03736e+00  3.12590e-01  9.53325e-02  6.11096e-02
 425.000  1.39544e+00  5.38612e-01  7.91486e-02  1.44091e-01  1.61558e-01  9.16681e-02  1.07386e+00  3.21580e-01  9.86875e-02  6.28701e-02
 426.000  1.33813e+00  5.16073e-01  7.54100e-02  1.38108e-01  1.54768e-01  8.78027e-02  1.03179e+00  3.06344e-01  9.48209e-02  5.99473e-02
