 lambda   Irr_dw       Irr_up       Rad_dw       Rad_up       Act_dw       Act_up       Irr_dw_dir   Irr_up_diff  Act_dw_dir   Act_up_diff
 400.000  1.37468e+00  4.53714e-01  9.00400e-02  1.15141e-01  1.61632e-01  8.03664e-02  1.01347e+00  3.61209e-01  9.31389e-02  6.84932e-02
 401.000  1.36275e+00  4.49539e-01  8.86358e-02  1.14184e-01  1.60053e-01  7.95861e-02  1.00713e+00  3.55620e-01  9.25563e-02  6.74964e-02
 402.000  1.44039e+00  4.74640e-01  9.30234e-02  1.20630e-01  1.68984e-01  8.39977e-02  1.06711e+00  3.73282e-01  9.80680e-02  7.09163e-02
 403.000  1.34525e+00  4.41673e-01  8.62372e-02  1.12169e-01  1.57628e-01  7.81761e-02  9.99187e-01  3.46063e-01  9.18260e-02  6.58016e-02
 404.000  1.44175e+00  4.72778e-01  9.17805e-02  1.20129e-01  1.68749e-01  8.36526e-02  1.07344e+00  3.68319e-01  9.86495e-02  7.00999e-02
 405.000  1.31876e+00  4.32227e-01  8.33696e-02  1.09918e-01  1.54190e-01  7.64395e-02  9.84108e-01  3.34649e-01  9.04401e-02  6.37499e-02
 406.000  1.30522e+00  4.26681e-01  8.19245e-02  1.08482e-01  1.52431e-01  7.54547e-02  9.76365e-01  3.28854e-01  8.97285e-02  6.27024e-02
 407.000  1.26784e+00  4.13816e-01  7.90213e-02  1.05241e-01  1.47902e-01  7.31601e-02  9.50596e-01  3.17243e-01  8.73603e-02  6.05414e-02
 408.000  1.36985e+00  4.46276e-01  8.47855e-02  1.13513e-01  1.59623e-01  7.88826e-02  1.02946e+00  3.40389e-01  9.46076e-02  6.50153e-02
 409.000  1.51223e+00  4.91767e-01  9.29485e-02  1.25101e-01  1.76020e-01  8.69053e-02  1.13906e+00  3.73172e-01  1.04680e-01  7.13403e-02
 410.000  1.26091e+00  4.09000e-01  7.69584e-02  1.04020e-01  1.46603e-01  7.22751e-02  9.51936e-01  3.08974e-01  8.74832e-02  5.91201e-02
 411.000  1.47695e+00  4.78741e-01  8.95291e-02  1.21846e-01  1.71541e-01  8.45612e-02  1.11740e+00  3.59546e-01  1.02689e-01  6.88517e-02
 412.000  1.52635e+00  4.93902e-01  9.18954e-02  1.25727e-01  1.77087e-01  8.72190e-02  1.15732e+00  3.69030e-01  1.06358e-01  7.07292e-02
 413.000  1.43811e+00  4.64307e-01  8.59835e-02  1.18182e-01  1.66666e-01  8.19835e-02  1.09278e+00  3.45331e-01  1.00427e-01  6.62390e-02
 414.000  1.40796e+00  4.54752e-01  8.36287e-02  1.15894e-01  1.63012e-01  8.02421e-02  1.07209e+00  3.35870e-01  9.85250e-02  6.44866e-02
 415.000  1.49765e+00  4.82590e-01  8.83468e-02  1.22970e-01  1.73206e-01  8.51467e-02  1.14286e+00  3.54788e-01  1.05029e-01  6.81769e-02
 416.000  1.48478e+00  4.78079e-01  8.70094e-02  1.21898e-01  1.71543e-01  8.43152e-02  1.13534e+00  3.49440e-01  1.04338e-01  6.72054e-02
 417.000  1.43599e+00  4.61523e-01  8.35817e-02  1.17685e-01  1.65732e-01  8.13798e-02  1.10026e+00  3.35726e-01  1.01114e-01  6.46179e-02
 418.000  1.40115e+00  4.49299e-01  8.09997e-02  1.14554e-01  1.61534e-01  7.92156e-02  1.07580e+00  3.25347e-01  9.88657e-02  6.26679e-02
 419.000  1.43084e+00  4.58306e-01  8.21852e-02  1.16904e-01  1.64787e-01  8.07754e-02  1.10165e+00  3.29189e-01  1.01241e-01  6.35457e-02
 420.000  1.20926e+00  3.86946e-01  6.89859e-02  9.87461e-02  1.39131e-01  6.81741e-02  9.32011e-01  2.77252e-01  8.56516e-02  5.34792e-02
 421.000  1.51103e+00  4.82855e-01  8.56427e-02  1.23257e-01  1.73675e-01  8.50479e-02  1.16714e+00  3.43896e-01  1.07260e-01  6.64153e-02
 422.000  1.44444e+00  4.61159e-01  8.13342e-02  1.17779e-01  1.65859e-01  8.11967e-02  1.11780e+00  3.26645e-01  1.02725e-01  6.31338e-02
 423.000  1.21691e+00  3.87591e-01  6.80667e-02  9.89668e-02  1.39585e-01  6.82394e-02  9.43571e-01  2.73335e-01  8.67137e-02  5.28711e-02
 424.000  1.33472e+00  4.24351e-01  7.41636e-02  1.08362e-01  1.52938e-01  7.46971e-02  1.03736e+00  2.97367e-01  9.53325e-02  5.76056e-02
 425.000  1.37982e+00  4.38282e-01  7.61777e-02  1.11970e-01  1.57956e-01  7.71222e-02  1.07386e+00  3.05961e-01  9.86875e-02  5.92688e-02
 426.000  1.32326e+00  4.19873e-01  7.25858e-02  1.07313e-01  1.51334e-01  7.38581e-02  1.03179e+00  2.91474e-01  9.48209e-02  5.65132e-02
 427.000  1.26988e+00  4.02274e-01  6.92067e-02  1.02825e-01  1.45084e-01  7.07472e-02  9.91997e-01  2.77887e-01  9.11638e-02  5.39202e-02
 428.000  1.28297e+00  4.05877e-01  6.94732e-02  1.03774e-01  1.46435e-01  7.13612e-02  1.00401e+00  2.78955e-01  9.22679e-02  5.41669e-02
 429.000  1.16457e+00  3.68030e-01  6.26607e-02  9.41329e-02  1.32794e-01  6.46858e-02  9.12994e-01  2.51572e-01  8.39034e-02  4.88902e-02
 430.000  9.27165e-01  2.92295e-01  4.95617e-02  7.47390e-02  1.05615e-01  5.13720e-02  7.28217e-01  1.98948e-01  6.69225e-02  3.86920e-02
 431.000  8.31829e-01  2.62309e-01  4.41926e-02  6.71396e-02  9.46709e-02  4.60745e-02  6.54429e-01  1.77399e-01  6.01415e-02  3.45295e-02
 432.000  1.49414e+00  4.71338e-01  7.88940e-02  1.20769e-01  1.69900e-01  8.27395e-02  1.17744e+00  3.16696e-01  1.08206e-01  6.16936e-02
 433.000  1.32694e+00  4.16782e-01  6.96027e-02  1.06654e-01  1.50721e-01  7.31883e-02  1.04762e+00  2.79322e-01  9.62754e-02  5.44461e-02
