 lambda   Irr_dw       Irr_up       Rad_dw       Rad_up       Act_dw       Act_up       Irr_dw_dir   Irr_up_diff  Act_dw_dir   Act_up_diff
 400.000  1.37397e+00  4.50032e-01  8.99022e-02  1.14143e-01  1.61475e-01  7.98035e-02  1.01347e+00  3.60502e-01  9.31389e-02  6.83358e-02
 401.000  1.36206e+00  4.45879e-01  8.84997e-02  1.13194e-01  1.59897e-01  7.90265e-02  1.00713e+00  3.54924e-01  9.25563e-02  6.73409e-02
 402.000  1.43966e+00  4.70760e-01  9.28808e-02  1.19581e-01  1.68820e-01  8.34044e-02  1.06711e+00  3.72548e-01  9.80680e-02  7.07523e-02
 403.000  1.34457e+00  4.38028e-01  8.61041e-02  1.11185e-01  1.57474e-01  7.76187e-02  9.99187e-01  3.45379e-01  9.18260e-02  6.56484e-02
 404.000  1.44102e+00  4.68862e-01  9.16389e-02  1.19073e-01  1.68586e-01  8.30538e-02  1.07344e+00  3.67588e-01  9.86495e-02  6.99361e-02
 405.000  1.31809e+00  4.28632e-01  8.32408e-02  1.08950e-01  1.54041e-01  7.58897e-02  9.84108e-01  3.33985e-01  9.04401e-02  6.36004e-02
 406.000  1.30456e+00  4.23111e-01  8.17976e-02  1.07523e-01  1.52283e-01  7.49088e-02  9.76365e-01  3.28198e-01  8.97285e-02  6.25548e-02
 407.000  1.26720e+00  4.10331e-01  7.88985e-02  1.04307e-01  1.47758e-01  7.26270e-02  9.50596e-01  3.16606e-01  8.73603e-02  6.03979e-02
 408.000  1.36916e+00  4.42493e-01  8.46534e-02  1.12499e-01  1.59468e-01  7.83039e-02  1.02946e+00  3.39704e-01  9.46076e-02  6.48604e-02
 409.000  1.51148e+00  4.87577e-01  9.28036e-02  1.23979e-01  1.75850e-01  8.62643e-02  1.13906e+00  3.72418e-01  1.04680e-01  7.11697e-02
 410.000  1.26028e+00  4.05491e-01  7.68378e-02  1.03083e-01  1.46461e-01  7.17382e-02  9.51936e-01  3.08347e-01  8.74832e-02  5.89780e-02
 411.000  1.47621e+00  4.74622e-01  8.93889e-02  1.20743e-01  1.71375e-01  8.39308e-02  1.11740e+00  3.58816e-01  1.02689e-01  6.86857e-02
 412.000  1.52560e+00  4.89636e-01  9.17516e-02  1.24583e-01  1.76916e-01  8.65663e-02  1.15732e+00  3.68279e-01  1.06358e-01  7.05582e-02
 413.000  1.43741e+00  4.60274e-01  8.58487e-02  1.17100e-01  1.66505e-01  8.13665e-02  1.09278e+00  3.44625e-01  1.00427e-01  6.60782e-02
 414.000  1.40727e+00  4.50797e-01  8.34976e-02  1.14831e-01  1.62855e-01  7.96370e-02  1.07209e+00  3.35183e-01  9.85250e-02  6.43298e-02
 415.000  1.49692e+00  4.78368e-01  8.82079e-02  1.21833e-01  1.73039e-01  8.45004e-02  1.14286e+00  3.54059e-01  1.05029e-01  6.80103e-02
 416.000  1.48406e+00  4.73887e-01  8.68727e-02  1.20768e-01  1.71379e-01  8.36735e-02  1.13534e+00  3.48721e-01  1.04338e-01  6.70408e-02
 417.000  1.43530e+00  4.57459e-01  8.34503e-02  1.16588e-01  1.65573e-01  8.07576e-02  1.10026e+00  3.35035e-01  1.01114e-01  6.44591e-02
 418.000  1.40047e+00  4.45323e-01  8.08724e-02  1.13478e-01  1.61379e-01  7.86070e-02  1.07580e+00  3.24675e-01  9.88657e-02  6.25135e-02
 419.000  1.43016e+00  4.54232e-01  8.20558e-02  1.15801e-01  1.64630e-01  8.01517e-02  1.10165e+00  3.28506e-01  1.01241e-01  6.33883e-02
 420.000  1.20869e+00  3.83495e-01  6.88774e-02  9.78104e-02  1.38998e-01  6.76458e-02  9.32011e-01  2.76678e-01  8.56516e-02  5.33466e-02
