 lambda   Irr_dw       Irr_up       Rad_dw       Rad_up       Act_dw       Act_up       Irr_dw_dir   Irr_up_diff  Act_dw_dir   Act_up_diff
 400.000  1.42892e+00  7.46383e-01  1.00785e-01  2.14055e-01  1.73598e-01  1.22629e-01  1.01347e+00  4.15448e-01  9.31389e-02  8.04593e-02
 401.000  1.41610e+00  7.39512e-01  9.91871e-02  2.12192e-01  1.71842e-01  1.21453e-01  1.00713e+00  4.08966e-01  9.25563e-02  7.92861e-02
 402.000  1.49635e+00  7.81103e-01  1.04074e-01  2.24220e-01  1.81374e-01  1.28237e-01  1.06711e+00  4.29245e-01  9.80680e-02  8.33056e-02
 403.000  1.39723e+00  7.28471e-01  9.64878e-02  2.09134e-01  1.69155e-01  1.19568e-01  9.99187e-01  3.98043e-01  9.18260e-02  7.73290e-02
 404.000  1.49706e+00  7.80169e-01  1.02669e-01  2.24066e-01  1.81035e-01  1.28009e-01  1.07344e+00  4.23628e-01  9.86495e-02  8.23859e-02
 405.000  1.36895e+00  7.13239e-01  9.32363e-02  2.04941e-01  1.65358e-01  1.16982e-01  9.84108e-01  3.84841e-01  9.04401e-02  7.49178e-02
 406.000  1.35458e+00  7.05135e-01  9.16138e-02  2.02656e-01  1.63434e-01  1.15620e-01  9.76365e-01  3.78220e-01  8.97285e-02  7.37054e-02
 407.000  1.31545e+00  6.84384e-01  8.83533e-02  1.96760e-01  1.58533e-01  1.12181e-01  9.50596e-01  3.64855e-01  8.73603e-02  7.11723e-02
 408.000  1.42095e+00  7.38795e-01  9.47849e-02  2.12468e-01  1.71052e-01  1.21061e-01  1.02946e+00  3.91489e-01  9.46076e-02  7.64445e-02
 409.000  1.56826e+00  8.14871e-01  1.03896e-01  2.34418e-01  1.88574e-01  1.33486e-01  1.13906e+00  4.29204e-01  1.04680e-01  8.38937e-02
 410.000  1.30734e+00  6.78712e-01  8.60164e-02  1.95289e-01  1.57022e-01  1.11151e-01  9.51936e-01  3.55402e-01  8.74832e-02  6.95392e-02
 411.000  1.53090e+00  7.94542e-01  1.00043e-01  2.28716e-01  1.83671e-01  1.30072e-01  1.11740e+00  4.13500e-01  1.02689e-01  8.09822e-02
 412.000  1.58172e+00  8.20408e-01  1.02669e-01  2.36233e-01  1.89558e-01  1.34264e-01  1.15732e+00  4.24401e-01  1.06358e-01  8.31997e-02
 413.000  1.48995e+00  7.72207e-01  9.60545e-02  2.22406e-01  1.78361e-01  1.26340e-01  1.09278e+00  3.97172e-01  1.00427e-01  7.79339e-02
 414.000  1.45827e+00  7.55819e-01  9.33894e-02  2.17806e-01  1.74382e-01  1.23607e-01  1.07209e+00  3.86186e-01  9.85250e-02  7.58571e-02
 415.000  1.55083e+00  8.03142e-01  9.86489e-02  2.31494e-01  1.85245e-01  1.31310e-01  1.14286e+00  4.07971e-01  1.05029e-01  8.02160e-02
 416.000  1.53712e+00  7.95786e-01  9.71312e-02  2.29466e-01  1.83410e-01  1.30061e-01  1.13534e+00  4.01772e-01  1.04338e-01  7.90718e-02
 417.000  1.48626e+00  7.68958e-01  9.32911e-02  2.21789e-01  1.77150e-01  1.25638e-01  1.10026e+00  3.85991e-01  1.01114e-01  7.60356e-02
 418.000  1.44989e+00  7.49549e-01  9.04004e-02  2.16239e-01  1.72623e-01  1.22432e-01  1.07580e+00  3.74089e-01  9.88657e-02  7.37576e-02
 419.000  1.48025e+00  7.64918e-01  9.17020e-02  2.20751e-01  1.76048e-01  1.24900e-01  1.10165e+00  3.78601e-01  1.01241e-01  7.48068e-02
 420.000  1.25071e+00  6.46058e-01  7.69585e-02  1.86513e-01  1.48595e-01  1.05457e-01  9.32011e-01  3.18704e-01  8.56516e-02  6.29430e-02
 421.000  1.56247e+00  8.06711e-01  9.55219e-02  2.32969e-01  1.85438e-01  1.31638e-01  1.16714e+00  3.95333e-01  1.07260e-01  7.81782e-02
 422.000  1.49326e+00  7.70725e-01  9.06960e-02  2.22660e-01  1.77042e-01  1.25724e-01  1.11780e+00  3.75467e-01  1.02725e-01  7.43168e-02
 423.000  1.25778e+00  6.48687e-01  7.58951e-02  1.87439e-01  1.48965e-01  1.05789e-01  9.43571e-01  3.14214e-01  8.67137e-02  6.22512e-02
 424.000  1.37927e+00  7.10913e-01  8.26821e-02  2.05476e-01  1.63177e-01  1.15902e-01  1.03736e+00  3.41913e-01  9.53325e-02  6.78443e-02
 425.000  1.42554e+00  7.34510e-01  8.49086e-02  2.12372e-01  1.68482e-01  1.19710e-01  1.07386e+00  3.51680e-01  9.86875e-02  6.97949e-02
