 lambda   Irr_dw            Rad_up 
 550.000  1.5366348000e+00  1.5238755800e-01 
 551.000  1.5264589000e+00  1.5132371520e-01 
 552.000  1.5916054000e+00  1.5779837040e-01 
 553.000  1.5286954000e+00  1.5149028020e-01 
 554.000  1.5780879000e+00  1.5638652040e-01 
 555.000  1.5819875000e+00  1.5668081670e-01 
 556.000  1.5378842000e+00  1.5222612000e-01 
 557.000  1.4918056000e+00  1.4766960140e-01 
 558.000  1.5480193000e+00  1.5314730830e-01 
 559.000  1.4628084000e+00  1.4467286680e-01 
 560.000  1.4688518000e+00  1.4526904300e-01 
 561.000  1.6139220000e+00  1.5951579280e-01 
 562.000  1.4811026000e+00  1.4634930420e-01 
 563.000  1.5492019000e+00  1.5298376460e-01 
 564.000  1.5270492000e+00  1.5066046140e-01 
 565.000  1.5448933000e+00  1.5238887020e-01 
 566.000  1.4240662000e+00  1.4038674930e-01 
 567.000  1.5272042000e+00  1.5033262630e-01 
 568.000  1.5227561000e+00  1.4928744510e-01 
 569.000  1.4913015000e+00  1.4491725160e-01 
 570.000  1.4989611000e+00  1.4580691530e-01 
 571.000  1.4461722000e+00  1.4150202940e-01 
 572.000  1.5277418000e+00  1.4863214110e-01 
 573.000  1.5438517000e+00  1.5042034910e-01 
 574.000  1.5352219000e+00  1.4959506230e-01 
 575.000  1.4974573000e+00  1.4580267330e-01 
 576.000  1.4701028000e+00  1.4307780460e-01 
 577.000  1.5310842000e+00  1.4916876220e-01 
 578.000  1.4864706000e+00  1.4515956120e-01 
 579.000  1.4750903000e+00  1.4416186520e-01 
 580.000  1.5258558000e+00  1.4929940800e-01 
 581.000  1.4982868000e+00  1.4679699710e-01 
 582.000  1.5206413000e+00  1.4897367860e-01 
 583.000  1.5310820000e+00  1.5003276060e-01 
 584.000  1.5260620000e+00  1.4944046020e-01 
 585.000  1.5158534000e+00  1.4835018920e-01 
 586.000  1.4505630000e+00  1.4193966670e-01 
 587.000  1.5070250000e+00  1.4691029360e-01 
 588.000  1.4909140000e+00  1.4363200380e-01 
 589.000  1.3212139000e+00  1.2514620970e-01 
 590.000  1.3794162000e+00  1.3052426150e-01 
 591.000  1.4658279000e+00  1.4018521120e-01 
 592.000  1.4375696000e+00  1.3658673100e-01 
 593.000  1.4528213000e+00  1.3973747250e-01 
 594.000  1.4659672000e+00  1.4059069820e-01 
 595.000  1.4377380000e+00  1.3662478640e-01 
 596.000  1.4734709000e+00  1.4180603030e-01 
 597.000  1.4778049000e+00  1.4175184630e-01 
 598.000  1.4475813000e+00  1.3960820010e-01 
 599.000  1.4479537000e+00  1.3995248410e-01 
 600.000  1.4483200000e+00  1.4069323730e-01 
 601.000  1.4401943000e+00  1.4042129520e-01 
 602.000  1.4244433000e+00  1.3901260380e-01 
 603.000  1.4330317000e+00  1.4003964230e-01 
 604.000  1.4784140000e+00  1.4465586850e-01 
 605.000  1.4746055000e+00  1.4425357060e-01 
 606.000  1.4574806000e+00  1.4263801570e-01 
 607.000  1.4492462000e+00  1.4180378720e-01 
 608.000  1.4438862000e+00  1.4122761540e-01 
 609.000  1.4290273000e+00  1.3978099060e-01 
 610.000  1.4060983000e+00  1.3748878480e-01 
 611.000  1.4288841000e+00  1.3971659850e-01 
 612.000  1.4102367000e+00  1.3789878850e-01 
 613.000  1.3895889000e+00  1.3584280400e-01 
 614.000  1.3389012000e+00  1.3090438840e-01 
 615.000  1.4035286000e+00  1.3716043090e-01 
 616.000  1.3344444000e+00  1.3043043520e-01 
 617.000  1.3419423000e+00  1.3116058350e-01 
 618.000  1.4052130000e+00  1.3726310730e-01 
 619.000  1.3923025000e+00  1.3603710940e-01 
 620.000  1.4128268000e+00  1.3795617680e-01 
 621.000  1.4370795000e+00  1.4031025700e-01 
 622.000  1.3612409000e+00  1.3285426330e-01 
 623.000  1.3718021000e+00  1.3376412960e-01 
 624.000  1.3732338000e+00  1.3393531800e-01 
 625.000  1.3359985000e+00  1.3028648380e-01 
 626.000  1.3427194000e+00  1.3076126100e-01 
 627.000  1.3650755000e+00  1.3232519530e-01 
 628.000  1.3465115000e+00  1.2938732910e-01 
 629.000  1.3804266000e+00  1.3302088930e-01 
