 lambda   Irr_dw            Rad_up 
 550.000  1.5419509000e+00  1.8224609380e-01 
 551.000  1.5317090000e+00  1.8098559570e-01 
 552.000  1.5970440000e+00  1.8871897890e-01 
 553.000  1.5338875000e+00  1.8119348140e-01 
 554.000  1.5834140000e+00  1.8704240420e-01 
 555.000  1.5872961000e+00  1.8741950990e-01 
 556.000  1.5430147000e+00  1.8211492920e-01 
 557.000  1.4967503000e+00  1.7665620420e-01 
 558.000  1.5531198000e+00  1.8323031620e-01 
 559.000  1.4675975000e+00  1.7309976200e-01 
 560.000  1.4736289000e+00  1.7380578610e-01 
 561.000  1.6191372000e+00  1.9087188720e-01 
 562.000  1.4858515000e+00  1.7510839840e-01 
 563.000  1.5541360000e+00  1.8306268310e-01 
 564.000  1.5318788000e+00  1.8030915830e-01 
 565.000  1.5497408000e+00  1.8236337280e-01 
 566.000  1.4285030000e+00  1.6801480100e-01 
 567.000  1.5319138000e+00  1.7994686890e-01 
 568.000  1.5273619000e+00  1.7874974060e-01 
 569.000  1.4956853000e+00  1.7364976500e-01 
 570.000  1.5033512000e+00  1.7470426940e-01 
 571.000  1.4504457000e+00  1.6946508790e-01 
 572.000  1.5321565000e+00  1.7807810970e-01 
 573.000  1.5483003000e+00  1.8019593810e-01 
 574.000  1.5396227000e+00  1.7921076970e-01 
 575.000  1.5017162000e+00  1.7468136600e-01 
 576.000  1.4742558000e+00  1.7142222600e-01 
 577.000  1.5354017000e+00  1.7871389770e-01 
 578.000  1.4906676000e+00  1.7386434940e-01 
 579.000  1.4792557000e+00  1.7267213440e-01 
 580.000  1.5301581000e+00  1.7878555300e-01 
 581.000  1.5025217000e+00  1.7577354430e-01 
 582.000  1.5249354000e+00  1.7840567020e-01 
 583.000  1.5353875000e+00  1.7965565490e-01 
 584.000  1.5303371000e+00  1.7897593690e-01 
 585.000  1.5200790000e+00  1.7768782040e-01 
 586.000  1.4545869000e+00  1.7000624080e-01 
 587.000  1.5111513000e+00  1.7603346250e-01 
 588.000  1.4948530000e+00  1.7225804140e-01 
 589.000  1.3245671000e+00  1.5027194210e-01 
 590.000  1.3828901000e+00  1.5673092650e-01 
 591.000  1.4695856000e+00  1.6820182800e-01 
 592.000  1.4411846000e+00  1.6396658330e-01 
 593.000  1.4565580000e+00  1.6760258480e-01 
 594.000  1.4696893000e+00  1.6864640810e-01 
 595.000  1.4412993000e+00  1.6398744200e-01 
 596.000  1.4772022000e+00  1.7004362490e-01 
 597.000  1.4815010000e+00  1.7002868650e-01 
 598.000  1.4512288000e+00  1.6738000490e-01 
 599.000  1.4516022000e+00  1.6775799560e-01 
 600.000  1.4519990000e+00  1.6857423400e-01 
 601.000  1.4438671000e+00  1.6818649290e-01 
 602.000  1.4280702000e+00  1.6649031070e-01 
 603.000  1.4366764000e+00  1.6768803410e-01 
 604.000  1.4821646000e+00  1.7317454530e-01 
 605.000  1.4783326000e+00  1.7270712280e-01 
 606.000  1.4611449000e+00  1.7074386600e-01 
 607.000  1.4528724000e+00  1.6974694820e-01 
 608.000  1.4474803000e+00  1.6906517030e-01 
 609.000  1.4325650000e+00  1.6731886290e-01 
