 lambda   Irr_dw            Rad_up 
 630.512  1.3441550520e+00  7.7790903702e-02 
 631.338  1.3395332051e+00  7.7574466536e-02 
 632.164  1.3381230203e+00  7.7539741345e-02 
 632.991  1.3406005332e+00  7.7756227254e-02 
 633.817  1.3431232346e+00  7.7990614839e-02 
 634.643  1.3428304590e+00  7.8051361724e-02 
 635.470  1.3418081964e+00  7.8054528207e-02 
 636.296  1.3441738648e+00  7.8248932506e-02 
 637.122  1.3501857178e+00  7.8653750762e-02 
 637.948  1.3546506524e+00  7.8962968383e-02 
 638.775  1.3527543074e+00  7.8895760444e-02 
 639.601  1.3457132304e+00  7.8525185087e-02 
 640.427  1.3387332270e+00  7.8147262879e-02 
 641.253  1.3352396839e+00  7.7945210634e-02 
 642.079  1.3349308996e+00  7.7887599326e-02 
 642.905  1.3354632892e+00  7.7827039442e-02 
 643.732  1.3340911543e+00  7.7581057743e-02 
 644.558  1.3290586738e+00  7.7009768596e-02 
 645.384  1.3211634001e+00  7.6142006071e-02 
 646.210  1.3138744229e+00  7.5236726337e-02 
 647.036  1.3098702017e+00  7.4582797254e-02 
 647.862  1.3075323349e+00  7.4229844905e-02 
 648.688  1.3034612356e+00  7.4039216798e-02 
 649.514  1.2987105673e+00  7.3979513547e-02 
 650.340  1.2985569331e+00  7.4172289379e-02 
 651.166  1.3043453215e+00  7.4592899348e-02 
 651.992  1.3105855925e+00  7.4975953486e-02 
 652.818  1.3098367486e+00  7.4963998282e-02 
 653.644  1.2953685241e+00  7.4150963910e-02 
 654.470  1.2640574131e+00  7.2328672030e-02 
 655.296  1.2247970138e+00  7.0053944625e-02 
 656.122  1.1995454659e+00  6.8654749160e-02 
 656.948  1.2050158242e+00  6.9105466800e-02 
 657.774  1.2347874030e+00  7.1002180710e-02 
 658.599  1.2679444026e+00  7.3099650502e-02 
 659.425  1.2911659890e+00  7.4612144556e-02 
 660.251  1.3043790018e+00  7.5532948613e-02 
 661.077  1.3116770629e+00  7.6087794619e-02 
 661.903  1.3144483479e+00  7.6337004928e-02 
 662.728  1.3126427484e+00  7.6273614011e-02 
 663.554  1.3082151558e+00  7.6031811531e-02 
 664.380  1.3045556269e+00  7.5833060805e-02 
 665.206  1.3029512169e+00  7.5762203837e-02 
 666.031  1.3020177052e+00  7.5735898770e-02 
 666.857  1.3009823792e+00  7.5705034641e-02 
 667.683  1.3008424068e+00  7.5724375670e-02 
 668.508  1.3014370780e+00  7.5776758448e-02 
 669.334  1.3004649512e+00  7.5720961346e-02 
1503.952  2.1131799457e-01  9.3331364609e-03 
1509.148  2.2969019952e-01  1.0695665618e-02 
1514.333  2.3097209475e-01  1.1073741978e-02 
1519.509  2.3582636838e-01  1.1586868762e-02 
1524.675  2.3608782911e-01  1.1901293782e-02 
1529.831  2.3343607300e-01  1.1854767574e-02 
1534.978  2.3504594409e-01  1.1975511874e-02 
1540.114  2.3245625949e-01  1.2048809965e-02 
1545.242  2.3648338274e-01  1.2361539127e-02 
1550.360  2.3310402804e-01  1.2303720110e-02 
1555.468  2.2875146323e-01  1.2086216941e-02 
1560.567  2.3017225130e-01  1.2314677624e-02 
1565.657  2.2399712757e-01  1.1941930894e-02 
1570.738  2.1549284045e-01  1.1494314483e-02 
1575.809  2.0620392464e-01  1.1088958205e-02 
1580.872  2.1497438872e-01  1.1507616628e-02 
1585.926  2.1553294747e-01  1.1648281007e-02 
1590.971  2.0817355943e-01  1.1326492435e-02 
1596.007  2.1186508472e-01  1.1546597768e-02 
1601.035  2.0463839696e-01  1.1161802116e-02 
1606.054  2.0400728375e-01  1.1277419828e-02 
1611.064  1.9958620669e-01  1.0986528393e-02 
1616.066  2.0203467572e-01  1.1118117352e-02 
1621.060  2.0352257674e-01  1.1345670553e-02 
1626.045  2.0757676919e-01  1.1641772900e-02 
1631.023  2.0532180820e-01  1.1523245002e-02 
1635.992  1.9921026144e-01  1.1046452388e-02 
1640.954  1.9038353849e-01  1.0463877570e-02 
1645.907  1.9317780618e-01  1.0779116217e-02 
1650.852  1.9268490068e-01  1.0759715948e-02 
1655.790  1.9319394678e-01  1.0803135453e-02 
