 lambda   Irr_dw            Rad_up 
 550.000  1.5286041000e+00  1.1357792660e-01 
 551.000  1.5185268000e+00  1.1275569920e-01 
 552.000  1.5833840000e+00  1.1758752440e-01 
 553.000  1.5208418000e+00  1.1285205840e-01 
 554.000  1.5700292000e+00  1.1649716190e-01 
 555.000  1.5739522000e+00  1.1667125700e-01 
 556.000  1.5301157000e+00  1.1330988310e-01 
 557.000  1.4843159000e+00  1.0992123410e-01 
 558.000  1.5402900000e+00  1.1395629120e-01 
 559.000  1.4555468000e+00  1.0762890620e-01 
 560.000  1.4616052000e+00  1.0807318120e-01 
 561.000  1.6060071000e+00  1.1864420320e-01 
 562.000  1.4738938000e+00  1.0886872860e-01 
 563.000  1.5417086000e+00  1.1378219600e-01 
 564.000  1.5197100000e+00  1.1201573180e-01 
 565.000  1.5375261000e+00  1.1332313540e-01 
 566.000  1.4173193000e+00  1.0437962340e-01 
 567.000  1.5200367000e+00  1.1173974610e-01 
 568.000  1.5157464000e+00  1.1090029140e-01 
 569.000  1.4846293000e+00  1.0748359680e-01 
 570.000  1.4922754000e+00  1.0815900420e-01 
 571.000  1.4396593000e+00  1.0505638890e-01 
 572.000  1.5210132000e+00  1.1024842070e-01 
 573.000  1.5370660000e+00  1.1159388730e-01 
 574.000  1.5285067000e+00  1.1096418000e-01 
 575.000  1.4909548000e+00  1.0812058260e-01 
 576.000  1.4637592000e+00  1.0608037570e-01 
 577.000  1.5244889000e+00  1.1059214780e-01 
 578.000  1.4800544000e+00  1.0766686250e-01 
 579.000  1.4687179000e+00  1.0690651700e-01 
 580.000  1.5192703000e+00  1.1075917050e-01 
 581.000  1.4918050000e+00  1.0891504670e-01 
 582.000  1.5140641000e+00  1.1048854830e-01 
 583.000  1.5244860000e+00  1.1129724880e-01 
 584.000  1.5195107000e+00  1.1081339260e-01 
 585.000  1.5093753000e+00  1.0997572330e-01 
 586.000  1.4443953000e+00  1.0522323610e-01 
 587.000  1.5006972000e+00  1.0880974580e-01 
