 lambda   Irr_dw            Rad_up 
 550.000  1.5443298000e+00  1.9197348020e-01 
 551.000  1.5340606000e+00  1.9065911870e-01 
 552.000  1.5994850000e+00  1.9881025700e-01 
 553.000  1.5362218000e+00  1.9089561460e-01 
 554.000  1.5858114000e+00  1.9706304930e-01 
 555.000  1.5896891000e+00  1.9747746280e-01 
 556.000  1.5453303000e+00  1.9190373230e-01 
 557.000  1.4989851000e+00  1.8615647890e-01 
 558.000  1.5554281000e+00  1.9309986880e-01 
 559.000  1.4697688000e+00  1.8243333440e-01 
 560.000  1.4757979000e+00  1.8318298340e-01 
 561.000  1.6215132000e+00  2.0121696470e-01 
 562.000  1.4880229000e+00  1.8463819890e-01 
 563.000  1.5563986000e+00  1.9307170100e-01 
 564.000  1.5341016000e+00  1.9021920780e-01 
 565.000  1.5519785000e+00  1.9242463680e-01 
 566.000  1.4305586000e+00  1.7732812500e-01 
 567.000  1.5341027000e+00  1.8997045900e-01 
 568.000  1.5295072000e+00  1.8876510620e-01 
 569.000  1.4977322000e+00  1.8346223450e-01 
 570.000  1.5054069000e+00  1.8461328120e-01 
 571.000  1.4524539000e+00  1.7907008360e-01 
 572.000  1.5342318000e+00  1.8821514890e-01 
 573.000  1.5503966000e+00  1.9046710210e-01 
 574.000  1.5417001000e+00  1.8944720460e-01 
 575.000  1.5037299000e+00  1.8468399050e-01 
 576.000  1.4762229000e+00  1.8125997920e-01 
 577.000  1.5374501000e+00  1.8898873900e-01 
 578.000  1.4926643000e+00  1.8386621090e-01 
 579.000  1.4812427000e+00  1.8262835690e-01 
 580.000  1.5322141000e+00  1.8910040280e-01 
 581.000  1.5045497000e+00  1.8593336490e-01 
 582.000  1.5269966000e+00  1.8874891660e-01 
 583.000  1.5374580000e+00  1.9008728030e-01 
 584.000  1.5323959000e+00  1.8939900210e-01 
 585.000  1.5221179000e+00  1.8806394960e-01 
 586.000  1.4565318000e+00  1.7995462040e-01 
 587.000  1.5131474000e+00  1.8637850950e-01 
 588.000  1.4967587000e+00  1.8245278930e-01 
 589.000  1.3261872000e+00  1.5924575810e-01 
 590.000  1.3845719000e+00  1.6610997010e-01 
 591.000  1.4714113000e+00  1.7825454710e-01 
 592.000  1.4429486000e+00  1.7382414250e-01 
 593.000  1.4583867000e+00  1.7766128540e-01 
 594.000  1.4715147000e+00  1.7880462650e-01 
 595.000  1.4430497000e+00  1.7392855830e-01 
 596.000  1.4790441000e+00  1.8032821660e-01 
 597.000  1.4833306000e+00  1.8035966490e-01 
 598.000  1.4530398000e+00  1.7755546570e-01 
 599.000  1.4534197000e+00  1.7797534180e-01 
 600.000  1.4538396000e+00  1.7884867860e-01 
 601.000  1.4457101000e+00  1.7845120240e-01 
 602.000  1.4298970000e+00  1.7668476870e-01 
 603.000  1.4385172000e+00  1.7798057560e-01 
 604.000  1.4840650000e+00  1.8382833860e-01 
 605.000  1.4802274000e+00  1.8337345890e-01 
 606.000  1.4630129000e+00  1.8131739810e-01 
 607.000  1.4547252000e+00  1.8029481510e-01 
 608.000  1.4493224000e+00  1.7961042790e-01 
 609.000  1.4343820000e+00  1.7778715520e-01 
 610.000  1.4113455000e+00  1.7491516110e-01 
 611.000  1.4341929000e+00  1.7776483150e-01 
 612.000  1.4154522000e+00  1.7546343990e-01 
 613.000  1.3947053000e+00  1.7287976070e-01 
 614.000  1.3438081000e+00  1.6660095210e-01 
 615.000  1.4086500000e+00  1.7460646060e-01 
 616.000  1.3392903000e+00  1.6604148860e-01 
 617.000  1.3467923000e+00  1.6698349000e-01 
 618.000  1.4102684000e+00  1.7480389400e-01 
 619.000  1.3972849000e+00  1.7323590090e-01 
 620.000  1.4178579000e+00  1.7572891240e-01 
 621.000  1.4421682000e+00  1.7874250790e-01 
 622.000  1.3660327000e+00  1.6927313230e-01 
 623.000  1.3766053000e+00  1.7049365230e-01 
 624.000  1.3780105000e+00  1.7070001220e-01 
 625.000  1.3406154000e+00  1.6605957030e-01 
 626.000  1.3473251000e+00  1.6672753910e-01 
 627.000  1.3696575000e+00  1.6882028200e-01 
 628.000  1.3507781000e+00  1.6522410580e-01 
 629.000  1.3848956000e+00  1.6985987850e-01 
 630.000  1.3389863000e+00  1.6483703610e-01 
 631.000  1.3881726000e+00  1.7108651730e-01 
 632.000  1.2929272000e+00  1.5883489990e-01 
 633.000  1.3879836000e+00  1.7118531800e-01 
 634.000  1.3463151000e+00  1.6626866150e-01 
 635.000  1.3709006000e+00  1.6930641170e-01 
 636.000  1.3225995000e+00  1.6347099300e-01 
 637.000  1.3662302000e+00  1.6895448300e-01 
 638.000  1.3875345000e+00  1.7190556340e-01 
 639.000  1.3760432000e+00  1.7042515560e-01 
 640.000  1.3328717000e+00  1.6532188420e-01 
 641.000  1.3520889000e+00  1.6769708250e-01 
 642.000  1.3358548000e+00  1.6579742430e-01 
 643.000  1.3591397000e+00  1.6845739750e-01 
 644.000  1.3435231000e+00  1.6648260500e-01 
 645.000  1.3551544000e+00  1.6762536620e-01 
 646.000  1.3032352000e+00  1.5981417850e-01 
 647.000  1.3207372000e+00  1.6101428220e-01 
 648.000  1.3182142000e+00  1.5977835080e-01 
 649.000  1.3444679000e+00  1.6375119020e-01 
 650.000  1.2461200900e+00  1.5337487790e-01 
 651.000  1.3422790000e+00  1.6521060180e-01 
 652.000  1.3161168000e+00  1.6052040100e-01 
 653.000  1.3429279000e+00  1.6552145390e-01 
 654.000  1.3252845000e+00  1.6309648130e-01 
 655.000  1.2902104200e+00  1.5816409300e-01 
 656.000  1.0953899500e+00  1.3445265200e-01 
 657.000  1.1691379400e+00  1.4381555180e-01 
 658.000  1.3023522300e+00  1.6083715820e-01 
 659.000  1.3055316900e+00  1.6156100460e-01 
 660.000  1.3157773600e+00  1.6299771120e-01 
 661.000  1.3216336000e+00  1.6421421810e-01 
 662.000  1.3406756000e+00  1.6679406740e-01 
 663.000  1.3257416000e+00  1.6487266540e-01 
 664.000  1.3046720100e+00  1.6233056640e-01 
 665.000  1.3103371700e+00  1.6309483340e-01 
 666.000  1.3261164100e+00  1.6519334410e-01 
 667.000  1.2997871600e+00  1.6193457030e-01 
 668.000  1.3071658800e+00  1.6298667910e-01 
 669.000  1.3257979100e+00  1.6538021850e-01 
 670.000  1.3102324200e+00  1.6340327450e-01 
 671.000  1.2960454800e+00  1.6168545530e-01 
 672.000  1.2919221500e+00  1.6118365480e-01 
 673.000  1.3011276400e+00  1.6233670040e-01 
 674.000  1.3036249800e+00  1.6267713930e-01 
 675.000  1.2837102800e+00  1.6018717960e-01 
 676.000  1.3079206300e+00  1.6323358150e-01 
 677.000  1.2818794000e+00  1.6001589970e-01 
 678.000  1.3030759900e+00  1.6266325380e-01 
 679.000  1.2846529400e+00  1.6034001160e-01 
 680.000  1.2747529400e+00  1.5906785580e-01 
 681.000  1.2760783600e+00  1.5917124940e-01 
 682.000  1.2734033700e+00  1.5879359440e-01 
 683.000  1.2817248500e+00  1.5977101140e-01 
 684.000  1.2585270800e+00  1.5679736330e-01 
 685.000  1.2727273800e+00  1.5863018800e-01 
 686.000  1.2166481400e+00  1.5137109380e-01 
 687.000  1.1246266100e+00  1.3552682500e-01 
 688.000  1.1546014400e+00  1.4058883670e-01 
 689.000  1.1490756500e+00  1.3949557500e-01 
 690.000  1.1697138600e+00  1.4278419490e-01 
 691.000  1.1934946700e+00  1.4645961000e-01 
 692.000  1.1965987300e+00  1.4690177920e-01 
 693.000  1.1955127500e+00  1.4487992860e-01 
 694.000  1.1975194000e+00  1.4346401980e-01 
 695.000  1.1846560300e+00  1.4275379940e-01 
 696.000  1.2031288200e+00  1.4552224730e-01 
 697.000  1.2262141500e+00  1.5123379520e-01 
 698.000  1.1990018600e+00  1.4721505740e-01 
 699.000  1.2022311100e+00  1.4507431030e-01 
 700.000  1.1911270100e+00  1.4411976620e-01 
 701.000  1.1602755500e+00  1.3982466130e-01 
 702.000  1.1574373800e+00  1.3987355040e-01 
 703.000  1.1890614900e+00  1.4575811770e-01 
 704.000  1.1930193100e+00  1.4634710690e-01 
 705.000  1.1956563700e+00  1.4579023740e-01 
 706.000  1.1841022300e+00  1.4455619810e-01 
 707.000  1.1684193900e+00  1.4295884700e-01 
 708.000  1.2047294200e+00  1.4774960330e-01 
 709.000  1.1667209500e+00  1.4376924130e-01 
 710.000  1.1880409600e+00  1.4562132260e-01 
 711.000  1.1814530500e+00  1.4556579590e-01 
 712.000  1.1694645400e+00  1.4476077270e-01 
 713.000  1.1607020800e+00  1.4314210510e-01 
 714.000  1.1790435300e+00  1.4518740840e-01 
 715.000  1.1317889100e+00  1.3851029970e-01 
 716.000  1.1549986000e+00  1.4046047970e-01 
 717.000  1.0824118400e+00  1.2685120390e-01 
 718.000  1.0497982000e+00  1.2022187810e-01 
 719.000  1.0280005900e+00  1.1669346620e-01 
 720.000  1.0210905200e+00  1.1452452850e-01 
 721.000  1.0824050800e+00  1.2812780760e-01 
 722.000  1.1200534800e+00  1.3507591250e-01 
 723.000  1.1047227700e+00  1.3180429080e-01 
 724.000  1.0745887000e+00  1.2437456510e-01 
 725.000  1.0681008000e+00  1.2417485050e-01 
 726.000  1.0642874000e+00  1.2357714840e-01 
 727.000  1.0850847300e+00  1.2652677920e-01 
 728.000  1.0606980100e+00  1.2314875030e-01 
 729.000  1.0316683300e+00  1.2117807010e-01 
 730.000  1.0672079000e+00  1.2513391110e-01 
 731.000  1.0465915400e+00  1.2248521420e-01 
 732.000  1.0892116900e+00  1.2996043400e-01 
 733.000  1.0939513400e+00  1.3305326840e-01 
 734.000  1.1270058600e+00  1.3834339900e-01 
 735.000  1.1141037500e+00  1.3630853270e-01 
 736.000  1.0865585400e+00  1.3216261290e-01 
 737.000  1.1058006100e+00  1.3510337830e-01 
 738.000  1.1095745200e+00  1.3643234250e-01 
 739.000  1.0764459900e+00  1.3275221250e-01 
 740.000  1.0929140900e+00  1.3562568660e-01 
 741.000  1.0877889100e+00  1.3553520200e-01 
 742.000  1.0713167100e+00  1.3371348570e-01 
 743.000  1.1060838500e+00  1.3855461120e-01 
 744.000  1.1179588500e+00  1.4028959660e-01 
 745.000  1.0899626200e+00  1.3697515870e-01 
 746.000  1.1059519400e+00  1.3911340330e-01 
 747.000  1.1226138400e+00  1.4122457890e-01 
 748.000  1.1032024900e+00  1.3888069150e-01 
 749.000  1.1036953600e+00  1.3900335690e-01 
 750.000  1.0871377100e+00  1.3686199950e-01 
 751.000  1.0843437500e+00  1.3653210450e-01 
 752.000  1.1014394100e+00  1.3879600520e-01 
 753.000  1.0911846800e+00  1.3754852290e-01 
 754.000  1.1083709400e+00  1.3975129700e-01 
 755.000  1.1020204600e+00  1.3897343440e-01 
 756.000  1.0804602300e+00  1.3627813720e-01 
 757.000  1.0884177900e+00  1.3730238340e-01 
 758.000  1.0861249400e+00  1.3697531130e-01 
 759.000  1.0036006000e+00  1.2441474910e-01 
 760.000  5.1217963000e-01  5.3431762700e-02 
 761.000  4.6264107000e-01  4.7101047520e-02 
 762.000  7.3909572000e-01  8.4985763550e-02 
 763.000  6.7046563000e-01  7.4570732120e-02 
 764.000  7.1674018000e-01  8.1051803590e-02 
 765.000  8.1872273000e-01  9.6103195190e-02 
 766.000  8.8565347000e-01  1.0770351410e-01 
 767.000  9.4932788000e-01  1.1725833890e-01 
 768.000  1.0202505700e+00  1.2732524870e-01 
 769.000  1.0378682000e+00  1.3042481990e-01 
 770.000  1.0429212800e+00  1.3149462890e-01 
 771.000  1.0485124600e+00  1.3245870970e-01 
 772.000  1.0455876600e+00  1.3216899110e-01 
 773.000  1.0416661100e+00  1.3172058110e-01 
 774.000  1.0531414100e+00  1.3321745300e-01 
 775.000  1.0137267500e+00  1.2827111820e-01 
 776.000  1.0555742900e+00  1.3362393190e-01 
 777.000  1.0482480500e+00  1.3271049500e-01 
 778.000  1.0425963000e+00  1.3199188230e-01 
 779.000  1.0459598800e+00  1.3241023250e-01 
 780.000  1.0329867600e+00  1.3079599000e-01 
 781.000  1.0313886800e+00  1.3063911440e-01 
 782.000  1.0437886800e+00  1.3218402100e-01 
 783.000  1.0193707400e+00  1.2914695740e-01 
 784.000  1.0249242000e+00  1.2981742860e-01 
 785.000  1.0267597600e+00  1.2984469600e-01 
 786.000  1.0077480100e+00  1.2718682100e-01 
 787.000  1.0196112900e+00  1.2803646850e-01 
 788.000  1.0027223300e+00  1.2562477110e-01 
 789.000  1.0027823700e+00  1.2454988860e-01 
 790.000  9.9213232000e-01  1.2313093570e-01 
 791.000  9.8810346000e-01  1.2285565190e-01 
 792.000  9.7342182000e-01  1.2120745090e-01 
 793.000  9.7473278000e-01  1.2181643680e-01 
 794.000  9.6957312000e-01  1.2213329320e-01 
 795.000  9.6132827000e-01  1.2049037930e-01 
 796.000  9.6963115000e-01  1.2013558200e-01 
 797.000  9.7802589000e-01  1.2161785130e-01 
 798.000  9.8364453000e-01  1.2326622770e-01 
 799.000  9.8166690000e-01  1.2279764560e-01 
 800.000  9.5238981000e-01  1.1848551180e-01 
 801.000  9.7059810000e-01  1.2084571840e-01 
 802.000  9.6825428000e-01  1.2048495480e-01 
 803.000  9.5497315000e-01  1.1895463560e-01 
 804.000  9.6532171000e-01  1.2060130310e-01 
 805.000  9.4214533000e-01  1.1833249660e-01 
 806.000  9.6962937000e-01  1.2215382390e-01 
 807.000  9.6371314000e-01  1.2145983890e-01 
 808.000  9.5687692000e-01  1.2038305660e-01 
 809.000  9.3921895000e-01  1.1791512300e-01 
 810.000  9.3340103000e-01  1.1691083530e-01 
 811.000  9.4498142000e-01  1.1783386990e-01 
 812.000  9.3718276000e-01  1.1614405820e-01 
 813.000  9.2734336000e-01  1.1404687500e-01 
 814.000  9.1825242000e-01  1.1187490080e-01 
 815.000  8.9849918000e-01  1.0819119260e-01 
 816.000  8.7748554000e-01  1.0411730960e-01 
 817.000  8.8352200000e-01  1.0491517640e-01 
 818.000  8.7921774000e-01  1.0450680540e-01 
 819.000  8.5969568000e-01  1.0273995210e-01 
 820.000  8.5722052000e-01  1.0415516660e-01 
 821.000  9.0237621000e-01  1.1173020940e-01 
 822.000  8.6453075000e-01  1.0548424530e-01 
 823.000  8.4050859000e-01  9.8641876220e-02 
 824.000  8.8377072000e-01  1.0720616150e-01 
 825.000  9.0152142000e-01  1.1185536190e-01 
