 lambda   Irr_dw            Rad_up 
 550.000  1.5240027000e+00  9.5309944150e-02 
 551.000  1.5139802000e+00  9.4603256230e-02 
 552.000  1.5786707000e+00  9.8662734990e-02 
 553.000  1.5163395000e+00  9.4666847230e-02 
 554.000  1.5654071000e+00  9.7727005000e-02 
 555.000  1.5693429000e+00  9.7842742920e-02 
 556.000  1.5256578000e+00  9.4997108460e-02 
 557.000  1.4800167000e+00  9.2159629820e-02 
 558.000  1.5358526000e+00  9.5513862610e-02 
 559.000  1.4513766000e+00  9.0197952270e-02 
 560.000  1.4574431000e+00  9.0572723390e-02 
 561.000  1.6014566000e+00  9.9382278440e-02 
 562.000  1.4697445000e+00  9.1176147460e-02 
 563.000  1.5373913000e+00  9.5246109010e-02 
 564.000  1.5154772000e+00  9.3711906430e-02 
 565.000  1.5332739000e+00  9.4790763850e-02 
 566.000  1.4134199000e+00  8.7269058230e-02 
 567.000  1.5158925000e+00  9.3370216370e-02 
 568.000  1.5116911000e+00  9.2602592470e-02 
 569.000  1.4807647000e+00  8.9613151550e-02 
 570.000  1.4884010000e+00  9.0155616760e-02 
 571.000  1.4358804000e+00  8.7618309020e-02 
 572.000  1.5171093000e+00  9.1878440860e-02 
 573.000  1.5331286000e+00  9.3004394530e-02 
 574.000  1.5246092000e+00  9.2460426330e-02 
 575.000  1.4871798000e+00  9.0063476560e-02 
 576.000  1.4600742000e+00  8.8344810490e-02 
 577.000  1.5206569000e+00  9.2090446470e-02 
 578.000  1.4763243000e+00  8.9676612850e-02 
 579.000  1.4650102000e+00  8.9020103450e-02 
 580.000  1.5154380000e+00  9.2250160220e-02 
 581.000  1.4880285000e+00  9.0708152770e-02 
 582.000  1.5102308000e+00  9.1976028440e-02 
 583.000  1.5206391000e+00  9.2652603150e-02 
 584.000  1.5156884000e+00  9.2206253050e-02 
 585.000  1.5055931000e+00  9.1476593020e-02 
 586.000  1.4407907000e+00  8.7513023380e-02 
 587.000  1.4969990000e+00  9.0418640140e-02 
 588.000  1.4813441000e+00  8.8099418640e-02 
 589.000  1.3130731000e+00  7.6389297490e-02 
 590.000  1.3709775000e+00  7.9657424930e-02 
 591.000  1.4567020000e+00  8.5769416810e-02 
 592.000  1.4287662000e+00  8.3371307370e-02 
 593.000  1.4437147000e+00  8.5537651060e-02 
 594.000  1.4568892000e+00  8.5992706300e-02 
 595.000  1.4290533000e+00  8.3341934200e-02 
 596.000  1.4643555000e+00  8.6782348630e-02 
 597.000  1.4687661000e+00  8.6612724300e-02 
 598.000  1.4386546000e+00  8.5418434140e-02 
 599.000  1.4390156000e+00  8.5659988400e-02 
 600.000  1.4392957000e+00  8.6213317870e-02 
 601.000  1.4311781000e+00  8.6135322570e-02 
 602.000  1.4155272000e+00  8.5251380920e-02 
 603.000  1.4240686000e+00  8.5912765500e-02 
 604.000  1.4691805000e+00  8.8796325680e-02 
 605.000  1.4654197000e+00  8.8483306880e-02 
 606.000  1.4484436000e+00  8.7522918700e-02 
 607.000  1.4402977000e+00  8.6974975590e-02 
 608.000  1.4350089000e+00  8.6574226380e-02 
 609.000  1.4202818000e+00  8.5684982300e-02 
 610.000  1.3975313000e+00  8.4236145020e-02 
 611.000  1.4202184000e+00  8.5591392520e-02 
 612.000  1.4017250000e+00  8.4473381040e-02 
 613.000  1.3812393000e+00  8.3178512570e-02 
 614.000  1.3308964000e+00  8.0160629270e-02 
 615.000  1.3951741000e+00  8.3937240600e-02 
 616.000  1.3265410000e+00  7.9829177860e-02 
 617.000  1.3340339000e+00  8.0268936160e-02 
 618.000  1.3969706000e+00  8.3939247130e-02 
 619.000  1.3841827000e+00  8.3216758730e-02 
 620.000  1.4046287000e+00  8.4326972960e-02 
 621.000  1.4287882000e+00  8.5766654970e-02 
 622.000  1.3534317000e+00  8.1180717470e-02 
 623.000  1.3639776000e+00  8.1662940980e-02 
 624.000  1.3654517000e+00  8.1808547970e-02 
 625.000  1.3284756000e+00  7.9583801270e-02 
 626.000  1.3352185000e+00  7.9801239010e-02 
 627.000  1.3576146000e+00  8.0645767210e-02 
 628.000  1.3395660000e+00  7.8661949160e-02 
 629.000  1.3731513000e+00  8.0893745420e-02 
 630.000  1.3275830000e+00  7.8653076170e-02 
 631.000  1.3762805000e+00  8.1600112920e-02 
 632.000  1.2819783000e+00  7.5672828670e-02 
 633.000  1.3760785000e+00  8.1629646300e-02 
 634.000  1.3347522000e+00  7.9333404540e-02 
 635.000  1.3591714000e+00  8.0793502810e-02 
 636.000  1.3112883100e+00  7.8027038570e-02 
 637.000  1.3545677000e+00  8.0661788940e-02 
 638.000  1.3756348000e+00  8.2090614320e-02 
 639.000  1.3642794000e+00  8.1291358950e-02 
 640.000  1.3214810300e+00  7.8971443180e-02 
 641.000  1.3405792600e+00  8.0071350100e-02 
 642.000  1.3244945600e+00  7.9148262020e-02 
 643.000  1.3477006700e+00  8.0355522160e-02 
 644.000  1.3322593300e+00  7.9333442690e-02 
 645.000  1.3439220300e+00  7.9838027950e-02 
 646.000  1.2927668000e+00  7.5774200440e-02 
 647.000  1.3103384700e+00  7.6099960330e-02 
 648.000  1.3080438500e+00  7.5377586360e-02 
 649.000  1.3339932500e+00  7.7300621030e-02 
 650.000  1.2361591800e+00  7.2691619870e-02 
 651.000  1.3315999600e+00  7.8284843440e-02 
 652.000  1.3059732800e+00  7.5784172060e-02 
 653.000  1.3322926200e+00  7.8433654790e-02 
 654.000  1.3148726400e+00  7.7154571530e-02 
 655.000  1.2802406000e+00  7.4687240600e-02 
 656.000  1.0869285200e+00  6.3493144990e-02 
 657.000  1.1600903400e+00  6.7960403440e-02 
 658.000  1.2921999100e+00  7.6148155210e-02 
 659.000  1.2953213200e+00  7.6510772710e-02 
 660.000  1.3054993700e+00  7.7216072080e-02 
 661.000  1.3112530200e+00  7.7897071840e-02 
 662.000  1.3301359000e+00  7.9143791200e-02 
 663.000  1.3153774700e+00  7.8175750730e-02 
 664.000  1.2944973700e+00  7.6963043210e-02 
 665.000  1.3001474400e+00  7.7306289670e-02 
 666.000  1.3158301500e+00  7.8361907960e-02 
 667.000  1.2897289400e+00  7.6750442500e-02 
 668.000  1.2970776800e+00  7.7306747440e-02 
 669.000  1.3156037300e+00  7.8465286250e-02 
 670.000  1.3001906100e+00  7.7431037900e-02 
 671.000  1.2861492800e+00  7.6630172730e-02 
 672.000  1.2820960600e+00  7.6369316100e-02 
 673.000  1.2912693700e+00  7.6883079530e-02 
 674.000  1.2937870800e+00  7.7041488650e-02 
 675.000  1.2740591200e+00  7.5817840580e-02 
 676.000  1.2981275800e+00  7.7259429930e-02 
 677.000  1.2723206900e+00  7.5736526490e-02 
 678.000  1.2933968200e+00  7.6956146240e-02 
 679.000  1.2751495500e+00  7.5805015560e-02 
 680.000  1.2653808200e+00  7.5196578980e-02 
 681.000  1.2667564400e+00  7.5207427980e-02 
 682.000  1.2641446600e+00  7.4962577820e-02 
 683.000  1.2724548500e+00  7.5362297060e-02 
 684.000  1.2495011800e+00  7.3967247010e-02 
 685.000  1.2636116300e+00  7.4782386780e-02 
 686.000  1.2080647400e+00  7.1204170230e-02 
 687.000  1.1178450800e+00  6.3149097440e-02 
 688.000  1.1474311600e+00  6.5647132870e-02 
 689.000  1.1420518300e+00  6.5147331240e-02 
 690.000  1.1624581900e+00  6.6754486080e-02 
 691.000  1.1859246500e+00  6.8548637390e-02 
 692.000  1.1889212600e+00  6.8750724790e-02 
 693.000  1.1880258100e+00  6.7407348630e-02 
 694.000  1.1902112500e+00  6.6518264770e-02 
 695.000  1.1773439500e+00  6.6268463130e-02 
 696.000  1.1956569900e+00  6.7613182070e-02 
 697.000  1.2182017900e+00  7.0782859800e-02 
 698.000  1.1913022800e+00  6.8747184750e-02 
 699.000  1.1948949000e+00  6.7356742860e-02 
 700.000  1.1838404400e+00  6.6953613280e-02 
 701.000  1.1532690400e+00  6.4839683530e-02 
 702.000  1.1504309400e+00  6.4923286440e-02 
 703.000  1.1816081200e+00  6.7944740300e-02 
 704.000  1.1855607700e+00  6.8247863770e-02 
 705.000  1.1883333900e+00  6.7841606140e-02 
 706.000  1.1768617000e+00  6.7293945310e-02 
 707.000  1.1612618400e+00  6.6604408260e-02 
 708.000  1.1973294700e+00  6.8890983580e-02 
 709.000  1.1594758400e+00  6.7128829960e-02 
 710.000  1.1808028800e+00  6.7831588750e-02 
 711.000  1.1741712900e+00  6.7908470150e-02 
 712.000  1.1621784000e+00  6.7654678340e-02 
 713.000  1.1535873200e+00  6.6788169860e-02 
 714.000  1.1718724300e+00  6.7660026550e-02 
 715.000  1.1249949100e+00  6.4377388000e-02 
 716.000  1.1482665100e+00  6.5104972840e-02 
 717.000  1.0765974000e+00  5.8044460300e-02 
 718.000  1.0444025800e+00  5.4503623960e-02 
 719.000  1.0228155700e+00  5.2663608550e-02 
 720.000  1.0160723400e+00  5.1461643220e-02 
 721.000  1.0765761200e+00  5.8780544280e-02 
 722.000  1.1137964300e+00  6.2285232540e-02 
 723.000  1.0987168700e+00  6.0546649930e-02 
 724.000  1.0690805600e+00  5.6510787960e-02 
 725.000  1.0626111100e+00  5.6515884400e-02 
 726.000  1.0588454000e+00  5.6218128200e-02 
 727.000  1.0795160000e+00  5.7617477420e-02 
 728.000  1.0553210000e+00  5.6009792330e-02 
 729.000  1.0263467900e+00  5.5327079770e-02 
 730.000  1.0617374700e+00  5.7095062260e-02 
 731.000  1.0412659600e+00  5.5885772710e-02 
 732.000  1.0834856000e+00  5.9653881070e-02 
 733.000  1.0879741200e+00  6.1485363010e-02 
 734.000  1.1207110100e+00  6.4089538570e-02 
 735.000  1.1079588600e+00  6.3053054810e-02 
 736.000  1.0806819200e+00  6.1027198790e-02 
 737.000  1.0997692700e+00  6.2440498350e-02 
 738.000  1.1034332100e+00  6.3177150730e-02 
 739.000  1.0704645300e+00  6.1548835750e-02 
 740.000  1.0867377500e+00  6.3001510620e-02 
 741.000  1.0815855800e+00  6.3086734770e-02 
 742.000  1.0651949300e+00  6.2283359530e-02 
