 lambda   Irr_dw            Rad_up 
 550.000  1.5526515000e+00  2.4308389280e-01 
 551.000  1.5422774000e+00  2.4143469240e-01 
 552.000  1.6079974000e+00  2.5174209590e-01 
 553.000  1.5443482000e+00  2.4174188230e-01 
 554.000  1.5941478000e+00  2.4954293820e-01 
 555.000  1.5979954000e+00  2.5009628300e-01 
 556.000  1.5533565000e+00  2.4306367490e-01 
 557.000  1.5067219000e+00  2.3577543640e-01 
 558.000  1.5634072000e+00  2.4459797670e-01 
 559.000  1.4772615000e+00  2.3109704590e-01 
 560.000  1.4832720000e+00  2.3203552250e-01 
 561.000  1.6296694000e+00  2.5487207030e-01 
 562.000  1.4954473000e+00  2.3382597350e-01 
 563.000  1.5641097000e+00  2.4449340820e-01 
 564.000  1.5416478000e+00  2.4088298030e-01 
 565.000  1.5595483000e+00  2.4362614440e-01 
 566.000  1.4374864000e+00  2.2449911500e-01 
 567.000  1.5414563000e+00  2.4050990300e-01 
 568.000  1.5366953000e+00  2.3902899170e-01 
 569.000  1.5045706000e+00  2.3246025090e-01 
 570.000  1.5122537000e+00  2.3386912540e-01 
 571.000  1.4591192000e+00  2.2672872920e-01 
 572.000  1.5411159000e+00  2.3839900210e-01 
 573.000  1.5573344000e+00  2.4120828250e-01 
 574.000  1.5485612000e+00  2.3991017150e-01 
 575.000  1.5103702000e+00  2.3388664250e-01 
 576.000  1.4826976000e+00  2.2955056760e-01 
 577.000  1.5441766000e+00  2.3931871030e-01 
 578.000  1.4992044000e+00  2.3276092530e-01 
 579.000  1.4877346000e+00  2.3118392940e-01 
 580.000  1.5389193000e+00  2.3931993100e-01 
 581.000  1.5111479000e+00  2.3527433780e-01 
 582.000  1.5336867000e+00  2.3885147090e-01 
 583.000  1.5441650000e+00  2.4050975040e-01 
 584.000  1.5390533000e+00  2.3966035460e-01 
 585.000  1.5286976000e+00  2.3798052980e-01 
 586.000  1.4627945000e+00  2.2770301820e-01 
 587.000  1.5195692000e+00  2.3591177370e-01 
 588.000  1.5028897000e+00  2.3113822940e-01 
 589.000  1.3314011000e+00  2.0197085570e-01 
 590.000  1.3899733000e+00  2.1066813660e-01 
 591.000  1.4772465000e+00  2.2588421630e-01 
 592.000  1.4485689000e+00  2.2036421200e-01 
 593.000  1.4641962000e+00  2.2502159120e-01 
 594.000  1.4773023000e+00  2.2648599240e-01 
 595.000  1.4485823000e+00  2.2042875670e-01 
 596.000  1.4848425000e+00  2.2831051640e-01 
 597.000  1.4890756000e+00  2.2840266420e-01 
 598.000  1.4587070000e+00  2.2473469540e-01 
 599.000  1.4590882000e+00  2.2520736690e-01 
 600.000  1.4595550000e+00  2.2620330810e-01 
 601.000  1.4514152000e+00  2.2559411620e-01 
 602.000  1.4355312000e+00  2.2332420350e-01 
 603.000  1.4441751000e+00  2.2489476010e-01 
 604.000  1.4898881000e+00  2.3220683290e-01 
 605.000  1.4860141000e+00  2.3162449650e-01 
 606.000  1.4687014000e+00  2.2896881100e-01 
 607.000  1.4603521000e+00  2.2765490720e-01 
 608.000  1.4548992000e+00  2.2677401730e-01 
 609.000  1.4398711000e+00  2.2443229680e-01 
 610.000  1.4167171000e+00  2.2079098510e-01 
 611.000  1.4396218000e+00  2.2436221310e-01 
 612.000  1.4207811000e+00  2.2142851260e-01 
 613.000  1.3999280000e+00  2.1815637210e-01 
 614.000  1.3488121000e+00  2.1019963070e-01 
 615.000  1.4138674000e+00  2.2029756160e-01 
 616.000  1.3442222000e+00  2.0945669560e-01 
 617.000  1.3517234000e+00  2.1061976620e-01 
 618.000  1.4154031000e+00  2.2048602290e-01 
 619.000  1.4023401000e+00  2.1846250920e-01 
 620.000  1.4229581000e+00  2.2161257930e-01 
 621.000  1.4473218000e+00  2.2537873840e-01 
 622.000  1.3708830000e+00  2.1342434690e-01 
 623.000  1.3814607000e+00  2.1497416690e-01 
 624.000  1.3828361000e+00  2.1518225100e-01 
 625.000  1.3452782000e+00  2.0930105590e-01 
 626.000  1.3519688000e+00  2.1015649410e-01 
 627.000  1.3742756000e+00  2.1284445190e-01 
 628.000  1.3550782000e+00  2.0840965270e-01 
 629.000  1.3893954000e+00  2.1420715330e-01 
 630.000  1.3433498000e+00  2.0776477050e-01 
 631.000  1.3927187000e+00  2.1562718200e-01 
 632.000  1.2971113000e+00  2.0021519470e-01 
 633.000  1.3925278000e+00  2.1571289060e-01 
 634.000  1.3507246000e+00  2.0947093200e-01 
 635.000  1.3753715000e+00  2.1327264400e-01 
 636.000  1.3269078000e+00  2.0589035030e-01 
 637.000  1.3706680000e+00  2.1276393130e-01 
 638.000  1.3920584000e+00  2.1643888850e-01 
 639.000  1.3805108000e+00  2.1459204100e-01 
 640.000  1.3371946000e+00  2.0809208680e-01 
 641.000  1.3564522000e+00  2.1106744380e-01 
 642.000  1.3401577000e+00  2.0865208440e-01 
 643.000  1.3634692000e+00  2.1200488280e-01 
 644.000  1.3477829000e+00  2.0952471920e-01 
 645.000  1.3593993000e+00  2.1096136470e-01 
 646.000  1.3071915000e+00  2.0127294920e-01 
 647.000  1.3246656000e+00  2.0287075810e-01 
 648.000  1.3220530000e+00  2.0135807800e-01 
 649.000  1.3484127000e+00  2.0630426030e-01 
 650.000  1.2498687000e+00  1.9305999760e-01 
 651.000  1.3462956000e+00  2.0793307500e-01 
 652.000  1.3199309000e+00  2.0213488770e-01 
 653.000  1.3469207000e+00  2.0824996950e-01 
 654.000  1.3291911000e+00  2.0522335820e-01 
 655.000  1.2939488000e+00  1.9905120850e-01 
 656.000  1.0985598900e+00  1.6917803960e-01 
 657.000  1.1725249000e+00  1.8090600590e-01 
 658.000  1.3061482000e+00  2.0221543880e-01 
 659.000  1.3093451000e+00  2.0307658390e-01 
 660.000  1.3196126000e+00  2.0483518980e-01 
 661.000  1.3255015000e+00  2.0627537540e-01 
 662.000  1.3445990000e+00  2.0946778870e-01 
 663.000  1.3295960000e+00  2.0704360960e-01 
 664.000  1.3084529000e+00  2.0381811520e-01 
 665.000  1.3141197000e+00  2.0474673460e-01 
 666.000  1.3299308000e+00  2.0732048030e-01 
 667.000  1.3035132000e+00  2.0322117610e-01 
 668.000  1.3108992000e+00  2.0448271180e-01 
 669.000  1.3295676000e+00  2.0744065860e-01 
 670.000  1.3139414000e+00  2.0496203610e-01 
 671.000  1.2996980600e+00  2.0277664180e-01 
 672.000  1.2955461700e+00  2.0212615970e-01 
 673.000  1.3047601400e+00  2.0355714420e-01 
 674.000  1.3072471500e+00  2.0395416260e-01 
