 lambda   Irr_dw       Irr_up       Rad_dw       Rad_up       Act_dw       Act_up       Irr_dw_dir   Irr_up_diff  Act_dw_dir   Act_up_diff
 400.000  1.43538e+00  7.82274e-01  1.02081e-01  2.29961e-01  1.75012e-01  1.27576e-01  1.01347e+00  4.21906e-01  9.31389e-02  8.18729e-02
 401.000  1.42243e+00  7.74969e-01  1.00456e-01  2.27920e-01  1.73230e-01  1.26336e-01  1.00713e+00  4.15296e-01  9.25563e-02  8.06740e-02
 402.000  1.50297e+00  8.18462e-01  1.05399e-01  2.40808e-01  1.82827e-01  1.33380e-01  1.06711e+00  4.35865e-01  9.80680e-02  8.47591e-02
 403.000  1.40335e+00  7.63313e-01  9.77116e-02  2.24614e-01  1.70502e-01  1.24361e-01  9.99187e-01  4.04167e-01  9.18260e-02  7.86760e-02
 404.000  1.50356e+00  8.17406e-01  1.03965e-01  2.40621e-01  1.82466e-01  1.33129e-01  1.07344e+00  4.30125e-01  9.86495e-02  8.38169e-02
 405.000  1.37483e+00  7.47188e-01  9.44072e-02  2.20049e-01  1.66655e-01  1.21647e-01  9.84108e-01  3.90717e-01  9.04401e-02  7.62145e-02
 406.000  1.36034e+00  7.38660e-01  9.27596e-02  2.17588e-01  1.64706e-01  1.20224e-01  9.76365e-01  3.83978e-01  8.97285e-02  7.49780e-02
 407.000  1.32099e+00  7.16866e-01  8.94534e-02  2.11236e-01  1.59758e-01  1.16639e-01  9.50596e-01  3.70390e-01  8.73603e-02  7.23977e-02
 408.000  1.42687e+00  7.73798e-01  9.59595e-02  2.28081e-01  1.72365e-01  1.25863e-01  1.02946e+00  3.97409e-01  9.46076e-02  7.77571e-02
 409.000  1.57473e+00  8.53414e-01  1.05178e-01  2.51622e-01  1.90010e-01  1.38769e-01  1.13906e+00  4.35672e-01  1.04680e-01  8.53302e-02
 410.000  1.31268e+00  7.10789e-01  8.70735e-02  2.09615e-01  1.58211e-01  1.15546e-01  9.51936e-01  3.60743e-01  8.74832e-02  7.07273e-02
 411.000  1.53709e+00  8.32009e-01  1.01266e-01  2.45464e-01  1.85051e-01  1.35202e-01  1.11740e+00  4.19690e-01  1.02689e-01  8.23615e-02
 412.000  1.58806e+00  8.59060e-01  1.03920e-01  2.53522e-01  1.90972e-01  1.39554e-01  1.15732e+00  4.30739e-01  1.06358e-01  8.46140e-02
 413.000  1.49587e+00  8.08573e-01  9.72210e-02  2.38681e-01  1.79683e-01  1.31314e-01  1.09278e+00  4.03090e-01  1.00427e-01  7.92567e-02
 414.000  1.46400e+00  7.91304e-01  9.45173e-02  2.33701e-01  1.75665e-01  1.28457e-01  1.07209e+00  3.91915e-01  9.85250e-02  7.71398e-02
 415.000  1.55687e+00  8.40835e-01  9.98363e-02  2.48386e-01  1.86599e-01  1.36459e-01  1.14286e+00  4.14010e-01  1.05029e-01  8.15703e-02
 416.000  1.54304e+00  8.33068e-01  9.82952e-02  2.46186e-01  1.84741e-01  1.35151e-01  1.13534e+00  4.07700e-01  1.04338e-01  8.04033e-02
 417.000  1.49193e+00  8.04948e-01  9.44049e-02  2.37940e-01  1.78427e-01  1.30549e-01  1.10026e+00  3.91669e-01  1.01114e-01  7.73131e-02
 418.000  1.45538e+00  7.84621e-01  9.14762e-02  2.31987e-01  1.73861e-01  1.27216e-01  1.07580e+00  3.79581e-01  9.88657e-02  7.49951e-02
 419.000  1.48580e+00  8.00654e-01  9.27884e-02  2.36809e-01  1.77302e-01  1.29771e-01  1.10165e+00  3.84155e-01  1.01241e-01  7.60603e-02
 420.000  1.25536e+00  6.76188e-01  7.78663e-02  2.00060e-01  1.49645e-01  1.09561e-01  9.32011e-01  3.23349e-01  8.56516e-02  6.39934e-02
 421.000  1.56822e+00  8.44277e-01  9.66436e-02  2.49871e-01  1.86740e-01  1.36753e-01  1.16714e+00  4.01083e-01  1.07260e-01  7.94801e-02
 422.000  1.49871e+00  8.06546e-01  9.17561e-02  2.38788e-01  1.78276e-01  1.30598e-01  1.11780e+00  3.80909e-01  1.02725e-01  7.55508e-02
 423.000  1.26232e+00  6.78803e-01  7.67785e-02  2.01009e-01  1.49996e-01  1.09884e-01  9.43571e-01  3.18754e-01  8.67137e-02  6.32824e-02
 424.000  1.38420e+00  7.43884e-01  8.36407e-02  2.20343e-01  1.64299e-01  1.20383e-01  1.03736e+00  3.46845e-01  9.53325e-02  6.89665e-02
 425.000  1.43059e+00  7.68507e-01  8.58885e-02  2.27709e-01  1.69633e-01  1.24328e-01  1.07386e+00  3.56728e-01  9.86875e-02  7.09452e-02
 426.000  1.37159e+00  7.36502e-01  8.18170e-02  2.18297e-01  1.62468e-01  1.19112e-01  1.03179e+00  3.39801e-01  9.48209e-02  6.76470e-02
