 lambda   Irr_dw       Irr_up       Rad_dw       Rad_up       Act_dw       Act_up       Irr_dw_dir   Irr_up_diff  Act_dw_dir   Act_up_diff
 400.000  1.41279e+00  6.58676e-01  9.75789e-02  1.82624e-01  1.70046e-01  1.10079e-01  1.01347e+00  3.99321e-01  9.31389e-02  7.69068e-02
 401.000  1.40023e+00  6.52601e-01  9.60382e-02  1.81042e-01  1.68342e-01  1.09018e-01  1.00713e+00  3.93103e-01  9.25563e-02  7.57856e-02
 402.000  1.47971e+00  6.89246e-01  1.00776e-01  1.91293e-01  1.77695e-01  1.15097e-01  1.06711e+00  4.12604e-01  9.80680e-02  7.96271e-02
 403.000  1.38178e+00  6.42520e-01  9.34289e-02  1.78317e-01  1.65733e-01  1.07276e-01  9.99187e-01  3.82589e-01  9.18260e-02  7.39069e-02
 404.000  1.48062e+00  6.88039e-01  9.94197e-02  1.91027e-01  1.77388e-01  1.14835e-01  1.07344e+00  4.07183e-01  9.86495e-02  7.87385e-02
 405.000  1.35402e+00  6.29009e-01  9.02917e-02  1.74732e-01  1.62042e-01  1.04941e-01  9.84108e-01  3.69916e-01  9.04401e-02  7.16022e-02
 406.000  1.33991e+00  6.21676e-01  8.87222e-02  1.72718e-01  1.60168e-01  1.03692e-01  9.76365e-01  3.63542e-01  8.97285e-02  7.04391e-02
 407.000  1.30129e+00  6.03288e-01  8.55685e-02  1.67664e-01  1.55377e-01  1.00592e-01  9.50596e-01  3.50699e-01  8.73603e-02  6.80165e-02
 408.000  1.40575e+00  6.51117e-01  9.18008e-02  1.81005e-01  1.67659e-01  1.08535e-01  1.02946e+00  3.76296e-01  9.46076e-02  7.30517e-02
 409.000  1.55160e+00  7.18028e-01  1.00629e-01  1.99659e-01  1.84847e-01  1.19652e-01  1.13906e+00  4.12545e-01  1.04680e-01  8.01674e-02
 410.000  1.29354e+00  5.97879e-01  8.33138e-02  1.66270e-01  1.53930e-01  9.96066e-02  9.51936e-01  3.41601e-01  8.74832e-02  6.64469e-02
 411.000  1.51486e+00  6.99889e-01  9.69055e-02  1.94730e-01  1.80071e-01  1.16557e-01  1.11740e+00  3.97461e-01  1.02689e-01  7.73817e-02
 412.000  1.56526e+00  7.22548e-01  9.94540e-02  2.01089e-01  1.85857e-01  1.20293e-01  1.15732e+00  4.07942e-01  1.06358e-01  7.94985e-02
 413.000  1.47454e+00  6.79934e-01  9.30498e-02  1.89259e-01  1.74890e-01  1.13169e-01  1.09278e+00  3.81764e-01  1.00427e-01  7.44634e-02
 414.000  1.44332e+00  6.65583e-01  9.04771e-02  1.85386e-01  1.71008e-01  1.10729e-01  1.07209e+00  3.71230e-01  9.85250e-02  7.24827e-02
 415.000  1.53502e+00  7.07075e-01  9.55754e-02  1.96968e-01  1.81672e-01  1.17603e-01  1.14286e+00  3.92164e-01  1.05029e-01  7.66435e-02
 416.000  1.52156e+00  7.00565e-01  9.41113e-02  1.95238e-01  1.79888e-01  1.16477e-01  1.13534e+00  3.86218e-01  1.04338e-01  7.55504e-02
 417.000  1.47132e+00  6.76820e-01  9.03944e-02  1.88661e-01  1.73762e-01  1.12497e-01  1.10026e+00  3.71053e-01  1.01114e-01  7.26477e-02
 418.000  1.43540e+00  6.59574e-01  8.75962e-02  1.83881e-01  1.69333e-01  1.09602e-01  1.07580e+00  3.59605e-01  9.88657e-02  7.04675e-02
 419.000  1.46557e+00  6.73031e-01  8.88631e-02  1.87700e-01  1.72707e-01  1.11799e-01  1.10165e+00  3.63918e-01  1.01241e-01  7.14658e-02
 420.000  1.23840e+00  5.68403e-01  7.45803e-02  1.58576e-01  1.45787e-01  9.43870e-02  9.32011e-01  3.06386e-01  8.56516e-02  6.01352e-02
 421.000  1.54719e+00  7.09652e-01  9.25745e-02  1.98043e-01  1.81948e-01  1.17805e-01  1.16714e+00  3.80049e-01  1.07260e-01  7.46885e-02
 422.000  1.47876e+00  6.77947e-01  8.79030e-02  1.89265e-01  1.73724e-01  1.12503e-01  1.11780e+00  3.60959e-01  1.02725e-01  7.09990e-02
 423.000  1.24564e+00  5.70432e-01  7.35595e-02  1.59266e-01  1.46182e-01  9.46393e-02  9.43571e-01  3.02067e-01  8.67137e-02  5.94683e-02
 424.000  1.36603e+00  6.25033e-01  8.01410e-02  1.74549e-01  1.60140e-01  1.03668e-01  1.03736e+00  3.28677e-01  9.53325e-02  6.48070e-02
 425.000  1.41196e+00  6.45727e-01  8.23040e-02  1.80392e-01  1.65360e-01  1.07065e-01  1.07386e+00  3.38095e-01  9.86875e-02  6.66722e-02
 426.000  1.35386e+00  6.18822e-01  7.84109e-02  1.72934e-01  1.58395e-01  1.02570e-01  1.03179e+00  3.22072e-01  9.48209e-02  6.35745e-02
 427.000  1.29905e+00  5.93296e-01  7.47522e-02  1.65838e-01  1.51827e-01  9.83104e-02  9.91997e-01  3.07056e-01  9.11638e-02  6.06632e-02
 428.000  1.31224e+00  5.98922e-01  7.50297e-02  1.67457e-01  1.53212e-01  9.92120e-02  1.00401e+00  3.08224e-01  9.22679e-02  6.09442e-02
 429.000  1.19094e+00  5.43269e-01  6.76617e-02  1.51945e-01  1.38912e-01  8.99640e-02  9.12994e-01  2.77951e-01  8.39034e-02  5.50088e-02
 430.000  9.48042e-01  4.31974e-01  5.35142e-02  1.20827e-01  1.10465e-01  7.15173e-02  7.28217e-01  2.19825e-01  6.69225e-02  4.35424e-02
 431.000  8.50409e-01  3.87504e-01  4.77053e-02  1.08449e-01  9.89948e-02  6.41282e-02  6.54429e-01  1.95979e-01  6.01415e-02  3.88534e-02
 432.000  1.52724e+00  6.95975e-01  8.51435e-02  1.94892e-01  1.77616e-01  1.15128e-01  1.17744e+00  3.49797e-01  1.08206e-01  6.94099e-02
 433.000  1.35621e+00  6.16835e-01  7.51214e-02  1.72685e-01  1.57556e-01  1.02027e-01  1.04762e+00  3.08592e-01  9.62754e-02  6.12805e-02
 434.000  1.28608e+00  5.84616e-01  7.07907e-02  1.63716e-01  1.49262e-01  9.66678e-02  9.95273e-01  2.90806e-01  9.14645e-02  5.77978e-02
