 lambda   Irr_dw       Irr_up       Rad_dw       Rad_up       Act_dw       Act_up       Irr_dw_dir   Irr_up_diff  Act_dw_dir   Act_up_diff
 400.000  1.43615e+00  7.86401e-01  1.02234e-01  2.31358e-01  1.75182e-01  1.28183e-01  1.01347e+00  4.22676e-01  9.31389e-02  8.20431e-02
 401.000  1.42319e+00  7.79074e-01  1.00606e-01  2.29312e-01  1.73399e-01  1.26940e-01  1.00713e+00  4.16058e-01  9.25563e-02  8.08427e-02
 402.000  1.50377e+00  8.22814e-01  1.05556e-01  2.42287e-01  1.83005e-01  1.34019e-01  1.06711e+00  4.36664e-01  9.80680e-02  8.49367e-02
 403.000  1.40410e+00  7.67398e-01  9.78582e-02  2.26006e-01  1.70668e-01  1.24962e-01  9.99187e-01  4.04913e-01  9.18260e-02  7.88418e-02
 404.000  1.50436e+00  8.21790e-01  1.04121e-01  2.42120e-01  1.82643e-01  1.33773e-01  1.07344e+00  4.30919e-01  9.86495e-02  8.39939e-02
 405.000  1.37555e+00  7.51203e-01  9.45490e-02  2.21423e-01  1.66816e-01  1.22237e-01  9.84108e-01  3.91439e-01  9.04401e-02  7.63756e-02
 406.000  1.36106e+00  7.42655e-01  9.28992e-02  2.18960e-01  1.64866e-01  1.20811e-01  9.76365e-01  3.84692e-01  8.97285e-02  7.51375e-02
 407.000  1.32167e+00  7.20749e-01  8.95880e-02  2.12574e-01  1.59912e-01  1.17210e-01  9.50596e-01  3.71078e-01  8.73603e-02  7.25519e-02
 408.000  1.42761e+00  7.78010e-01  9.61042e-02  2.29534e-01  1.72531e-01  1.26482e-01  1.02946e+00  3.98151e-01  9.46076e-02  7.79235e-02
 409.000  1.57555e+00  8.58084e-01  1.05337e-01  2.53237e-01  1.90194e-01  1.39456e-01  1.13906e+00  4.36488e-01  1.04680e-01  8.55136e-02
 410.000  1.31336e+00  7.14694e-01  8.72054e-02  2.10970e-01  1.58363e-01  1.16120e-01  9.51936e-01  3.61421e-01  8.74832e-02  7.08799e-02
 411.000  1.53788e+00  8.36595e-01  1.01420e-01  2.47055e-01  1.85229e-01  1.35876e-01  1.11740e+00  4.20480e-01  1.02689e-01  8.25397e-02
 412.000  1.58887e+00  8.63806e-01  1.04077e-01  2.55170e-01  1.91155e-01  1.40251e-01  1.15732e+00  4.31549e-01  1.06358e-01  8.47972e-02
 413.000  1.49663e+00  8.13053e-01  9.73682e-02  2.40237e-01  1.79855e-01  1.31972e-01  1.09278e+00  4.03850e-01  1.00427e-01  7.94287e-02
 414.000  1.46474e+00  7.95691e-01  9.46603e-02  2.35224e-01  1.75832e-01  1.29102e-01  1.07209e+00  3.92653e-01  9.85250e-02  7.73074e-02
 415.000  1.55765e+00  8.45515e-01  9.99876e-02  2.50014e-01  1.86777e-01  1.37147e-01  1.14286e+00  4.14793e-01  1.05029e-01  8.17482e-02
 416.000  1.54381e+00  8.37713e-01  9.84441e-02  2.47801e-01  1.84917e-01  1.35833e-01  1.13534e+00  4.08472e-01  1.04338e-01  8.05789e-02
 417.000  1.49268e+00  8.09453e-01  9.45480e-02  2.39506e-01  1.78597e-01  1.31211e-01  1.10026e+00  3.92413e-01  1.01114e-01  7.74825e-02
 418.000  1.45610e+00  7.89022e-01  9.16146e-02  2.33517e-01  1.74025e-01  1.27862e-01  1.07580e+00  3.80302e-01  9.88657e-02  7.51597e-02
 419.000  1.48654e+00  8.05158e-01  9.29289e-02  2.38375e-01  1.77469e-01  1.30433e-01  1.10165e+00  3.84887e-01  1.01241e-01  7.62278e-02
 420.000  1.25598e+00  6.79998e-01  7.79843e-02  2.01386e-01  1.49786e-01  1.10121e-01  9.32011e-01  3.23965e-01  8.56516e-02  6.41344e-02
 421.000  1.56898e+00  8.49050e-01  9.67901e-02  2.51530e-01  1.86915e-01  1.37454e-01  1.16714e+00  4.01847e-01  1.07260e-01  7.96557e-02
 422.000  1.49943e+00  8.11117e-01  9.18952e-02  2.40377e-01  1.78443e-01  1.31270e-01  1.11780e+00  3.81636e-01  1.02725e-01  7.57181e-02
 423.000  1.26294e+00  6.82671e-01  7.68952e-02  2.02353e-01  1.50137e-01  1.10453e-01  9.43571e-01  3.19365e-01  8.67137e-02  6.34232e-02
 424.000  1.38487e+00  7.48131e-01  8.37678e-02  2.21818e-01  1.64453e-01  1.21007e-01  1.03736e+00  3.47512e-01  9.53325e-02  6.91203e-02
 425.000  1.43128e+00  7.72911e-01  8.60191e-02  2.29238e-01  1.69791e-01  1.24975e-01  1.07386e+00  3.57414e-01  9.86875e-02  7.11038e-02
 426.000  1.37225e+00  7.40730e-01  8.19414e-02  2.19764e-01  1.62619e-01  1.19733e-01  1.03179e+00  3.40456e-01  9.48209e-02  6.77985e-02
 427.000  1.31657e+00  7.10274e-01  7.81108e-02  2.10784e-01  1.55858e-01  1.14775e-01  9.91997e-01  3.24569e-01  9.11638e-02  6.46937e-02
 428.000  1.32979e+00  7.17067e-01  7.83927e-02  2.12862e-01  1.57260e-01  1.15837e-01  1.00401e+00  3.25783e-01  9.22679e-02  6.49922e-02
 429.000  1.20676e+00  6.50463e-01  7.06868e-02  1.93149e-01  1.42564e-01  1.05044e-01  9.12994e-01  2.93767e-01  8.39034e-02  5.86609e-02
 430.000  9.60548e-01  5.17352e-01  5.59031e-02  1.53651e-01  1.13358e-01  8.35256e-02  7.28217e-01  2.32331e-01  6.69225e-02  4.64351e-02
 431.000  8.61533e-01  4.63998e-01  4.98273e-02  1.37867e-01  1.01572e-01  7.48844e-02  6.54429e-01  2.07104e-01  6.01415e-02  4.14307e-02
 432.000  1.54705e+00  8.33171e-01  8.89171e-02  2.47669e-01  1.82213e-01  1.34416e-01  1.17744e+00  3.69606e-01  1.08206e-01  7.40067e-02
 433.000  1.37371e+00  7.38892e-01  7.84501e-02  2.19647e-01  1.61623e-01  1.19183e-01  1.04762e+00  3.26089e-01  9.62754e-02  6.53476e-02
 434.000  1.30255e+00  7.00325e-01  7.39196e-02  2.08247e-01  1.53096e-01  1.12927e-01  9.95273e-01  3.07273e-01  9.14645e-02  6.16318e-02
 435.000  1.41382e+00  7.59988e-01  7.97414e-02  2.26074e-01  1.66011e-01  1.22507e-01  1.08235e+00  3.31465e-01  9.94670e-02  6.65444e-02
 436.000  1.56402e+00  8.40255e-01  8.76544e-02  2.50011e-01  1.83464e-01  1.35406e-01  1.19965e+00  3.64378e-01  1.10246e-01  7.32181e-02
 437.000  1.57548e+00  8.46001e-01  8.77509e-02  2.51790e-01  1.84624e-01  1.36292e-01  1.21070e+00  3.64779e-01  1.11262e-01  7.33616e-02
 438.000  1.40813e+00  7.55771e-01  7.79324e-02  2.24996e-01  1.64848e-01  1.21719e-01  1.08408e+00  3.24043e-01  9.96258e-02  6.52223e-02
 439.000  1.35947e+00  7.29278e-01  7.47989e-02  2.17166e-01  1.58993e-01  1.17418e-01  1.04860e+00  3.10863e-01  9.63652e-02  6.26279e-02
 440.000  1.52036e+00  8.15333e-01  8.31195e-02  2.42871e-01  1.77636e-01  1.31231e-01  1.17480e+00  3.45552e-01  1.07963e-01  6.96731e-02
 441.000  1.51211e+00  8.10556e-01  8.21697e-02  2.41516e-01  1.76498e-01  1.30422e-01  1.17054e+00  3.41569e-01  1.07571e-01  6.89273e-02
 442.000  1.58913e+00  8.51414e-01  8.58251e-02  2.53756e-01  1.85304e-01  1.36954e-01  1.23236e+00  3.56773e-01  1.13252e-01  7.20518e-02
 443.000  1.59632e+00  8.54775e-01  8.56826e-02  2.54818e-01  1.85954e-01  1.37453e-01  1.24016e+00  3.56160e-01  1.13969e-01  7.19857e-02
 444.000  1.58260e+00  8.46960e-01  8.44245e-02  2.52551e-01  1.84172e-01  1.36155e-01  1.23169e+00  3.50910e-01  1.13190e-01  7.09818e-02
 445.000  1.66126e+00  8.88513e-01  8.80732e-02  2.65007e-01  1.93130e-01  1.42791e-01  1.29519e+00  3.66070e-01  1.19026e-01  7.41035e-02
 446.000  1.47578e+00  7.88834e-01  7.77704e-02  2.35340e-01  1.71389e-01  1.26729e-01  1.15259e+00  3.23190e-01  1.05921e-01  6.54682e-02
 447.000  1.67971e+00  8.97613e-01  8.79893e-02  2.67878e-01  1.94887e-01  1.44158e-01  1.31410e+00  3.65615e-01  1.20763e-01  7.41242e-02
 448.000  1.70412e+00  9.10231e-01  8.87305e-02  2.71689e-01  1.97545e-01  1.46152e-01  1.33537e+00  3.68750e-01  1.22718e-01  7.48274e-02
 449.000  1.71212e+00  9.14369e-01  8.86290e-02  2.72990e-01  1.98309e-01  1.46781e-01  1.34380e+00  3.68320e-01  1.23493e-01  7.48166e-02
 450.000  1.74588e+00  9.32172e-01  8.98420e-02  2.78367e-01  2.02051e-01  1.49604e-01  1.37245e+00  3.73430e-01  1.26126e-01  7.59250e-02
 451.000  1.88294e+00  1.00492e+00  9.63274e-02  3.00151e-01  2.17720e-01  1.61241e-01  1.48259e+00  4.00350e-01  1.36247e-01  8.14732e-02
 452.000  1.74695e+00  9.31960e-01  8.88349e-02  2.78424e-01  2.01817e-01  1.49497e-01  1.37770e+00  3.69255e-01  1.26608e-01  7.52094e-02
 453.000  1.61841e+00  8.62953e-01  8.18115e-02  2.57859e-01  1.86797e-01  1.38392e-01  1.27839e+00  3.40020e-01  1.17481e-01  6.93162e-02
 454.000  1.72215e+00  9.17897e-01  8.65515e-02  2.74344e-01  1.98593e-01  1.47164e-01  1.36245e+00  3.59700e-01  1.25206e-01  7.33864e-02
 455.000  1.73091e+00  9.22376e-01  8.64779e-02  2.75769e-01  1.99424e-01  1.47837e-01  1.37152e+00  3.59393e-01  1.26039e-01  7.33847e-02
 456.000  1.76968e+00  9.42605e-01  8.78976e-02  2.81882e-01  2.03703e-01  1.51038e-01  1.40434e+00  3.65338e-01  1.29056e-01  7.46477e-02
 457.000  1.77613e+00  9.45759e-01  8.77070e-02  2.82909e-01  2.04257e-01  1.51498e-01  1.41178e+00  3.64353e-01  1.29739e-01  7.45181e-02
 458.000  1.74169e+00  9.27055e-01  8.55069e-02  2.77380e-01  2.00118e-01  1.48462e-01  1.38654e+00  3.55144e-01  1.27420e-01  7.26981e-02
 459.000  1.73861e+00  9.25075e-01  8.48563e-02  2.76855e-01  1.99588e-01  1.48103e-01  1.38599e+00  3.52624e-01  1.27369e-01  7.22194e-02
 460.000  1.72044e+00  9.15033e-01  8.34834e-02  2.73913e-01  1.97324e-01  1.46455e-01  1.37354e+00  3.46897e-01  1.26225e-01  7.10987e-02
 461.000  1.78603e+00  9.49747e-01  8.61402e-02  2.84379e-01  2.04678e-01  1.51970e-01  1.42295e+00  3.63080e-01  1.30766e-01  7.39126e-02
 462.000  1.74780e+00  9.29112e-01  8.38393e-02  2.78282e-01  2.00110e-01  1.48620e-01  1.39941e+00  3.48390e-01  1.28602e-01  7.15072e-02
 463.000  1.74482e+00  9.27085e-01  8.32210e-02  2.77741e-01  1.99582e-01  1.48254e-01  1.39940e+00  3.45419e-01  1.28601e-01  7.09804e-02
 464.000  1.74753e+00  9.28082e-01  8.28727e-02  2.78089e-01  1.99720e-01  1.48375e-01  1.40346e+00  3.44067e-01  1.28974e-01  7.07455e-02
 465.000  1.71894e+00  9.12646e-01  8.10548e-02  2.73535e-01  1.96286e-01  1.45865e-01  1.38243e+00  3.36509e-01  1.27042e-01  6.92443e-02
 466.000  1.77018e+00  9.39442e-01  8.29977e-02  2.81630e-01  2.01960e-01  1.50106e-01  1.42569e+00  3.44491e-01  1.31017e-01  7.09432e-02
 467.000  1.70476e+00  9.04431e-01  7.94809e-02  2.71205e-01  1.94326e-01  1.44468e-01  1.37487e+00  3.29894e-01  1.26347e-01  6.79798e-02
 468.000  1.80162e+00  9.55471e-01  8.35204e-02  2.86590e-01  2.05178e-01  1.52570e-01  1.45503e+00  3.46586e-01  1.33713e-01  7.14649e-02
 469.000  1.78280e+00  9.44831e-01  8.21700e-02  2.83460e-01  2.02835e-01  1.50822e-01  1.44189e+00  3.40906e-01  1.32506e-01  7.03289e-02
 470.000  1.75533e+00  9.29749e-01  8.04451e-02  2.79017e-01  1.99506e-01  1.48357e-01  1.42173e+00  3.33600e-01  1.30653e-01  6.88535e-02
 471.000  1.74931e+00  9.25899e-01  7.97058e-02  2.77950e-01  1.98606e-01  1.47680e-01  1.41894e+00  3.30366e-01  1.30397e-01  6.82099e-02
 472.000  1.76792e+00  9.35084e-01  8.00834e-02  2.80804e-01  2.00493e-01  1.49077e-01  1.43613e+00  3.31782e-01  1.31976e-01  6.85170e-02
 473.000  1.74595e+00  9.22694e-01  7.86468e-02  2.77181e-01  1.97769e-01  1.47029e-01  1.42046e+00  3.25494e-01  1.30536e-01  6.72335e-02
 474.000  1.75756e+00  9.27859e-01  7.86837e-02  2.78828e-01  1.98835e-01  1.47776e-01  1.43192e+00  3.25642e-01  1.31589e-01  6.72463e-02
 475.000  1.82588e+00  9.62825e-01  8.12380e-02  2.89483e-01  2.06263e-01  1.53238e-01  1.49015e+00  3.35733e-01  1.36940e-01  6.93227e-02
 476.000  1.76769e+00  9.30650e-01  7.81797e-02  2.79960e-01  1.99356e-01  1.47995e-01  1.44502e+00  3.22670e-01  1.32792e-01  6.65640e-02
 477.000  1.74911e+00  9.19691e-01  7.68994e-02  2.76794e-01  1.96972e-01  1.46152e-01  1.43212e+00  3.16989e-01  1.31607e-01  6.53643e-02
 478.000  1.83199e+00  9.63256e-01  8.01089e-02  2.89923e-01  2.06190e-01  1.53065e-01  1.50173e+00  3.30252e-01  1.38005e-01  6.81858e-02
 479.000  1.74499e+00  9.18270e-01  7.59221e-02  2.76359e-01  1.96386e-01  1.45953e-01  1.43164e+00  3.13348e-01  1.31563e-01  6.48236e-02
 480.000  1.77523e+00  9.35056e-01  7.68668e-02  2.81370e-01  1.99798e-01  1.48670e-01  1.45767e+00  3.17552e-01  1.33955e-01  6.58431e-02
 481.000  1.76059e+00  9.27898e-01  7.58538e-02  2.79182e-01  1.98128e-01  1.47566e-01  1.44692e+00  3.13669e-01  1.32967e-01  6.51609e-02
 482.000  1.79367e+00  9.45691e-01  7.68884e-02  2.84528e-01  2.01792e-01  1.50411e-01  1.47557e+00  3.18092e-01  1.35600e-01  6.61925e-02
 483.000  1.79201e+00  9.44988e-01  7.64199e-02  2.84326e-01  2.01519e-01  1.50299e-01  1.47578e+00  3.16230e-01  1.35619e-01  6.58999e-02
 484.000  1.71992e+00  9.06859e-01  7.29603e-02  2.72870e-01  1.93299e-01  1.44223e-01  1.41799e+00  3.01929e-01  1.30308e-01  6.29911e-02
 485.000  1.72959e+00  9.11811e-01  7.29802e-02  2.74394e-01  1.94258e-01  1.44987e-01  1.42758e+00  3.02015e-01  1.31189e-01  6.30689e-02
 486.000  1.40000e+00  7.37870e-01  5.87597e-02  2.22079e-01  1.57131e-01  1.17307e-01  1.15683e+00  2.43175e-01  1.06308e-01  5.08227e-02
