      Prior error       Noise error   Smoothing error       Total error 
 1.6000000000e+01  3.4921710324e-02  6.8582875248e-04  3.4928444183e-02
 2.0000000000e+01  4.4479093251e-01  9.9334855810e-03  4.4490184061e-01
