      Prior error       Noise error   Smoothing error       Total error 
 1.6000000000e+01  9.3110874301e-02  8.2311978574e-04  9.3114512506e-02
 2.0000000000e+01  2.0681404874e-01  2.2747603268e-03  2.0682655847e-01
