      Prior error       Noise error   Smoothing error       Total error 
 1.6000000000e+01  5.6282981863e-02  7.0612935564e-04  5.6287411257e-02
 2.0000000000e+01  3.2368270614e-01  5.3079871348e-03  3.2372622535e-01
