      Prior error       Noise error   Smoothing error       Total error 
 1.6000000000e+01  7.2288036025e-02  7.5921443773e-04  7.2292022789e-02
 2.0000000000e+01  2.7740679329e-01  3.9427038495e-03  2.7743481014e-01
